nPsoRun,n_iter,S,fgbest,optDes
438,3682,300,0.6022377330798536,[0.9999999988451054 -0.9999999999998018 0.995399526106389; 0.6180544735523061 0.16066111870403774 0.9999990245600567; -0.9999989833277771 -0.49926523963902947 0.8270604706276328; 0.893043847609552 0.9999995326650697 -1.0; 0.0586360341469135 -0.9999996915092658 -0.999826397591793; -0.999999999951431 0.9999840584348931 -0.3274163801266428; -0.07812880824288085 0.06023964661383558 -0.005873422582036974; -0.460674935430819 0.422605084185554 -0.9999999983227879; 0.8578622013740017 0.9999930792986975 0.3475396322746869; -0.9999999999990367 -0.7771900313374296 -0.7164030900038721; 0.5780110608825336 -0.22014254498926422 -0.11983478866430299; 0.9999999999982935 -0.5799591661902866 -0.9208969448275663; -0.16899369347302992 -0.9999994429303494 0.6935642895584216; -0.7495697914002969 0.9998785244662838 0.9999978521750069]
439,1344,300,0.5934254314246491,[-0.9977899822382359 0.9996343588225209 0.99999996211348; -0.9981363895470104 -0.9999953374063031 0.9517175277021784; -0.1138374554953358 -0.08720548579246079 0.7546691725219977; -0.1504288577810747 -0.04939864772352405 0.07270214235473611; -0.9479719110676669 -0.9999972364045718 -0.8171182456131253; -0.27644938441997546 0.9999953152211387 -0.9999913772407695; -0.9999755900452726 0.9999898114750742 -0.28705088183794153; 0.9985620332608836 -0.5271624607977055 -0.143066801637421; 0.999999696197169 0.740954540071545 -0.9999873623904493; 0.26204765365959876 0.9374163404554908 0.14536262317907075; 0.9106237697890671 -0.9999937423695362 0.9999905049259834; 0.9999996503351277 0.8079870810712494 0.9999894398862208; 0.48306054377549335 -0.9999983235406298 -0.9990910671355011; -0.9932166598977408 0.046790899616146464 -0.9999979544737236]
440,3445,300,0.5360187365000224,[0.0061493926433672545 -0.9918151461065743 0.005633006561242183; 0.9999999583079638 -0.999999515884233 -0.9999991845347365; 0.9999926991631539 0.9999988838383144 0.9999999811434189; -0.9908127107919819 0.001410792182418125 0.007487028796059211; -0.9999986820196429 -0.9999999758276783 0.9999999860695723; -0.9999989046715226 -0.9999999962059257 -0.999999945992412; -0.9999999554051844 0.9999999984562035 -0.9999993495587011; 0.9999999999559112 -0.9999999999914075 0.9999996446008098; 0.003901307508531144 0.9918849521798646 0.006148697573934587; 0.0034337316339843912 -0.0010367957575146054 0.9934916688241823; 0.9999999402529078 0.9999871972608343 -0.99999963051142; 0.9928890233781081 -0.002470002169113487 0.010014684131991644; -0.9999999792674094 0.9999999937508641 0.999988623040582; 0.003985466212609375 0.0028214731371943897 -0.990141438764152]
441,1148,300,0.6057223137109585,[-0.09563775954716032 0.03731936700742833 0.8581251151305636; 0.753786037919968 0.9999992676285042 0.9999991088225174; -0.5968391396478173 -0.9999027721801195 0.11058381699874396; -0.9872856977234946 0.06119488611858649 -0.1698975597736086; 0.12532447901564459 0.9999999351706419 -0.9997089214494096; 0.024310709135687322 0.12193046295394393 0.03705383905353298; -0.792200077265438 -0.7133375980647795 -0.999997593286441; -0.9999994928829832 -0.9999908466451968 0.9999592510641979; 0.9999887718030127 -0.4419969964891773 -0.9999996538155768; -0.9999999849680371 0.9999792869799623 0.9452984500586415; -0.999978182707972 0.9999800213373486 -0.9993310132980887; 0.7793502588318489 -0.9999985295053685 -0.290606015278347; 0.999996594399043 0.8322775529707691 -0.39460847662612736; 0.9999144294476567 -0.7273655458545545 0.9999248073499614]
442,1428,300,0.5810904454570527,[-0.14932734126944538 -0.9999956484569356 0.9999535550132324; -0.968275513459912 -0.13457838542576278 -0.8019705508526156; -0.37168222234112813 -1.0 -0.999997178072545; 0.12839126162804684 0.12250145711404867 -0.18465172312111197; 0.9905862949362004 -0.68966786262321 -0.9999739795538152; -0.9148860937934528 0.9999784291253402 -0.9999969736573532; 1.0 0.9405048826781908 -0.9949652093920341; -0.9999964143773613 -0.9921149357550374 0.22860969164839698; 0.1245294494223328 0.11910320615392918 -0.1900930793780214; -0.9999817422704961 0.3736158093987663 0.9996860406130991; -0.3744347010001953 0.99999893474426 0.5729668231605332; 0.9999652759617402 0.9999854711943481 0.6106672379955215; 0.8325510236275755 -0.10656606800233928 1.0; 0.9999910825080625 -0.9999649076593469 0.2459120325424582]
443,2443,300,0.5751094019835088,[-0.9999981586939628 -0.9224822764377344 -0.6753677812252186; 0.24301097040145486 -1.0 -0.3314477894554074; 1.0 -0.007827023318974098 0.22933430254302473; -0.3168355858293701 -0.05230724743499222 -0.9999512325660438; 0.9999994906058812 0.9999999365669903 0.9999978637720421; 0.9711253126169658 -0.9974198094749369 0.9999997197719817; -0.9585890643394042 1.0 -0.9540707457550552; 0.999997013534812 0.6179684424186599 -0.9999972122505935; -1.0 0.5881790456235068 0.40524004460525165; -0.0035686259032917176 -0.0572519484706843 0.06414140728895915; -0.31158005431309505 0.4778853012117421 0.9999999982175151; 0.9999950338939608 -0.9999457091237773 -0.9999997226434207; -0.9999633932455616 -0.9999978046377817 0.9999521207715534; 0.3210486157602456 1.0 -0.11436459096517142]
444,750,300,0.6048706761041899,[0.9997814762595453 0.96745533927505 0.9901236604192688; -0.9159613402722766 -0.22539952670815425 0.2273118998538922; 0.29050419765270674 0.8090287191585575 0.16710979957084307; -0.7266805009283719 -0.9998285711599568 0.9993886126176592; 0.1205776537680355 -0.17468880988156318 -0.030426985198659776; 0.1388708383054199 0.014953291372628182 0.9993918978831423; -0.7121032645146217 -0.9999988463237532 -0.9397761146735285; 0.9999837827733671 0.7354782176838303 -0.9893498736984768; -0.08330514495385098 0.9402822028682167 -0.9999254809050008; -0.9999322637527417 0.10077913489732253 -0.9997930708700317; 0.9242849444744654 -0.8979380330342394 -0.8000035431387403; -0.98264834068362 0.9992513507476865 0.9999996814065435; 0.9999989870234545 -0.9999029276553348 0.9389407924203743; -0.9999859892649487 0.9999799484979135 -0.2671392943372435]
445,6764,300,0.5988579436586114,[-0.9999999999997602 -0.9999999999999031 0.9948707497955362; 0.9999999999999285 -0.9045757964898753 0.16515614791734828; -0.9998219225064963 -0.0909479649398407 -0.08500416194876327; -0.9999053490449717 -0.999999999940701 -0.9999999999998522; -0.9999999999989843 0.6408250559244302 0.9999999999868479; 0.8160934923603371 -0.9999999999702417 -0.9999999999988802; -1.0 0.999999999967478 -0.9999999999989942; -0.11870243132341436 -0.1880786367875359 0.010058260851053593; -0.12987666507142276 0.9999999999995971 -0.6712197232752513; 0.023564665984839996 0.9999999999960729 0.4630681243311403; 0.9999999999999928 0.8076619821630325 -0.6895462306381134; 1.0 0.7292657871432806 0.999999999638316; 0.3036446455992059 0.016350832902632572 -0.9612344424891435; 0.43471874280733125 -0.6814267516296814 0.9999999999996886]
446,1961,300,0.560825629170015,[1.0 0.9999999960663338 -0.9999992732571005; 0.9999997005870602 -0.06289429287918641 -0.05502163303078396; -0.9999994870664546 0.9999999577513473 -1.0; 0.999999929167543 -0.9999999999184461 -0.9999998609973614; 0.013762238182812423 0.009748608893401511 -0.78550432489717; -0.9973414268423196 -0.8875169207778951 0.9999999864153383; 0.8928764433849644 0.8658248881704389 0.9999996842723392; 0.8117014744763604 -0.9396040926385635 0.9999999954300025; -0.08502759446353328 -1.0 -0.08623790577797685; 0.017487255506257456 -0.015063359371597031 -0.9999994403407731; 0.07160240275365568 0.9999995242591 -0.057937210265680925; -0.9446394579859992 0.9433034005125192 1.0; -0.9999998468987028 0.09209853568385973 -0.11828772819694659; -1.0 -1.0 -0.9999998949510327]
447,2414,300,0.5761533783766738,[-1.0 -1.0 -0.7386782907075243; 0.7342995911862968 0.9999654935054935 -0.090080619843984; -0.9999984337204103 0.9999979963398646 -0.5188200056287054; 0.9658509047690479 0.6645849440609475 -0.9999994680487436; -0.10474367262431991 -0.08765819077275194 0.11724585145198524; 0.008167705812356534 0.9999998992127601 0.9999989581960609; -0.9999997883759325 0.7091951702437498 0.9936994248161972; -0.6084780933496766 0.3048978738822211 -0.9999637112060049; -0.10066083227345315 -0.09423251317444549 0.12004172331653887; 0.31023288206558797 -0.9999999844776151 -0.999999092106057; -0.956350255144008 -0.9999981291485167 0.9214703313706117; 0.9999977956393544 0.34972601068491344 0.9999958494504807; 0.731566367322942 -0.9999998499912582 1.0; 0.9999999389073608 -0.5439916299778648 -0.15099112507746373]
448,3274,300,0.5758459911323358,[0.49238902438760046 0.9999998965756737 0.9999946505109536; 0.9999998828086719 -0.9985963115232308 -0.30892659526591465; 0.9999946502005357 0.5344709279731957 -0.9999811042432994; -0.9999611947855587 0.23459588066471593 -0.9999111872841527; 0.9752212472904519 -0.9932760416842054 0.9999996187483674; 0.1422029673255688 0.9999915771824641 -0.753344906521791; -0.04468353048745126 -0.11401901507455366 0.08745690045314335; 0.06336424472295087 -0.7595874275921195 -0.9999997923112898; -0.8665642079849943 0.47427296393684615 0.9999999962607623; 0.9999999589620377 0.5353802269351705 0.4309606162895764; -0.9999533113184631 0.999992967925555 -0.007901844749268316; -0.6693257666176091 -0.9999987913029403 0.9195223041251162; -0.9994179217592821 -1.0 -0.6049426839404554; -0.048704396107406234 -0.10312416359881312 0.08587195711804908]
449,1937,300,0.5745039788481967,[0.4310992675711181 0.6241629577244172 0.9746800965915259; -0.25267601967667275 -0.9891149623689818 0.9999984882320059; -0.9605039403926593 0.24694623743211638 -0.9999998662921111; 0.9999999999535889 -0.836365048435753 1.0; -0.7952841307819718 1.0 0.087429856161793; 0.29292072827970084 0.9999981461187455 -0.9999995548317961; -1.0 -0.820883552876895 0.1248361738772801; 0.7720838178557222 -1.0 -0.4916696037932883; 0.999999878715332 1.0 0.2492638133436867; -1.0 0.5256739105620938 0.9999966929240726; -0.5327855557588972 -0.9999994267829487 -0.9999953601173605; 0.02870264305951502 -0.05380409799493463 -0.015167799778164433; 0.027894265496082916 -0.0543498192847637 -0.014644013404823087; 0.9998841856461423 0.11499622785461969 -0.8938738599504847]
450,3175,300,0.6039129589199629,[0.06791239436762089 0.9999999494089618 -1.0; -0.9999998397489396 -0.5369208732120193 -0.9999999998360243; 0.09447173568954698 -0.009944035853987059 0.975056715805523; 1.0 -0.7109978531699517 -0.12819552871524797; 0.5642563855244734 0.6560758377990117 0.29070817797571596; 0.999999675520369 0.9999993434627265 0.9999308530342031; 0.16422412667158612 -0.9999935980379647 -0.9999975349155136; -0.10545433480192731 -0.012720685754715062 0.06422730239257808; -0.7660812536996986 -0.9999999999514002 0.0745984589238939; 0.9999996714222865 -0.9999983799381525 0.9999997728679654; -0.9999987759654648 0.803337454626608 -0.5767144715194569; 0.9999999743455634 0.3450181685217409 -1.0; -0.9579195078670222 0.9999999937644547 0.9999998201531234; -0.9999848689778609 -0.543212030649537 1.0]
451,2111,300,0.5453801284364811,[-0.9999998352860001 0.8235757063403889 0.999999982294462; -0.0049844879911009705 0.018779221553198885 -0.9145164617346255; -0.9999990691866542 -0.8957999695056645 -0.9999999430710276; 0.999184644927902 0.999999991334013 0.8098775013749269; -0.9999999979317522 0.9999999849391796 -0.8434274423580586; 0.023654241436455586 -0.8933133309721373 -0.018189145492470967; 0.9787590010111402 -0.04222555215055475 -0.0472977329013341; 0.9999995305784725 0.8975893034940351 -0.9999995843875437; 0.9999997982263534 -0.9999986729588743 -0.9644944756721449; -0.008385072765451728 0.9904408708195201 0.012073323535950014; 0.9999999822609802 -0.8464198511855107 0.999999914940116; -0.9984965421393626 -0.03747460087900369 0.005721693687846514; -0.9498734777672337 -0.9999999972500249 0.8934687662596966; 0.015430866641212555 0.032392084120382685 0.9999998419703449]
452,1219,300,0.5818187348871928,[-0.9999999604987679 -0.4763068699279007 -0.9964543343699553; 0.6684271691192178 -0.0004945266907453242 0.9968833025331234; 0.9999759796398958 -0.350239547617118 -0.9968961238645508; 0.029816268468441428 0.09620129822412309 -0.12313841888469329; 0.5638777173367873 0.9994817843716407 -1.0; -0.9994996667630075 -0.9938635466075603 0.11335721924129678; 0.11046221760092301 -0.9999365426625079 1.0; 1.0 0.999999648776776 0.7039455148126063; 0.03244160717968083 0.08940965333425799 -0.12380114586576817; -0.9999489249418679 0.014428577288935415 1.0; -0.46013013867063374 0.9999959244727312 0.5596883508249109; 1.0 -0.9638340189754082 0.13174461923013311; -1.0 1.0 -0.9690033144496092; -0.016901325207349122 -0.9999990447944428 -0.9999916141526465]
453,6633,300,0.5780657522328416,[0.9999999466402779 0.5341196708971732 1.0; 0.9996067115191218 -0.6968437564245696 -0.1492282107586455; 0.7099968338065954 -0.9999999358113258 0.9999999682588564; 0.4156531336447435 -0.9999999650763491 -0.9999999393877107; -0.7270398497528662 0.8366322746748158 0.9999999913590507; 0.9999999995902923 0.5100845116814156 -0.9999999070569175; -0.9999994151562893 -0.999999999998922 -0.6639821047956338; -0.9997927580986221 -0.8428610680396772 0.999999990376358; 0.47482189200211306 0.9999999361879884 0.2442562026497569; -0.11077515663983048 -0.11024648328511345 0.17492935383313865; -0.11036286935351508 -0.11752922919731297 0.1722233728824322; -0.7538863215629353 0.017277747638418745 -0.9999999982972614; -0.05291682106236921 0.9999998674859716 -0.9999999692180261; -1.0 0.9999991247164846 -0.19390470355502873]
454,3610,300,0.5804499379586409,[0.8758017355599488 -0.9999879226041961 -0.40785189623212925; 0.6980718464646348 0.7569653688992758 0.9932328070238106; -0.999999998889204 -0.06406260401554627 -0.9999999999991278; -0.3294612945465791 -0.9999999999930411 -0.99999999999184; -0.9235925312343263 0.9999999999981445 -0.17965928626924274; 0.05247105779963832 -0.02609360171515364 0.16519334873140054; 0.9999999999935506 0.06553051108843527 -0.9999999999787584; 0.9999999998834046 -0.9029664249266586 0.999999999996873; -0.9999227775515861 -0.47670535960722193 0.23672691963786568; -0.999999999982872 0.7464490953843194 0.99999999999485; 0.05118477088302055 -0.026029181513425287 0.16408280106937334; -0.6225546363105995 -0.9999999998456869 1.0; 0.0194624669701454 0.7979838904344426 -0.9999972003570062; 0.9999999999945035 0.9999999999998228 -0.28315460083673527]
455,1208,300,0.5774504566003866,[0.872792523888004 0.00696807616353028 0.9443347520145473; 0.016235210124010285 0.0052780330735410965 -0.04078932983638766; -0.9728043819218649 0.7943246052193073 -0.14064468441787542; 0.06338171505210183 0.9999998452232411 1.0; -0.9999690295550674 0.18997469029685107 1.0; 0.9999984939868166 -0.9999743480789133 0.19177705428537778; 0.91227771578848 0.3031358517319562 -0.978271380016018; -0.9999985203763965 -0.5650011224106781 -0.9999940965814108; -0.3939768526426946 0.9999839685117021 -0.999970134926286; 0.019671076124090393 0.000247677884848805 -0.03910563513393412; 0.3013869918786365 -0.9993935761360929 -0.9998972427644139; -0.7697386221675888 -0.9337968875029878 -0.016464687516166202; -0.13805349900165448 -0.9999886400631034 1.0; 0.999950202898381 1.0 -0.028159176807546874]
456,3112,300,0.5883615418574567,[0.9999988934417727 0.3549216642043587 -0.9999993257250298; -0.3150424740855401 -0.06510397374043903 -1.0; -0.9999996241302325 -0.9999985801617574 -1.0; 0.9999999989691803 0.6318160563287338 0.9999985089218585; 0.02551709393351901 -0.030518077089258595 0.15062821361882833; -0.9447474931016947 0.999998871961647 -0.999985606551896; -0.9764427563360246 -0.9999999564421673 0.975415112261133; 0.9999999988121605 -0.9999971443826756 -0.8491368338023106; 0.9636898402549606 -0.9999975932020406 0.9999999973314342; -1.0 0.3385824700630522 -0.08089774455013143; -0.9999999990775532 0.3377000120733915 0.999998522584085; -0.18348269404195805 0.9999830449361733 0.9999945459812684; 0.6074367808753236 0.9999999674122794 -0.11433482122426722; 0.1690221351976245 -0.6602087132405184 -0.09353053893145892]
457,2672,300,0.6016357967169761,[0.2151837931785332 0.9999992448357361 0.12699891644394296; -0.0760254247476103 0.19057167596752528 -0.9999998632078887; 0.35425335318391815 -0.9999999663672046 -0.999999999997049; 0.9999999998593443 1.0 -1.0; -1.0 0.9323370571306165 0.9251244841195706; -0.4962368589207906 -0.3016259955622291 0.9999998698776519; -0.798421205850505 -0.9999999579591452 0.29205619080424144; 0.9773119720321807 0.9944146979724582 0.9999999336362634; -1.0 -0.778462501184012 -0.9550430915048967; 0.713528316465062 -0.9999995791691277 0.9999998978971648; 0.999999839188673 -0.37612736913528144 -0.9085808635831366; -0.17698411972285888 0.08316988518462512 -0.04243358504729379; 0.9999999876924429 -0.31760338532938165 0.3517616410495319; -0.9999999992029964 0.9999999903304716 -0.8681987480337464]
458,3041,300,0.5361071180785625,[-0.9855729459695161 -0.0038260084668729167 0.004233782919816863; -0.9999999999935876 -0.9999999998052841 0.9999999999238516; 0.9874046918949759 -0.0025749715874967367 0.005105933627031842; 0.0040154572830518945 -0.003670318075283418 0.987402611414399; 0.0024464930811704064 -0.002265806171275254 -0.9855702671957892; 0.9999999999771577 -0.9999999999998336 -1.0; 0.9999999999615499 0.9999999999486758 0.9999999999759644; 0.005267808140638915 -0.9871571847239411 0.003893868905001257; 1.0 0.9999999998790146 -0.9999999994415997; 0.9999999999999968 -0.9999999999513314 0.9999999999035319; -0.9999999997235598 -0.999999999932004 -0.9999999999734016; -0.9999999999209878 0.9999999998234994 0.9999999999858674; -0.9999999998715503 1.0 -0.9999999998107726; 0.005376612429823254 0.9858353649228424 0.003660789445377885]
459,2801,300,0.6105086007753582,[-0.7848369130362695 -0.9999997127685173 0.9999996379614448; -0.9999998593708199 -0.20808094664846608 0.20212211983720185; -0.02179979962501501 -0.14837695677720103 0.10601023064013049; 0.9999847289695994 -0.7598552349014709 -0.6039247406206951; 0.03383309314031503 0.999999991723302 -0.5296675814782215; -0.9810340626325446 0.9969913273519168 0.9999996962859737; 0.42488545460268995 0.2881072907350288 0.9999997687506619; -0.9976702997472382 1.0 0.012873765496419947; -0.9999984187587624 0.35991222324482813 -0.9999996811246394; 0.9999999994175173 0.9518840124097016 0.411767921195794; 0.0010052924472509395 -0.6033620944899012 -0.8240270588047798; -1.0 -0.9999999990305631 -0.9384475520393876; 0.9999999504423334 0.8350963973585817 -0.9999951522458581; 0.9995833447060887 -0.9999999047553948 0.981267751024298]
460,2451,300,0.5761217307788542,[-0.8230620244497583 1.0 0.9999518073832177; -1.0 -0.6057057027880304 0.48522749851383495; -0.9999979248014268 0.6985191034635212 -0.6173110760797139; 0.99999990247686 0.00019414460557247676 0.06532872707777461; 0.015211126721573414 -0.03452590553318775 -0.9999999880599709; 0.9999996832507788 -1.0 0.9999997734717021; 0.1176389484072637 0.05794001132074583 0.025073793222845166; 0.14483888379795443 -0.9999991489669118 -0.021801783535187993; -0.9986690493739904 -0.9999925039010987 -0.9999991222019403; 0.9999987371373739 0.9994968431291907 0.9804221391308529; 0.046149015248689994 1.0 -0.5575597031764858; -0.10544437982316299 -0.5077993905037175 0.9999999550460666; 0.9999997019991088 -0.9989937911488536 -0.9999999575598163; 0.9999983330065791 0.9999998762952205 -0.9999999895266565]
461,3479,300,0.5968530772138105,[-0.9999999978763217 -0.9999994328980867 0.9998879914355692; 0.19005526834456643 -0.10211831145467269 -0.10585970797501382; 0.8925286318102393 0.6575751249647556 -0.9999999934187757; 0.9999969622190057 -0.9743985799082044 -0.999999825238938; -0.04684064663726256 -0.9593749465754632 -0.010749426958819825; -0.8614104752330825 0.1484574692825864 -0.6102970750993787; 0.9999999980086478 0.5987230913510216 0.9999997583008308; 0.8452996684870893 0.9999999975633665 0.010802283906443938; -0.9999999732621787 0.37078666148171463 0.5388918372223326; -0.5611792375509533 1.0 -0.9999999989909149; -0.44016189460961097 0.9999999846319514 0.9999999719743732; 0.9999998042865403 -0.9999999639575596 0.9950425427927737; -0.023835621391928286 -0.22336933720911822 1.0; -0.9907125288963571 -0.9999999930001165 -0.9999999994281763]
462,1044,300,0.5927091830294572,[-0.9999892578186204 -0.3816347629301515 0.0071000542892922; 0.9978875568070312 0.9999745550589612 -0.7309073432155869; 0.9999950860445892 -1.0 -0.43697308720952005; 0.027090809727729925 0.03764801215864894 0.5770453179932742; 0.939836244137239 -0.14977122634792797 -0.9999130532116979; -0.682968744392019 0.999991978452335 1.0; -0.8323121563759437 -0.9843343417303921 -0.999980537192916; -0.0952657219052957 -0.9999125140833612 -0.08820431605000398; -0.9999119253251986 -0.996249842764286 1.0; 0.9998954101729963 -0.9987516510821646 0.9999875911702119; -0.4505014010017952 0.773975524823283 -0.9999502234952113; -0.9999997216315333 0.9998749414549322 -0.07217329611419566; 0.1706385202578127 0.11901150871712393 0.030909729876176843; 0.9999993918890323 0.9871405560123699 0.9999909064635379]
463,4877,300,0.6014004921216918,[-0.9999999999101763 0.2661306553666681 -0.30055504773271496; 0.9999999992428167 -0.2846298453925728 0.24688450000213308; 0.9999999626478919 -0.9999999996570832 -1.0; 0.9999999857183538 -0.9999999990217776 0.9999999999206046; -0.8710510135004228 0.9999999999503271 0.5649318604400365; -0.5527422240404454 0.999868945523313 -0.9999999999030407; 1.0 0.881251214394051 -0.9147617040071929; 0.06319361132762301 0.07193082772512846 -0.14520281987870368; -1.0 -0.8101759554451222 -0.9999999999030562; 0.04579243325659299 -0.927534285694959 -0.3074613383296339; 0.15226852908402433 0.23830165441559578 0.9999999935162389; -0.9599468504686225 -0.01597257040184347 0.999999999744667; -0.9348844108385456 -1.0 0.5762435424672442; 0.9968036632794209 0.9999999994910341 0.9572092024094653]
464,1814,300,0.5607015454719732,[0.023877190774736733 -0.9999909879948826 -0.020903712815218852; 0.999997939142249 -0.08281200240198977 0.03265550064318772; -0.999998072312561 -0.9999663211113736 0.9999905481024293; 1.0 -0.9999889356734313 0.999999999995215; -0.9330432963261978 0.9999998541407504 -0.9300105607985684; 0.9255119811443271 0.9999913592237739 -0.911120643386227; -0.9667457989720288 0.9999993727022013 0.9294637286516477; -0.023894560134072117 -0.06423276345378477 0.9999205801930422; 0.9259140556701607 0.9999996472593126 0.9424706315279784; 0.014734801577748929 -0.07059435746759561 -0.9998147025946748; -0.009834546657132973 -0.8089076057001363 0.0009109298223695223; 0.9999918610045245 -1.0 -0.999987068704389; -0.999987999184967 -0.9999777211287398 -0.9999963716755492; -0.9999833837874863 -0.09574130866693645 -0.008642399213474598]
465,2622,300,0.5836893132144858,[0.6679076952336207 0.14071396022377294 1.0; -0.9562668836524658 0.9999995914264609 -0.12402009540973304; -0.06060719304037788 0.08412881069986329 -0.04865160713220052; 0.9999324648980767 -0.9999686798580378 0.47784672161325076; 0.9998913327105292 -0.30447330282140983 -0.7815834570007615; -0.9999871835016608 -0.20006854180826372 0.6695790738768391; 0.2396029684048007 -1.0 -0.8446001342378601; -0.04537236795374216 0.048904125928259115 -0.052637696475344165; -1.0 -0.999967841765434 -0.7085530931771071; 0.9998448649520288 0.9999488611269108 0.38026015285895426; -0.9998054159724666 0.4948267461674593 -1.0; -0.6771186746408769 0.9999951171548525 0.9999995991346424; 0.5965936760861927 1.0 -0.999999817437065; -0.2616685419036401 -1.0 0.9999322244364844]
466,1335,300,0.6109068988980538,[0.9997440388928883 0.9999754099215441 -0.9999648490229085; 0.12973787062770245 -0.35933740740749986 -0.9999698372197313; 0.9997075278956207 -0.051885322621826865 0.2798951230099392; 0.07183904495293528 1.0 0.9999999446381465; -0.9961050003314976 0.9997252559166006 0.11529930408179245; 0.8504454642380611 -0.9999997936551985 0.9164168769265238; -1.0 0.4903268026419682 -0.9998891008757291; -0.8315990531908019 -0.9974045490139749 0.9940638376502808; -0.0727727339987098 0.642306726983808 -0.1923521948426235; 0.9999871233138344 -0.999942971156269 -0.8620536418224394; -1.0 0.26239889187471127 0.9998723281452355; 0.9999905562411135 0.9999643430890106 0.4701734383691321; -0.08560168730136278 -0.22571542952230036 0.04265000167117658; -0.9707475972681304 -0.9999728901059348 -0.5393217688572242]
467,1784,300,0.605100793614488,[0.08922169670874072 -0.017572351173393844 -0.72862666280376; 0.9999948413933909 0.19182848256605844 0.06712437581236692; -0.8899782098353467 -0.1900568411961639 -0.9999981003413602; -0.999995504802751 -0.9999860144520983 -0.9999982673885709; -0.7710478048313463 0.9999928514953457 -0.8066271028387111; -0.9999487341062998 0.9963755943413416 1.0; -0.7242319213217671 -0.9999959207899023 0.9948654806727365; 0.3223463536847596 0.9999844031604904 0.38598636246910706; 0.31900206229238254 0.05626831977234621 0.9999912203146113; -0.991436034807349 -0.01249378777367478 0.08277760861870416; 0.9999514209985522 -0.9872332867140132 0.9999704007265555; 0.9991828933468601 -0.9999984699739896 -0.9295193525701493; 0.012191093192552828 -0.9231004454318332 -0.02223491541191102; 0.9999781179066027 0.9999937789562111 -0.9999978821463835]
468,555,300,0.6122992551330045,[-0.6466335686866846 -0.26595561247001387 0.9999896739007785; 0.9999627411818404 0.20272522755772918 0.9211634111914757; -0.5692831771568786 0.6466934790391148 -0.1469025250788619; -0.09276339488359486 -0.03864458468571675 0.024726709874714457; -0.9998393819838213 -0.9965696195249192 -0.999896934776326; -0.9999411950815101 0.7702610697411085 -0.9995439883705668; 0.9093257511485082 -0.9994708288012615 -0.482255186696689; 0.5284077775064262 0.9997507339293537 -0.9997585113528539; 0.525106556490337 -0.9999977411314577 0.9903116305423006; 0.026456473246934866 -0.39477562904594216 -0.9521446589850769; 0.4070567152899353 0.9998791867472742 0.6015871586378851; -0.9958206784243743 -0.9984918012084087 0.23058825511464892; -0.9998994082797642 0.9999557505389063 0.9997709087083815; 0.9999632075948723 0.23896802164328668 -0.6498581128935924]
469,2815,300,0.5727618171416872,[0.5812717944580981 -0.06492172191704303 0.9999983781941251; -0.6961439194313574 0.9750892263304632 -0.9999936352484035; -0.33554573368127427 0.9999945773647909 0.9999992220236527; 0.999994382790771 0.884254902627592 -0.9922021916717632; 0.10878967453547965 0.11634381098993955 -0.1331174235802277; 0.10402438140967757 0.11750562580374294 -0.1295570682093669; 0.9999995499041028 -0.7959644701441085 -0.9999998702036936; 0.999999341884969 0.9999999999536685 0.6521901262406512; 0.9999983114447771 -0.9999999999585881 0.3260021716104133; -0.9999999598633046 0.9999919284162836 0.051478290314350805; -0.9999998662578578 -0.14625078663748353 0.6821843447430764; -0.9999975100044629 -0.538137477307741 -0.9999994276826454; -0.36135838941470366 -0.9999981097333707 -0.5446508200051207; -0.5794858076334378 -0.9999997804201085 0.9999998895851216]
470,3744,300,0.5857686459461341,[-0.9999999460445678 1.0 -0.9999997838248993; -0.07783021732638559 0.10351575412312437 -0.1560556297054945; 0.9999999891427191 -0.9999980802589925 0.6223502681096942; -0.9999999954254035 -0.9999889717457044 0.587266614553806; 0.9999996116064612 0.7739889400921416 0.02707580962777869; -0.17605645416940233 -0.3931808988419169 1.0; -0.5028827494855704 0.2111405700745828 -0.0852868625497374; 0.23142260402602238 0.9999999999943794 0.9999976426246242; 0.9999999952441767 0.07936041453973625 0.9999920245685938; 0.16564615249443818 -0.9517586262490617 -0.5899042020497964; 1.0 -0.5196938272640094 -0.9999999977033125; -0.9999965612950699 0.8347587577007253 0.9999990777991938; 0.7162624813551145 0.9915559951474842 -1.0; -0.999987784985869 -0.8217947470512528 -0.9999999995917638]
471,3594,300,0.580527784943198,[-0.5255341635254059 0.9999999999997875 -0.9999999999971965; 0.9999999999998246 -0.3520475489383529 0.999999999973765; 0.9999999999977917 -0.9999999999928195 -0.7964688837399592; -0.2084456214220573 0.9613163158881975 0.9999999999999682; 0.9999999999844877 0.9999999999941019 0.478811688752823; 0.06552288639097086 0.026450235971754665 -0.030532910078490582; -0.9999999999835875 0.8356896422841269 0.09744627549399293; 0.8363070498722744 0.5055174468937285 -0.9073806790370035; 0.2933466533130239 -0.9942931305021598 0.6441412845655611; 0.06899831847734726 0.02353141009826298 -0.02845478983310436; -0.9999999999658087 -0.9999999999821196 0.06121828218706255; -0.0006421116415893884 -0.965608513146764 -0.9999999998450373; -0.9999999999997148 -0.317329167626296 0.9999999999942112; -0.9999999999755441 -0.11770950022940255 -0.9999999999674626]
