nPsoRun,n_iter,S,fgbest,optDes
254,1861,300,-20.641460093811627,[0.9999999999999994 -1.0; -0.5191717914708488 0.999849016651364; 0.5192622458152418 -0.9994604246250868; -1.0 -1.0; 0.9997243408827455 0.5190979416372238; -0.9999999999999999 0.9999999999999962; -0.9993841409229034 -0.5194396298670368; 1.0 0.999999999999998]
255,1703,300,-20.641210245526157,[-1.0 0.9999999999771189; -1.0 -0.999999999970104; 0.9999999999986248 0.999999999978259; -0.5193077959529903 -0.9993588821585216; -0.9996209876724782 0.5190336179902586; 0.5189491962725304 0.9999713588169344; 0.9996492981030068 -0.5192517864989735; 1.0 -0.9999999999954758]
256,2321,300,-20.641538974791295,[-0.999860520954841 -0.5190543413802924; -0.5189752289108552 0.9997978955658647; 0.9999999999999999 0.9999999999999982; 0.9995775412580081 0.5191011356048062; 0.9999999999999994 -0.9999999999999933; -0.9999999999999999 -0.999999999999998; -0.9999999999999994 1.0; 0.5192526644779105 -0.9995001056448477]
257,1673,300,-20.641675839537676,[-0.9999999999999997 -0.9999999999999998; 0.999994906634648 0.5185981394719051; 0.9999999999999999 0.9999999999999996; -0.5186673154035015 0.9999999981789202; 0.5186730429679535 -0.9998463607548441; -0.9997817022931696 -0.5187784173638705; -0.9999999999999989 0.9999999999999998; 0.9999999999999999 -0.9999999999999993]
258,2489,300,-20.64037009746947,[-0.9999999920482843 -0.999999988970078; 0.5190331132837686 -0.9997751424441961; -0.9999999990159889 0.9999999999997279; 0.9999999998348083 -0.9999999997201084; 0.9999999727291321 1.0; 0.9999998214662267 0.5192115700470509; -0.9990968549027585 -0.5194711333864387; -0.5197531269893382 0.9991147341526095]
259,2659,300,-20.641940381532027,[1.0 1.0; 0.5185438251576925 -0.9999829989999779; -0.9999999999999999 0.9999999999999992; 0.9999999722566564 0.5185400952400764; -0.9999697050029156 -0.5185572728133336; 0.999999999999999 -0.9999999999999999; -0.9999999999999997 -1.0; -0.5185555324237151 0.9999828283547292]
260,1953,300,-20.641960053332078,[0.9999999999999997 -0.9999999999999999; 0.9999999999999974 0.9999999999999977; 0.5185351061774975 -0.9999999928461623; -0.999992626672134 -0.5185342441096467; 0.9999834540457643 0.518545670635986; -0.9999999999999996 0.9999999999999941; -0.5185407964882913 0.9999838289004803; -0.9999999999999974 -0.9999999999999966]
261,1444,300,-20.641841624368798,[-0.9999999999999981 0.9999999999999997; 0.518593016065609 0.9999335766997353; 0.9999989548723813 -0.518565537618474; 0.9999999999999964 -1.0; -0.9998984059196303 0.5186410085089479; 0.9999999999999998 0.9999999999999931; -0.5186045397612508 -0.9999810467984408; -0.9999999999999993 -0.9999999999999967]
262,3095,300,-20.598332146507254,[-1.0 -1.0; 0.999930821069056 -0.5375832315748015; -0.9704664312717561 0.5543713118859099; -0.5472651135400579 -0.9873756704469454; -1.0 0.9999999999999999; 1.0 -1.0; 1.0 1.0; 0.5412610292772417 0.979547780612007]
263,3326,300,-20.63676191906513,[-0.9993336932721842 -0.5202815011063321; -0.5213246468233599 0.9975281878796249; 1.0 0.9999999999186517; 0.9980721218174954 0.5215473940910124; -0.9999999999886894 -1.0; -0.9999999994992664 0.999999997474578; 0.5209737056442317 -0.999002123740989; 0.9999999999069723 -0.9999999999998939]
264,1980,300,-20.637784678544733,[-0.9999849298332565 -0.5208286663094458; -0.9999999999999964 -0.999999999999998; -0.5200029773144126 0.999621072080627; 0.9975602170758769 0.5211106403492216; 0.5225222165711635 -0.9967744725976883; 0.9999999999999997 -0.9999999999999878; -0.9999999999999948 0.9999999999999996; 0.9999999999999959 0.9999999999999993]
265,1950,300,-20.639963296045927,[1.0 -0.9999999999999999; -0.9999999999999984 0.9999999999999999; 0.9999999999999994 0.9999999999999957; -0.5199726138361835 -0.999810726133797; 0.9989053322642251 -0.5201330803793306; 0.5208516844738772 0.9981728245455306; -0.9999999999999993 -0.9999999999999959; -0.9987894705252485 0.5208207831029675]
266,1713,300,-20.640405922791743,[0.9995549873122952 0.519551640345712; -0.9985150903161709 -0.5205631132669812; -0.9999999999999998 0.9999999999999999; -1.0 -0.9999999999999999; 0.9999999999999983 -0.9999999999999999; 0.5200291182750348 -0.9987623451429348; -0.5197974549829355 0.9998736050126975; 0.9999999999999998 0.9999999999999996]
267,1872,300,-20.640558251452486,[-1.0 0.999999999999999; -0.5194486020823971 0.9991381911651842; -0.9998443493468478 -0.5190578941632344; -0.9999999999999978 -0.9999999999999997; 0.5193307383850215 -0.9999992823015473; 0.9999999999999987 -0.9999999999999982; 0.9988753424339212 0.5199363314964957; 0.9999999999999943 0.9999999999999517]
268,2298,300,-20.629485508437526,[-0.9999999999999992 -0.9999999999999998; -0.9999999999999971 1.0; 0.9999999999999998 -1.0; 0.9999999999999992 0.9999999999999998; 0.524860092615487 -0.9988626871120129; 0.9969198083930022 0.5281167099418638; -0.5311360741463639 0.9899714958757879; -0.9929230950184321 -0.5270219260548366]
269,369,300,-20.170257522326427,[0.496385718993779 1.0; -0.9999999790568795 0.4903846092933953; 1.0 1.0; -0.9998601881057357 -0.9999690543058611; -0.501520081889302 -0.9998762747212749; -0.9999312540396573 0.9999952273369782; 0.9995111668324307 -0.9999598861790652; 0.9981562865076187 -0.4907999120304082]
270,286,300,-20.617743205529127,[0.9996790573898164 -0.9998190215401606; -1.0 -0.5211436295228827; 0.9934743465444081 0.5258735809760277; -0.5229348766550584 0.9957779282949306; -0.9999302365715003 -0.999879236383145; -0.9999999972043461 0.9998529871967089; 0.5234426519881525 -0.9988998066307971; 0.9999919745735134 0.999778131990922]
271,1814,300,-18.872469516682873,[0.9999999999999868 -0.5382480388603814; -0.9999999999999941 -0.9999999999999998; 0.604545746603636 -0.9999999999993427; -0.7095617451440777 -0.7138715215600712; 0.45317691718220887 0.9391245412728596; -0.9999999999999901 0.9999999999999994; -0.9999447744945839 0.5528485374812737; 0.9999999999999932 0.9790428151918821]
272,2036,300,-20.64045635803277,[0.9999999999999989 1.0; -0.5191013828714096 0.999829314997258; -0.9999999999999991 -0.9999999999999999; -0.9999993442418095 -0.5193921097345343; 0.5200432947403397 -0.9987921218768069; 0.9999999999999973 -0.9999999999999957; -0.9999999999999999 0.9999999999999999; 0.9990724412854063 0.5195211385460541]
273,3381,300,-20.640818220196625,[0.9999950849238751 -0.5190578986864898; -0.5194822426603309 -0.9992772938969126; -0.9994859615390073 0.519215927036644; 0.9999999999999999 -0.9999999999999951; 0.5190933416990976 0.9996192569147997; -0.9999999999999944 -0.9999999999999979; 0.9999999999999988 0.9999999999999948; -0.999999999999997 0.9999999999999918]
274,2245,300,-18.691501035838733,[0.9999999999911394 -0.3544503219063284; -1.0 0.9999999999999997; -0.4937862479817105 -0.9999999999999986; -0.9999130541301405 -0.4373998156486669; 0.991365436646719 -0.9999999999999999; 0.6411899099459456 0.9304792092701593; 0.9999999999999997 0.9999999999999997; -0.5246998919299806 0.8894073728572263]
275,715,300,-20.641915558850876,[-0.9999998768681674 -0.9999997766643435; -0.9999999570003075 1.0; 1.0 0.9999995638954429; 0.9999754141766312 -0.5185476337899215; 0.5185623293510051 0.9999667465575134; -0.5185370023200578 -0.9999948102755063; -0.999999686297561 0.518544924626348; 0.9999999496884694 -0.9999994348432479]
276,2002,300,-20.641958431513082,[-0.999999999999999 -0.9999999999999999; -0.9999999999999761 0.9999999999999987; 0.9999999999999968 0.999999999999978; 0.5185259194076307 0.9999999887386957; 0.999999381270789 -0.5185307336210572; 0.9999999999999976 -1.0; -0.5185372497703553 -0.9999860728129871; -0.999990513881748 0.5185304473948235]
277,2183,300,-20.637481673684764,[0.5199970352509939 -0.9997554073499616; -0.5226060115940719 0.9966349214256159; -0.9999999999999992 -0.9999999999999989; -1.0 1.0; 0.9999999999999958 0.9999999999999997; 0.9998237760586998 0.5209965464405556; -0.9975655170027644 -0.5210816629230242; 0.9999999999999993 -0.9999999999999882]
278,3430,300,-20.58655882684932,[0.5410656590071592 0.9759947546331259; 0.9999999999999994 -1.0; 0.9999999999999997 1.0; -0.9677041282705993 0.5552140573583042; -1.0 1.0; -0.9999999999999999 -0.999999999999942; 0.999996656147376 -0.5308700894598394; -0.5402599867535518 -0.9999734756785811]
279,781,300,-20.64079475713557,[0.5192543682611298 -0.9996113917922367; 0.9999999902122594 0.9999998033317052; -0.5190235957181305 0.9996507321609724; 0.9999999999999882 -0.9999976027513185; -0.9999870779248594 1.0; -0.9999411051309858 -0.5189680344827081; -0.999997908398857 -0.9999999242484477; 0.9994192966286496 0.5192445887742874]
280,2790,300,-19.030837207401863,[0.9963789830101535 -0.37812503849655543; 0.6321655904004231 0.9486571629398717; 0.963912026704881 -1.0; -1.0 0.999999999999999; -0.6256437369875375 0.8311632435982825; 1.0 0.9999999999999998; -0.9999931210976241 -0.455480839261597; -0.5374571900123007 -0.9999999999999603]
281,2809,300,-20.6419362158768,[0.9999999999999996 -0.9999999999999991; -0.9999999999999767 0.9999999999999859; -0.9999999999999989 -0.9999999999999996; 0.5185907917654234 0.9999534167946057; -0.5185635534169686 -0.999977276083157; -0.9999936557906243 0.5185661639802148; 0.9999999999999964 0.9999999999999974; 0.99995807327524 -0.518577281048462]
282,2317,300,-20.637635166921942,[-0.5220470122748841 -0.9969660106429183; 0.9999972809676542 -0.5205302581744218; -0.9999999999999966 0.9999999999999999; -0.9978857145895088 0.5205677878653105; 0.9999999999999994 -1.0; 0.5195380115732144 0.9999961132671995; -0.9999999999999997 -0.9999999999999987; 0.9999999999999944 0.9999999999999988]
283,2063,300,-20.639854331513565,[-1.0 -1.0; -0.5195469692560036 0.9989654277317394; 0.9999999999999989 0.9999999999999967; -1.0 0.9999999999999981; 0.5195734635980466 -0.9999357436491768; -0.9999983394787835 -0.5190568590894321; 1.0 -0.9999999999999992; 0.9984893076680168 0.5202820562593999]
284,2206,300,-20.641774848534777,[0.9998550933824187 0.5186898579110819; -0.9999999999999839 -0.9999999999999999; 1.0 0.9999999999999999; -0.9999997329636845 -0.5185703499906046; 0.9999999999999993 -0.9999999999999956; 0.5186191671023063 -0.9999972021083179; -0.5186188587087002 0.9999003468205334; -0.9999999999999978 0.9999999999999913]
285,4429,300,-20.639422810494985,[0.9999999999999984 1.0; 0.9983970092264318 -0.5207505083846785; 0.9999999999999973 -0.9999999999999998; 0.5200073881070745 0.9996823467394255; -0.9989150562967607 0.5201648393673325; -0.9999999999999997 0.9999999999999998; -0.5202442168089916 -0.9989122232272175; -0.9999999999999998 -0.9999999999999979]
286,1222,300,-20.64197716722273,[0.9999999997514731 0.9999999999864576; 1.0 -0.9999999999998522; 0.5185221713620376 -0.999999685670548; -0.5185223604031458 0.9999990810170339; -0.9999994184461836 -0.5185221213908454; 0.9999990132893632 0.5185225841441863; -0.9999999998805821 0.9999999999843358; -0.9999999998324623 -0.9999999999999752]
287,2007,300,-20.641795190421476,[0.5186558482848614 0.9999617874554432; -0.9999999999999923 -0.9999999999999972; -0.999999999999998 0.9999999999999997; 0.9999999999999999 0.9999999999999996; -0.5186390581660056 -0.9999002269017488; -0.9999877343905095 0.5186028361773721; 0.9998525177925462 -0.5187034292670035; 0.9999999999999988 -0.9999999999999974]
288,2188,300,-20.640948203833464,[-0.9989695466663585 -0.5201816065505417; 0.5200478411431273 -0.9994458630198599; -1.0 0.9999999999999964; -0.9999999999999994 -0.9999999999999957; 0.9999999999999998 0.9999999999999996; -0.5205459530706077 0.9986387957510515; 0.9990817383371086 0.5204251811181972; 0.9999999999999992 -0.9999999999999997]
289,3847,300,-20.63787523387774,[-0.9999999999999918 1.0; 0.9999999999999921 -0.9999999999999917; 0.9988166312779537 -0.5199852458400877; -0.5196474375509499 -0.9999861112607547; -0.9982373551393758 0.5206396300854589; 1.0 0.9999999999999992; -1.0 -0.9999999999999836; 0.519909704521619 0.9991290713321652]
290,1846,300,-20.638824751441984,[-0.9999999999999998 1.0; -0.5204628416610608 0.9995111770949983; 0.9999999999999982 -0.9999999999999986; -0.9999999999999983 -1.0; -0.9976797898560669 -0.5212531230236225; 0.52015674745788 -0.9984921488712363; 0.9999966562427999 0.5195586843437807; 1.0 0.9999999999999997]
291,1696,300,-20.641960391539616,[-0.9999999999999991 -0.9999999999999991; -0.9999999999999994 0.9999999999999996; 0.9999999999999988 0.9999999999999998; 1.0 -0.9999999999999994; -0.5185370059186541 0.9999883473630069; 0.5185395900826195 -0.9999927138956745; -0.9999965912230989 -0.518533979868864; 0.9999833695415474 0.5185431876927213]
292,2437,300,-20.641875086788435,[-0.5185797379034282 -0.9999433981802046; -0.9999999999999999 -0.9999999999999981; 0.9999222451722753 -0.5186155750166113; -0.9999942082495893 0.5185532872299289; 0.9999999999999992 1.0; 0.9999999999999998 -0.9999999999999992; 0.5185757092603435 0.9999989273424299; -0.9999999999999997 0.9999999999999999]
293,1910,300,-20.64184644804528,[-0.9999331475987145 0.5186814785611945; 0.9999999999999979 -1.0; 0.5187130371259638 0.9999315970114082; -0.9999999999999989 -1.0; 0.9999999999999994 0.9999999999999984; 0.9998395136396379 -0.5187588502907708; -1.0 0.9999999999999987; -0.5187129023606838 -0.999868782694623]
294,1455,300,-20.641965327677923,[0.9999999999999925 -0.9999999999999335; -0.9999892092382433 -0.5185340847820633; -0.9999999999999968 0.9999999999999966; -0.5185356700150016 0.9999910824072814; 0.999999999999991 1.0; 0.9999999999666367 0.5185292840464288; 0.5185295295594217 -0.9999945943618755; -1.0 -0.9999999999999906]
295,2070,300,-20.634257261149976,[-0.9999999999999989 -0.9999999999999999; -0.9981602373687568 -0.5238748720348475; 0.5254213190507779 -0.994222699575893; 0.9999999999999993 0.999999999999999; -0.5215567729925846 0.9999306030716064; 0.9962906305617112 0.5227750903577866; 1.0 -0.9999999999999986; -1.0 0.9999999999999988]
296,2003,300,-20.63961054746832,[0.9999999999999996 -1.0; 0.9988431808714368 0.5196416375486042; -0.9999999999999976 -0.9999999999999997; -0.9999999999999997 0.9999999999999998; -0.519073632608768 0.999998911351951; 0.5204579202543189 -0.9983337435960763; 0.9999999999999992 0.9999999999999994; -0.9999999886034958 -0.5196222650407686]
297,1870,300,-20.63639099520098,[-0.9977758260739735 -0.5226178917331364; 0.5230308472661024 -0.9999992773571991; 0.9946559034032962 0.5261996797575015; -0.9999999999999981 0.9999999999999998; -0.9999999999999921 -0.9999999999999998; 0.9999999999999987 -0.9999999999999999; 0.9999999999999988 0.9999999999999996; -0.5245991884099748 0.9950368027568]
298,2096,300,-20.637234242490468,[-0.9968335445890885 -0.5221722053609928; 0.9999999999999996 0.9999999999999996; 1.0 -0.9999999999999999; -0.9999999999999937 -0.9999999999999988; -1.0 0.9999999999999999; -0.5237508432472991 0.9959898556557475; 0.520883999199448 -0.9991710736225544; 0.9997185128469236 0.5217621850589499]
299,1982,300,-20.637335130500286,[0.9999999999999998 0.9999999999999976; -0.9997737744612119 0.5198975120319865; 0.9965884850729565 -0.52263336455363; -1.0 0.9999999999999996; -0.9999999999999996 -1.0; -0.521066455994208 -0.9975056001715047; 0.9999999999999966 -1.0; 0.5208736925823582 0.999999960789123]
300,1805,300,-20.64094504725229,[-0.5192021952357846 0.9993901923260018; -0.9998977406194544 -0.5189461584529265; 0.9999999999999999 1.0; 0.9999999999999999 -0.9999999999999994; -0.9999999999999999 -0.9999999999999997; -0.9999999999999909 0.9999999999999891; 0.9991716281013494 0.5195604836134534; 0.5191798524660922 -0.9999187690345924]
301,5252,300,-20.629444532819925,[-0.9967438487951716 0.5215721598109081; 0.5199043307605323 0.9998641104809767; 0.9968316794531976 -0.5214741432761952; -0.9999999999998082 0.9999999999999962; 0.9999999996283125 -1.0; 0.9999999999706926 0.9999999999989901; -0.9999999999939813 -0.999999999999991; -0.5198667630743203 -0.9999912646059467]
302,2562,300,-20.64106470187837,[0.9986345616207534 -0.5211748919021832; 0.9999999999999984 -0.9999999999999996; 0.5214887640411556 0.9981611638711506; -0.9999999999999999 -0.9999999999999991; -0.9980556524736829 0.5217952890241769; 0.9999999999999998 0.9999999999999991; -0.521269616884634 -0.998942434801738; -0.9999999999999979 0.999999999999978]
303,1831,300,-20.64131799575204,[1.0 -0.9999999999999998; -0.9996788398187404 0.5188428291492855; 0.5186919734627302 0.9999999990984003; -0.5190734324399803 -0.9995263566358928; -0.9999999999999983 -0.9999999999999998; 0.9999999999999996 1.0; -0.9999999999999998 0.9999999999999999; 0.9999714616771517 -0.5188578334106991]
304,2165,300,-20.6411522410009,[-0.9999999999999999 -0.9999999999999997; -0.9999999999999993 0.9999999999999961; 0.9999999999999836 -0.999999999999997; -0.9992773533334374 -0.5194789736340706; -0.5191024327538425 0.9999594593884585; 0.5191948792430584 -0.9994208197453583; 0.9998350639496517 0.5189562760455158; 0.9999999999999926 0.9999999999999989]
305,2386,300,-18.62613976081624,[-0.9716181346153445 0.41245065241506984; 0.9990362824425983 0.4650376245741347; -0.8190699703253023 -0.7719402408792017; 0.44895596566941615 0.9999999999999998; -0.9999999999999979 -0.9999999999999999; -0.9999407263958557 0.9999999999999992; 1.0 -0.9999999999999959; 0.37368626144302325 -0.9970694845072102]
306,2847,300,-20.637847103806006,[0.9999999999999998 -0.9999999999999997; -1.0 0.9999999999999979; -0.9999993565856042 -0.519483479036778; 0.9971143100853024 0.5218727248680461; 0.5204293130861986 -0.9999990036316958; 0.9999999999999996 0.9999999999999997; -0.9999999999999997 -0.9999999999999979; -0.5204637590010256 0.9979910716950022]
307,1342,300,-17.151137626986564,[0.9999999999999998 0.02457352683775598; -0.9999999999999996 -0.024573526837756907; 0.9999999999999993 -0.9999999999999999; 0.024573526837756866 -0.9999999999999998; -1.0 -0.9999999999999999; -0.02457352683775627 0.9999999999999998; -0.9999999999999998 0.9999999999999982; 0.9999999999999997 0.9999999999999997]
308,1720,300,-20.641972436116504,[0.9999963168039451 0.5185252169551638; -0.9999999999999993 0.9999999999999998; -0.9999998315339365 -0.5185246210541086; -0.5185236534093262 0.9999990334983909; -0.9999999999999999 -0.9999999999999992; 0.9999999999999997 -0.9999999999999961; 0.9999999999999974 0.9999999999999992; 0.5185270909928887 -0.9999953667272609]
309,1965,300,-20.64099408161053,[-1.0 -1.0; -0.9999999999999992 0.9999999999999992; -0.5193752695275545 0.9992729245176714; -0.9995293381532843 -0.5190297794244955; 0.9998557532220819 0.5191225353585729; 0.9999999999999997 -0.9999999999999993; 0.9999999999999983 0.999999999999986; 0.5188373885270298 -0.9999999999600127]
310,1329,300,-20.640911999859522,[0.9999999961274977 0.9999999970238247; -1.0 -0.9999999217800731; 0.9999999935518568 -0.9999999792050424; 0.5185911439209197 0.9999992674253928; 0.9999182834894168 -0.5186905815286176; -0.9999999739163176 0.999999999961237; -1.0 0.5185180606218542; -0.5187470887348296 -0.9996704075303767]
311,1669,300,-20.635148758855095,[0.525229464655177 0.9946547905191195; -0.9999999999999982 -0.9999999999999994; 0.9999999999999998 -0.9999999999999998; -0.9999999999999998 0.9999999999999999; -0.5212188468460681 -0.9992482599929683; 0.9999999999999994 0.9999999999999979; 0.9959194950112167 -0.5229787966783744; -0.9997898685930927 0.5225555405968383]
312,1925,300,-18.596595424325674,[0.9999999995537231 -0.9948428263335699; -1.0 -0.9999999999454214; 0.9847265985625974 0.44959018280233; -0.9999999996394963 0.36931542368017956; 0.46447508092617945 -0.9482825695334879; 0.489069021861805 0.9996836038481278; -1.0 1.0; -0.7312527222281792 -0.8555048078078435]
313,2250,300,-20.638868957195196,[0.9984002712118311 -0.52011635656416; 0.9999999999999971 -0.9999999999999999; -0.5193496212608656 -0.9999206831568836; -1.0 -0.9999999999999989; 0.9999999999999997 0.9999999999999977; 0.5211802520605313 0.997757472184343; -0.9999991225097308 0.5200374983575426; -0.9999999999999997 0.9999999999999998]
314,2792,300,-20.638490120001904,[0.520487970560515 0.9997884867403434; -0.9999999999999999 -1.0; -0.9998451321760182 0.5196666256972069; 0.9999999999999968 -0.9999999999999996; -0.9999999999999967 0.9999999999999994; -0.5204784698827475 -0.9981493046877383; 0.9999999999999999 1.0; 0.997390171745742 -0.5216730606502556]
315,853,300,-20.641950460169323,[-0.5185484345976861 -0.9999772295144294; -0.9999878191755132 0.5185385617302016; 1.0 0.999999999953003; 1.0 -1.0; 0.999984444799451 -0.5185492039205991; -0.9999999995097162 -0.9999999996785355; 0.5185367788222388 0.9999999612435208; -0.9999999988145694 0.99999999986736]
316,1420,300,-17.170629446588602,[-1.0 -0.04500982473589828; 0.04500982473589891 -0.9999999999999999; 0.9999999999999996 0.045009824735898415; -0.9999999999999998 1.0; -0.045009824735897985 0.9999999999999997; 0.9999999999999994 0.9999999999999999; 0.9999999999999998 -0.9999999999999998; -0.9999999999999997 -0.9999999999999996]
317,1464,300,-17.368698690957675,[0.12853809703357288 -0.9999999996875013; 1.0 0.12853813001012596; -0.12853811915094954 0.9999999707056585; -1.0 -0.9999999999964767; 0.9999999999999616 -1.0; 0.9999999998918055 1.0; -0.999999999999999 -0.128538085415759; -0.9999999999715344 1.0]
318,2257,300,-20.641847292397152,[-0.9999999999999992 -0.9999999999999999; 0.9999999999999906 -0.9999999999999992; -0.9999101137755729 0.5186229343242404; -0.518668110371283 -0.9998881241757677; 0.9999999999999993 0.9999999999999979; 0.9999985175771181 -0.5186062933573262; 0.5185841599767416 0.9999760108386374; -0.9999999999999992 0.9999999999999998]
319,1724,300,-20.641835545012906,[-0.999857467907184 0.5187128826159053; 0.9999999999999988 0.9999999999999984; 0.5186620540931154 0.9999045911928296; -0.5186986092478044 -0.9999161595856325; -0.9999999999999979 0.9999999999999983; 0.9999700091854063 -0.5186443794869677; -0.9999999999999999 -0.9999999999999983; 0.999999999999997 -0.9999999999999999]
320,4652,300,-20.637411575916616,[0.9997527030061701 0.5193050084522836; -0.5198069158389504 0.9987528846494456; -0.9999999999999852 -1.0; 0.9999999999999768 0.9999999999999153; -0.999999999999993 1.0; -0.999931015155323 -0.519250443383076; 0.5199435628528614 -0.9986320842205287; 0.999999999999996 -0.9999999999999524]
321,2592,300,-20.61200305814793,[-0.552926734164308 0.9801758322406801; -0.9918556903778959 -0.5550422147579401; -1.0 0.999999999999998; 0.9682401857380453 0.5615549272936226; 1.0 1.0; -1.0 -0.9999999999999928; 0.9999999999999998 -0.9999999999999962; 0.5657372152176579 -0.968180490791979]
322,2395,300,-20.641797182926172,[-0.5185631450802327 -0.9999999764942764; -0.9999999899176748 0.5186057288308112; -0.9999999999999999 -0.9999999999999998; -0.999999999999999 0.9999999999999979; 1.0 0.9999999999999983; 0.999999999999998 -0.9999999999999999; 0.9999113374650932 -0.5186070335163528; 0.5186701828460358 0.9998717239216647]
323,3703,300,-20.641802700124273,[0.9999999999999994 -0.9999999999999982; -0.9999999999999835 -0.9999999999999999; -0.9999999999999999 0.9999999999999987; -0.99993954384277 -0.518606567201212; 0.9999996306246968 0.5185878059585769; -0.5186431235234152 0.9999051825620464; 0.5185971270478922 -0.9999454846057507; 1.0 0.9999999999999996]
324,2432,300,-20.641624746438122,[0.9999999999999998 0.9999999999999986; 0.518699116977654 0.9999871111224985; -0.9999999999999999 0.9999999999999992; -0.999999997152693 0.5186110529272796; 0.9997467420016642 -0.5188162575741296; -0.9999999999999988 -0.9999999999999996; -0.5186926900609138 -0.9998278550699548; 1.0 -0.9999999999999993]
325,2235,300,-20.633026011037845,[-0.9999999999999994 -0.9999999999999974; -0.9996351985236019 0.5245793948053105; 0.9999999999999997 0.9999999999999981; -0.5248994231296452 -0.9956878922553513; 0.9999999999999958 -0.9999999999999994; -0.9999999999999992 1.0; 0.9923751526509262 -0.528015797698515; 0.5283304158348537 0.9943078842798677]
326,4077,300,-20.639419632486188,[0.5192918244252477 0.9994734684660901; -0.9999999999999797 -0.9999999999968466; -0.9988628226747039 0.5198134750120724; 1.0 1.0; -1.0 0.999999999999993; -0.5192739606868388 -0.99991410638343; 0.9999999999991533 -1.0; 0.9994692911694714 -0.5193009552218407]
327,923,300,-20.63703698864628,[0.9971106035143962 0.52249049835571; -0.5218770968191662 0.9994017286000497; 0.5242114472721913 -0.9955869613149277; 0.9999999997688365 -0.9999999957438661; -0.9999999995756788 -0.9999999993776932; -0.997684520760565 -0.5236020057815312; 0.9999999988468345 0.9999999993637019; -0.9999999999533358 0.9999999988961271]
328,702,300,-19.00595405244885,[0.9996474917735376 0.5211005724522877; -0.6329968543976733 0.7189569990180579; -0.9999996557733972 0.9999982795893627; -0.5109376926162518 -1.0; 0.7136252446140839 -0.6392475124139565; 0.5198880860338311 0.9999813705321865; -0.9999542821432698 -0.5138524137259155; 0.9999764818131992 -0.9999994894951495]
329,1684,300,-20.639679186920212,[-0.9999999999655094 0.9999999999987323; 0.9999999998866894 0.9999999999934743; 0.9983867443920739 -0.5207103781818859; -1.0 -1.0; 0.5197531193278444 0.9999998390517889; -0.5201348150740827 -0.9987608225488872; 0.9999999999923871 -0.9999999999941744; -0.9992199411761701 0.5197673601301858]
330,2580,300,-20.640357900594346,[-0.9999999999999999 0.9999999999999997; -0.9998536581664171 0.5198366571547203; 0.9987433519735972 -0.5200530219232921; 0.5206040331313495 0.9984792293662833; -0.9999999999999999 -0.9999999999999986; 0.9999999999999992 -1.0; 1.0 0.9999999999999998; -0.5195712337316114 -0.9995577840153853]
331,1624,300,-20.64196425898726,[-0.9999924790529242 -0.5185353920973953; -1.0 0.9999999999999951; 0.9999999999999998 -0.9999999999999994; 0.9999999999999992 0.9999999999999999; 0.9999840005880776 0.5185450500278563; 0.5185364912061964 -0.9999979488712982; -0.9999999999999997 -0.9999999999999998; -0.5185404085191281 0.9999853643626697]
332,1580,300,-20.551275112083058,[-1.0 -0.9999989002714211; 0.9999999928345613 0.9999988911496968; 1.0 -0.9999999098985507; 0.975712507560589 -0.5423992560475509; -0.9782100523513357 0.5396035180860705; 0.529168018370692 0.9999696536853367; -0.5302599616337906 -0.9958647745029932; -1.0 0.9999987147735607]
333,1905,300,-20.640491628114084,[-0.5201424189835665 -0.9990527867985071; 0.9999999999999994 -0.9999999999999958; 0.9999994845521637 -0.5194391170018281; -0.9999999999999973 -0.999999999999999; -0.999999999999991 0.9999999999999889; 0.9999999999999984 1.0; 0.5194981231849811 0.9993486313816513; -0.9987488118701237 0.5200337117234621]
334,1725,300,-20.640575910042493,[0.5193088424835997 -0.9999843152745355; -0.9993548255150053 -0.51942142815792; -0.5199235043165521 0.9988416853206382; -0.9999999999999996 0.9999999999999513; 0.9999999999999972 0.9999999999999998; 0.9999999999999171 -0.9999999999999969; 0.9992703893971359 0.5199051649505871; -0.9999999999999721 -0.9999999999999998]
335,1589,300,-20.64189191338252,[0.9999999999999996 1.0; 0.9999999999999999 -1.0; 0.9998125012900771 0.5188389727858795; -0.5188095793386379 0.9998222459382197; -0.9999999999999997 0.9999999999999993; 0.5187875247371201 -0.9998976801278557; -0.9999999999999999 -0.9999999999999976; -0.9998669517932623 -0.5187790932728277]
336,2025,300,-20.640427466993263,[-0.5196788703906459 0.9999995113627964; 0.5200079328573209 -0.9987471896776648; -0.9999999999999998 0.9999999999999999; -0.9985455108109588 -0.5205303985034728; 0.9999999999999992 -0.9999999999999999; 0.999538921511966 0.5194910989420698; -1.0 -0.9999999999999996; 0.9999999999999999 0.9999999999999999]
337,2212,300,-20.635512719585886,[-0.9999999999999983 -0.9999999999999991; 0.9999999999999998 -1.0; 0.999999999999998 0.9999999999999992; 0.994786516307477 0.5248197763607894; -0.9999999999999998 0.9999999999999992; -0.9999999158961316 -0.5221580649967787; 0.5248225693732331 -0.9965207782298443; -0.522544609402796 0.9971121490690625]
338,1181,300,-20.64143348083062,[-0.9999998891246 -0.9999999512243078; 0.9999999331178074 0.9999998519741035; -0.5189462867218935 0.9996774841164321; 0.9995885642955514 0.5190898448619676; -0.9999999999545957 0.9999999610602943; -0.9998119268340131 -0.5188504479987158; 0.5188649502015045 -0.9999708912699722; 0.9999999929817116 -0.9999999979592294]
