nPsoRun,n_iter,S,fgbest,optDes
388,4504,300,-40.78638026553811,[-0.7966059954246295 0.9999999999999981; -0.9999999999999973 0.7637284650819364; 0.6428583724550211 1.0; -0.9995081891922812 -0.9999999999999983; -0.9999999999999998 -0.7331639448368135; 0.42967857676511195 0.023184052283143988; 0.7994947286578805 -1.0; 0.9999999999999991 -0.8342775032282596; 0.9944926816034317 0.24796198509275716; 0.9999999999999996 0.999999996060054; -0.11257383020350889 -0.7234540822146976]
389,3370,300,-40.81039531208387,[-0.7811313197795472 1.0; 0.9884394056854016 0.9999996404096926; -0.9999999999999697 0.9931371438411348; -0.815655950916945 -0.9999999999999998; -0.6766417247764417 0.1379983320000654; 0.7673873027779313 -0.9999999999999993; 1.0 -0.7829690143809704; -0.9999999999999999 -0.8132382870454057; 0.9999999999999997 0.4611983092497554; 0.08267121477948884 -0.5902920533002824; 0.4554243740257074 0.9999999999999999]
390,2355,300,-42.47201399890983,[0.7687785316480772 0.9999999999543154; 0.8526947578328897 -1.0; 0.6385010762994997 0.09522637292685693; -0.2995010250074216 -0.9999994416880528; -0.08967424704524016 -0.5232340360833717; -0.7848005478969 0.9999999999999891; -0.9999731730827417 -1.0; -0.999999999999613 0.8190174353878258; 0.9999999999993867 0.8337794715997408; 1.0 -0.8227472600611783; -0.9999999999988977 -0.6743175241734055]
391,1901,300,-38.75752182910246,[-0.9999999992155783 0.9999993289347019; -0.9999999994169958 0.4673184299590099; 0.9999999998681635 0.7271435262356507; 0.9964398905428736 0.9999999997705116; -0.9999999999984973 -0.7629471596709543; -0.4045690115435069 0.9999999981065222; 0.9939936061531232 -0.9999999866265146; -0.022914359613510495 0.016530527213645375; -0.9999999809483036 -1.0; 0.004658596502099303 -0.8007539053822746; 0.9999986770223052 -0.7397380319383546]
392,3729,300,-39.57544200623082,[-0.5774956653583055 -0.9999999999999999; 0.9999999999999999 0.722127213110885; -0.9981925548379875 -0.274842470867886; -0.9998033079698706 0.9999999999999996; -0.9999999999999989 0.7895038005890878; 0.7743850341229401 -1.0; -0.9999999999999996 -0.9991488868208142; 0.9999999999999998 -0.7481890119083044; 0.9944384985797774 0.9999999999999999; 0.05962297609100335 0.8039454523051921; -0.0992980926133019 -0.02158945148063683]
393,2987,300,-36.83841437784942,[0.9999999999981531 0.07984695667797585; -0.19106011268657272 -0.8917343549082826; 0.6458616759374147 1.0; -0.7203977408451936 0.9999999782914446; 0.959145518544939 -0.9999999999917031; 0.9999999999997233 -0.999999522853024; 0.9999999999882242 0.9999393975758826; -0.9999999999229544 0.9984235582045519; 0.305579941937787 -0.08134316946691338; -0.9999999995443465 -0.9999999999916231; -0.9999999999999338 -0.61488743471556]
394,1709,300,-40.60887952587515,[0.7453796751155661 -0.05011648602535871; -0.17845822360726107 0.9999999996506104; -0.8652718605370707 1.0; 1.0 0.9979630538808842; 0.8250212514793389 0.9999999997647314; -0.9999999999910584 0.6203597271918512; 0.9999999999649942 -0.9999962345882625; 0.7676428040869898 -0.9999999999869883; -0.7576266056838199 -0.9999999999892853; -0.9999999957761369 -0.798927011608265; 0.11379807004148794 0.14060439206519332]
395,2305,300,-40.54659779559657,[0.7215094001751884 0.9999999999999996; -0.12064548444957934 -0.8390140831318055; 0.9999999999999973 0.8369708479107906; 0.9999999999999999 -0.9405455821401851; -0.9999934330708771 -0.9999999999999997; -1.0 0.7761151961009825; 0.7941154006115143 -0.9999999999999994; -0.7847248187258767 0.9999999999999999; -0.9999999999999999 -0.7163471810714277; 0.16742670722971353 -0.0697172095125975; 0.8597342588886743 0.026186953081352965]
396,4787,300,-41.26950523525121,[-0.9999999999999993 0.6800194202750593; -0.9999999999999989 -0.9999999999999982; 0.9999999999999998 -0.8479010792557461; -0.1647320640549899 -0.5915284435431175; -0.0036637454595288537 0.9997303078051288; -0.9117793291372528 0.9999987489138521; -1.0 -0.7947299259344743; 0.6089043406710726 0.04931730724685298; 0.7984728605778536 -1.0; 0.9999999999999997 0.7209707009297656; 0.7941692320853874 1.0]
397,3478,300,-39.60890205720196,[0.9999999999999994 0.5108903236256979; -1.0 0.7383982986215817; 0.011975040315309195 -0.7286274788644751; 0.9999989115244093 -1.0; 0.9999999999999997 -0.7780846806971875; 0.27659268873676274 0.9999999999999992; 0.9910754179297439 0.9999998900327547; -0.7891676563534377 1.0; -0.9999981052794833 -1.0; -0.999999063235626 -0.9999999999999997; -0.5750058901464078 -0.04042537448533884]
398,3106,300,-39.38709111072811,[0.9994312295502642 0.9999999999999999; -0.9999999999999999 -0.9998201504706343; -0.03974017651103777 -0.02846008694174196; -1.0 0.9999992111433715; -0.7287470364604116 -1.0; 0.9999999999999998 0.5853849937746113; -0.8254642447278446 -0.0039247615423753605; 0.9999999999999998 -0.7709678569876827; -0.7752137532735709 0.9999999999999983; 0.7476072981606159 -1.0; 0.21999854873898234 0.9899864455341338]
399,1771,300,-38.57434761632206,[1.0 -0.9999999993504322; -0.9999999999530491 0.32036120986500877; 0.9999999992196195 0.7199491104001229; -0.5654803246874872 0.9999999999758864; 0.9999999996686195 -0.6941745692277924; -0.9999976157284061 -0.99999834349094; 0.7570113783863709 0.9999999999598338; -0.9999999999593702 0.9998332265206704; -0.9934980643631947 -0.999999998916831; -0.38256733073341986 -0.08383693198821665; 0.10934638647249058 -0.8283822212299412]
400,3499,300,-40.82050949629022,[0.7724554094318473 -0.9999999999999999; 0.15855709370814144 0.9652711873747482; -0.8136583119862181 1.0; -0.7613522782862625 0.018826748464925443; 0.004910622250346948 0.2796246058972287; 0.9966860758024412 0.9999999999999997; 0.9999999999999997 0.6921655066765526; -0.9999999999999996 -0.8194215298848103; 0.9999999999999997 -0.7856846275085121; -0.7428081835249521 -0.9999999999999999; -0.9999999999999997 0.996910760369922]
401,2252,300,-40.238134669297075,[0.7623890077762672 0.9999999999999999; -0.9999999999999992 -0.7691540479586358; -0.013658535545312014 0.691931687284089; 0.9999965714986687 -0.979294386328056; 1.0 0.7900831767425782; -0.9999999999999992 0.9999999999999998; 0.48682408668611116 -0.9999999999999984; -0.6606006385627057 -0.006836166415271067; -0.7903430432444704 -0.9999999999999999; -0.9999999999999983 0.9999999999999992; 0.9999999999950737 -0.32809526798815464]
402,3530,300,-39.39534246444799,[-0.9999999999999997 0.6870981149210938; 0.999675490044166 -0.12946209887002114; 0.48569954026810525 0.019308373371454066; -0.1404051374329972 0.8089893089797002; -0.9999999999999999 -0.7388083075336206; 0.9999999999999999 0.9999114343468029; -0.7689412452731494 -0.9999999999999997; 0.9999999999999998 -0.9999949225646924; 0.6719100773670582 -0.9999999999999997; -0.9892767825987565 0.9999999999999997; 0.7884905984470725 0.9999999999999994]
403,4483,300,-37.84095914006046,[0.9999999976767062 -0.9999999999999967; -0.9999999999999994 -0.9999999999999999; 0.3565292478498093 -0.008845708896334898; -0.9999999999999994 -0.7243802441479835; 0.9999997006266866 -0.9999999999999284; -1.0 0.9997982912992398; 0.9904886997322364 1.0; -0.06600349615327962 -0.8488366607158028; -0.9949473275094819 0.24036198270868928; 1.0 0.7305381539746865; -0.5113169518813537 0.999999999999999]
404,2807,300,-41.59094316056106,[-0.6867593642164177 -0.11125995466894927; 0.9999999999999999 -0.8088695917877344; 0.9999999999999994 0.7355699393239166; 0.8516637717819113 0.9999999999999994; 0.12154887753549211 0.3001036952471377; -1.0 0.7599216117915846; -0.7520988218662589 -0.9999999999999999; -0.9999999999999997 -0.9994209692182251; -0.8394528421191992 0.9999999999999996; 0.7886970462026611 -0.9999999999999998; -0.08728989738279716 0.9544592236227759]
405,3158,300,-40.10701874490169,[-1.0 -0.7658490394404128; 0.3487600442554984 0.04291512681068318; 0.8214289928626995 -1.0; -0.9999999999999998 -0.9999999999999991; -0.9581002428796478 0.254709393168319; -1.0 0.9890070895692403; 0.9999999999999999 0.7660980403005225; -0.6105939945884504 0.9999999999999993; -0.07470342120015111 -0.7688506920559222; 0.782734357767098 0.9999999999999997; 0.9999999999999998 -0.7696250012891555]
406,655,300,-38.78710401710409,[-0.9999999521917785 -0.9845949832757594; 0.25936802116766533 -0.9776311434343907; -0.04092311682470608 0.13033311008300835; 0.7421630102227875 0.9999409662714938; -0.8358191478949791 0.05351482375638825; 0.9778646980480836 -0.999993622271894; 0.999973391179753 -0.5582836857437359; -0.7561376936628241 -1.0; 0.9998900071963893 0.9993124933566173; -0.999992985981818 0.9980061579673125; -0.7266367777450754 0.9996759757423603]
407,4540,300,-40.23678435378286,[-0.9999999999999999 0.9999999999999986; 0.9999999999999999 -0.7556940385186769; 0.9999999999999999 0.7898904952284215; 0.25706229308630035 0.06385881589324588; 0.7954793184352599 -0.9999999999999998; -0.027210010029197824 0.738865659133702; -0.9999999999030005 -0.26389644349462393; 0.9879491920447857 0.9999999999999997; -0.5503194551666315 -0.9999999999999998; -0.9999999999999999 0.7933165133521073; -0.9999999999999983 -0.8891788554104592]
408,5774,300,-41.911800912292286,[0.8098681524424057 0.9999999999999837; -0.24492626859323122 0.0892409147363105; -0.999999999999999 0.8733021871806841; -0.9999999999999993 -0.8302970690822262; -0.7068066449070605 0.9999999999999998; -0.99999999999989 -0.9999999999999999; -0.9994919478618841 0.09063015657730748; 0.8295349966483098 -0.9999999999999997; -0.022715446596291298 -0.6867830621614706; 0.9999999999999997 -0.7775204784404173; 0.9999999999999997 0.7829845966613107]
409,8020,300,-42.49746049919127,[-0.9999999999999998 0.834167244690314; 0.301967018271406 -1.0; 0.9999999999999999 0.8176946659963316; -0.6454792490771752 -0.002944109130217517; -0.9999999999999997 -0.8291069722497464; -0.8533305889692577 -0.9999999999999994; 1.0 -0.6707488145412827; 0.04316344806545119 -0.5259518687487416; -0.775728980799204 1.0; 0.999999999999999 -0.999638671644442; 0.7836650690693979 1.0]
410,2756,300,-40.15229313864801,[-0.4774892440489944 -0.999999999999999; -0.06613912878441085 0.7513020731368903; -0.9999931848210681 0.9999999999999983; 0.9999999999999998 0.9999849751521395; 0.9999999999999986 -0.7589248072767739; -0.9999999999999998 0.7730375660695465; -0.9998748527440999 -0.9994143674515535; -0.9999999999999986 -0.37747152037248133; 0.8127165769342204 0.9999999999999999; 0.7889973065335886 -0.9999999999999997; 0.5806398222402198 0.03066262546834493]
411,2370,300,-36.873112295445985,[0.9965460130196688 0.11262191955401195; -0.7203436218305411 0.9941849367734122; -0.15731905867433224 -0.9090163697547294; 0.9991253316406806 -0.9999842663957306; 0.6326799289267624 0.9999999905766644; -0.9997997416657929 -0.9999999393674309; -0.9999986652185894 0.9997814870011253; -0.9999999999753645 -0.6196420961284705; 0.23249788303578842 -0.054614305934495136; 0.9999999999909366 -0.9999997749393941; 0.9999976220130573 0.9999992288110193]
412,7132,300,-40.10197718565109,[0.9999999999999999 0.9630579574177855; -0.7472912411199711 0.9999999999999994; -0.9999999999999998 -0.6602446332788687; -0.104129957095134 -0.9999986804385228; 0.7689116834848307 0.0649075662203993; -1.0 0.784927556847232; 0.995530719033937 -1.0; 0.9999999999824409 -0.9999999999999822; 0.08914759382202028 -0.282022776280179; 0.7453260670480998 1.0; -0.8437513828956249 -1.0]
413,3612,300,-42.0372895176131,[-0.9999999999999996 -0.7527886927306384; 0.9477284448168141 -0.9999999999999998; -0.0527477999015674 -0.506737378918033; 0.9999999999999997 0.8374175254912795; -0.7837951999704202 0.9999999999999996; -1.0 0.8097488178540694; 0.09057378932569084 -0.999563445536086; 0.7634061498524529 0.9999999999999997; -0.8912627184576991 -0.9999999999999943; 0.9999999999999997 -0.7850148489015011; 0.6539676366005396 0.05582610561315293]
414,5538,300,-41.8715745739365,[0.015583651054079689 0.29521616961001107; 0.9999999999999973 -0.8105513824036815; 0.1251682399549233 0.9999999999999993; -0.6892154994877355 -0.006148479164617727; -0.7754875641044542 -0.9999999999999998; 0.8919029659186032 0.9999999999999991; 0.9999999999999999 0.6962785032256191; -0.8370207087592118 1.0; 0.7798942920176863 -0.9999999999999997; -0.9999999999999997 0.9993453796599767; -1.0 -0.8295189903696494]
415,4537,300,-38.62996152711834,[-0.17896527948726848 -0.8494577176878704; 0.7376001559574713 -0.9999999999999996; -0.9999999746735194 0.8553953529630883; 0.9290775469500046 -0.10645283617281116; 0.9999934243348755 0.9999999999999977; -0.7549450984644217 0.9999999999999997; 0.9999999999999987 -0.9999844178576326; 0.999999999999996 0.8163492916101979; -0.9999999999998849 -0.9999999999999982; -0.9999999999999999 -0.6391999470018926; 0.2415791465208733 0.14587439398704297]
416,4623,300,-38.75238694245906,[0.00033817332543822285 0.2919408784663508; 0.9999999928429136 0.999997319583232; -1.0 -1.0; -0.8247322068863548 -0.07014294140682607; -0.7540119069662621 0.999999999942733; -0.7305276202231692 -0.9999999999999919; 0.4045227008690858 -0.9832521520899327; -0.9999999988221082 0.999999997126824; 0.9999999996799344 -0.4502741651290956; 0.9999999936148091 -0.9999999999996785; 0.7496571863725295 0.9845496816436944]
417,5086,300,-41.19278256198085,[1.0 -0.8046694991428539; -0.9999999999999991 0.6385403833026813; -0.3400394146771586 0.10189669800388511; -0.8917101191949129 0.9999999999999999; 0.7845952778228008 -1.0; 0.8381901362270909 0.9999999999999994; -0.9999999999999993 -0.8311465514504209; 0.2640887548725257 -0.3533748540887741; 0.9999999999999999 0.7360267927350294; -0.241515237233671 1.0; -0.7862496137018409 -1.0]
418,3533,300,-41.22486546635186,[0.8412034172066978 0.9999999999999999; -1.0 0.7967888169056656; -0.029773958242783775 0.6609178228428494; -0.9994336739820694 -0.9383651060047667; 0.5673145309797817 -0.06771626056145591; 0.9999999999999999 -0.7842676287578922; 1.0 0.7965518249235919; -0.6692950286347595 -0.9999999999999998; 0.798668947333944 -0.9999999999999999; -0.9638700504425664 -0.0927379966686369; -0.7632130612349525 0.9999999999999968]
419,3787,300,-40.64211988691115,[0.8699667495800315 1.0; -1.0 -0.9999991492040834; -0.8139782480054086 0.9999999999999969; 0.9999999999999994 0.6107656740512089; 0.023850756335520914 0.055627876505306574; -0.7327486325300123 -0.049268977051162156; -0.999999999999995 0.978381153897993; 0.7621967909341864 -1.0; 0.21051946055931864 0.9999892814648047; 0.9999999999999994 -0.7993073170837462; -0.766586263910361 -0.9999999999999913]
420,8081,300,-42.44761281622682,[0.07942573162576459 0.5644246554370473; 1.0 -0.8067281633965214; -1.0 0.42727686060732334; 0.9999999999999999 0.779719760019134; -0.6662360230866924 0.9999999999999999; 0.8443544275884336 0.9999999999999994; -0.7798474168365261 -1.0; 0.8145506813788047 -1.0; -0.9999999999999993 0.9398938787873262; -0.9999999999841135 -0.8665777291256755; -0.51056464852497 -0.1104753473117488]
421,4444,300,-35.285435269357365,[0.9999999998060125 0.4940008750404319; -0.13084572804330846 -0.20268231317285287; 0.9999999999345429 1.0; -0.999999999941304 -1.0; 0.57541985359731 0.7599717553542863; -0.34728966839496483 0.9740707658924753; 0.9999999992287486 -0.9999999999984266; 0.7221438150546353 -0.9638443440417892; -0.8431824137535076 -0.8514864044544169; -0.9999999999923507 0.9999999992669447; -0.9999999986616122 0.4905238372797563]
422,5245,300,-39.53165256363111,[0.6776581780752104 0.9999999999999872; -1.0 0.9999999999999977; -0.014050471775820621 -0.8269587505272027; 0.8540740138589008 0.1855503035919469; -0.9999995349036055 0.7736195929194187; 0.9999999999999999 -0.7632846075083897; 1.0 0.9537198301262525; -0.9999873197269904 -0.9999999999999997; 0.7770323744566004 -0.9999999999999998; -1.0 -0.7113313833230097; 0.05880061831847525 0.09829269948901576]
423,864,300,-37.154805438793616,[0.19666104889252262 0.8828881375789029; -0.09258070480235038 -0.09862424310275089; 0.9999992683990756 -0.9992782667687222; 0.7434261898705811 -0.9821593203786323; -0.8816177159940418 0.8098629658431111; -0.6297827903758826 -0.9999778753509664; 0.9999995533946272 0.6206635428412394; -0.999999487960668 0.9999986646362254; -0.9999978226101338 -0.9994806018946161; 0.9997524061890048 1.0; -0.9995164291354186 -0.11601635044951301]
424,5169,300,-40.536644541034306,[-0.8081328058198837 -0.9999999999999988; -0.6554692102661842 0.9999999999999998; 0.7941589449869535 0.9999999999999997; -1.0 -0.9989075775236897; -0.9999999999999997 0.23264938193861825; 0.9403109066853161 -0.9999999999999993; 0.9999999999999998 0.7514065098458632; -0.5069230605746781 -0.02638642525108891; 0.9999999999999997 -0.7430423577009672; -0.9999999999999998 0.9231278242478813; 0.08151350050609715 -0.7315826593948966]
425,7510,300,-41.50048818798085,[-0.7717985280766765 -1.0; 0.7589521946242541 -1.0; -0.9099447769824115 0.9999999999999997; 0.054581608739147795 0.4197982435502925; 1.0 0.8001888670920865; -0.9999999999999999 0.6717362963154523; 0.9999999999999993 -0.9978434957127202; 0.8510938871130868 0.9999999999999994; 0.6856549067330917 -0.11780564694389245; -0.14900842181731666 0.9999999999999988; -0.9999999999999999 -0.8087617853936933]
426,3705,300,-38.84215871375006,[-0.7362801939721116 -0.9999999999999953; -0.9999999999999992 -0.9899026750042097; -0.8322258924405458 0.08565637846844382; 0.7406324968708252 -0.9999999999998178; 1.0 -0.9997892763554886; -0.7426763240590265 0.9999999999999998; 0.999865782368575 0.9999999999999997; 0.9999999999999981 0.5248360548344119; -1.0 0.9999999999999996; 0.3574452754145109 0.9684705439052141; -0.014417919786816027 -0.002713405650916516]
427,2725,300,-42.607917194819706,[0.840034987487002 0.9999999999999998; -0.9999999999999997 0.8572419971371519; -0.7250929887621385 -1.0; 0.0788074459791986 0.6342837219462113; 1.0 -0.7891439568228612; -0.8106382141310071 0.9999999999999997; -0.492019990387099 -0.03843665488097253; -0.9999999999999997 -0.9485298335637864; 0.8190166894018949 -0.9999999999999997; -0.9999999999999999 -0.10076383010244243; 0.9999999999999999 0.7705394673797602]
428,2570,300,-40.21753855750471,[1.0 -0.7874483720038419; -0.9999999999999991 -0.9999999999999999; 0.4227558800320587 0.9999999999999939; 0.7671020949057242 -0.9999999999999996; -0.9999999999999987 -0.9999999999999997; 0.025904793430296072 -0.6816613043491352; 0.9999999999996804 0.4074931790354488; -1.0 0.7672391641422924; -0.7886763564150123 0.9999999999999997; 0.9999805211493761 0.9997480155882411; -0.681667437414551 0.0038742470625181087]
429,5387,300,-39.41198084434023,[0.7965309364832661 -1.0; -1.0 0.7891780762700996; -0.005705761694972698 0.7749807564574359; -0.9999999999144394 -0.13112659886656525; 0.9999999999999997 -0.7477504170068776; -0.9984566482715773 0.9999999999999991; -0.9999999999999999 -0.8915214415367051; 0.9929864444737353 0.9999999999999991; -0.5798759039952407 -0.9999999999999991; 0.9999996260368289 0.9999999999999983; 0.29879430752952885 0.10541355562073182]
430,3734,300,-40.544557178775875,[0.44648228003945445 1.0; -0.8208131895113147 -0.9999999999999994; -0.9999999999999998 -0.8110687142378258; -0.810307853632042 0.999999999927967; -0.6256206517331431 0.0348833405875023; 0.9999999999999997 -0.7944553859935776; 0.026646743225512314 -0.5082340640184358; 0.9999999999999997 0.4464861601270936; 0.9999994395781789 1.0; -0.8078917757085851 0.9999999999999823; 0.7778501905985885 -0.9999999999999999]
431,5971,300,-40.04008214732585,[-0.8449806282242526 0.9999999999999982; 0.9999999999999997 0.9999999999907897; -0.9999999999999998 0.6497125967851762; 0.7522238119176277 -0.9999999999999999; -0.7516133884994018 -1.0; 0.7738624988688001 -0.049669206305396923; -1.0 -0.7849438089904129; 0.12459483503825305 0.19656613745050805; -0.12117603073889552 0.9801721748964467; 0.9999999999999997 -0.9777039410629159; 0.9196352139376441 0.9999999999999991]
432,3675,300,-39.068924975556975,[-0.7424918369824648 0.9999999999999999; -0.8558086742737168 0.10924472006496697; 0.9999999999999997 -0.8089055413982251; -0.9999999999999998 0.999998318978319; -0.07042219692751897 -0.3013894099825945; 1.0 0.5987401085884708; -0.9999999999999997 -0.8134195711657968; 0.24258239630497916 0.9085480721999751; 0.7570791131293567 -0.9999999999999993; 0.9998825245602427 0.9999999999999997; -0.9996904469041306 -0.9999999999999997]
433,10000,300,-40.4240331263001,[-0.9999999999940817 0.9999999999999133; 0.9999999999969977 0.7789027675672981; -0.5850257145372184 -0.9999999999999795; -0.9999999999999963 -0.8743949528922352; 1.0 -0.7586000453215116; -0.999999999999004 0.8027135752522704; -0.02214178703266045 0.7487883293198271; -0.984981730294083 -0.2410836699084825; 0.9999996905005276 1.0; 0.06312191949484885 0.059010278079514755; 0.7960437356148601 -0.9999999999999081]
434,1217,300,-38.32062593374463,[0.7424770767640526 1.0; 0.9999498260428092 -1.0; -0.9999999999373103 -0.9999999499002324; -0.6468746952529933 0.9999999555685518; 0.9999999998143018 0.7280800850798246; -0.9999999968493197 0.982978072143065; -0.24544743580282333 -0.093053735639503; -0.9840270767800126 0.08521510900422756; 1.0 -0.6725506698935162; 0.07501701194339677 -0.8867348175379135; -0.9999999982130964 -0.9999996340859828]
435,1808,300,-38.9492719100873,[0.9999665354469816 0.9999947016109273; 0.9999999051839815 -0.9863550766861746; 0.9999999999841788 0.4307885205708677; -0.7374575509003187 -0.9999994992206432; -0.7948208924970781 -0.0039027414117675566; -0.773000444238722 0.9999903498968101; 0.026302769400210556 0.14000519723354835; 0.729284199566608 -0.9999783395826319; -0.999999965098091 1.0; 0.4644435899930601 0.9998527852745603; -1.0 -0.9999994781756981]
436,3318,300,-40.62249564564204,[0.794056764277473 0.9999999999999999; 0.6897413647645227 -1.0; -0.9999999999999984 0.742620514035624; -1.0 -0.7546094377026529; 0.9999999999999996 -0.05173802633469395; 1.0 0.9999999893728995; -0.9999020471437723 1.0; 0.4474272181134923 0.08321079883521891; 0.9999999999999999 -0.8572983202281983; -0.07230794408265086 0.7547101779698074; -0.7919571970303517 -0.9999999999999997]
437,10000,300,-39.848001242426285,[-0.6411633294341341 0.9999999999999971; 0.7805986967283041 0.9999999999999959; 0.06362926017320614 -0.7920722295412546; -0.9999999999985946 0.8414783086890218; -0.2778644443048368 -0.15438069959210263; -0.9999999999962577 -0.9999999999998043; 1.0 0.7419295409955431; -0.9999999999931707 -1.0; -0.9891968362546966 0.14084265453675637; 0.9999999999881611 -0.7441897916278088; 0.9999716494000538 -0.9999999999999981]
438,3424,300,-40.79401361539818,[-0.9999993583554669 -0.8260116429821092; 0.9999999972613187 0.7609999937194494; -0.20004664843575992 -0.06224203274193076; -0.9999995814948075 0.8833333083106941; -0.9999999806256133 -1.0; 0.8046873468417723 0.9999989243894646; 0.026274657234124837 -0.7265238504974197; 0.9999993486298705 -0.769024279495727; -0.9999992830000557 0.20947676675490534; 0.9506567427024313 -0.9999999609680325; -0.626693983797457 0.9999995764515899]
439,757,300,-36.90346469919776,[-0.12422250628224678 0.044064324876430125; -0.9610730086836288 -0.14067572834024436; -0.6158080828964189 -0.9999924498858358; 0.07880894566761029 0.9478076504949331; 0.9999989812426452 0.9999889772414255; -0.9999992682172769 -0.9997362072173727; 0.9999959878730612 0.6387472316678859; 0.9977764658241685 -0.714995164124788; 0.9815634646862045 -0.9999999813085577; -0.9999043044145219 0.9958170107151851; -0.9999886417138926 0.9998484378781249]
440,3211,300,-39.10791721301792,[0.0007714651822686146 -0.8081755700456298; -0.9999999999999994 0.9999037077252008; -0.9947763583785608 0.40534559409710247; -0.2156723986479986 -4.0613745086154415e-6; 0.9999982816713957 -0.9999999999999996; 0.9999999999999997 -0.7299924069775096; -1.0 -0.7767328328408051; -0.5032893521363143 0.9999999999999993; 0.9999999999999998 0.7354461052744545; -0.9999999999999964 -0.9999999999999998; 0.9999821567039822 0.9999999999999999]
441,5822,300,-39.49897388137192,[1.0 -0.9999942579165213; 0.8145483545883214 0.08543736952251911; -0.9999999999999999 0.7716881419447196; -0.9965322660644187 -1.0; 1.0 0.9998862948603672; 0.033270001661485006 -0.07456028809989157; -0.7472549444657515 0.9999999999999997; 0.7162063328506402 0.9999999999999992; -0.9999999999999997 -0.5978648492136697; 0.7915681845973899 -0.9999999999999997; -0.20811895724608512 -0.9999999998111607]
442,2172,300,-38.81139842075179,[0.9999999999791651 -0.9999998870371501; 0.9996407308218567 0.3945636361953445; 0.9999999768349621 0.9999999975734347; -0.3400956885796096 0.08043343480148604; -0.9999983970305037 1.0; 0.9999999887338742 -0.7300074612110006; 0.06811341481807055 -0.8149566174063152; 0.4494988737310364 0.9999999953056662; -0.9999999999782371 -0.7548053170334814; -0.9999850966329358 0.7428321869824765; -0.9999970139779486 -0.9999999589243265]
443,4396,300,-38.812082630808476,[-1.0 -0.9999746032241433; 1.0 0.9995171167561732; -0.32448885991407717 0.983178374174339; 0.7406951419687527 0.999999999999999; -0.740825749658221 -0.9999999999958682; 0.8420468410830456 0.01134907263885566; -0.9999999999999999 0.5135020533072904; 0.9999999999999989 -0.9990279385125651; -0.999999963773895 0.9999999999999996; 0.7382343945764177 -0.9999999999999993; 0.03856161901590109 -0.20929615637914467]
444,5030,300,-37.228033338273285,[-1.0 0.999676935661609; -0.9999999999999997 -0.9999999999999999; 0.7355065360407248 0.9999999999991153; -0.8695839507873039 -0.8234645069333443; -0.6045419689666357 0.9999999999999899; 0.9999999999999989 0.9946090675053333; 0.2023834069745294 -0.9012084878925233; 0.9999381352892452 -0.9999999999999997; -0.010369401899528605 0.021352528636465067; 0.9999999999999878 -0.6246385209819008; -0.9590537345048187 0.2089090537982994]
445,6426,300,-42.27795516965972,[0.7180248090707617 -1.0; -0.9999999999999999 -0.7889647741428927; 0.9999999999999996 -0.8830089493619141; 0.7850290987651384 0.9999999999999993; -0.8153207198504703 -1.0; -1.0 0.7788216042895517; 1.0 0.8451785742302927; -0.831904471251206 0.9999999999999998; 0.009152771159980325 0.6176776594346477; 0.3361711947512169 -0.08799073488405129; 0.9999999999999999 -0.06514143858106512]
446,3672,300,-38.86239737466432,[0.9843405350352005 -0.9999999999999992; -0.05510060031212721 -0.8365050286398593; 0.9999999999998266 -0.7577831544625261; 1.0 0.9998697530354771; 0.5342498617348614 1.0; -0.008358313970684036 0.014915629507802548; -0.9999265056725093 0.999999999999999; 0.971205215147156 0.34436679546199883; -0.9999999999999986 -0.7156070429660489; -0.9999999999198985 0.742736737767165; -0.999877930074516 -0.9999999999998336]
447,2865,300,-42.70491584343442,[-0.8580966391656543 -0.9999999999999999; 0.9999999999999994 -0.7478410632898258; 0.9999999999999999 0.8213454373215293; -0.9999999999999999 -0.791040211114138; -0.76948139656508 0.9999999999999997; -0.02002182110691331 -1.0; 0.9272828265666081 -1.0; 0.07447535151902726 -0.4849041354766494; 0.7941533979965919 0.9999999999999998; -0.6135294482172085 0.12305122082622622; -0.9999999999999999 0.8425970357352296]
448,2863,300,-41.07405263026487,[-0.7999352593466014 -0.9999999999999999; 0.9999999999999994 -0.9999999999999861; -0.9999999999999994 0.7420681295162951; 1.0 0.6390314556026635; -0.6295753336300066 0.03348484934070404; 0.10200435235869951 -0.6142349572364618; 0.9999999999999998 -0.7933508857556516; 0.13990394285681157 0.9998881594657986; 0.9426169797663232 0.9999999999941849; -1.0 -0.8421562738056428; -0.7886033568618033 1.0]
449,9007,300,-40.424876497651596,[-0.10702008580074963 0.728749115699101; 0.999999999561522 -1.0; 0.5258542977414693 -0.9999999999999999; -0.9989627551031087 0.9999999999999998; 0.8117497801795762 1.0; 1.0 -0.4558122963121597; 0.9999999999999999 0.9843114198960701; 0.5641456241155852 0.07138162644872399; -0.9999999999999998 0.7452609833014404; -0.9999999999999999 -0.7393417603987835; -0.7983672864306585 -0.9999999999999999]
450,7966,300,-41.29017961939281,[-0.6821942176490401 0.9999999999999997; 0.5493116252012845 0.10020232018263675; -0.10703291391610577 -0.36743388531473586; 0.8302697540758325 -1.0; -0.9999999999999998 -0.8236017655981799; 0.9999999999999998 -0.7939144225622169; -0.999999999997214 0.9426551980242529; -1.0 0.008469032909650481; -0.7259666095971723 -0.9999999999999999; 0.805233025774835 0.9999999999999999; 0.9999999999999997 0.777057081937511]
