nPsoRun,n_iter,S,fgbest,optDes
123,3625,300,0.45813316451904207,[0.9999997046131112 1.0 0.9278272262675498; 0.19819678778682473 -0.9999999999953236 0.9999993380237147; -0.9668056147842321 -0.9999999401737572 -0.999999998830388; 0.33787092530838336 0.08664675161993375 -0.9999931269232913; -0.9999999602062467 0.9999870904270952 -0.999996860118339; 0.005113035661380484 0.9999999998083058 -0.21009623490789894; 0.020745797777849063 -0.1569063447464699 -0.005610238516318887; -0.9999999995415759 -0.9999999994923908 0.9663851073146366; -0.019408406237232605 -0.22370609657128884 -0.017667846194324217; -0.5908549850639375 0.9999999794649786 0.9999803192958269; -0.9999992100097546 0.43271367220464063 0.5157501982577356; 0.9999997822144187 0.9999994973931722 -0.9758977936366064; 0.9491208145039637 -0.9999996243680037 -0.9999998759982349; 0.9999981043206441 -0.9999998485805385 0.1111334819830525; 0.9999846819602063 -0.15496122525989764 0.9999987339299958; -0.9999939336060102 -0.08178019264689297 -0.9999984231187428]
124,5752,300,0.4531808679154123,[-0.9999999999865813 0.9999999997802305 -0.999999998602595; -0.9999999999102567 0.4909740851016911 0.9999999995634934; -0.5635558171166968 0.9999999998866959 0.3983727674808057; 0.006221766915122034 -0.004393595549947182 0.045906124502694816; 0.9999999999943229 0.9999999999990922 0.9999999997829796; -0.9999999999999843 -0.9999818883508956 0.9999999998297613; 0.4399887740989256 0.45473151874243234 -0.8226698171533805; 0.9999999999480806 -0.9999999999883741 0.15821267256852797; 0.9999999999934588 0.9999999991595945 -0.7216746286513184; -0.99999999990461 -0.01680976164480874 -0.9999900193063876; -0.28179253186861025 -0.9999999999810713 -0.9999999999930594; -0.004939511455448709 0.000674116670497378 0.044337234550478055; 0.1879560150050513 -0.9999999999992893 0.9999999999999933; -0.9999999992844174 -0.9067024138738099 -0.13194897457821148; 0.9999999999995006 -0.9042169218722683 -0.9999999999871296; 0.9999999993057918 -0.06764791740887467 0.9999992721979509]
125,2519,300,0.42622367251890075,[1.0 0.9999999999999997 -0.999999999999501; -0.9999999999995933 -0.9999999999999438 -0.9999999999996869; 0.9800269307999885 0.0035171842391094354 0.9953236838921498; -0.05194614900623058 1.0 -0.06741389174434512; -0.9999999999998512 0.9999999999965554 1.0; -0.21189855472021862 -0.0008298755699220919 0.9999999999999896; 0.999999999999753 -0.9999999999997728 0.9999999999997071; -0.9999999999999993 0.013521710498990843 -0.05564887224249311; -0.04731396316024956 -0.9999999999999615 -0.03891110984698792; 0.9999999999999742 0.01410604708329024 -0.18749910027671107; -0.9999999999999798 -0.9999999999999107 0.999999999999698; 0.999999999999868 -0.9999999999998607 -0.9999999999987788; -0.03886223127015959 -0.02820168963276294 -0.99999999999967; -0.9999999999999409 0.9999999999987738 -1.0; 0.9999999999994715 0.9999999999999842 0.9999999999992809; -0.0007668995443776114 0.006614996811697637 0.022030354187322607]
126,4114,300,0.4478431085419787,[0.9999918590992247 -0.9999966709559789 -0.999999946084221; 0.9999995596832308 0.9999761752027674 -0.04876603943990247; -0.9999997700692526 -0.9999999423369454 -0.9999932917613507; -0.07157054593743468 -0.999999994082021 0.30213859511462704; -1.0 0.9999989221134719 0.9999992962662204; -0.14644092472308431 -0.06523336760362776 -0.9999977455415396; -0.9999954867088088 -0.05937389536455684 0.04655752928077293; -0.06996294893585794 -0.03995957766499301 0.9999458946599435; 0.060239696190400024 -0.999998961244369 -0.2947325130948903; 0.7552631838732556 0.9999969619773101 -0.9999909945358987; 0.9999964525365601 -0.10230823736562261 0.005414914415482364; -0.9999999316117782 -0.999999999993985 0.9999985760901735; -0.9999902210247082 0.9999985701386187 -0.9759694495734081; -0.17924815320770912 0.6494465193299334 0.029481111570649136; 0.8199087390090387 0.9999990938010822 0.9999999999996408; 0.9999999982936898 -0.999999613765932 0.9999964694952923]
127,961,300,0.4229788033232575,[-0.9999968886093573 0.999996428081795 0.9999861085456847; -0.0014136429438900535 0.01832535096141137 -0.001914669274853372; -0.0012849174555127276 -0.9999908267904521 0.0028335473064424986; 0.0013462095173895534 0.008402283912020993 0.9999949809376841; -0.9999919386776938 -0.9999990732903669 0.9999986235927366; 0.9999942675785467 -1.0 -0.999995054979021; -1.0 0.9999787201329439 -0.9999970044800317; 0.003186275788187663 -0.9996827586523694 0.0006703428858086933; -0.0017565363096673668 0.999997823826097 0.005970197624982792; -0.9999977388839827 -0.9999777753306689 -0.9999911982959017; 0.003517447834391937 0.0026427091153400405 -0.9999999064857827; 0.9999946317253318 -0.9994397119491016 0.9999951153855055; -1.0 0.004576942777472486 0.0006005967962374558; 1.0 1.0 -0.999996878991829; 0.999964060774763 0.9999886336130817 1.0; 0.9999919484519736 0.006670429360359537 0.0009072086895919783]
128,6066,300,0.42631257418916846,[-0.027376058508905465 0.9999999999975123 -0.04584602006162496; 0.010694745014520713 0.0019466035296976574 -0.9999999999991306; -0.018657196021034852 -0.00038802751023418356 0.01565716487639533; -0.9999999999990816 -0.9999999999999624 -0.9999999999892116; -0.21544978577370757 0.025935903169697492 0.9999999997677944; 0.9999999999305464 0.999999999999996 0.9999999999861109; -0.08412242953946107 -0.9999999999982201 -0.011566318808864613; 0.9999999999968373 -0.0329246695422726 -0.15398344458549296; -0.9999999999953689 -0.9999999999999997 0.999999999988739; 0.9999999999990227 0.9999999999920924 -0.9999999999995962; 0.9999999999558227 -0.9999999996083919 -0.99999999986738; -0.9999999999919056 0.999999999997987 -0.999999999882174; -0.9999999999996635 0.008351021674693265 -0.0960557592654412; 0.9999999994665202 -0.9999999999990631 0.9999999998295235; 0.87898703962516 -0.006106781226808003 0.9779976956826938; -0.9999999999143692 0.9999999999948962 0.9999999999952485]
129,4247,300,0.4262547930719576,[-1.0 -0.9999999999948198 0.9999999999915308; -0.05632490989289233 -0.01779879182466499 -1.0; -0.9999999999998355 0.9999999999853112 0.9999999999999181; 0.013902699471637938 -0.02642853117176304 -0.03557233351024899; -1.0 -0.9999956424760106 -1.0; 0.9999999999735972 0.031375751809884646 -0.22593737481165402; 0.9999999999060922 -0.999999999989764 1.0; 0.9999950171219801 0.003160916758039293 0.8488259035640725; -0.9999999999945186 0.9892064526921336 -0.9999999999876176; -1.0 -0.03230185341204431 -0.003405760936281965; 1.0 0.9999999999995746 0.9999999999961272; 0.9977251197126978 -0.9999999999999918 -0.9999999999999881; -0.10046221568444334 1.0 -0.05682869738096764; -0.1277219755321165 0.007099137110746999 1.0; 0.9999927036886193 0.9999999999973658 -0.9999999999976676; -0.017413617328304907 -0.9999999999867178 -0.030033047952788886]
130,1685,300,0.42317461897584585,[-0.9999999790335771 -0.9999998964016867 -0.9999999896471958; 0.9999999432050998 -0.9999999636449807 0.9999999776369382; 0.0060813333506656506 -0.0009705488648348888 -0.9999999655703443; 0.012557921279601135 -0.0043269820406616165 0.9999999641213889; 0.9999999402857435 0.9999999294702668 -0.9999999983112419; -1.0 -0.9999999661123878 0.9999999388933163; -0.9999999925369116 0.999999912949445 -0.999999824448316; -0.9999999846691007 0.01327074228876433 0.019505557331988162; 0.9999999999868261 0.9999999911809466 0.9999999863781613; -0.9999990733284663 0.009877190566472953 0.006663103013116811; 0.007436834289761732 -0.9999999997663883 -0.0010580513352150102; 0.012451619592443978 0.9999999995983317 -0.0047726298589285355; 0.0205277270882412 -0.05530951103070995 -0.05509979323672544; 0.9999997172450312 -0.0047528365617225425 -0.009879116228304482; -0.9702364992131265 0.999999833988226 0.999999959706394; 0.999999970104928 -0.9999999429855073 -0.9999999211239129]
131,4646,300,0.45297787617204494,[-0.9999999999986368 -0.05956997846506229 0.9999999999968966; 0.9999999999999207 0.9999999999987321 -0.5002138423669448; -0.9999999999999697 -0.9434104820074424 -0.044105881725696815; 0.9999999999995066 -0.21102706475273592 0.005595626012544695; 0.2533393476450383 0.4129701267052287 0.9999999999999443; -0.9942371979975569 0.9999999999908902 -0.8071289724950744; 0.9999999999998399 0.9999999999957767 0.9999999999999469; -0.06338810994767528 0.300076324769801 0.029214629709683384; 0.002986527657296663 0.008956640155800657 0.03370724100855222; 0.9999999999950366 -0.9999999999997967 0.9283480264194506; -0.8602258147519419 0.9999999999983672 0.7185780134785429; -0.36726792922580936 -0.9999999999997098 0.9999999999997458; 0.999999999999872 -0.9998694550183213 -0.9999999999996654; -0.9999999999999196 -0.23057985510586312 -0.999999999999899; -0.07225021424725114 -0.9999999999986765 -0.7566376163383746; 0.40995099683453745 0.42680764014533984 -0.9999999999998834]
132,3953,300,0.42639725339604084,[0.9999999999914101 -0.9999999999640404 -0.99999999971836; 0.9817069042115798 -0.002333943483001799 -0.9111466570255765; 0.9999999999487027 0.9999999999912937 -0.9999999999509548; -0.9999999999976908 0.9999999058641942 0.9999999999846799; -0.9999999999998905 0.9999999999994243 -0.9999999999987673; -0.14697032812425362 -0.014617420413467268 -0.9999999999942388; -0.9999999999733966 -0.9999999997827512 0.9999999999994994; 0.9999999999999988 0.9999999999997067 0.9999999999927427; -0.09613651124097787 1.0 0.07646306344944467; -0.9999999999989639 0.014612586900562828 0.010606464107078857; -0.045803065688039726 -0.06061037003403033 0.999999999997589; 0.9999999999855178 -0.9999999999959651 0.9999999999573956; -0.042495190307081813 -0.9999999999961101 0.028132868291770384; -0.9999999999998344 -0.9999999999489042 -0.9999999999830962; 0.031125671945427504 0.0009808929388806084 0.0011820807726337656; 0.9999999999750375 0.0436897211950608 0.21379734612251117]
133,3538,300,0.45583191667917655,[-0.4412875862223648 1.0 0.9999999998548976; 0.9999999996609609 -0.9840467564843766 -0.9999999999020542; -0.4953209012830724 -0.9999999985532765 -1.0; -0.9999999998257298 0.5810275100866519 -0.9999999998818755; -0.6040218822650744 0.999999999076844 -0.3363389689255048; 0.898854277762134 0.9999999990339065 -0.9999999995968355; 0.6989009470188384 -1.0 0.0903269546572623; 0.04907127130973461 -0.02054633710797236 0.17742349599351034; 0.9995447557976884 -0.7248343753769486 0.9999999998329857; -1.0 -0.7352500255453908 -0.08912921203758752; -0.999999999738662 0.16185783439336143 0.9999999987677919; -0.6271414397653683 -0.9999999998721638 1.0; 0.9999999981396516 0.3884769269752806 -0.20392485592345896; 0.9999999997133728 1.0 0.9999999984799466; 0.18593594847507464 0.18052713335165577 -0.9999999996731578; 0.058923768962364446 -0.022691747884747163 0.22922498750558065]
134,1605,300,0.4231315959943313,[-0.9999998329743902 0.999999999779701 -1.0; -0.003616780466864475 0.009857177337365467 0.9999999951280738; 0.0007091710391161836 0.006898753871327637 -0.9999999391783437; -0.04538328182339451 0.019854999754454015 -0.04535302885836218; 0.9999998119341365 0.999999949401323 -0.9999983862757796; 0.9999991240220769 -0.9999995762754184 -0.999999965851792; 0.9999999384205908 0.9999972752147792 0.9999993746332856; -0.9999999339329145 -0.9999963877736046 0.999999502379684; 0.010019406206737705 -0.9999998549842792 0.013859729204539336; -0.9999997762877646 0.007199633978187431 0.0019765432295522287; 0.011188511673604226 -0.9999988635130138 0.009052170488222044; -0.999999566896627 -0.9999990605901284 -0.9999987369902671; 0.9999999897411793 -0.9758208354747888 1.0; 0.9999996797163893 0.011674111576206075 -0.00398757475258166; -0.003416221960867916 1.0 -0.007225811939307121; -0.9999996644465853 0.9999999971934893 0.9999998356025139]
135,2448,300,0.4448860852789374,[-0.027998477699195577 0.024681434519168752 0.04186257787295173; -0.19126240138614378 -0.9999977650381271 0.768199932411082; -0.9995383558324028 0.33197712572272425 -0.9999997367052703; 1.0 -0.9999993212299216 1.0; -0.050781009044047906 0.9999999991911874 -0.9999998997550149; 0.9999984908656926 -0.7694057976021715 -0.14004743833845254; -0.026320424380978535 0.023584368156003222 0.041493756316714044; 0.9999996303749367 0.9999999933811293 -0.35161523524505645; -0.9377657884821534 0.9999999999951078 0.9999994101227225; 0.2821813360158031 0.2553519456789051 0.8062295408238327; 0.9999982745031585 0.9880796421168394 1.0; -0.999999864536704 -1.0 -0.6925612272864481; -0.9999997542387195 -0.5036839296730643 0.9415084252888075; -0.9719160598730661 0.9999984923626178 -0.24451748902109469; 0.9999998376013175 -0.038025936293212645 -1.0; 0.170071394412242 -0.9999978069505231 -0.9999968638848795]
136,3758,300,0.45298742467311126,[0.9999999999778012 -0.9999999999968425 0.9951193115919174; -1.0 -0.40473757749315986 0.9999999999698935; 0.9999999999860432 0.9999999999945528 0.12221426885526632; -0.9999999999196111 -0.9999999999874969 -0.147592945828376; -0.9999999997927876 -0.9999999999999069 -0.9999999999441839; -1.0 0.9999999999981114 0.9999999999998395; 0.021059960543308807 0.02280189250916249 -0.014694009550142648; -0.5718165118698001 0.9999999999949432 -0.999999999999594; 0.5328237282942249 -0.42045527779675784 -0.9999999999922377; 0.9999999999908619 0.13820820390794206 0.9999999999731005; 0.9999999999638034 -0.9999999999986161 -0.5432872259200868; 0.9999999999744469 0.99999999997809 -0.9999999999990381; 0.19107108830259553 0.9999999999342956 0.9999999999675266; 0.01837225645267088 0.028359067929579384 -0.01373138528277727; -1.0 0.5351288601243532 -0.383399831764309; -0.1400284649152568 -0.9999999999088933 0.6607455362410507]
137,5663,300,0.45122494974061916,[-0.9999999997909631 -0.9999999999551548 0.9998895441878598; -1.0 -0.11035995405950381 -1.0; -0.020404715323603103 -0.07387061852840489 0.07373006226245483; 0.9999999997851133 -0.999991799425966 0.13631735526908423; 0.9999985710487019 1.0 0.9999999873832222; 0.9999999945616093 -0.999999998417703 -1.0; -0.9603659849564328 -0.9999991935003035 -0.447318149706597; 0.9999997173182207 0.9999656328965045 -0.9999993828775015; -0.03156402466867622 1.0 0.7371710828890203; -0.999999986226913 0.9998849978790975 0.0929766986399378; -0.04428588265496787 -0.1693772018393632 0.06592676643044587; 0.8246946640490622 -0.6351200869894538 0.9999998089646036; -0.29397358081064284 0.9999999700171398 -0.9999999987865502; -0.9999997908325452 0.28060947865237695 0.9999997438861227; 0.999998976175692 0.17798675345435172 -0.14378321889110046; -0.017219263247587952 -0.5058252315389641 -0.9998719160635721]
138,4043,300,0.42653075378520566,[1.0 -1.0 1.0; 1.0 0.9999999999554684 1.0; 0.9999999999868726 -0.03315563997972259 -0.0012769546789875906; 0.19526331348321435 0.9999999999116781 0.019687275720844184; 0.1021813645299084 -0.12303262348310676 0.9999999999889037; -1.0 -1.0 0.9999999993197735; 0.05386291011195975 -0.02457410950617286 -0.9999999994589417; -1.0 0.999999995194226 -0.9999999999995842; -0.982528711835592 0.9854266661412816 -0.01037959051367639; 0.9999999999987893 -0.9999999997174455 -0.9999999753684035; -0.9999999996624395 -1.0 -1.0; -0.9999999974947646 0.999999999979771 0.9999999994941834; 0.012869124749859883 -0.9999999999845134 -0.06885331995156249; -0.023721716832938118 0.02326958308202547 0.024626600264608292; 0.9999999999056763 0.999999999966303 -0.9999999999593876; -0.99999999881689 -0.18299135224519425 0.036871339282021305]
139,6396,300,0.4576076510199585,[-0.18996359375195257 -0.07295938639680954 -0.15779894841455863; -0.999999999999533 -0.11043117761101291 1.0; 0.999999999989928 -0.03660579682219617 0.39120606661497714; 0.48608689557575224 -0.9999999999875104 -0.9999999999999665; 0.9999999999995194 0.3253154172180857 -0.999999999998638; -0.9999999999998905 0.9999999997811925 0.4732857772654724; -0.9999999999994833 0.8648607372903083 -1.0; 0.13392290254740194 0.20558229688824006 0.9999999999238016; 0.18416420622750104 0.9999999999879436 -0.9999999999422531; -0.9999999999982716 -0.9999999999121488 0.5157662764512445; -0.9999999999939942 -0.8968032700186885 -0.9999999999999492; 0.3860280634644931 0.9999999999985277 0.10616161513083727; 0.3144803419362771 -0.9999999999803475 0.9999999999999977; 0.9999999998895759 0.9999999999961369 0.9999999999986249; -0.19479656728646605 -0.07423978142052713 -0.15442199870684764; 0.9999999999900469 -0.9999999999996572 -0.04329668459113491]
140,2781,300,0.4636587287162338,[-0.9999999996498989 0.8692289904966807 -0.9999994424929707; -0.47067406730434763 0.9996665767302857 -0.10848437842713746; 0.10672112080866565 -0.9999999001499615 -0.23769604457561577; -0.9999999974851284 -0.999999837575783 0.5022383529499362; 0.9999983486997972 -0.9999999755031891 -0.9999998858154694; -0.9999977809777183 -0.9343203616367486 -0.9949148279033874; -0.9999999669613603 0.9616373739659339 0.9999998029502869; 0.5361505577338151 -0.9999999141142379 0.999999783878316; 0.8801588661939026 0.9999999297127898 -0.9999999893245669; 0.9999998118603567 -0.17303079301149932 -0.13333537942451404; 0.9999995594783618 -0.16202264417172993 0.9757707835850715; 0.49282385457091704 0.9999998003321368 0.9999999925162522; -0.1968259438589712 0.024118614963535262 -0.09054382778159363; -0.4277050857838595 -0.09876933644958548 0.821966127048237; 0.009029524995472086 0.018740498408619466 -0.9999995951295209; 0.9999999999282028 0.9999999997805242 -0.05535335129399651]
