nPsoRun,n_iter,S,fgbest,optDes
31,3870,300,0.5154223933157951,[0.7747228619829859 1.0 0.9999923640112152; -0.9947731666922212 0.9999991999823258 0.9999991493002152; 0.20451820253628017 0.03714642993833622 0.02582594387457586; -0.5223794306484747 0.9999998608899967 -0.5475807072882907; -0.9999999994168342 -0.8163819035463578 0.8566639601183257; 0.11763843804535884 -0.5720636742356221 1.0; 0.9999999994805006 -0.9999983348201644 0.9999997749043733; 0.9999999996092104 -1.0 -0.9795370089592829; -0.1317847578622874 0.0790680645791527 0.13930503914841882; 0.12168629234498829 0.0821549738455747 -0.9999999999541797; -0.9018023371318782 -0.9999962006262773 -0.999994801904862; -0.01893477513414722 -0.9999998584507149 -0.04413317699251348; -0.9999999809619943 0.2534375391064789 -0.6716451365887778; 0.9999996589455344 0.3191127210365246 0.148489482314356; 0.9999989069899076 1.0 -0.9999994255676994]
32,3246,300,0.494515796832214,[-0.9999999965527014 0.9999999998553138 -0.9999999847388124; -0.9999974936101435 -0.41417739627740713 0.9999999621545452; -0.005140137041242631 -0.9999999997343896 1.0; 0.999999982204262 -1.0 0.013338234531261806; 0.9999999988881141 1.0 -0.9999999948160447; 0.0004978767424895184 0.10819180283760695 -0.002825528054387049; -1.0 -1.0 0.008895997797344523; 0.9999999871247952 0.9999999993068851 0.9999999916972165; -0.9999999999524006 0.9999999544003486 0.9999999993797251; -0.99999240722495 -0.41230988757120157 -1.0; 0.9999998654773797 -0.41259784129714305 0.9999999988965173; -0.014163412044327387 -0.9999999809713404 -0.9999999969641428; -0.0017599707960445448 0.1111008221053944 -0.0008778338201351401; -0.005002648438189026 0.8087741019745179 0.0051461445824423115; 1.0 -0.41146452105291825 -0.9999999967143899]
33,3112,300,0.4963198011517779,[-0.9999904146248975 0.9999914695898768 -0.27871004710591046; -0.1181770763405846 -0.9999803366265767 -0.9999961019589476; -0.39300419904444933 0.9999317443554011 0.939915865321464; -0.44556585921960756 -0.999998715766802 0.9999999989878392; 0.011050800643519475 0.9095626175939423 -0.9999984628283173; -0.9999139184743837 -0.9999941522421223 -0.11282517632390096; 0.9999946478313182 -0.8277085416051858 -0.9999994963306783; -0.9999934560381829 0.05229415848424794 0.9999927988461055; 0.9999972675556511 -0.9999934766653524 0.8665042108973214; 0.8227666716313767 -0.273828458676342 -0.07873558482822397; 0.0009110612620441957 -0.025412446944526622 0.07517549585089686; 0.9999997556615702 0.9999999653608866 -0.35746601501772174; 0.9999999075250094 0.5603583699904765 0.9999967758725876; -0.9999987623195497 0.056660922212921294 -0.9999990909346524; -0.010059044108564697 -0.004074502212889524 0.08738471056738906]
34,1549,300,0.4474753017059144,[0.002036072734081506 -0.00019117563114107853 0.002294174621989603; 0.9999993807391656 -0.020815839541453513 -0.004498580598581791; 0.9999963877860802 0.9999995925869688 -0.9999993377056207; -0.9999999885128321 0.999999976174008 0.9999903574129315; 0.9999983446145836 -0.9999992007849495 0.9999971432396125; -0.9999998091666931 1.0 -0.9999992103545114; -0.9999984587002738 0.010412395078614483 0.0037635046503897143; 0.02140382293761125 -0.999996544921697 -0.0008271083627374286; 0.05263279782547788 0.9999980266297699 0.0025103013531506146; -0.03275179554801925 0.00272912444279524 0.9999996775553787; 0.99999947333496 1.0 0.9999708060336827; -0.04107770551134596 0.006166805296538778 -0.9999999946163389; 0.9999999959612758 -0.9999995462203598 -0.9999999761199077; -0.999997568947839 -0.9999999342586715 -0.9999989557226361; -0.9999997962070422 -1.0 0.9999999585149159]
35,3668,300,0.4474162686936867,[-0.9999986674787871 1.0 -0.9999961462097101; -0.9999999984089218 -0.9999997934213851 -1.0; 0.9999999919179124 0.9999992145578771 1.0; -0.015474424003332522 -0.9999998426074792 -0.01974015469387355; 0.9999966852388316 -0.9999999930515461 -0.9999981101731217; 1.0 -1.0 0.9999991414359977; 0.9999999170907284 0.9999999706955224 -1.0; -0.023089934539152875 0.9999999369268211 0.004805474152199075; 0.0007926275705662833 -0.0037900833982619586 -0.0004466281627062558; 0.02862234796079244 0.028104690526830418 -0.9999999771754856; 0.999999705141377 -0.013803210640000221 0.018314393284321447; -0.9999996822305309 -0.020510208614242992 -0.0019728580549251648; -0.9999999860533285 -0.999999901433956 0.9999992379329479; 0.010628212856143328 0.0030721974611012085 0.9999999200322113; -0.9999995719962403 0.9999998805376088 0.999999828536724]
36,2640,300,0.49443700165116544,[-1.0 -0.999999959527299 -0.99999999341668; -0.0030657061599235163 -0.11225789414352164 -0.0013560656063124643; 1.0 0.9999999896792953 -0.0030875618510675788; 0.9999999999876297 -0.9999999868146076 0.9999992058146657; 0.9999968139188865 0.40875724657916 0.9999999598233194; -0.9999999637956405 0.4095543623970538 -0.9999999968769779; -0.9999998466241424 0.4093833947946181 0.9999999940227672; 0.9999999963285184 0.40933681201535466 -1.0; -0.9999999990748331 1.0 -0.00443828926765745; -0.0018185359189033885 -0.1087418556184774 -0.0012229898684635245; -0.9999999043696324 -0.999999957524901 0.9999998735016304; -0.008194622465984253 1.0 -0.9999999950593141; 0.9999999571886119 -1.0 -1.0; -0.002580735472919182 -0.7915094078227075 -0.0021688027194988507; 0.0005652004956145353 0.9999999990136569 0.9999999999458191]
37,3982,300,0.48041228235649663,[-0.9999999436333499 -0.9999891477591064 -0.9999989160095367; -0.05661250302362588 -0.9999974584270126 -0.007239962823576489; 0.9999992829467231 0.9999999965467592 -0.9889080915609896; 0.9142564442232836 -0.9999999622458347 0.9999999662745961; 0.9999999789041566 -0.9999994438125036 -0.9917921034311884; -0.03602959522786321 0.02614897340548617 -0.9999999203453773; -0.9999999999283595 0.08427977743695012 0.07399095245822718; 1.0 -0.0632583155976468 0.0775376273939756; -0.999999285220723 0.9999999975434516 -0.9868422257210526; -0.9295459132502946 0.9999690071007645 0.9999995343002317; -0.012813223829227671 -0.02418196472460359 0.5589321639890182; 0.055852840880850484 0.9999999999923417 0.030239494959120154; 0.9835765012241561 0.9368685231798789 1.0; 0.0400797844978773 -0.01849130073952933 -0.9999999626057225; -0.9821099752617176 -0.9518055554423269 0.9999998849520894]
38,5176,300,0.480151963788181,[0.9999999993451714 -0.9999999999970607 -0.999999999975099; -0.9996492939390794 0.9882992520039504 0.999999998131617; 0.03571442806065452 1.0 0.10733032082659076; 0.00016573908669877818 0.017712304098604147 -0.9999999996369389; 0.9993897362549492 0.8987406651245289 1.0; -0.009216700266947115 -1.0 0.027522457500473378; 0.98511241974403 -0.9999914152372679 1.0; -0.9999999999996149 -0.03851983962766628 0.030538714450717763; -0.0016678646165386969 0.021775129931557738 -0.9999999982479861; 1.0 -0.02980620057694117 0.0017142507055442912; -0.9999999999815558 -0.9999999999408936 -0.9971424678459969; -0.04386344404868506 -0.0031297480441088315 0.5720719691272338; 0.9999999999587283 1.0 -0.9656090954667333; -0.99999998933247 -0.98777662220488 1.0; -0.9999999982696062 0.9999999991284775 -0.9436923724174455]
39,2034,300,0.4473322996477096,[-0.017621420746416618 -0.9999999834248876 -0.0034380364515379704; 0.9999999288313401 -0.9999999314909565 -0.9999999997931505; -0.9999999172241896 -1.0 0.999999872816253; -1.0 0.9999999391294008 -0.9999999735969697; 1.0 0.9999999618074376 -0.9999999393003993; 0.020899230388957607 0.013433867016115203 0.9999999950251711; -0.9999999999875169 -0.006584862503587658 0.016538870859584578; -0.004780339240911226 -0.0027858072137940345 0.00774609917698326; -0.0032199535141774938 0.9999999062562928 -0.004401169209191429; -1.0 -0.9999998320859078 -0.99999999936071; 1.0 -0.020377773748831367 -0.006271450227939582; 1.0 0.9999998713427954 0.9999999949788244; -0.9999999627692888 1.0 0.999999991403783; -0.0016723810778726254 0.012785623375552535 -0.9999999034473974; 0.9999986091831821 -1.0 0.9999999957967651]
40,4173,300,0.4474416494895146,[0.9999999978255477 -0.9999999217531276 0.9999996417449672; 0.028425226001602574 0.9999999922002047 -0.019870190605191643; -0.022285345856407925 -0.9999998151623352 0.019788414735016042; 0.9999988029969058 0.9999998397269433 -0.9999998092283658; 0.9999999994802495 -1.0 -0.999998710236172; -1.0 0.9999997403037283 0.9999999906382713; -0.9999998971068162 -0.9999999999230557 0.9999998676695441; 0.9999999999699728 -0.018206034610682705 0.01909356501793651; -0.9999958793194005 -0.9999926781343187 -0.9999999981598923; -0.005612833905326312 0.006925490842516016 -0.010314274782523449; -0.9999999887618622 0.03216228653852582 -0.021640232211274455; -0.023436670221647034 0.014124506163268801 0.9999999567965319; 0.016303125594094657 -0.026082126166250563 -0.9999999899637962; -0.9999982500419324 0.999999776213832 -0.9999999217350826; 0.9999982718289129 0.9999999709722219 1.0]
41,7238,300,0.5014047977697725,[1.0 -1.0 1.0; 0.9999999879950311 -0.8175367370323243 -0.363932850098664; 0.49838429322445005 -0.01355036522548188 0.7752348608805989; -0.04463208148946043 0.042992492956453424 -0.07338442461436172; -0.36770870146691825 -0.9999999487551539 0.8603133021276357; -0.9999999860394664 0.9999999994155843 0.2062243010941214; -0.5242569717742508 0.9999999996958029 -0.9964923123146924; -0.9999999999486563 -0.07963734077866907 -1.0; 0.9999999912348104 0.9999999988319589 0.14602903948798934; -0.03567544422767557 0.04629311146454344 -0.08450742410646543; 0.9999999999989622 0.6136374133343437 -0.9999999949108125; 0.1448667360441235 -0.9999999761408188 -1.0; 0.0017936856391858518 0.999999999628201 0.9999999987714244; -1.0 -1.0 -0.3525829885200185; -0.9999999999975382 -0.0021718258859242797 0.9999999998348729]
42,3334,300,0.50658748247331,[0.9336024938182822 0.6669165104977236 -0.9999988316589806; 0.06140066021572237 0.013952025172423398 -0.06548385276702247; 0.06485499079442246 0.004922793183632624 -0.06424926604918536; -0.5102409939563484 -0.49662440238236044 0.9999999734077685; 0.389042337420858 -0.9184798062858414 -0.08214021013297165; -0.37250019724984534 0.9999999999992514 -0.999999764482783; -0.9999998880857381 -0.9701608777704382 0.34504117954726254; -0.4621770771348357 -0.9999999988617424 -0.9999994585065964; -0.9999992906831252 0.8160575270250161 0.3823872845923936; 0.999968615363472 -0.9999992192039657 0.9999999754397314; -0.9999996779013398 0.2273247410360599 -0.9495250753540734; 0.999973076040176 0.9999994783465332 0.17024819271426542; 0.9999996548966046 -0.8742631772418825 -0.9999953728636685; 0.999999167117171 0.24056906620514606 0.9999999511347043; -0.32968644275521375 0.9999995252211676 0.9999957532567935]
43,2769,300,0.5014881109085184,[-0.9996501066858804 0.2579907843701908 0.7001544593295967; -0.2852169459909774 0.9999998608011746 0.9999999041021049; 0.7422501431927446 -0.9999999701206066 -0.9999980537594684; 0.8073185118249036 0.9999998416528526 -0.05423474536694012; 0.029788203886961774 -0.0380252001122989 -0.023875600679553317; -0.8213965224931522 -1.0 -0.35678868243122436; -0.9999999203917577 -0.9999995891620093 0.9999997587335945; -0.017416440801120817 0.9999977114623471 -0.9999981611811607; 0.024584784259280436 -0.0377970062716212 -0.028013238467281733; 0.9999967492269146 0.23130287260123647 -0.9997935933421154; 0.999999996951569 0.604042563021943 0.9999996359205423; 0.2243862592761662 -0.6231175191048088 0.8806045102304546; 0.9999992070303004 -0.9999964149559599 0.4344536477012303; -0.9999988553376793 0.9999907500407372 -0.4143781712089215; -0.9275326045109448 -0.22059179580948024 -0.9999998536945693]
44,2068,300,0.5010478809779456,[0.999997707100706 0.3708477564234323 0.9999696356383939; -0.6089791576828388 -0.30897773163157277 0.9999999905121023; -1.0 -0.999999996087152 0.4371435738994559; 0.8877074551810135 -0.9999997954489404 0.9999997761732148; 0.9984519035563464 -0.8125689440086102 -0.05994583343783635; -0.01662840951787277 -0.05337446046771596 -0.010909482886844178; -0.2516464411885771 0.9073484081840723 -0.9999999998781519; 0.22955966067366207 -0.9999994613666533 -0.9999996457961972; -0.999999257316349 0.7802647118784142 -0.3955867384702941; 0.999997560680648 0.9999998630290944 -0.5815742288803393; -0.9998244564298602 0.9998933079507745 0.9999980978082053; 0.9999783820447133 -0.07571280068786511 -0.9999995904696831; -0.010005280012108689 -0.05885761924321552 0.0003444395412676567; -0.9999999264653895 -0.7905577761671474 -0.9999999964392671; 0.18196501733372544 0.9999608691211995 0.6853425920775856]
45,2039,300,0.49996005621353046,[-0.9999630048804554 0.9300016126465794 0.9999704400291431; -0.9999572883714956 -0.9999998973427592 0.5652698584556559; -0.13698986526273038 -0.0800828902710011 -0.9999556992284643; 1.0 0.1780127162848081 0.9999998442837763; 0.009389691736560164 -0.304468725095417 -0.06300124103200315; -0.9999715504740035 0.9999998591091589 -0.9999997384137622; -0.21114049382801545 -0.3717786378627235 0.999993266795334; -0.0862336603057134 0.9999985592706879 -0.12149809298804666; -0.9999996644143211 0.286462203802811 -0.07778731926037545; -0.9999906575138943 -0.9999886681376059 -0.9998243989943474; 0.9924909861491326 -0.9999999198750157 -0.9999300675376198; 0.4856581699817459 0.999950498891333 0.8368271440073836; 0.9999977906450809 0.9999602909824242 -0.9999698251765499; 0.881615304442443 -0.9999733003902306 0.6041186191107784; 0.9999995843112803 0.3315425491122808 -0.2972533859735834]
46,2657,300,0.480298821758894,[-0.9999999956168112 -0.018406798216079122 -0.059854833032567716; -0.027175312456644986 -0.5829161748303043 -0.02854621996282532; -0.9999975867978543 0.9982057997130521 0.9999999985440917; 0.034056789500642407 1.0 -0.0016239161887871812; -0.9999999847017312 0.99219347699226 -0.9999999938097923; 0.8902502880011313 -0.9999999999837806 0.9999999901460603; -0.9994700534176157 -0.9999999999997953 0.9239718101380212; 0.0052111778866474785 0.9999999922383142 -0.0004733944805584756; 0.9999999960015119 0.9752505733135168 -0.9999999863228025; 0.01880680623820189 -0.009562211872167443 -0.9999991780666188; 0.9999999205360868 0.9621594269573204 0.9999999529029889; 0.9983774853674461 -0.9999999999971539 -0.9556185269037047; 0.9999999989276923 -0.07969787508041716 0.06935208701271756; -0.018513276208113917 -0.020232918258925713 1.0; -0.9253047754991895 -0.9999999997076758 -0.9999995480176983]
47,1271,300,0.4474903710312657,[0.002171273389538418 -0.001834810891979519 0.007999914823139982; 0.016811120076235815 -0.9999935504088981 -0.00445523537455106; -0.9999998370328567 0.9999974689699249 0.9999986806186745; 0.010895684196849319 0.9999999517533601 0.03219987732632392; -0.9999996194800689 0.9999999255614911 -0.9999998236890951; -0.9999999955147936 -0.9999990239102335 -0.9999976010620174; 0.9999985952877948 0.028465158047535237 -0.029937909217150747; 0.999999657963416 -0.9999639339617938 0.9999934501113151; 0.999994556365688 0.9999940377511566 0.9999844589117894; 0.9999933953472324 -0.9999909681923861 -0.9999985957627262; 0.002358258253881211 -0.04381583056179306 0.9999993012171494; -0.03117085608711535 -0.008311597383244584 -1.0; -0.9999751300340031 -0.9999850011675042 0.9999998343296097; 0.9999987529710544 0.9999902068921596 -0.9999658927433948; -0.9999972679827714 0.02358179351487133 0.004640964545421515]
48,3132,300,0.4474839245946925,[-0.013855997980337384 -0.9999999907325271 -0.03947220653300109; 0.9999999847521901 0.9999999993104621 0.9999999990335442; -0.9999999980307315 0.014599930945746435 -0.006117353798212891; 0.9999999947592111 0.008114533728517517 0.05069526264338324; -0.9999999999999268 0.9999999965712242 -0.9999999999893043; -0.018994629834873003 -0.028128347201707822 0.9999999506416519; -0.9999987401962369 -0.9999999696135392 -0.999999215059252; -0.005853027219771623 -0.004180597232076846 -0.00264108168776635; -0.008095167056090775 0.9999999936142276 -0.005810841479684882; -0.9999999414170199 0.9999999976970113 0.9999999848080771; 1.0 0.9999998986671635 -0.9999999999874613; 0.9999999652121012 -0.9999999885000288 -0.9999999979255277; -0.9999999999793265 -0.9999999343132049 0.9999999994069575; 0.03765212936115976 0.005815638094042491 -0.9999998801533178; 0.9999999553593522 -0.999999742236442 0.9999999729869643]
49,6840,300,0.5121572216309228,[-0.4253720878460981 -0.044315941787724654 0.9999997079275138; -0.9999999999999949 0.47754816762615643 -0.999999998433632; -0.11422018854599497 -0.09037144390582667 -0.0667119642873812; -0.9925537344150169 -0.9999982160543575 -0.9999998354958781; 0.999999979487495 0.7382655422577121 -0.2557484123927797; 0.9999995652705469 -0.999999997471416 -0.25253538105131557; 0.5476475585657385 -0.6225101469374742 -0.9999999982475289; 0.2797555621264647 -0.9999999999611245 0.9999999994572263; -0.5660696368772107 0.9999999977939478 -0.19097956228717075; -0.9999999998981024 0.9211498826591886 0.9999999842636692; 0.5310966778197455 0.9999984401555745 -0.9999999985484596; -0.999999999975962 -0.9999999858755676 0.6217107721919557; -0.11642650815874074 -0.09355994738355841 -0.06614629403946369; 0.9999999989111769 -0.06931465630217339 0.9999999999944879; 0.444322024255519 0.9999999953749248 0.9999999996963983]
50,3558,300,0.4475532017827958,[-0.9999999310506863 -1.0 -0.9999999996286918; 0.999999837872947 -0.02785615154688503 0.031829369169402065; 0.9999999999958705 -0.9999999963170186 -0.9999999990451696; -1.0 -0.9999999950032189 0.9999993667717167; -0.9999999398200934 -0.02029818369609347 0.004089143091659177; -0.04493148890032438 0.008628380722074403 0.9999999804676256; 0.026749867001412287 -0.9999999975795631 -0.03347520024295142; 0.9999991509967497 1.0 -0.9999997256578554; -0.9999973358817716 0.9999999939719365 -1.0; -0.017737138204888325 0.03964136801364049 -0.9999999999993772; 0.9999999814584514 0.9999999995207056 0.9999999874048584; -0.9999999989426696 1.0 0.9999999437513375; 0.9999999985853 -0.9999999984537197 0.9999999996543091; -0.0004447678197564655 -0.0023223846614887004 0.0008974706719551933; 0.035056762314023604 0.9999999999696907 -0.002024313973937987]
