nPsoRun,n_iter,S,fgbest,optDes
402,7440,300,-15.477085270376067,[0.12418757777958954 0.9770719276585481 0.980268402308181; -0.9999999999999363 0.784456058143106 -0.9999999999999424; 0.7769517709300487 0.11602316856374587 -0.999999999999278; 0.9694853876463021 -0.3540343112913755 0.40983682621009654; -0.7187525353818833 0.9991548233802987 -0.24028058770677163; -0.9879890805021073 -0.9999999999999971 -0.7998158802316258; 0.9300077022597724 -0.9999999999999974 1.0; -0.9999999982839886 -0.9909919221663205 0.972842291760742; 0.9811423458595293 -0.9999999999999957 -0.9998481773484401; 0.9999999999999766 0.999999999999993 -0.9999999999999456; -1.0 0.9852614059300785 0.9999999999999791; 0.9999999999999993 0.9993117601188446 0.999999367984951]
403,7007,300,-13.479900551649267,[0.6942991439681946 0.9999996294282464 0.011313701936058056; 0.9999999999999997 0.8462596082698666 1.0; -0.6737528093238805 0.9999999999999991 0.9402480656836488; 0.6635858537536274 0.9250002113929225 -0.9999999999999991; -0.9999999999999858 0.9243099646258638 -0.8622624901712541; 0.637598855427385 -0.9191674814129209 -0.999915530398039; 0.9999999999999998 -0.9646878277222463 0.39009604556638783; -0.004899072331601737 -0.1413666865074878 0.16210026601274777; -0.9999999999999993 0.03765414135580932 0.9886943915514174; 0.6172960386588048 -0.9999999999998129 0.9996984687005769; -0.9586244884749202 -0.9999999999999997 0.961779313408904; -0.9999999999999735 -0.6947067862826443 -0.9999999999999937]
404,10000,300,-16.53205826365476,[-0.9999999908144253 0.9379436609999326 0.5473897322796504; 0.9699888259754992 0.9999999999997896 0.9999971781750266; 0.5165459671331143 -0.999999999999819 -0.6516496359607189; -0.9963623298122865 1.0 -0.9979106714503493; 0.7445794357414812 -0.9963084690567823 0.9999999999496483; -0.2682863544916795 0.15637050711491643 -0.5874252643166615; -0.6316555973648986 0.30767657279319055 0.9970167075915176; 0.9999999999999727 -0.22237247623373352 -0.9999993633855004; -0.999999999697778 -0.9999999999999915 -0.9999999989913548; -0.9999999999854087 -0.9999999999940352 0.58411347113487; 0.9753703484374591 0.9999999985977099 -0.8695568244146605; 0.9860229384001481 -0.10000672233486685 0.6468087868892037]
405,10000,300,-14.462442301731667,[-0.9809707951051813 0.29588498419184583 -0.9999999999994831; 0.9999999999992834 -0.9999999999998959 0.9933300819047187; -0.1794602566584099 0.6299814070442216 0.9999999999994998; -0.23884229840320517 -0.7211422633903021 -0.4499955219811468; 0.9999999999999954 -0.83784112848652 -0.7383388168507029; -0.9638826278544794 -0.9999999999999959 -0.9999999999974788; -0.999999999998992 0.9999999999936992 0.9999865151940235; -0.9999999999998687 -0.07845814049421332 -0.013119644153395659; -0.9128118897312228 -0.9999999999996406 1.0; 0.9999999999996876 0.9883028968017648 -0.9537809767623299; 0.999999999999667 0.972106382118104 0.9455191825586927; -0.8552002772602959 0.9999999999998 -0.9999999999997277]
406,4592,300,-13.708252827423404,[0.9999999999928322 -0.9999999999948939 0.9999673850816678; -0.9999999999972983 -0.9897578090332946 -0.9999999999952291; -0.999999999999221 0.9999999999994093 0.9600279545270315; -0.25909395356460074 0.18290083256896625 -0.1913598550667432; 0.999999998362795 0.9999999999999764 0.987821504653351; 0.9999262805993769 -0.1528782300696325 0.9999999999297934; 0.9999999988457533 -0.9999915003029851 0.16015568975843003; 0.9989098830667562 0.9999999999999495 -0.999999999997116; 0.28451472675552736 -0.9985427729010874 0.999999999940221; -0.9999999999999909 -0.9999999999967271 0.9990225265167755; -0.9999974538777637 0.9999999999994525 -0.9999999999858994; 0.9999945637428056 -0.9999999988798833 -0.9999999999998608]
407,10000,300,-15.28731789391412,[0.9989668421468975 0.9999999999920809 0.9999999996577876; 0.999999916186039 -0.9933160183450839 0.9893093742694576; -0.9999999999242677 0.98155032765236 0.9999999999999786; 0.9678992634082834 -0.9999999333273407 -0.9999999999903687; 0.9999999999991741 0.9291536785609382 -0.9761982649911125; -0.9999999997448299 -0.999999998586761 -0.9999999999996543; -0.2263364064373821 0.7047422092538341 -0.9999331456315477; 0.8576133577667922 0.15298101499441585 0.9726376160386623; -0.9066512843626598 -0.7613980852485818 -0.15994626801363387; -0.9999999999802716 0.9999999967264686 -0.7646244151076994; 0.22902850012460083 -0.9999999999093443 0.020090016656431363; -0.9999829329383239 -0.9863507956085247 0.9999999923712798]
408,4738,300,-14.590681424259632,[0.9996741336481011 -0.9999999999999997 -0.999809123409764; 0.9999999999999908 0.9969730923718912 0.9999221862585287; 0.9999999999999983 0.7118731826916671 -0.9005941267711212; -0.9999999999999989 0.8226884020001404 -0.9999999999999963; -0.9970035066694677 0.9985293865971063 0.16678954444567232; -0.9996924938289103 -0.9999999999999997 -1.0; -0.9162916053065112 0.18345484527062142 -0.38201546990668456; -0.9999999999999961 -0.9999999999999992 0.9998172154709447; -0.3427866617741509 -0.7725862695849282 0.8744654287761601; -0.30667222627059754 0.9999999999999984 -0.7315289126660005; 1.0 -0.9994876965427469 0.9999092335384393; -0.7547594848860614 0.9999999999999996 0.9999999999999999]
409,6459,300,-15.473872670733096,[-0.9999999999999996 0.9999999999999939 0.7612255562928826; 0.9999999999999982 0.7254966112402166 -0.9999999991520386; -0.9148547122010896 -0.5858042672176462 0.24634439057639165; -0.21584214957054215 0.9998158188199533 -0.3559155551418207; 0.9999999838407385 0.09883336222683493 0.9466635064839399; 0.9999999999999991 -1.0 0.9466357356496596; 0.877768602032001 -0.9657982994009932 -0.9975611952662922; -0.9997539666036788 0.7398004941531778 -0.9999999999999726; 0.9999999999999959 1.0 0.7108833244518337; -0.35143851850535673 0.9388636809583589 0.9999999921061403; -0.9072235855779142 -0.9999999454643387 0.9999999999999979; -0.8772462949096055 -0.999999999999999 -0.9999999999990943]
410,9941,300,-15.339813861262197,[0.9605928427390714 -0.9999999999999999 -0.8333437483321375; -0.9999999999999909 -0.9999999999999994 -0.9939741889022546; 0.9999999999999982 0.8512518853111082 -0.33957195362169956; 0.9882245118705054 -0.9999999997115239 0.9997180583893629; -0.9999999999996685 0.9999999999990431 0.9784404695558362; -1.0 0.8927200203714509 -1.0; 0.9990414025726254 0.8965239649332256 0.9999999999999988; -0.2739752476139941 -0.5740504319112775 -0.7589266178463685; -0.9983917629845183 -0.08518823334819327 0.7222501999690774; -0.9168240794831327 -0.9999999999999996 0.9993468425757722; 0.7819591677912734 0.8823234293428058 -0.9999999999999999; -0.3266687556526421 0.999999993639106 -0.2813459844565569]
411,7592,300,-14.84385490242831,[-0.2756662349988447 0.2504523891623191 0.9972668623262726; 0.999999999999998 -0.9169396918645356 0.9986545145246324; 0.9999999999999999 1.0 0.7267735276347504; 0.8301092052013589 -0.8256399494450887 -1.0; -0.19491617272099107 -0.9999999999999979 0.9959940546397366; -0.9999088227051377 -0.999999999999999 -0.9060444645328134; -0.998400476584635 0.9999999999999971 0.9999999999999981; -0.8946693311293719 0.9999793509275987 -0.21568363589664713; 0.9999999999999997 0.9999999984280057 -0.999999999999994; -0.9546924342216395 0.6962683190108333 -1.0; 0.9859245850333949 -0.5876550259997544 0.29832139206069264; -0.9999999999999997 -0.9999999999999992 0.9999999999999997]
412,4424,300,-15.104802725951165,[0.5529412655754459 0.9999999999866358 0.9753756372820739; -0.9208934601586916 0.9999999999998904 -0.9969254310666084; -0.9999999999988994 -0.9999999989399896 -0.018924986714081122; 0.8716093973432069 -0.9999999999990472 0.5635532852090896; -0.6864302015714031 -0.679390513185796 -0.9999999999996549; -0.9278414098765652 0.5249182418569482 -0.06420283489776127; 0.9999999999983638 -0.32826405781350193 0.9999996596307632; -0.07124091760874027 -0.6393528675796778 0.5916835049687612; -0.9999999999998777 0.9999278535456352 0.9999999999924125; 0.8088122026520443 0.9997414218503716 -0.999999999999489; -0.9968085063217293 -0.6921580869703494 0.9999999999999551; 0.999999999999478 -0.3255458667267809 -0.9828807617030572]
413,7147,300,-14.720564513308675,[0.9985390999265887 -0.9999999999999993 0.9999999999999999; -0.9999999999999823 -0.999999999999996 0.9998617976253331; -0.8505485354652405 -1.0 -0.999999999999999; 1.0 0.9999999999999997 0.9999999995515233; 0.7713357142519377 0.9981279119257278 0.4274770492684067; -0.9999999999999942 1.0 0.9999999999999636; -0.9999999999999998 -0.4249270286795941 -0.4022961704621366; 0.7863070693117507 0.4113624730914785 0.9897148943291723; -0.9999999999999769 0.9999982955133102 -0.9999999999999921; 0.022994518190724737 0.9667823903372407 0.9718679445035567; 0.9868903871287634 0.9999999999999999 -0.9999999999999878; 0.9999999999999986 -0.9506611024905587 -0.9342845283882681]
414,7133,300,-15.970048989593586,[0.7913741356854465 0.999999999999887 -0.999999999999797; 0.9999999999999987 -0.8203846358935152 -0.9993628431421661; -0.9999999934367949 0.9999999999992022 -0.9999999999999982; -0.5747358458973622 0.23096300997426075 0.20405487997081734; 0.49566578681402984 -0.9978557034137241 -0.26977841560646204; 0.9999999997578137 -0.9556025645604818 1.0; -0.8512261984472915 -0.5927401672186197 -1.0; -0.999999999999753 -0.9999999999987133 -0.4082861897132895; -0.9517910072385037 -0.9999999976141142 0.9999999999999912; -0.9209660410554573 0.9999999999936751 0.9999999999996215; 0.6638233995722651 0.9961222475391472 0.9999257077635743; 0.999999999999716 0.5641291672437195 0.41490152847134815]
415,5703,300,-15.74577358262751,[-0.7955397424644559 0.9999999827321019 -0.9999999991072784; 0.5748671668076966 -0.9449407561672968 -0.9993511717082898; -0.9999999995927599 -0.999999999754754 0.999999999994069; 0.7387840619395488 -0.9999999846104164 0.9996311034481187; -0.9532728243834148 0.9999999055947201 0.3273875381185223; -0.6338936842122335 -0.20369761601417807 -0.1184040705652577; 0.41017157777577373 0.9857252589300398 0.27842166357784487; 1.0 0.9799559297430556 -0.9999999781679461; 1.0 -0.5883617368769576 -0.3096831403526947; 0.9999999992539321 0.943007792097087 0.9959038960678728; -0.8490480240568883 0.6649070193966041 0.9999999874610848; -0.9241519703269905 -0.9999994716401266 -0.9999999990061748]
416,1804,300,-14.238815303200461,[0.9999997288570778 0.850636796258841 -1.0; 0.8575856155141209 0.3295521153676488 -0.4053160923257587; -0.30700782636650764 -0.9999994236153179 0.5012968996384335; -0.8480925276912661 -0.15927934190969156 0.971112002408403; 0.9999947400760075 0.9999983544526104 0.941774344574703; 0.9999956265812783 -0.9819746391309342 0.9752655928321668; -0.9952419237043657 0.9445051905748904 -1.0; -0.5811594961300977 0.9984108157088939 0.9999994367338121; -0.9999912829989634 -0.9999999730192086 0.92837166987888; -0.7881068048558982 -0.99999993547495 -0.9999960923131732; 0.9998978511634625 -0.9999997992466073 -0.9999958609084976; -0.9999993382966544 0.9999997025972407 0.6354088247343116]
417,7315,300,-14.248342079612208,[0.47567388700633734 -0.9982595438317178 0.651246902493739; 0.7127839860927094 0.9999976119371706 0.8389264075058077; -0.9797499022475081 -0.9999999999999984 -0.9999999999999994; -0.9999999999999625 1.0 0.9999999999999996; 0.9999999999999994 -0.6237294598999945 0.7040632878640121; -0.9999987650841523 -0.9999482840360717 0.3034864784343564; -0.2267971991592757 -0.6541152061269705 -0.05980178699378964; -0.999645346540272 0.9999999999999983 -0.8655035865015739; -1.0 -0.9999945981774483 1.0; 0.9999999999999994 -0.7334621733983442 -0.9999999999999996; 0.9999999999999993 0.9981417284675501 -0.9986007280711882; -0.9710157618305368 0.1350622295637006 -0.9994903057095393]
418,5011,300,-14.608449389845406,[-0.09227564031462751 0.9999999999853696 -0.6368084579838273; 0.9417005541072351 0.16823034357967553 -0.17884985201129822; 0.9999999999998024 -0.9999999999999738 0.9914374481827507; 0.999999999999994 0.9915406757510946 0.981187932126336; -0.7779040789439373 0.9999999999997561 0.9999999999410795; -0.9995626083346786 -0.9999999999837406 -0.9999999994800964; -0.9999999999999638 -0.9999999999969772 0.984156412850222; 0.9984508570562767 -0.99999999999381 -0.7404494724371304; -0.9999999999623865 0.5942941410763632 -0.9999999999211054; 0.9999999999700313 0.8397127643105662 -0.9999958537470832; -0.04973300049263473 -0.7890672105591894 0.9561866043412177; -0.9630603265926897 0.8784194499561225 0.12478600057850998]
419,7527,300,-15.458401981725029,[0.9999999999999091 0.8215300347083584 0.9999999999998608; 0.9999999999171564 -0.41622005956513797 0.38670570005560245; -0.5341195032024125 0.4770968247869772 0.8595228703315285; 0.8721634758830913 -0.9999999999951554 -0.999999999967804; -0.9999999999779736 0.9999999999941218 0.9999999999462291; -0.9649628631987475 -0.9999999999970723 -0.8276484331623323; -0.9999999999854914 -0.9999999999997093 0.970743465007986; 0.999999999970463 0.8351146776277049 -0.9999999999999715; 0.9376614126849586 -0.999999999998789 0.9999999987038889; 0.9805646545691992 0.9999999999950018 0.3981050052870876; -0.999999999998727 0.8265031158038918 -0.9389079370961937; -0.06139056903595835 0.9629037413579471 -0.8478230596592555]
420,5825,300,-14.380728301498339,[-0.9999999942892775 0.9999999903639079 -0.9999999692568715; 0.9999999998691913 0.9915249692267014 0.9999999999902166; 0.9526064627736056 0.9680518413827754 0.13642717819320616; -0.20988305130243315 -0.25596895260719327 0.6115463649452293; 0.9999999998582028 -0.999999999999944 0.9427803808942865; 0.9999999997577337 -0.9598700843547684 -0.9930577677961713; -0.9999958643698048 -0.27564476332816884 0.9999800196282868; -0.9999998030382891 -0.9999999999868383 0.7034066618754737; -0.9999999999953391 0.9999999999808115 0.9008958782629906; 0.9857557310476811 0.9242906372414191 -0.9999999995552796; -0.4018722615806713 -0.9781827784689091 0.9999999998895569; -0.7358762464284155 -0.7303274137923172 -0.9999999999995407]
421,2781,300,-14.344179450707628,[-0.914793457267938 -0.9135256421582884 -0.9999999612773566; 0.999999463036482 -0.8477423852567965 -0.828857160560376; -0.8699696938743261 -1.0 0.9999999257278221; 1.0 0.9808010244450052 -0.9999997325790995; -0.953444840357691 1.0 -0.9999999105394329; -0.9998838591179762 -1.0 -0.4549165543251971; -0.9914980327070344 -0.021143714906619468 0.9747373414623867; 0.9999998918029028 0.995694179560266 0.8380842200169893; 0.9999998483025134 -0.9999206366113581 0.843969482237858; -0.100247575694049 0.9996435179616963 0.9454811078031485; -0.5604375956840054 0.3370087123378865 -0.3272874423258389; -1.0 0.999999760820048 0.9999998555226297]
422,10000,300,-15.255099164795482,[0.865556000834885 -0.9999999999994316 -0.8649842029900602; 0.999999999999999 -0.906515879747386 0.9999845701467618; -0.1778706712911893 0.8884831136175052 0.9999999977180096; -0.9823541555045505 -0.997614928774351 -0.9999999993930258; -0.999999999963239 0.9100514707850093 -0.99999999999937; -1.0 0.9999999978478639 0.8905609329135364; 0.9999999999706242 0.999999999383904 0.9999999998391057; 0.22812943247991874 0.9470768869976366 -0.29630627067531656; 0.7723902670798525 -0.03785609734312863 -0.9871983849218905; 0.8171898402074705 0.9840353725155468 -0.9999999999999952; -0.9696972948380552 -0.48956642287718904 0.14192915461074032; -0.730713903121025 -0.9999999997653546 0.9530253417232724]
423,2836,300,-14.62464867462427,[0.9999991130338477 -0.9999996594405637 0.9650374175662637; 0.9999999409842554 0.9609528530901579 -0.9999999433415075; -0.8462064047343024 0.16183717109347975 -0.9998904305724942; -0.9999999469625541 0.9999948760345998 0.9462769703818218; -0.4475299233330302 -0.976706661109388 -0.49275681599120036; -0.09890169463619075 0.8178682042634864 1.0; 1.0 -0.8408576868684936 -0.6705674747852833; -0.940596940307277 -0.9999998064315765 1.0; -0.9723303769748786 -0.9999999798656214 -0.9999996987198208; -0.8690868672388922 0.9999999400263434 -0.9999999426420492; -0.9999999990328955 -0.166539974238107 -0.05329327245422296; 0.9999999867196913 0.9510379460491656 0.8784382267529355]
424,10000,300,-14.641903388874976,[-1.0 0.999999999999992 0.9999999999999988; 0.7039458950849992 0.8975050326370017 0.9999999999999968; 0.4388587275370236 0.8785659343896413 -0.4260656457207943; 0.9999999999999972 -0.9999999999999996 -0.8694734578434409; -0.9999999999999992 0.9999999999999977 -0.9999869834824924; -0.8913125049784328 -0.932752514407345 0.9999999999999992; 0.9917865238736915 1.0 -0.9999998950422414; 1.0 -0.29205137126480196 -0.8899752500887025; -0.20064129069837439 -0.3979093300908339 -0.999978590305154; -0.9972880464560339 -0.6825411765663758 0.22343558416888912; 0.9999999999999689 -0.9478811031068746 0.9999999999999986; -1.0 -0.9639951155842685 -1.0]
425,10000,300,-14.26174541483106,[0.9999999999995596 0.5678184752051466 -0.8568179964517432; 0.9993115758923117 0.6822173877912676 0.9999999998610338; 0.9771250189656575 0.999999999992989 0.6373534473074675; -0.9999999995115122 -0.9999997976683166 0.938868043989014; -0.999999999999966 0.9856970711956893 0.9959038853692557; 0.999999999999811 -0.9999999999999057 0.999999999994693; -0.2610073021717529 0.5574725211722754 0.9341208597733089; 0.5943717055200507 0.27408252354808255 0.1709169033356983; 0.7645805459603758 0.9999999686452438 -0.9999999999966754; -0.9999999981110563 0.9596837925685952 -0.9976213592488795; 0.8887471011821093 -0.999999999945836 -1.0; -0.9999999948131378 -0.9471569622219098 -0.797191747721214]
426,3350,300,-13.984481178088307,[0.9999995619521421 -0.9999999732113468 0.99999994517774; 0.9631473674810953 0.6233038134174488 -0.9999999999379698; -0.9980996126795433 0.9964979584346165 0.9999999999107811; -0.9999911660291552 0.9999999315643001 -0.44320853945713923; 0.7738180171336636 0.5711787599806378 0.13279603745201737; 0.9999999933367686 -0.9999999982376128 -0.68147277308817; -0.9999959228921033 -0.9999828096366385 0.9999999999984821; 0.8509337511555213 0.9999992762967994 0.9999999995957105; -0.9999967086461983 -0.9995386517212308 -0.8054955699576118; -0.017398934433296955 -0.7421236582203576 0.9986442213524912; -0.9999999365499453 0.4105079750819927 -0.9999996748789015; 0.19440213388398833 0.9999999970399891 -0.9999991128438938]
427,3446,300,-14.684020926326324,[-0.9283951552764871 0.8863368333404748 -0.9999999999775103; 0.9999999999969045 -0.6353156278965759 0.3584129247993259; 0.40995747809661254 -0.6471229993090162 0.9999999999134427; 0.9993969335072709 -0.9999999999996383 0.9999999999994779; 0.999577627585821 0.9999995795918886 -1.0; -0.9999999999956175 -0.9999999999987023 0.9998888121525749; -0.6081227887101921 0.8768305769507448 0.3505278842327198; -1.0 0.9996605918992311 0.9999999999994557; 0.9999999999899875 0.999999999999825 0.83793226752343; 0.8631737815820185 -0.9512917561329427 -1.0; -0.999999999998882 -0.9999980617285296 -0.9843293110618528; 0.9825122018720055 0.1144344508798615 0.9999738550647158]
428,5885,300,-14.734192725278353,[0.9999999999999044 -0.9635246779442783 0.9999999999995619; 0.999999999999753 -0.9999999999998894 -1.0; -0.9984404547610092 0.9999999999999336 -0.7643787320253724; 0.9999999999999969 0.9999999999999677 -0.9892243171553898; -0.9999999999999631 -0.9999999999999317 -0.9999999998660104; 0.9880401644795673 0.9999999999999979 0.9199133068082869; 0.1886108369915313 -0.998655308918579 0.9722296610897305; 0.7971845497856672 -0.41208760647440834 0.6266885927222052; -1.0 -0.9999563289396697 0.9999999999999944; 0.6945445934666336 -0.9728558749261549 0.14583814086237842; -0.9632264619707044 0.9224182104716835 0.9999999999999929; -0.44951793002732165 0.35592486417820535 -0.9999999999999931]
429,10000,300,-14.614747200520425,[0.9833238523676741 0.5706079757895007 -0.3385621546223224; 0.8394742466871399 -0.7380446576733688 -0.9999999999997612; -0.9999999999872197 -0.7289107669657697 0.9999999999490793; -0.37507794458912574 -0.9999466935100456 0.4036195734180725; -0.9670034417117642 0.9999999999957869 0.9882926659442743; 0.9999999999732778 0.9999999999987778 0.9999999999991355; -0.9999999998904595 -0.7445819379393519 -0.9999999999999905; -0.2164363430086631 0.5912906285267997 0.6546460659003471; 0.9991262332567337 0.9999999999819569 -0.9852253496458656; 0.9999999999999288 -0.9999114529852936 0.9999999999682231; 1.0 -0.9999999999495571 -0.22800795924792164; -0.9999550485534173 0.9794247648097915 -0.9982708880148792]
430,10000,300,-16.149626116723518,[-0.9999999999999754 -0.9999999995774953 0.9859938149017119; 0.9999999999122091 0.9999999999961243 -0.7928938217446787; 0.9999999910000823 0.9999999999920477 0.9999999999998238; 0.11415779095638973 -0.9946643829786834 -0.5925097047567752; -0.7165927373513752 0.7786458815464765 -0.9999999999977998; -0.3560485927082218 0.080304937841407 0.7176061186887933; 0.9999980624586349 -0.4196239002709579 0.672334695970134; -0.9662778127594264 0.9999999944738629 -0.3954613002038759; 0.999999960055557 -0.6835292907384595 -0.9999999998120266; 0.6244776622383579 -0.9999999999999841 0.9999999999827622; -0.9958839432967381 0.9308658315823596 0.9942021047772243; -0.9999999999999626 -0.9999999999983545 -0.993666472249533]
431,6501,300,-13.774362163283175,[0.9999999999999708 0.9897786022428952 0.9999999999377108; 0.7446224346158722 -0.9438207988191303 0.9999999999998767; -0.9973446849424124 -0.9422582114316789 0.9953932569123338; 0.99983185138156 -0.9999999999514342 -0.9998024239880237; -0.9999999999985594 0.9999999999908171 0.9961952141576305; 0.9999999998367077 -0.9999999989096131 0.3799517415281506; 0.9999998043550519 0.9999999999999944 -0.9999944573108087; 0.06321338880641547 -0.9958935209761408 -0.9383649977148986; -0.9999999994263825 -0.8177060708034906 -0.9998237778287881; 0.6518927681250268 0.620567285945509 0.4825086252316344; -0.9999964302334119 0.9990047037262374 -0.9466275474925169; 0.984812306530517 -0.047158714149636724 -0.9999999999173492]
432,5646,300,-15.735813037210391,[0.9993830565401854 -0.9929277858081788 -0.9999999999999991; -0.9998664366984504 -1.0 -0.7798951802394922; -0.9999999999999994 -0.9992747306148876 0.999998010457155; 0.9984496348315718 -0.9983182200574507 0.06801185944601816; -0.9999673498190735 -0.20826401805427974 -0.9748850337916433; 0.9389167984030571 -0.9999999984602864 0.9999999999999998; -0.2610294602696053 0.9860894287989508 0.9945564808558081; -0.9999999999999959 0.9964481176349083 0.9998315544643565; 0.9999980148375469 0.9937027440213716 -0.9999677663154319; -0.9157464706485527 1.0 -0.9999009076926292; -0.08889932742232383 -0.13944892923685334 0.27455633578126887; 0.9999999999999994 0.9358358595389774 0.8036181299592948]
433,9923,300,-14.73635976491191,[0.18895545554792553 0.9973182190570138 -0.9348986235235186; -0.9369251041605677 -0.993070243693914 0.9999999999999981; 0.4202205649346011 0.9999999999999948 0.9695689351459021; 0.9999999999999956 0.9999095371888237 -0.8380268938292916; 0.7526986735326442 0.16201469897769083 0.9999994628627186; -0.9959286588694141 -0.9736004343102501 -0.20087815677031923; -0.5032032194269247 -0.9731935820536891 -0.999999999999996; 0.999999386742251 -0.9960565048008813 -0.7049950894539868; -0.9999999999999994 0.7216098213538915 0.9893381277473811; -0.1797135667498792 -0.21402700482032896 0.12585756008428364; 0.994628170226173 -1.0 0.9999290536493967; -0.9999999999999943 0.7159860823805085 -0.9988626220893781]
434,3877,300,-14.834826195617394,[-0.9999999999976605 0.9999999999973826 0.997512844703293; -0.999999999996004 -0.9999999999998638 -0.9999999999816921; -0.9952260411987095 -0.1622159882503061 0.9999999999725432; 0.9999999999991754 0.9737426498037118 0.9999999999999792; 0.9999999999989155 0.9052524223215623 -0.9990432655650509; 0.9999999999996703 -0.9999999999968227 -0.8623094246235036; -0.9997547387621905 -1.0 0.9999582913056576; -0.23693885026167097 -0.5621962176825969 -0.3325712765604; -0.002011939133686722 0.9999999907601698 -0.9999999999674675; 0.9688129165753971 0.9999999999894434 -0.3906879876875176; 0.9906351414167638 -0.9999999999960738 0.946111448266832; -0.9999999999999636 0.9613782191618471 -1.0]
435,1221,300,-14.396944728227142,[-0.9999972505016353 0.9999989903157486 0.9999933746978212; 0.9999962648654562 -0.9993576981460819 0.9737246138288974; 0.966161359790193 -0.9999992470707423 -0.8630274126957179; -0.9981227118328367 -0.9928041714671825 0.14596465512556986; 0.9705538984825569 0.999926214670394 -1.0; -0.999999745517322 -0.6775480910673877 0.9999998673479568; -0.9946919008953413 -0.9999999963630598 -0.9999987233562803; -0.33387625269331095 -0.07443410606331909 -0.9464391374117948; 0.8556947161229557 0.9939759591011795 0.961974612852426; 0.9999978832411912 0.6357309333673364 -0.5765696374299077; -0.031772359666776544 -1.0 0.8974581318372743; -0.9979478297656318 0.9999981301973528 -0.9868475752726533]
436,1597,300,-14.508449859356421,[0.9999968478496355 -0.6621741526324134 -0.2802425372814485; -0.9999763787099422 0.999980229587576 0.8122362250356063; -0.999996943763628 -0.9999984464481152 0.678673926905574; -0.9986868796350796 -0.08233293810649817 0.6562683391804045; -0.270564924379279 0.9999991152299084 0.5269258186295785; -0.5289456832513688 0.9995407080730759 -0.9999996357461609; 0.9999660089390253 -0.9944742821393368 0.9989470475888105; 0.999999495720534 1.0 0.9999341074832012; -0.9999999996394056 -0.992840344359998 -0.9930553634713031; 0.1860144023103972 -0.6810691832700608 0.998930871011596; 0.999990284986735 0.99995733458514 -0.9975946509923634; 0.876418398845922 -0.9769101088513703 -0.999991897192753]
437,5005,300,-13.73658033639004,[-0.24816173860070803 -0.9387234175596261 0.348673653989355; -0.9999998482800352 0.999991162050712 0.7937779601197259; -0.9999999999998664 0.046050998658334556 0.9999999999604229; 0.09371958222396472 -1.0 -0.9999661213096914; -0.9999999990051578 -0.2481333444576979 -0.9078530287412622; -0.40409287224608875 0.999999961010593 -0.999946227375729; -0.9999643566643256 -0.9999999991454904 -0.9999999922783958; 0.9614861197462696 0.9999999365928491 -0.03363304766793753; 0.9999999998538615 -0.996825184578007 -0.3846562383976343; 0.9325685571206037 -0.07498166154031682 0.9992842049739674; 0.9773515099018175 -0.9999999999994433 0.9999997943888635; 0.9999818806919265 0.8010315396422328 -0.9999897571070149]
438,10000,300,-15.620221222202508,[0.993930180650494 0.1384527750402812 0.9993771953096291; 0.9999999999962863 -0.9999999999334581 -0.9935459671873319; -0.891065393155937 -0.9826828923146917 -0.4185454046280051; -0.999999999999997 0.9999999990643371 -0.7945855452505064; 0.9291459448561551 0.9999999999967918 0.9887888453166063; -0.9999920029282617 0.9963723650775776 0.9999999999988396; 0.9999999999999987 0.9974790822483566 -0.9999999995139064; -0.7621911793314906 -0.8786471317869823 -1.0; 0.9998352636342043 -0.9999999999989265 0.9500123227050881; -0.18315526338491514 0.9999999999775522 -0.8715949025964945; -1.0 -0.9865780138110417 0.9999999999990155; 0.16630670805717004 -0.11533481634071324 -0.13110988519973502]
439,9998,300,-16.40730344439884,[0.9999999408647177 0.6663997368459191 0.6962567574279251; 0.998492096143363 0.9424069343984017 -0.9999999999999986; -0.9602803364498124 -0.4579851432388875 -1.0; -0.12448410037536517 0.5342274230156387 -0.1939940640254677; 0.9999999999999999 -0.9999999999999998 0.8303000412091943; -1.0 -0.9999999999999982 0.9999999999986174; -0.06393037412611981 -0.5901383316408261 0.9771471706711152; -0.9999999999999785 0.8240718472033255 0.9513483046711871; -0.2270824932198551 -0.994054582729115 -0.5786765562665817; -0.9999999999999885 0.9999680068421373 -0.9999943097717139; 0.1146407930647899 0.9999999999999997 0.9999999999999999; 0.9999999999999996 -0.6144743506240757 -0.9999999999999996]
440,8456,300,-14.967150383657547,[-0.18845410591920786 0.9999999999999486 1.0; 0.9999999999999849 -0.9999999999997886 0.07752063071972301; 0.9930407088399148 0.8553469378257806 0.02892893729277425; -0.9999999999995446 0.3538603924668909 0.9999996578311383; 0.00104931419785637 0.9999999999999971 -1.0; 0.9999999999999843 -0.9999999999721033 0.9999999999999981; 0.528873982293846 -0.6691334271605508 -0.9999999999999992; 0.4498482462654788 -0.4625709099648595 0.9671684281228485; 0.9999999999999997 0.9828793161615212 -0.9863825016989091; -0.9999949743074062 -0.9999999999999936 -0.8333617787568609; -0.9999999999999886 0.24767274296262987 -0.9999998252406147; -0.9999993554523806 -0.9999999993061259 0.38360962178187524]
