nPsoRun,n_iter,S,fgbest,optDes
247,8453,300,-18.833001121752183,[-0.9999999999216699 0.4684503198449759 -0.9999999999988795; 0.9999990368533173 0.6201850325992044 -1.0; 0.999999999999282 0.9999982548240763 0.0521607914907457; -0.2786204140460146 0.8183226448938805 -0.7101183171903758; -0.9399332007776041 0.9999999999875266 0.9999999999999439; -0.9987918703752376 -0.9999999835058573 -0.7052216992903656; -0.999999999995722 -0.9999999999943371 0.9345382305780165; 1.0 0.7261242577381508 0.9999998540784506; 0.9999999999870964 -0.9999999744592634 0.9999999999993344; 0.9825733432244017 -0.9296224960385673 0.0726339392119216; -0.999040055745304 0.47815425038065645 0.8732584495766409; 0.04198420626951768 -0.6045176933880174 0.975576374652819; 0.7857603531398802 -0.9999999863002286 -0.9999999995444724]
248,5728,300,-19.058642302490142,[-0.9999999999999983 -0.9982783400206336 0.9998720816155606; -0.9999999999999849 0.9999999999999951 -0.20438905301563054; -0.8517853461397512 0.9977105685157502 -0.9999999999999997; 0.9999999999986732 0.09444944081040141 0.9405135204637228; 0.9999985432388618 -0.917842862491754 -0.9999999999999956; 0.3939515425511416 0.9999999866556233 -0.1947619577149107; 0.9999999999999998 0.9758510728019075 0.9999981327220815; -0.9997233683388692 -0.9999999999999987 -0.7887610069140591; -0.9999895474594648 0.8918324510808031 0.9999999999999974; 0.9999999999999969 -0.9311161811944871 0.14462292149384062; 0.5724180909828113 -0.9999999999999992 0.9999999999935161; -0.49882785556892 -0.42782492585948967 -0.8680049881980763; 0.9999999999999987 0.9999974649246293 -0.9999999999999999]
249,10000,300,-20.704829935331606,[0.9999896806987112 -0.4853644891770209 0.13694118146646195; -0.9988795334055267 0.01204653836831617 0.9999231883337637; -0.11903731679616894 0.672437766770818 -0.9999731555475685; 0.9999999999893545 1.0 0.3222734976548852; -0.9999999999999623 -0.714372833966602 -0.9989573353853844; -0.3274485414634565 -0.9965602341352509 -0.9221374714768912; -0.8702260187042701 -0.9999999999999177 0.9999999996683953; -0.9999999999634818 1.0 0.9933310381567467; 0.9996407969040906 -1.0 0.9999999999999335; 0.9996953171550617 0.9999999959601081 -0.9999999999999986; 0.9999999999999947 -1.0 -0.999999999999865; 0.9981624704389023 0.6951405072036345 1.0; -0.9999999999999718 0.9999999999999986 -0.9955756926981582]
250,5692,300,-19.16387583207078,[-0.9999999999999984 -0.9999999999999984 0.681621855956863; -0.9854854642034551 -0.9942566231715668 -0.9999999999999787; -0.9999999999999972 0.9971062120615414 0.27079049258363813; 0.9999999999999964 0.9665340553248554 0.9999999999999978; -0.9892893654866063 0.882093686204877 -0.9999999999999982; 0.9995320150793201 0.999999999999997 -1.0; 0.2708153650107002 0.999904286963751 0.6480024204348359; 0.8138698066445198 -1.0 -0.9999999999999837; 0.9660439772161022 0.3405294879687095 -0.9999999999999512; -0.1949561457291687 -0.5255611169473622 0.9564267337595961; -0.9973019934044469 0.9837355606728353 0.9999999999999984; 0.9852096671728366 -0.8541250032978857 0.04549515017071552; 0.9996369401681603 -0.9976323842807063 1.0]
251,10000,300,-19.546165006244834,[0.41196277373282086 0.8847858956060328 0.9999999999937204; 0.4007505374813675 0.5652291469480311 -0.952009407700686; 0.9999999999815852 0.7732622395559866 0.4742025204525882; 0.9448805445306652 -0.9999999999994826 0.16899736354870368; -0.9999999967090994 0.1298243232492524 -0.6523572229977277; 0.9926823581709024 -0.9892085485418142 0.9999999999982004; 0.9330075580147448 0.999999655812537 -0.9999999999995126; -0.9999999999987276 0.9999999999319877 0.968696287622457; -0.9954718854333765 -0.9999999999987234 -0.14622974183918172; -0.9999999999964803 0.9999999999972081 -0.9347858870788914; -0.9991842433924295 -0.9709116715443503 -0.9999999999999998; 0.9999999999701963 -0.9999934756929264 -0.9999999999970016; -0.9999999999994588 -0.8465613909124635 0.9999999999994283]
252,6738,300,-18.769317425579047,[0.35004102187786584 0.5104330754027733 0.6793542191934522; -0.9999988738599231 -0.5608259369466361 0.9999980198995766; -0.9999999505688443 0.9776596737611037 0.8712132988744683; 0.988204047996869 0.9999984088344224 -0.8853830424026333; 0.9186801854654417 -0.9999998126261317 -0.9999999999696234; -0.9999999998186375 0.9999999999597085 -0.8207956829167816; -0.05208819140944355 0.8827866448528572 -0.9999999989656313; 0.9999999999965993 0.24544220583321827 -0.910091958646454; 0.9999999999850948 -0.9710429469554099 0.19161499763096929; 0.9522228035319795 -0.9999999978791941 0.9999988240023866; -0.8841020721812725 -0.9999998533678082 0.039558071557364564; 0.873673906764942 0.9999999997432156 0.9999999999949287; -0.9999999993608986 -0.999999999924961 -0.9999999999995955]
253,5962,300,-20.028692338730163,[1.0 0.9999999999978212 0.9999999999992698; 0.6181181099298 -1.0 0.999999999999999; 0.9999999999999977 -0.21216128026286069 0.9800947121786135; -0.9999998881546841 -0.9971473649178505 -0.7623363265106717; -0.8145855858844029 0.7772002096431248 -0.9999999999999492; -0.9999999999999517 -0.9999999999994704 0.7000012433577938; -0.9999999999936069 0.995744547944728 0.9999999999963003; 0.4703538944356147 0.8830867535539547 -0.06401303258527577; -0.3896710946340853 0.40914381681262313 0.9633315409789472; -0.9902357438482389 0.9999999999999881 -0.3640147522797813; 0.636134108369328 -0.999999999999289 -1.0; 0.9881809967095576 0.9999999999991077 -0.9999999999994473; 0.9999999999999915 -0.08625322112455251 -0.9999999999999568]
254,10000,300,-18.821361236544178,[0.9975260592298649 -0.32035305033350986 0.3796075585315834; 0.9999999999935041 0.9039823181755531 0.9999999999762047; 0.9999999999998288 -0.9999999999989716 0.9999999999980259; 0.9999657261675665 0.8566166755928989 -0.999999999999903; -0.9705073176870309 0.9966523811865773 -0.9999999999638585; -0.9999999999999882 -0.5328481682576749 -0.9999999999999997; -0.9999999999999031 1.0 0.7371371092021017; 0.0010418556581667136 -0.9999999999391893 -0.8370536119073075; 0.9999999999999963 -0.9948373188396011 -0.999999999999631; 0.15364450705596305 0.9997216468781449 0.8487817549975649; -0.7700001657508015 -0.5039766710764818 0.9566667415408175; -0.9999999999999913 -0.9999207078947665 0.900184979143916; 1.0 0.9999999999999772 -0.14324071683314438]
255,1597,300,-17.44775768983225,[0.9999923232113986 -0.9997973430318395 0.47610778515772406; 0.9993732887766964 -0.9997467976297868 -0.878320440788708; 0.9999987811282907 0.9999747075460472 0.7807353549399664; -0.9998651101627127 0.9999999930646055 -0.9999935148798639; -0.9992186686379296 0.9999876761861387 0.9998793463321778; -0.8321750417618822 -0.999929065947417 -0.9961139279040478; -0.9999976095439822 -0.07400731705751426 0.9999999372460523; -0.9999857274634129 -0.0787268043392033 -0.999996581165115; 0.27482750357837993 0.914350513914495 -0.7269574825247462; -0.9999655721801669 0.33804589361940596 0.03232779105904731; -0.6484494599389043 -0.9998982361452202 0.9949279980681384; 0.9999996544996729 0.9997637299433876 -0.99997542896665; 0.44521077490656835 0.5261877780283869 0.9998729182543423]
256,7560,300,-19.3361069154996,[-0.9996836111981167 -0.9693595641493578 -1.0; 0.3755030126062445 -0.999807702268803 0.7148320586382766; 0.907969148222507 -0.9999999999999979 -0.9997183097268614; 0.9999581501675826 1.0 -0.9940773149605338; 0.9960780141896035 -0.19696305242783013 -0.9999645733394543; -0.8391477781758787 0.9631527593509863 -0.9999995045647289; -0.9999999999999983 0.9999999999999979 0.1706976178781081; 0.9998462754900715 1.0 0.7971912739767654; -0.9660087260338839 -0.9131441450669753 1.0; -0.9999999999999999 -0.9965676909894476 0.04014732126729376; 0.9999999999999998 -0.6744246309795205 0.9999999999999999; -0.39872895147345616 0.8841695873010541 1.0; 0.04006668653392165 0.15004101246482987 0.06386059984495289]
257,5838,300,-19.26949170370905,[-0.08302254524930316 -0.9994792437516437 -0.9999962793663494; 0.9999999999999982 0.9999999999999996 -0.9005233034277618; -0.9999999999999998 0.9999999999999999 -0.9978406055886905; 0.9657133536707679 0.9999999999999999 0.9999999999999979; -0.9999998080235237 0.14778842800147243 0.9896400311524588; 0.9999999999999989 -0.9069004960277 -1.0; -0.8182987845471953 0.9999999999999999 0.8684853057885832; 0.9999999999999967 -0.9995761563793211 0.9999999999999996; -0.9999999999999999 -0.9763333163430509 -0.9906044066119593; 0.1712699170113387 0.8626258413131711 -0.9995968576647881; -0.7536804862009536 -0.9999999999999996 0.9999999953946144; 0.9397412467249414 0.3681292246815667 0.5138625183813191; 0.9973811692782596 -0.9998965924189301 -0.03886250478128189]
258,3804,300,-20.740406582971026,[0.9999999949926185 -0.9999999899847025 0.9951032772694538; 0.9999998534817539 0.9999996685737486 0.9999999772734963; 0.4404693033164946 0.991293139106965 -0.9999999870569647; -0.9999999485897504 0.9999998844821275 0.9999943857017661; -0.4833984209247996 0.9991414436486483 0.14075133053022174; -0.7263171781388665 -0.999999777401373 0.972741277686994; 0.8105287119502713 -0.29080829662824753 0.9199868701853348; -0.9998708365547136 -0.38399744053669815 0.7756348182827812; -0.9999999974574466 0.9386069172248727 -0.9999999919475047; 0.9999999912348116 -0.9999996928701256 -0.9999999370386776; 0.9999999701697649 0.9999998427270526 -0.2981195049077721; -0.999999875157027 -0.9484277971149916 -0.9997901683117655; 0.17993130473857102 -0.9999995617801078 -0.9233016673580517]
259,10000,300,-20.420675172883485,[0.9999980077165315 0.9978739887193883 0.0056214454863681524; -0.9939551288484096 1.0 0.2810293622610363; 0.9999999999999694 -0.9987470803883504 -0.7397298771209461; -0.8886370378263998 0.9999999999683633 -0.9999999999999978; 0.08908430133979287 -0.9961223838641924 -1.0; -0.9981034013852829 -0.03256711453217943 -0.7109256293745831; -0.9999999999630076 -0.9999999999999991 0.9999999997386371; -0.3631544205820751 -0.6183931256111721 0.7609504825402201; -1.0 0.9873605794806286 0.9999999999999649; 0.9963737497521341 0.8204032245827853 -0.9999999999988312; 0.9999999999999277 0.4447287017589089 0.9999999967824482; -0.9999999999988088 -1.0 -0.888993740582039; 0.9999999999963265 -0.999999999987645 0.999998432728374]
260,983,300,-19.645205745790726,[-0.9999206155038896 0.99999999773704 0.25554173482556747; 0.7779876324525088 0.9999999995788955 0.554139756747877; 0.13488927753600255 0.7033516297524957 -0.8273404548087485; -0.9999976710423509 -0.9999999998966009 0.9999842790552521; 0.9997986956466537 0.4059445881480145 0.9999999982554109; 0.9999999741032372 0.7580034708844795 -1.0; -0.6416869831188645 -0.9999808240993187 -0.9999934814222413; -0.7202139482639794 0.3849039582464853 0.9999999975855981; 0.9998738596356078 -0.9999999965170453 0.9999981435080466; -0.9963872869815387 0.7399445647011323 -0.9999996168037507; -0.999994737062929 -0.8344259444520777 -0.10205933172536989; 0.894287469275038 -0.8480808963560824 -0.03554280101747276; 0.9999943391662391 -0.9593626712278673 -0.9999999610282332]
261,10000,300,-20.260269534814128,[0.9999999999999483 -1.0 -0.8742179268878862; 0.8201933020291978 0.9998305929323208 0.9999999999999762; -0.9999999999999919 -0.9999999999999009 0.999999998414044; 0.9999943696104788 0.8056532345817801 0.29435828871022024; 0.4428045063350146 0.05303887005143665 -0.9999999937735914; -0.9999999999999978 0.9999999999999122 -0.9999999999999994; -0.15414084744584122 -0.9636299865328686 0.9999999999996115; -0.9999999876092631 -0.29955814169920725 -0.9735062699473989; 0.9999999999997639 0.953417349260358 -0.9999999999998502; 0.9999999999994803 -0.9801957424512212 0.8347387421584463; -0.5981378322561951 -0.9999999999999802 -0.9985301719070426; -0.9154588318147876 0.9999999441320865 0.1743159241457362; -0.9999999999999462 0.9996875988683506 0.999999999999908]
262,4087,300,-18.692495699492405,[-0.994240748480549 -0.9821605120337286 -0.999998984878811; 0.9999999999454318 -0.9999999997028574 0.9999999992440595; -0.9999999999941586 0.9999999962209339 0.3260935525982272; 0.4223094436806954 -0.9655023853386966 0.5281941686785856; -0.1964535957433 1.0 0.9809716060901669; -0.9999999999458921 -0.9999999999960235 0.558393823815844; -0.8619316618201188 0.22746902361268767 0.9999367212037158; 0.9857396463737129 1.0 -1.0; 0.9146956783863278 0.9934957799290268 -0.35638884222060946; -0.999999998110166 0.8034155998523945 -0.9999999999954753; 0.9999999996328715 0.999999999676817 0.9999999997222048; 0.9982287298137604 -0.99999999990656 -1.0; 0.9176106754536816 -0.44044261469413726 -0.8423997593824442]
263,10000,300,-19.64860148262608,[0.6070599761792324 -0.9830154417977732 0.3517035004823173; -0.9999999999999976 0.9999762037569124 -0.9902695511511768; -0.9999999999993665 0.999999999999991 0.9945037041311292; 0.9999999999969903 -0.9999999991332141 0.9999999999999992; -0.9999999999999769 -0.9999999999522665 -0.9501294107827928; -0.9999999999920298 -0.306340932837433 0.9999999994457452; 0.9029489180513681 -0.9999999999988143 -0.9999999999999055; 0.048836783981017214 0.9999999999977789 -0.9999999999919157; 0.9698905455478338 0.9999999999990101 0.2741306918791322; 0.879798283333112 0.9362591076327846 0.9999999999999897; 0.9999999999859239 0.48459076085512665 -0.9999992252786537; -0.8135884434805541 -0.9999999999999908 0.9999999994731421; -0.589888789868356 -0.46488330453428056 -0.9337697919923778]
264,8960,300,-20.845439971923614,[-0.13287317817235494 0.9998551454837362 0.9999999999999921; -0.9999999999999925 -0.9999667665406531 0.6796422839304636; 0.31124596545388933 -0.9999999999999913 -0.6642439620231039; 0.9999999999999987 0.9999999999999933 0.999999999999994; 0.999999870154892 -0.47329865997944015 -0.9999999999999439; -0.9999999999993997 -0.6392398513909208 -0.9990832822284191; 1.0 -0.9999999999999867 0.9975602547968739; -0.9999999999999993 0.8972785747180035 -0.9999999999999856; -0.079133219867529 -0.9785712146137844 0.999999999999988; 0.999999999999994 0.999999999999933 -0.9999999971819645; 0.3550868930833335 0.8458761368299064 -0.43298766614253; 0.8845406809664926 -0.02764316489193218 0.8613869968246968; -0.9999999999999306 0.9999076332101638 0.6216109891006022]
265,3482,300,-20.451064739535806,[-0.9999999999446585 -0.9999999999992452 0.9515308630368965; -0.9999999999771177 0.9999999999997663 0.9999999999842493; -0.2991834581817342 -0.9034212423458808 0.99999999999923; 0.9496698871872011 0.9999999999924734 0.9999999974797917; -0.9999999998234221 1.0 -0.999999999569931; 0.9999999837653685 -0.8675205884796181 -0.9967640949007802; 0.8927385790983233 0.059784053658554055 0.926782912972869; 0.9999999999999992 0.9999999999581212 -0.21699533953001549; 0.09987680921869993 -0.9999999960387039 -0.9999017701808152; -0.9999999992915534 -0.6394732536124015 -0.9999999997193842; -0.8396646536184394 0.7066760055414538 0.28467064525752744; 0.9999999997633844 -0.9999999998287591 0.9967915216073289; 0.7154284970346981 0.9255655667330267 -0.9999999998510715]
266,2638,300,-18.11409542201387,[-0.9999999965276559 0.9977400273504438 -0.9524250034673484; 0.999999965852197 -0.18790754562170645 0.9546829632874062; -0.9999999999296889 0.9549152126282151 0.9665673352268179; -0.18330802224065396 0.9999999625562688 -0.8422087026357606; 0.8283278773318022 0.999999992557872 0.9999999773604308; 0.999999948931678 0.7490800771121379 -0.9999999974833332; -0.9999865223190806 -0.7765723176068825 0.9999999019180918; 0.984238534216544 -0.9999999879382669 0.9543841673313525; -0.9999999969309792 -0.9999999049183244 -0.9999999668163801; -0.9760638376665022 -0.5842052474213867 0.5820486739903532; -0.3423412512814037 -0.6708267111661729 -0.9887242133480085; 0.9999999023035685 -0.9999999638654898 -0.999999982558499; 0.9999870421772473 0.9625882005657441 -0.26645959815278103]
267,8324,300,-18.54386358252945,[-0.9999999999999999 -0.9999999999999984 0.999992695325654; -0.23638575072442644 -0.9999999999999999 0.9999999999999997; -0.9999999999999993 1.0 -0.13200372774327723; -0.9999999999997853 -0.9999999999999994 -0.9999999999998552; 0.9873161331590986 -0.8970237311109748 -0.33166787675607684; 0.0597545759954019 0.9999999999999988 0.999999999999971; 0.4298822341293578 0.6789277905824269 -0.6610183021685702; -0.9999910286861287 0.44189585841305606 -0.9999999999999997; -0.6485689127554535 -0.7847561506091737 -0.3111531523430398; -0.7563880364546914 0.15480550598226914 0.9825360008251091; 0.9999999999999543 -0.2760467146286647 0.8947290097759197; 0.9999999999999988 -0.23109697942980675 -1.0; 1.0 0.9999999999999994 0.6283341381310544]
268,9683,300,-19.785102361330143,[-0.7640504784985105 0.16568149020807002 0.9994876226580351; -0.9991896761543263 -0.7225113836755936 0.099604298469807; -0.9999758023366971 -0.9994882293667164 -0.9999999998591135; 0.5841969366705979 0.9998380619513788 -0.9883460708683938; 0.04641210618149271 -0.537447965405743 0.20117999205591983; 0.9996235737277314 0.9999999998004161 0.9999999999923239; 0.7435575384239471 -0.9861508857280685 -0.9996021467306963; 0.9999999999902881 -0.12201793929752541 -0.9999999999940796; -0.9999999999982844 0.9815482238463441 -0.9998549005025261; 0.9815512353489662 0.06620841800617125 0.9998206397223233; -0.9997516638310234 0.9999999999066259 0.5108555658552592; -0.9999999999997112 -0.999999942148388 0.9999999946170567; 0.9997232143117314 -0.9999999999949898 0.999999999999874]
