nPsoRun,n_iter,S,fgbest,optDes
35,859,300,0.7232305806523535,[1.0 -0.012319745971876623 -0.035283049625828844; -0.9999904441351536 0.8480563133109369 0.8136746049419766; 0.9633671711605042 -1.0 0.9977494697612873; 0.21736287620500505 0.22357992028344792 -1.0; -0.9997560412790865 -0.9995480198692059 -1.0; -0.46986977690457454 -0.04796376832328682 -0.032630372420639105; 0.038543241175902195 1.0 0.16571385358368215; 0.53573058679317 0.46739737760827055 0.9999320017497584; 0.9999155430431428 0.9981473872839164 -0.4507117555811615; -0.9997720505902364 0.999303176194848 -0.9999978640702581; 0.8251915713540691 -0.9602585545749407 -0.9996825632259997; -0.5074925564930803 -0.9980683012974455 -0.1325415537421199; -0.8071203086139433 -0.9580530465572941 1.0]
36,3802,300,0.7164723313541295,[-0.9999999999676034 -0.4911131035994848 -0.7832224884269767; -0.9999999999953955 0.965888376043562 -0.03445122630223492; 0.09514683908946986 -0.0378963070222346 0.9769275679969125; -0.05607931230787721 0.0918773502109222 0.04800482254250527; 0.9047620887382893 0.9999999999995198 -0.7267418619756016; 0.31082823678474764 -0.9999999999970767 -0.9999999999998797; -0.7536506916704101 0.9846601534533178 1.0; 0.9999999999943544 -0.9999999999407723 0.9080762312621766; -0.9999999999952588 -0.9999999895302826 0.9619154444376514; 0.9999999999993158 1.0 0.9999999999810713; -0.7230862838030243 0.9549341670341915 -0.9999999999981155; -0.04218872635501704 -0.9999999999993917 0.2111422646700511; 0.9999999999991604 -0.2384668922786619 -0.5405574988512932]
37,2404,300,0.7266326179140841,[0.9999999978451224 -0.023393061547072144 0.5944051652038024; -0.24079160911273453 -0.9999178522524341 -0.09025980096929026; 0.9999954715189004 -0.9907255657920493 -0.9995145323608259; 0.8152032819279063 0.9999977091494209 0.9139592735500915; -0.8615288674670182 0.8342919658392992 0.7954780018670601; 0.2409693028218946 0.18390565679822665 -0.8527328890316976; 0.44079403926258953 -0.9225377599997633 1.0; -0.9951155161408965 0.9999225242634256 -0.9996756388339869; -0.14144015248733405 0.15872150904902 -0.009419098850729415; 0.9988556166418062 1.0 -0.6910366863387181; -0.9999961991670103 -0.7013673164462322 -1.0; 0.9999999648358067 -0.9999613690226836 0.08559621489276983; -1.0 -0.7499108485849191 0.9999249049105065]
38,2395,300,0.7200579651520327,[0.9999961220745303 -0.7588257244843515 0.8171702341893522; -0.33881601836627195 -0.05515582963679564 0.6836703279352564; 0.23426948489308275 -0.9999932257494512 -0.09736635940504271; -0.6229526921307045 -1.0 0.9999549502206808; 0.15923739841547108 0.6112781372310411 -0.01954648820650687; 0.99987528126236 0.9995503428679275 -0.8434363015566363; 1.0 -0.7271785450463931 -0.9325398306731305; -0.45854060076069264 -0.28374814339689775 -0.9999999999005634; -0.7921364690237493 0.9999744648958876 -0.9999626079588037; 0.9893110051953349 0.9138249557213919 0.9999999956120342; -0.9999875178980094 0.10254703185027482 0.06767612255109283; -0.9999998664910019 -0.9998419392917519 -0.29701267994733604; -0.9796739838382014 1.0 0.9519419759717573]
39,5102,300,0.7101639258126463,[0.8988933952763113 -0.9999999999239152 0.8551590897041308; -0.9999999948912801 0.9999999893981649 -0.9263503531554407; -1.0 0.8791976548444718 1.0; 0.9999999997853402 0.7838088410547549 -1.0; -0.05342564568039727 -0.255108247447232 -0.9235558568835136; -0.009287297026800931 -0.04733094470261552 0.05342990058446296; 0.05450662715946601 0.999999999879255 0.6169176773573543; 1.0 -0.9999999765918595 -0.6994478053744309; -1.0 0.1268063072063108 -0.06599933911105675; -1.0 -1.0 -0.9999999952061353; -0.9668028785019204 -0.9999999999903366 0.8106490045996503; 1.0 0.9327618435023183 0.08483427301454649; 0.9999999849605861 0.30834819110932155 0.9999999991895717]
40,3096,300,0.7118283062918401,[-0.9918842766491904 -0.9275569512013886 0.8789993722382955; 0.998502184205352 0.09678940709099673 -0.0017231157070188427; -0.9778898354831971 -0.999998854167351 -0.9578765499483669; 0.9999997278068018 0.9112698237707688 0.9999999978218435; 0.9999999962823989 -0.9999999580220726 -0.3751431581122066; -0.9999998507378678 0.6912543567448916 -0.9999998024568393; 0.06029415846648106 -0.1443986964247452 -0.9613476391201063; 0.40832499535468264 -0.9999981792994713 0.999998957877504; -0.08126798433179132 -0.06615443054662619 0.24767243626526678; 0.9999995425401821 0.9999974990107185 -0.9999991403012184; -0.9792391634107724 0.8215168112627468 1.0; -1.0 0.9899358260293282 0.03498410654256875; 0.07943602550438061 0.9999997831261977 -0.22879015146686232]
41,594,300,0.722511861346422,[0.4988438129007086 -0.9996436574862024 0.16238541682543056; -0.9998224541572396 -0.4620455123088957 -0.39089354835467993; 0.13448743201132046 0.99522361933904 0.24653259808584982; -0.3325423857689477 -0.19763288151133077 -0.9964927048152419; -0.9998931293785583 0.9997728657417733 -0.9296602753376276; 0.6503385663883063 -0.9988330572593349 -0.9998756957679277; 0.9748779861389231 0.9859481173692718 -0.999982806159904; -0.34257071672956324 0.10882139922392017 0.6394861462880718; 0.9997945670022623 -0.0929968406988436 -0.22644110819397764; -0.9993733714854954 -1.0 0.950810892747772; 0.92702667249832 -0.40415427849878044 0.9998325710190318; 0.9992143411095755 0.9992911825957378 0.9998740792567075; -0.999916350953325 0.9998574045601691 1.0]
42,4449,300,0.7166197965719537,[0.9924115794433581 0.780294196367888 -0.8914848354604497; -0.4754074470031974 0.05523293829236864 1.0; -0.5323846662645052 -0.9999999997675663 -0.9999999999735484; 0.0946032406451659 -0.9999999999996836 0.056843388199038336; 0.9999999998944575 -0.7380735482128861 -0.9999999999778247; -0.536423146885533 0.9036182124250133 -0.9999999999999446; 0.9370028718409297 -0.9999999976886081 0.9941914420634602; -0.9999999992802489 -0.9999999999999739 0.9999449545312319; 0.14300140490060034 -0.10758132572444755 0.03825894146091104; 0.99999999999312 0.8090818876632668 0.8394332260347004; -0.8265909544420854 -0.010193945425982523 -0.21299344517418783; -0.9999999999964038 0.9999999999966892 0.18419733069734265; -0.07573329768497811 0.999999995256184 0.7833483826955223]
43,547,300,0.7507453884957633,[0.04100027116887962 0.9990311855708356 1.0; 0.9233995254194513 -0.906299388740215 0.8914339880377502; -0.9999570356034129 0.9999995453470818 0.5878010324833383; 0.9756163747359178 0.7235152770250317 -0.9987271791593968; -0.9996734326543405 0.9986859297178121 -0.9973700872830341; -0.6016337946051851 -0.0126769080210777 0.09264007981841645; 0.8722223534960936 -0.9399889632640647 -0.9401019484779526; -0.9989304388372323 -0.3964118158818502 -0.9981850890935129; -0.12758589325428302 -0.06759287185117073 0.9983199578777987; 1.0 0.7026193854156366 0.602616125202457; 0.0646882892398946 0.6547417670659106 -0.21131527893678947; -0.3987124263560092 -0.9999997616477773 -0.2521754962009635; -0.9985916599784318 -0.9996698294285616 0.9906087681148193]
44,6799,300,0.7056528541592353,[-0.9999999999600822 -0.07894560955953027 0.08636376130871286; -0.11640003805218804 -0.9999999999999855 -0.708287085922066; -0.9999999998837905 -0.9999999578126072 0.9507310933779963; 0.7897048102609553 0.5599024852435905 -0.9999999999967578; 0.9999999987167819 -0.6590947906134056 -0.6371482285636052; 0.9999999835390758 0.7590319859181826 0.9999999934286021; 0.01842786798195639 0.026715562913755504 0.01296790794439481; -0.8244828413290598 0.9999999999737346 -0.9994818657178787; -0.999999414428019 0.9999999760442962 0.999999798752626; 0.5818104663358747 0.9999999999705446 -0.042659423958929785; -0.19921538967943345 0.2024170089063665 0.9999999999944567; -1.0 -0.6211226675686112 -0.9999999997024779; 0.6640680030923298 -0.9999999999999882 0.9894201753870561]
45,3809,300,0.6999768662350542,[0.9999999681671865 -0.9999999959459073 -0.9173486213323198; 0.4921625139627527 -0.99999999628934 0.6078204856965639; -0.9999997990840774 -0.8154950997076558 0.9999999129807378; -0.05821116627487221 -0.008356841379824781 0.027186802859771857; 0.9999999888166573 -0.13812248316674616 0.6324633309886392; -0.46285787974029624 -0.1540883689751658 -0.9999999999578857; -0.4264525275733172 0.8372897618459747 0.9999999999997317; 0.9999999991101333 0.9999999953772777 1.0; 0.2523825609493989 0.999999999922736 -0.20241003025990578; -0.9999999999738665 0.8408545310635263 0.15574288325306684; -0.9374442541534284 -0.9999999992417578 -0.5999778849192485; 0.9999998657082543 0.5232015152516357 -0.9999999882678985; -0.9999999730297239 0.9999999999059197 -0.9999999977592968]
46,5382,300,0.7143906112926705,[-0.29243713170157637 0.10107958569637912 0.02839087222894608; 0.7533813387518778 0.9999999999955254 0.4149816583238764; -0.9229423481384714 0.9999999872488483 0.9999498760539269; 0.9999999974351125 0.11419136736248771 -0.9395145330944686; -0.9999998069968054 -0.7148377455704064 0.99999926681023; 0.789100843189057 0.3944380963317513 0.9999999859301093; 0.3974576810123192 0.9999999965178304 -0.9989659282128937; 0.5549924791214532 -0.9999999571592171 -0.9999999952190367; 0.5048107932855074 -0.966626890259407 0.9999999999675381; 0.999999937635628 -0.9999999948200701 0.02618934132515817; -0.9999999999988429 0.963018842383835 -0.8546474471077704; -0.9999999927899031 -0.9999999985741067 -0.9999455098744543; -0.17206675924592457 -0.08950000337251769 -0.07420377919263815]
47,6262,300,0.6970176939085752,[-0.44200969206730467 -0.7382603994789507 -0.9999998782416375; -0.06615548372951509 0.04181620750106421 0.1020876554810047; 0.9999999984590774 0.6363502937431382 -0.7809385379254637; 0.9999999990258235 -0.9999999999793252 -0.9996576474111996; 0.006082922717714666 0.05988209479425831 0.010892123476034814; -0.985849543627046 0.9968525928593692 0.999999999294851; -0.9999999999625755 -0.9999999805707417 0.03944835223225837; -0.6238286731289339 -0.6512967941222342 0.9999999999275064; 0.6880340948443402 0.9999999997657442 0.6233309401167655; -0.17125685455097375 0.9999999995252485 -0.9999999702408913; 0.734576335949323 -0.9999999432411316 0.583968045779143; -0.9999999857683459 0.5374196648135972 -0.6192265019967174; 0.9999999687488446 -0.008353179571314194 0.9999999988579528]
48,3059,300,0.7135681486072797,[-0.9999905081823874 0.8604814654106756 -0.9931106289969087; -0.9999999610768603 -0.9999630698613596 0.9999999063327291; 0.31521246213564774 0.9999991968444438 -0.9999995688983246; 0.9737010212609294 -0.9999993403355684 -0.9999994287675098; -0.9999999390639727 1.0 0.41095280182796323; -0.40035312365621906 -0.08202324733649377 0.9905052945583569; 0.9362922962040636 0.9999999999130015 -0.057164228524693134; 0.9999999402474334 -0.0040361306446593795 -0.42834143986598355; -0.8432530761471905 -0.9999999199356403 -0.965184990950893; 0.9957040050506962 -1.0 0.9999710399697473; -0.09694725824653032 -0.1314386126537809 -0.06469085959365731; 0.5085979017440849 0.9999929712908797 0.9999992151099113; 0.22750725317868994 -0.9999997388474089 0.06437450376773478]
49,3672,300,0.7277933120342704,[0.999999999965709 -0.9179896986776346 -0.9730420588497599; -0.9902503921588942 0.9999999963410844 0.7733481196900757; 0.9991769673392141 0.9999999997324195 0.8539351324623268; -0.47179233022209094 -0.9999997481207378 -1.0; -0.7301698130695062 0.9999999988181343 -0.8723079283331723; -0.9999999998132448 0.02756388251171497 -0.6150358563416696; -0.15807952574431222 0.14332685123322855 0.9377288715047232; -0.9999999999063126 -0.9538163541989787 -0.086516489398703; 1.0 -0.7702877946763012 0.9999930794481342; 0.07475719314620821 0.0056735487483481565 0.11221752530688578; 0.8675347361771226 0.7798531355468488 -0.7540795138868273; -0.9998402102944335 -0.9998725160529226 1.0; 0.18291848479948938 -0.99999999954133 0.11267666938125363]
50,2137,300,0.7072120058314514,[0.11503758975673402 -0.2763546186437229 -0.9999969402562104; -0.9999141275008512 -0.9999999328565475 -0.999999897972809; -0.7373018794528455 -0.9999996199220621 0.09632178100719928; 0.051452274548485104 -0.056052930648573016 -0.016354296265146204; 0.995001651691782 -0.9971698504521468 0.9520847904883442; 1.0 0.9999715875439238 -0.9999098794121534; -0.7084625506987862 -0.5317047988303665 1.0; -0.9388533861647266 0.9999993315802744 -0.9999962580523895; 0.9999997502888697 -0.9178038684654163 -0.8260528741533905; -0.9999993666937264 0.9999999664048338 0.9999987480445105; -0.9999999916199435 0.11240166900121971 -0.048400042452574225; 0.9999999977192878 0.6797627922517562 0.5031779552396651; 0.07871220720452378 0.9999997788041405 0.48152554058281943]
51,5149,300,0.7265631796006116,[-0.38731853283283 0.7853815519215023 -0.04616711523655843; 0.43397200232509264 -0.5717466112669747 -0.9999999923447818; -0.9999999999986317 -0.7271323512279687 -0.8851120692482435; 0.9999431884934347 0.9999912668818405 -0.9999993961218946; 0.0043365920159509986 0.03390399430944798 -0.37303239563782303; -0.9999999928083602 0.9999999993413872 0.9995682271067855; 1.0 0.17311298845216194 0.05522034017013715; 0.9999997822374231 0.9999998578097934 0.9999994143860621; -0.9952311334923417 0.9999999914842669 -0.9999999982997032; 0.5183651340693912 -0.3190679138127997 0.9999999510121407; 0.9999999999965116 -0.9999999239013104 -0.0648205407317879; -0.9999999879001393 -0.6513552528999375 0.9743398896256841; -0.15314328608691125 -0.9999999082674884 0.34744647298179576]
52,3034,300,0.8334685508706188,[0.23416319777170624 -1.0 -0.2680848607339548; -0.17845254481622916 0.8942255092180911 0.14902884410244086; 1.0 -0.5740556819488016 -1.0; -0.548301590607381 -0.9999999952871482 0.9615138892191111; 1.0 -0.22667622802077192 0.19213097658092174; -0.13427226223683794 1.0 -0.9999999912372335; -0.2457645858832136 -0.1436365537640486 -0.9474961022417455; -1.0 0.9999833966267939 0.9999978310563334; 0.9999998836219848 1.0 0.6045277986614468; -0.9999999908459992 -0.9999983349619064 -0.9909021534760166; 0.12734220331519816 0.23730017146418328 0.9999999972842258; -0.9999999999318825 -0.31173656742579764 0.33408026281267017; 0.999999944126085 -0.9999992532929978 1.0]
53,7834,300,0.7175790538546684,[0.7238118377101994 0.9552640826397362 -0.9999999999994638; -0.06028730739196153 -0.7253946786395122 -0.09615744455193627; 0.9999999999958633 -0.999999968073847 -0.9933200332278717; -0.5868369416180269 0.30360653721218267 -0.12458903430268096; -0.9562222311656439 0.9999346960136719 0.9999999997983725; 0.7130930120178757 0.9999999999976573 0.5421618082126827; 0.7083535835232951 0.10839620592868428 0.9999999999986506; 0.9999999999997055 -0.2764324099176815 0.07260335848755273; -0.9999999999999954 -0.7873483697553478 0.8924290706191634; 0.3428062189206298 -0.999999999999036 0.9999999997020466; 0.06354465896641523 -0.29759571801016843 -0.9999999998456095; -0.9999999999921166 -0.8276268737193229 -0.9999999999911375; -0.9999999999907365 0.999999960774715 -0.9946272744035212]
54,4935,300,0.7153684343972555,[0.9999914907491505 -0.9999998667603209 -0.19981932184582607; -0.999999862256222 -0.8294623008831385 -0.9711832826007001; 0.9966219596516104 0.9999999997912346 0.8949276461349323; -0.33068919090268456 0.7489420492941019 -0.035639739765045926; -1.0 -0.6776983063048306 0.8657456870643495; 0.778335518803541 -0.1771741405296814 0.9999993914465439; -0.9999936978076948 0.9380917495118528 -0.9999969020153672; 0.6172188893545141 0.9999998550797782 -0.9999997165035597; -0.06663063369105891 0.04315489884203372 0.06274103206846161; 0.09090419100483507 -0.9999948147179706 0.7744272694853972; 0.9999982818377643 -0.03911670086698861 -0.06644963645490237; -0.9999948982213144 0.999598912020021 0.9999998575577465; 0.43409052926173286 -0.5900762885251449 -0.9999999999751171]
55,4336,300,0.7158642885769004,[0.9999998921792151 -0.9999999998168086 0.9999944381395273; 0.9999785377166777 0.9999999942944562 -0.9999993873334954; 0.9999999896954285 -0.755223031667514 -1.0; -0.31281676392935026 0.9999999879728574 0.9974828786737473; 0.5501507776335042 0.053386720707122436 0.039858691139867224; -0.45823234811447616 -0.5629189860616496 0.9999994403432624; -0.9999999928096279 -0.9999999969950122 0.14378792617151673; -0.9999999814488199 0.391568942728923 0.5434575522771535; -0.9007253579556802 -0.8425187395365803 -0.9999998235124086; -0.8181044111270406 1.0 -0.777495075467391; 0.27619811306162373 -0.9999999232362852 -0.10022941159963938; -0.1293990116261224 0.013837070739317248 -0.6553333414334949; 1.0 0.8851915033019596 0.8239997216100123]
56,5480,300,0.7280022922838093,[-0.03616055252123303 0.29317207733096096 -0.10492435648097256; -1.0 -0.6626377916018155 -0.7016925338124423; -0.9255919527247517 0.9998175640836483 -0.8423485814413852; -0.9999996606620655 -1.0 0.8345071583888007; 0.9062372647397017 -0.6018598148675409 0.9999999999999223; 0.9211564568826095 0.99999996531333 0.9999998733524198; -0.17332336507360863 -0.030667991317526816 0.7028680154915562; 0.9999932628994915 -0.5812661311627265 -0.9999999633233317; -0.012184185930837973 -0.9989132752144523 -0.6693353444157224; 0.8667219738364541 0.9999999997732015 -1.0; 0.8865718643115927 -0.9999999524105213 0.14075845436202172; -0.9999999957596775 0.9833089840789896 0.967331542243328; 0.9975494432439568 0.3028823396050543 -0.01628210556987298]
57,4207,300,0.7118258665245119,[-0.11385929828361616 -0.003681775716043602 0.9861774996287865; -0.9999999999704274 -0.4629135185797561 0.00029063839899298017; -0.9164414881384008 -0.09466375325341413 -0.9999999999917136; 0.9865886162926243 -0.9980981123885632 0.9987765516129654; 0.4394568758010037 0.9997253287093111 0.029800433379825755; 0.049559302944287495 -0.022543136873246723 0.15389599585480832; 0.9999999996664399 0.5251625724322859 -0.9999999998169206; -0.9721534186193753 0.9999994578756529 0.9999999997585188; -0.26609961628277723 -0.9999999998351505 -0.9998484951876766; 1.0 0.9999999994128722 0.9999999999237768; -0.7640700702033206 0.9999999999964596 -0.9992404586602034; -0.9999750521205546 -0.9999999997769978 0.999999999994927; 0.9999999999964395 -0.9631952323710442 -0.8773938133070772]
58,3863,300,0.7138410211084256,[0.06658122896528827 1.0 -0.4285955795338943; -0.9454903648228847 0.2926379660472094 -0.9999999095952795; -1.0 0.9814319657860305 -0.13211941570814945; 0.13425769187273134 -0.10511148774426618 0.007322391851073664; 0.9999999916266763 0.9666036632517759 0.9951853821987412; 0.9999998276589821 -0.9999999682970244 0.9999997660380413; 0.9999999857441355 0.9656414259630411 -0.9999999999965198; -0.02870782943491707 -0.47206515534091203 0.9999468902902041; 0.9997887770158921 0.08384184437976858 0.03325766506161643; 0.9750692118418876 -0.9007870793306185 -0.9951123437009302; -0.8579024167823621 -0.9999999990716061 -0.9932385606291448; -0.9999992385747902 0.6831294083442176 0.9999999704295275; -0.9999999988995611 -0.9999999999679982 0.4174207310096558]
