nPsoRun,n_iter,S,fgbest,optDes
403,524,300,0.2974821738250959,[-0.5782704808545922; -3.136875778532854e-6; 0.5782704802432452; -1.0; 6.743686336037991e-7; 1.0; 2.982669981296561e-6; 0.9999999999915044; -1.0]
404,402,300,0.29748217382413067,[1.0; -3.1683713362607902e-6; 5.368110592933996e-6; -1.0; 0.5782704749666102; -0.9999999999919212; 0.9999999999957854; 5.900023364812372e-6; -0.5782704867354037]
405,446,300,0.29748217382786024,[0.9999999999999074; -4.383212207258862e-6; -1.0; 0.5782704902187532; -1.0; -0.5782704712638193; 0.999999999999753; 5.011236048482528e-6; -1.365643160386227e-5]
406,428,300,0.29748217381825126,[0.5782704769244259; 4.559543798898737e-6; 3.244338164234775e-7; -0.578270484788167; -0.9999999999981395; 1.0; 5.179163289234239e-7; -0.9999999999978164; 1.0]
407,468,300,0.2974821738189839,[1.0; -3.750454520068793e-7; 1.3178729246109502e-6; 0.5782704839320566; -1.0; -0.5782704776881771; -5.220675206160994e-6; -1.0; 1.0]
408,547,300,0.29748217386398906,[-0.9999999999849727; 0.5782705055974504; -1.22630561517611e-5; -9.730156479463318e-7; 0.9999999999981971; -0.9999999999770279; -2.1195126400964375e-5; -0.5782704555497036; 0.9999999999933468]
409,557,300,0.29748217382264236,[-0.5782704843539499; 6.211450550939921e-6; -0.9999999999941293; -7.593539022415801e-6; 0.5782704772886684; 6.231290450963881e-6; 0.999999999998605; 1.0; -1.0]
410,370,300,0.29748217384463316,[1.1015543768733006e-5; 0.9999999999263042; -0.5782704909646479; -1.0; -1.0; 0.5782704698400154; 1.85922310404689e-6; 0.9999999999105593; 1.7613883158046773e-6]
411,486,300,0.2974821738233824,[-7.29090752926335e-7; -0.9999999999949328; 1.0602918344895073e-5; -3.900853856271042e-6; 1.0; -0.9999999999950826; 0.5782704764570169; 0.9999999999945601; -0.5782704851412788]
412,584,300,0.29748217385121994,[-0.5782704950270622; 2.007741088259012e-5; 7.117116658686107e-6; 0.5782704657489087; -7.145314902022076e-6; 0.9999999999914828; -0.999999999979707; 0.9999999999996918; -0.9999999999775193]
413,495,300,0.29748217382118436,[0.5782704838346284; 0.9999999999998265; -0.5782704774853271; -7.830819641152932e-7; -7.4336018942710545e-6; -0.9999999999994853; 3.852199045005998e-6; -1.0; 1.0]
414,566,300,0.29748217382067715,[-0.9999999999994076; 1.0; -0.9999999999990515; -0.5782704859494614; -2.6815565308382077e-6; 0.9999999999999601; 0.5782704757026258; 1.0922482865568413e-6; 8.628698567624891e-6]
415,525,300,0.297482173830674,[2.934914311353697e-7; 0.9999999999983057; 0.9999999999956527; 8.327268525590196e-6; -0.5782704754663823; -1.0; -1.57204817514006e-5; -0.9999999999953174; 0.5782704857905369]
416,302,300,0.29748217388942155,[1.0; 1.0431781085171526e-6; 0.5782704600848032; -1.0; 3.298291068104126e-5; -0.5782704991579024; -7.114317500280382e-6; -1.0; 0.9999999999315834]
417,393,300,0.2974821738305867,[-0.5782704810047111; -5.950011107969469e-6; 8.648288524633451e-6; -2.380788750176716e-6; 1.0; -0.9999999999644223; -0.999999999982996; 1.0; 0.5782704805941369]
418,441,300,0.297482173850548,[1.2397402619476745e-7; -0.5782704899272266; 9.68399713609599e-6; -0.9999999999576782; 4.680184031335794e-6; 1.0; 1.0; 0.5782704685863927; -0.9999999999817304]
419,657,300,0.297482173843082,[1.3405371341220444e-5; 0.5782704598150374; -0.5782705016227047; 4.617524408866571e-6; 1.0; -0.9999999999972063; -0.9999999999985021; 1.0708406726407567e-5; 1.0]
420,606,300,0.29748217381759373,[0.9999999999998855; -1.0; -1.9002400419685837e-7; -0.5782704834881806; -2.043658677199233e-7; 4.017025825816612e-6; 0.9999999999991338; -1.0; 0.578270478220325]
421,400,300,0.2974821738276173,[2.262927581516645e-6; 0.9999999999814589; -8.413073365369629e-6; 3.5950013526499167e-6; 0.5782704827999963; -0.5782704788865994; -1.0; 0.9999999999964769; -0.999999999996121]
422,463,300,0.29748217383474623,[0.5782704884198059; -1.3900704883931027e-5; -0.9999999999963469; -0.5782704727874244; -0.9999999999999826; 0.9999999999972496; 9.634653578081963e-6; 0.9999999999793445; -6.449680021766339e-6]
423,599,300,0.29748217383466635,[-1.0; -3.999626032367351e-6; -0.578270467794548; -1.6301651741969338e-5; 1.0; 0.9999999999865298; 2.5893255364996514e-6; -0.9999999999999607; 0.5782704935985803]
424,574,300,0.297482173817763,[-1.0; 1.0; -0.9999999999999847; 0.5782704766520995; 1.4459884023979474e-6; 3.3247042519142124e-6; 1.0182981813944672e-6; 0.9999999999997383; -0.5782704850726612]
425,430,300,0.29748217381877995,[0.9999999999998952; 0.5782704833062317; 0.9999999999998583; -2.4228532489533656e-6; 4.418885650903686e-6; -1.0; -0.578270478376281; -0.99999999999995; -5.385744879189852e-6]
426,352,300,0.29748217384934184,[1.0; 8.9943718321447e-6; -1.0; -4.802455724215833e-7; -1.0; -0.5782704728920383; -1.6995467134132092e-5; 0.9999999999822339; 0.5782704853135606]
427,443,300,0.29748217381940273,[1.0; 1.0; -1.0; -0.578270477388673; -5.655497703141777e-6; -1.0984664967330775e-6; -1.0; 2.1530759171501586e-6; 0.5782704840820762]
428,543,300,0.2974821738329936,[-1.1980612421592294e-5; -0.9999999999981206; 0.5782704727244596; 1.1146089677878133e-5; 1.1815570369362546e-5; -0.5782704887000165; -0.9999999999999906; 1.0; 0.9999999999981367]
429,716,300,0.29748217382635306,[0.5782704729170728; 1.3937511867120203e-5; -0.999999999999941; 1.1210314036763444e-6; -0.5782704885944381; 0.9999999999998327; -4.282097245104688e-6; 0.9999999999994624; -0.9999999999995346]
430,542,300,0.2974821738233971,[0.9999999999762873; 5.4208022103952036e-6; 7.874809306564718e-7; 0.5782704794347255; -1.0; -4.262661264375331e-6; 1.0; -0.9999999999958359; -0.5782704821831407]
431,560,300,0.2974821738332832,[-0.9999999999995427; -0.5782704896190705; 1.4265835397153738e-5; 0.9999999999998859; 7.822849134082452e-6; -9.667679574907379e-6; -1.0; 0.5782704715615606; 1.0]
432,695,300,0.2974821738216892,[4.6084914496095035e-6; 0.9999999999990711; 0.9999999999991803; -1.0; -0.5782704903472821; 0.5782704713696751; 4.727275721100152e-6; -1.0; 3.710175100489891e-6]
433,633,300,0.2974821738169515,[0.5782704803834192; -1.8297612479219818e-6; -0.9999999999999941; 1.1728623836243804e-6; -0.5782704813481718; 0.9999999999997777; -0.9999999999994854; 1.3191287114931276e-6; 1.0]
434,384,300,0.29748217389919185,[-0.9999999998574354; -2.3876395932815444e-5; 9.0724129166488e-6; 1.0; 0.9999999998428968; -1.0; -0.5782704667379331; 0.5782704941450659; -3.7933268471043158e-6]
435,578,300,0.29748217382488495,[0.9999999999998617; 8.970124132587063e-7; 0.5782704912972128; 0.9999999999997785; -6.1732047735816125e-6; -0.5782704703015819; -9.154585851684967e-6; -0.9999999999998582; -0.9999999999996556]
436,537,300,0.2974821738251756,[-1.0; -0.5782704832570823; -2.496713985601615e-7; 0.578270478250751; 0.9999999999931879; -1.0; 1.1755734319099181e-5; 0.999999999992895; -8.054410920620272e-6]
437,431,300,0.2974821738288883,[-0.9999999999992392; 1.0; -0.9999999999982564; -1.1286423273573645e-5; -4.513598574061633e-6; 1.0; -0.5782704698723896; 0.5782704915361842; 8.623913160418814e-7]
438,419,300,0.2974821738457595,[-0.9999999999999469; 0.9999999998768417; -6.526825649973826e-6; 0.5782704777186849; 8.819182464608294e-7; -0.9999999999815589; 9.623904626380128e-6; 0.9999999999838266; -0.5782704832161398]
439,549,300,0.29748217383078335,[0.9999999999967771; 7.797440870469133e-6; 1.7179760680558655e-6; -1.661472069305717e-7; 0.9999999999613564; 0.5782704738964219; -0.5782704874259539; -1.0; -0.9999999999816864]
440,537,300,0.2974821738212593,[-0.9999999999924667; 0.5782704748349512; -0.5782704868264039; 6.9475507904767565e-6; -0.9999999999969414; 1.0; 0.9999999999970643; 5.557062859091109e-7; 7.316507825000216e-7]
441,61,300,0.2980176758135619,[1.0; -0.04041986842988805; -0.5378458113994036; -1.0; -1.0; -0.0048295009781379695; 0.046581594471273566; 0.5377070131571454; 1.0]
442,63,300,0.2982056556505191,[1.0; 1.0; -1.0; 0.045311547772677804; 0.5417822333694627; 0.058435675361878145; -1.0; -0.5410033399009324; -0.08465842077354233]
443,678,300,0.2974821738242574,[-0.9999999999986475; 0.9999999999986585; 1.0; -0.9999999999995232; -6.810448248277477e-6; -0.5782704761709345; -7.600199299123481e-6; 8.158127705751636e-6; 0.5782704852683952]
444,524,300,0.29748217381943604,[6.105195211414673e-6; -1.0; 0.5782704802939578; 9.60109169664024e-7; 1.0; 1.0; -1.0; -0.5782704813422196; -6.344763939986845e-6]
445,518,300,0.2974821738336278,[1.0; 0.5782704657656856; -0.9999999999893788; 2.139876406266347e-6; 1.0; -0.5782704957753216; 4.135535359394054e-6; -1.0; 1.4330306099871206e-5]
446,541,300,0.29748217382622943,[-1.941317231010253e-6; 1.0; 0.5782704769972378; 0.9999999999998955; -0.5782704843434509; -0.9999999999880335; -0.9999999999972735; -5.2319682870563115e-6; 1.2202156575650248e-5]
447,474,300,0.2974821738246787,[1.0; 1.109363763121446e-5; -3.383852318936263e-6; -0.5782704858000889; -8.606826194671232e-7; 0.5782704758160805; -0.999999999999042; -0.9999999999887904; 0.9999999999943208]
448,497,300,0.29748217382593084,[-1.0; -1.0; -4.87496923977058e-6; -0.5782704694671165; 0.9999999999959847; 0.9999999999955465; -9.120946856791106e-6; 0.5782704921127754; -1.5603385673893505e-6]
449,643,300,0.29748217382867626,[1.5838049654324387e-5; 0.5782704731250058; 8.502834426201211e-7; -1.0; -0.5782704883176751; -6.245430895676341e-6; -1.0; 1.0; 1.0]
450,583,300,0.29748217382979464,[1.0; 1.0; -1.0; 0.5782704656676051; 4.624823685133035e-6; -0.5782704959637709; 8.177107132748871e-6; 8.020006839053964e-6; -0.9999999999987575]
451,536,300,0.2974821738235761,[6.3909162800622e-6; -1.0; -0.5782704895236693; 0.5782704720243877; 0.9999999999996315; -0.9999999999980932; 1.0; 7.65218401308731e-6; -2.0178675471956404e-6]
452,345,300,0.2974821739315995,[-0.9999999999911957; 0.578270472909028; -1.79008241911895e-5; 4.369264639752732e-6; 0.9999999999421051; -0.9999999999824664; -0.5782704837711037; 1.9785481612342442e-5; 0.9999999999540952]
453,451,300,0.29748217383118014,[0.9999999999817742; 0.5782704915264275; -2.2583565814571e-6; -1.0; 1.5331363091211372e-6; -1.4077983360087199e-5; 1.0; -0.5782704699551935; -0.9999999999999934]
454,622,300,0.29748217381849984,[1.1593165577623833e-6; 4.286829831763179e-6; -0.9999999999976931; -1.0; 1.0; 0.5782704774708969; -0.5782704842139065; -8.115118813404e-7; 0.9999999999978313]
455,359,300,0.2974821738410517,[-0.9999999999920784; -1.3126229372804165e-5; 1.0; -0.5782704767871484; 7.095338561776937e-6; -1.0; 2.385578713876047e-6; 0.9999999999998996; 0.5782704821618931]
456,427,300,0.2974821738277186,[-1.0; 2.613666697891613e-6; -0.578270478097411; 0.9999999999982878; -8.91485499392247e-6; -0.999999999954047; 2.42625253269109e-6; 0.5782704836153651; 1.0]
457,546,300,0.29748217382550923,[9.473711739463902e-6; -0.9999999999952602; 0.5782704754113027; 1.0; -0.5782704861993293; 0.9999999999912697; -1.0; 4.6006859413388305e-6; -6.667502137142002e-6]
458,419,300,0.29748217385274883,[-1.0; 0.5782704860347655; -1.0; -2.536457896317207e-5; 0.9999999999999952; -0.5782704741119418; 1.0316551490080403e-5; 6.89932701583722e-6; 0.9999999999761003]
459,596,300,0.29748217382019315,[-0.5782704765681054; 0.5782704851119; 1.0; -0.9999999999975432; 0.9999999999997075; 1.2547962362591274e-6; -1.1843324821679849e-7; -7.026029934382257e-6; -0.9999999999959579]
460,623,300,0.29748217382659814,[0.5782704850020083; 1.0; -0.578270476158995; -1.0; 1.0; 4.82407872522322e-6; 4.0086635294370955e-7; -0.9999999999895869; -1.1336569595609397e-5]
461,575,300,0.29748217384805975,[-0.5782704683429487; -1.6974675084768825e-5; 1.3562865542802537e-6; 0.5782704926060015; -0.9999999999847348; 1.0; -0.9999999999180652; -1.254666532883603e-6; 1.0]
462,417,300,0.2974821738646053,[-0.5782704577103241; -1.0; -3.7723328010115444e-6; -1.3359301605738067e-5; 0.9999999999711091; 0.999999999975543; 0.5782705024879081; -0.9999999999637594; -1.3631868457864044e-5]
463,561,300,0.297482173818226,[-0.9999999999995114; 0.5782704842364306; 1.4323928665754708e-6; 0.9999999999976892; -2.4721387003573236e-6; -3.613037136353843e-6; -0.5782704774621416; -1.0; 1.0]
464,628,300,0.297482173822058,[0.9999999999995992; -1.0; -0.9999999999999322; -0.578270475419268; -5.12715798119256e-6; -6.732664234065012e-6; 4.5878995634543755e-6; 0.999999999998774; 0.5782704860021446]
465,50,300,0.2981319398536544,[1.0; -1.0; 0.05066525511948647; 0.048881673488177985; -0.08809336136436305; 0.5616981680648181; 1.0; -1.0; -0.5573296933911942]
466,516,300,0.2974821738381213,[-0.57827049535392; 1.3363857009878691e-5; 1.125863895504896e-5; -1.0; 0.9999999999915845; 0.5782704659511051; -4.377174317335732e-6; 0.9999999999948989; -1.0]
467,468,300,0.2974821738243856,[-0.5782704816457963; -6.392896239644006e-6; -5.00556168872079e-6; 1.0; -1.0; 0.5782704798732123; 1.2616852439809555e-5; 1.0; -1.0]
468,522,300,0.2974821738202227,[-0.9999999999992822; -0.5782704832435207; -4.909401486965166e-6; -0.9999999999971273; 1.0; 3.750630911658819e-6; 0.5782704784693999; 4.450157714440738e-6; 0.9999999999981874]
469,518,300,0.2974821738367349,[0.9999999999907861; -0.5782704907314936; 0.9999999999754207; 3.6905409689706583e-6; -0.9999999999888511; 0.5782704701553368; -0.9999999999917005; 1.4106709066082966e-5; -3.6279832338816074e-6]
470,601,300,0.29748217383577147,[-2.662709567504012e-6; 6.6801502129530385e-6; 0.5782704660128148; -0.5782704953320311; 1.0; 1.0; -0.9999999999969654; 1.6126770182688057e-5; -1.0]
471,563,300,0.2974821738346892,[0.9999999999835264; -1.0; 1.0; -5.2448829563670016e-6; 1.385843785879904e-6; 3.684444800723903e-6; -0.578270479964141; 0.5782704801046429; -0.9999999999715266]
472,485,300,0.29748217382090497,[0.9999999999999549; -1.0; 1.5579294754751372e-7; -1.0; 3.85119391441327e-6; 0.9999999999979295; 4.053439455760732e-6; -0.578270486534382; 0.5782704748143767]
473,372,300,0.2974821738405522,[-0.9999999999077783; 0.5782704755362602; -1.0; 1.3686036794294968e-6; -2.8344594365532933e-6; 0.9999999999957593; -0.5782704860969473; 8.683370524581514e-6; 1.0]
474,553,300,0.2974821738242734,[-0.5782704903643582; 0.99999999999918; 1.05698374432286e-5; -1.0; 1.0; 3.0013619900286667e-6; 0.5782704712174385; -1.0; -4.09150027924623e-7]
475,590,300,0.29748217382529196,[0.5782704747686478; -0.9999999999969176; 1.0; -0.9999999999995913; 0.9999999999945092; 3.869661107367194e-6; -2.9467211685461827e-6; 6.877080312078915e-6; -0.5782704861123187]
476,452,300,0.29748217382567954,[2.203585273593415e-6; 1.0; -1.0; -1.067397185205404e-5; -0.5782704716171587; -4.022450425837868e-6; -0.9999999999999998; 1.0; 0.5782704898163573]
477,504,300,0.2974821738201132,[-0.5782704843002934; 0.5782704773026859; -0.9999999999969568; -0.9999999999924915; -1.6232403918145711e-6; 0.9999999999996143; 0.9999999999959864; 3.4377339587839547e-6; 2.9898485855462152e-6]
478,541,300,0.2974821738232648,[5.3504445767746205e-6; -1.0; -0.578270473760219; -7.158274911778674e-6; 0.5782704878269651; 0.9999999999999759; -7.861084873060221e-6; -1.0; 1.0]
479,610,300,0.29748217382279224,[-5.422854524753202e-6; 5.738202427500299e-6; 0.9999999999984218; -0.999999999996245; -3.953775500699414e-6; 0.9999999999811491; 0.57827048350735; -0.9999999999983004; -0.5782704781688522]
480,419,300,0.2974821738383754,[1.0; -1.0; 3.2879238577155806e-6; 1.0; -1.736902798669274e-5; -1.0; -0.5782704828548921; 1.7206580703205405e-5; 0.5782704782885598]
481,554,300,0.29748217381806985,[-1.8066754706482432e-6; 0.9999999999991859; -0.9999999999953457; 2.1618120153744257e-6; -1.0; -0.5782704789783263; 0.5782704827464694; -2.9531454205890226e-6; 1.0]
482,440,300,0.2974821738203265,[-3.649441186858968e-6; -0.9999999999981243; 1.0; 0.5782704786858204; 7.344820607792438e-6; -1.0; 0.9999999999996586; -8.737383302255478e-7; -0.5782704827953475]
483,570,300,0.2974821738403348,[-0.5782704631920184; 0.5782704982362754; 0.9999999999823224; -1.0; -1.0609378918536953e-5; -0.9999999999997307; -1.3573378083573779e-5; 1.2559909050392266e-7; 0.9999999999926121]
484,647,300,0.29748217382597464,[-7.455843963725793e-6; -0.9999999999994935; -0.9999999999978146; 9.671029604857544e-6; 0.9999999999999978; 0.9999999999999529; 0.57827047354044; -0.5782704879988693; 7.717589205589306e-6]
485,577,300,0.2974821738259192,[4.534134442881779e-6; 0.578270468056397; -0.5782704936261801; 6.607116059111133e-6; 1.0; -0.9999999999989305; -0.999999999999426; 0.9999999999995302; 6.433599849306697e-6]
486,528,300,0.29748217382422215,[-1.0; -1.0; 5.333407545933397e-7; 0.5782704706819741; 3.626414352137176e-6; -0.5782704908980433; 0.9999999999994612; 9.736775349691453e-6; 1.0]
487,531,300,0.29748217382174535,[0.9999999999953704; -8.533415805919857e-6; 0.5782704841782166; 0.9999999999974986; 2.9673797325986858e-6; 9.424463445831916e-7; -0.9999999999975432; -0.5782704774738163; -1.0]
488,419,300,0.29748217382765346,[7.411458486843194e-6; 0.9999999999882418; 7.1185773140977675e-6; 0.9999999999845098; -0.5782704833062888; -0.9999999999999909; -1.1041001123009488e-5; 0.5782704782463107; -0.9999999999995339]
489,500,300,0.29748217383419817,[-0.9999999999999997; -1.1921978671235645e-5; -0.5782704645436666; -1.6213188870947358e-6; -1.0; 0.9999999999989182; 0.5782704968026096; -8.627931620494006e-6; 1.0]
490,610,300,0.2974821738263968,[-0.9999999999996229; 0.9999999999989728; 0.9999999999997418; 0.5782704913667973; -0.9999999999999424; -0.5782704701771827; -2.907874928718531e-6; 6.097126429968365e-7; -1.2265983208606764e-5]
491,509,300,0.2974821738320572,[-1.0600836905253673e-5; 0.9999999999658707; 1.5698540518890363e-6; -1.0; 7.878396896996471e-6; -0.5782704797652514; 0.5782704814747958; -0.9999999999852343; 0.9999999999714393]
492,626,300,0.29748217382894093,[0.578270485870869; -0.9999999999925056; 5.0144799975563086e-6; -0.5782704754588986; 0.9999999999923755; -1.0; 0.9999999999968772; 2.1330767468049084e-6; -1.4310591754651196e-5]
493,512,300,0.29748217383277636,[-0.5782704649223332; 1.0; -8.876632520686115e-6; -7.988329714037201e-6; 0.9999999999940623; -0.9999999999983223; 0.5782704966879204; -0.9999999999999994; -4.9434415538894314e-6]
494,557,300,0.29748217383007847,[0.5782704675008988; 1.0; -0.9999999999975104; -0.5782704939783573; -1.3993779795087085e-6; 1.0; 9.494606098168876e-6; 1.0099756337295798e-5; -1.0]
495,430,300,0.29748217382801434,[0.9999999999896312; -1.0; 0.5782704865899736; -0.5782704745848412; 1.840400456579823e-6; -0.9999999999821332; -6.571104600861001e-6; 0.9999999999850102; -3.5493203736549595e-6]
496,530,300,0.2974821738201501,[-1.0; 0.578270487907855; 1.0; -5.384557110024349e-6; -8.166388456920059e-7; -3.553016518937536e-6; -1.0; 1.0; -0.5782704737171335]
497,691,300,0.29748217382993714,[1.0; -0.9999999999938629; 1.0573916310870632e-5; -1.1821788687888935e-6; -0.5782704936778019; 8.338984200891303e-6; 1.0; -0.9999999999930371; 0.578270467866203]
498,478,300,0.2974821738530876,[-1.0475677128459593e-5; 1.0; -0.9999999999961984; -1.0; -2.108594135445613e-5; 1.8707799077593248e-6; 0.9999999999999998; 0.5782705021559428; -0.5782704589804942]
499,604,300,0.29748217383293585,[-0.5782704974089093; -0.9999999999978526; 1.0; -0.9999999999998888; 0.9999999999930564; 0.5782704642850196; 6.632442365360809e-6; 8.2977840916535e-6; 7.848234366175306e-6]
500,618,300,0.2974821738264587,[0.9999999999999973; 0.9999999999995326; -1.0; -1.1213451533152291e-5; 0.5782704909741562; -5.4221576851740975e-6; -0.9999999999998531; -0.5782704704955346; 2.559355573974716e-6]
