nPsoRun,n_iter,S,fgbest,optDes
203,5378,300,-26.107695269626447,[0.5819052309917423 -0.937015965761377; -0.1002484545774323 0.9999999999999983; -0.9999999999999982 -1.0; -0.9999999999999981 0.46883282740488047; 1.0 -0.9999999999999395; -0.9835413065178802 0.9999999999999789; 0.9679034804670761 0.9999999909846561; 1.0 0.5006411292998586; -0.6594577357298977 -0.8749283248900429]
204,604,300,-25.73908645941074,[0.9999989004628461 -0.9999997504512012; -0.9999994260789176 -1.0; 0.652446441790225 -0.8867349141219428; -0.9998142056837898 0.9999995415844127; 0.9999986280284416 0.3095399983139687; -0.9944568124911036 0.505644999017403; 0.9993589625778144 0.9999802146002911; -0.5548855792046428 -0.995798184949004; 0.36804084380267116 0.999998771546589]
205,993,300,-25.365422944487992,[0.9999996561704645 -0.998098768744405; -0.9999991165064157 0.9970232123515822; -0.9934434563109952 -0.9999999424345709; -0.551890241108372 1.0; 0.9999549273539361 1.0; -0.9999802266759237 -0.55271251780798; -0.05290326582839729 -0.017884607381431945; 0.9999997580929817 0.5458354702056989; 0.5469508983148388 -0.9999999976354219]
206,1622,300,-26.122391611943375,[0.9999999919732692 -0.9999995802374182; -0.9999999977895251 -0.9999995112889707; 0.9999995944458503 0.9999999583982535; -0.5223311527026998 -0.9970549236621548; -0.9946840007988607 0.5223235330562629; -0.9983684240004929 0.9999999981387172; 0.17065371620788308 0.9997951080280416; 0.6719843617781748 -0.8622737652771633; 0.9999993901074281 0.45917438974500124]
207,4926,300,-25.63898852856213,[0.7728094156233656 -0.7536613002260508; 1.0 -1.0; -0.4544448124372857 0.9999999254669806; -1.0 -1.0; 0.9999999999841768 0.4803441955258311; -0.4889982877824768 -0.9999998151910426; -0.9927844070610612 0.056609360545447775; -1.0 1.0; 0.9999999993255786 0.9999999213538951]
208,2212,300,-25.386441961513018,[-1.0 -0.9999999999999681; -0.9999999999999991 0.9999999999999999; 0.5465306193125026 0.9999800791459263; -0.09436310964854164 -0.05539282441780398; -0.9958872241733825 0.5540699978022422; 0.999999999999999 -0.9999999999999997; -0.5642657819743006 -0.9999648720377415; 0.9999999999999997 0.9999999999999309; 0.9999999999992242 -0.5526857324336224]
209,362,300,-25.88972263197264,[0.9999848500914809 -0.49327988311266374; -0.9999975274639906 -0.9999999930279742; 0.4992135734455563 0.9999935780629604; -0.9999990792405993 -0.473759659659171; -0.07887146745455881 -0.9999992344056551; -0.7181501894740756 0.8148276787494069; -0.9999947857092515 0.9999999876503548; 0.9999987992915941 0.9996686310751665; 0.9955654958352902 -0.9999891707054772]
210,4639,300,-26.0576203053295,[-0.9999999999999964 0.5102773126582218; -1.0 -0.9999999999999991; 1.0 -0.9999999999999993; 1.0 0.4635416491623053; -0.9954481272874048 0.9991722652184393; 0.6837913515738546 -0.8504911349178956; 0.9999999846628516 0.9999999999999986; 0.143410955092028 0.9999999999999957; -0.5184786281320624 -0.9936214316541353]
211,2933,300,-25.39657428484209,[-1.0 -0.9999999206479846; -0.9642529027133335 0.999999999998308; 0.9999999999989566 -0.9999999999698531; 0.8685684378034749 -0.6844787849163683; -1.0 0.4764969062051669; -0.4786040252050207 -0.9999999999999998; 0.9949894023072654 0.5305478366282784; -0.07384396618035692 0.9706047349822998; 0.9998603968932973 0.9999999999999996]
212,2520,300,-26.144128853866754,[0.9999999999999907 0.4589033402356957; -0.9999250078931292 0.999999987824407; 0.9999999922308215 0.999999999999999; -0.9999999999999956 0.5185022865426406; -0.9999999999999765 -0.9999999999998648; 0.17381192041615762 0.9999999999999979; 0.6723865781552784 -0.8624198116897942; 1.0 -0.9999999999999903; -0.5209174517842244 -0.9980896844507722]
213,6309,300,-25.60734869567939,[-0.9585763724714136 1.0; -1.0 0.4952899946867334; 0.9999999999999992 0.2610593795498743; -0.76174408147374 -0.7808070562195211; 0.5179228812811233 -0.9999102769971329; 0.9999999999038507 0.9800621718916264; -0.9999999999999997 -1.0; 0.3774971241162071 0.9999999999889152; 1.0 -0.9942393217585489]
214,891,300,-25.38582856529774,[-0.5914811867701977 -0.892971163721055; -0.9999997312620083 -1.0; 0.9999972039796421 -0.6152255614459138; 0.12170141222220639 0.15455902948385528; -0.9999969713316631 0.5945614263230474; -0.9972048258902302 1.0; 0.9999999999766542 0.9999900047170235; 0.6099085847620596 0.9999772627445459; 0.9999309034074795 -0.9999950037844183]
215,4733,300,-26.140841339503886,[-0.5255817844040812 -0.9976455447658944; 0.9999999999999997 0.4589972112211186; -0.999999999991894 0.5198653164106956; 0.17904289846349736 0.9999999999999998; 0.6788384662100742 -0.8584153887893802; -0.9998069246539296 0.9999999999999709; 0.9912833683448367 0.9999999999999993; -0.9999999999999993 -0.9999999990538734; 0.9999999999999957 -0.9999999999999994]
216,7185,300,-26.144379281589828,[0.5185237274669332 -0.9999999999994449; -0.9999999999999837 1.0; -0.862549523702515 0.6722463005431124; -0.9978442673504737 -0.521295872791576; -0.9999999999999996 -0.9999999999999996; 0.9999999999999997 0.9996595764718483; 0.9999724596650443 0.17387061353937666; 1.0 -0.9999955200605709; 0.45887797339001446 0.9999999999999983]
217,4575,300,-25.3042107145693,[-0.86261079014841 -0.6099022424325393; -0.9999999999993544 -0.9999999999999987; -0.6209502024572194 0.9997584435446633; 0.12571468801352062 0.09844091670137757; 0.9999999999977444 0.6173196563680364; 0.5895081733727832 -0.9963264315832886; -0.9999999999988904 0.999999999861373; 0.9570709206607847 0.9999999999982444; 1.0 -0.9999999998620447]
218,3126,300,-25.414235149620442,[-0.5577832030452325 0.9997386463082046; -0.9999999999999989 -0.9999999999999759; 0.9999366457235306 0.5513783972848726; 1.0 0.9999999999999998; 0.9999999999999922 -0.9999999999999921; -0.05158589023391274 -0.023980587169211233; -0.9999999999999993 0.9999999999999882; -0.9999999128799962 -0.5612687046498945; 0.5540552581809773 -0.9917298569732073]
219,718,300,-23.7449708170542,[0.9999936130219227 -1.0; -0.9999999949498806 0.9088732370576403; -0.6669185135073665 -0.9999979568396022; 0.9999999999986652 0.558892637936829; 0.9993683518882325 -0.5715028517527004; 0.9999991404810902 0.9999995189054259; 0.10429779164829789 -0.38494999049654677; -0.9999991188076577 -0.5749110198188033; -0.5217564550942161 0.8801579621496113]
220,294,300,-24.33127907417949,[0.999999714771366 0.9999851803020137; -0.8415689170175683 -0.9999981712749976; 0.043220970068810885 -0.24817744814161302; 0.7258960625340272 -1.0; 0.9999940893771501 -0.5812572219674644; 0.5274345643620774 1.0; -0.9988061464506841 -0.5566425656223333; -1.0 0.9997253869480461; -0.771550707697418 0.6833037332846084]
221,1594,300,-25.795934011354905,[-0.9999999998715173 1.0; 0.9999999998324951 0.9999999967168699; 0.9999999954071772 -0.9999999917393497; -0.9999999958961736 -0.33771387807422765; -0.9999999769846921 -0.9999999806890971; 0.9950878950460247 -0.5088513188550714; -0.3445965008906318 -0.9999069536501987; -0.6552923312332943 0.8827453927360744; 0.5488045381327041 0.996898731609331]
222,7311,300,-25.484413793655495,[-0.9993655751201055 -0.9999999999907911; -1.0 0.9999999995739666; 0.9999999994629023 0.9999999999877422; -0.999606091755719 -0.49460476560822975; 0.6433191619472741 0.9013633269704029; 0.9999999999543095 -0.17923998714018438; 0.4619042884652775 -0.9884750144326253; 0.9999974122378713 -0.999999999645096; -0.5746558016019885 0.9945450160237288]
223,811,300,-25.63921705767717,[0.9821147852722467 0.9999996892574269; 0.14536763408171052 0.9999994377708437; 0.4846973891140048 -0.9999999994874809; 0.9999999524676594 -0.9945624275321265; -0.9966669330285329 0.999999557511713; 0.999999731847579 0.42270795629199637; -0.9999998847125122 -0.9999999948534191; -0.9999999999998181 0.5003152659437269; -0.792546779810429 -0.7465343371274635]
224,1702,300,-25.433492419747502,[-0.4380680608107966 0.9999998221425431; -0.611371720396513 -0.9173133621596846; 0.9999989019562667 -1.0; -0.9999998484936836 0.9906225996844278; 0.9997332301403062 0.9999999149001182; -0.9999981477002188 0.14154714141237681; -0.9999999845055066 -0.9999991600793515; 0.9999851038638522 0.48013255508699537; 0.6081573015096229 -0.9433005054394795]
225,2929,300,-25.421982324566976,[-0.5522006584312461 0.9997981404152597; 0.9999999999999964 0.9999999999999994; -0.9997612963240979 -0.5541472130891361; 0.5532734434004718 -0.9989556873438171; 0.9999999999813028 0.5515767859701102; -0.9999999999999993 -0.9999999999999996; -0.0023807632468349923 -0.016363248457754286; 0.9999999999999988 -0.9999999999999999; -0.9999999999999986 0.9999999999999732]
226,2022,300,-25.421220373662788,[1.0 -0.9999999999999999; 1.0 0.9999999999999991; -0.9999999992160331 0.5540093668297174; -1.0 -0.9999999999999999; -0.9999999999999981 0.9999999999999996; 0.5526144710541904 0.999990737775738; -0.007983585562523113 0.022428695388319174; -0.5517167868876907 -0.9999112355177708; 0.9999188082539026 -0.5505296385165042]
227,4905,300,-25.923327344899608,[0.8597549395677347 -0.99999999969714; -0.7286829607966776 0.8361749529939508; 0.9999999979098935 0.999999999576391; -0.9999999991665616 -1.0; 0.9851515540723281 -0.5165887008498271; -0.9899135471178997 -0.47416576766609775; -0.16682077528143593 -0.9996936588744394; 0.6270491739117655 0.8941362864300773; -0.9999999990654809 1.0]
228,2828,300,-25.496311030825012,[-0.8822953080251678 -0.6578193782186915; -0.9999999999999966 -0.9999999999999991; 0.9999999999999998 -0.9944657881548474; -0.9999999999999996 0.9999999999999899; 0.9999999999999989 0.24163965945177784; -0.9637130837668115 0.5390934690009104; 0.3774720857885143 0.9999999999999978; 0.9532859904354886 0.9999999985517994; 0.5009961376722022 -1.0]
229,3123,300,-25.431330181078106,[-0.9981298537993419 0.986332281047964; 0.7742345709311226 -0.7575319470484005; 0.9999999999811108 -0.9999999928391806; -0.482369987142 -0.9999999876063469; 0.9961166296306868 0.9999999997897213; 0.9628312814809971 0.5481981253564029; -0.999999982950932 -0.9533127099948078; -0.2703838733673292 0.9999999999935293; -0.9999999952451861 0.34798200794411593]
230,7788,300,-25.87248502279854,[-0.9999999760707322 -0.9999999999997768; 0.9999999999941571 0.05427600540052754; -0.9860255517876818 -0.5108482281298025; -0.8269016529456873 0.7007788347199008; 0.47100186816635553 0.9999999999972287; 0.4838896401972548 -1.0; 1.0 0.997792085210354; -1.0 0.9999999999995483; 0.9999999996297553 -0.997377654748942]
231,280,300,-25.67134883604407,[-0.999989391687096 -1.0; -0.9999330277131033 0.284913670623138; 0.9999997114780349 0.9999723702142146; -0.3758278635334059 0.9999910670551536; -0.9997495540857871 0.9999900826293074; 0.5673432015844404 -0.9789204683866624; -0.6412892290679173 -0.8938823887601074; 0.9999816259446506 -0.9999883558788097; 0.9985465026745681 0.4950901928182794]
232,2363,300,-25.733485827756525,[0.4880586245916332 -0.9984105998443443; 0.029833160588939048 0.9999999999999993; 0.9997429381609616 0.9999999999999994; -0.9999999999999611 0.4913815021406903; -0.7369100340015129 -0.7918403008798578; -0.9997145889324465 0.9999999999999998; 1.0 0.46466841599467207; 0.9999999999999994 -0.9873841459003627; -0.9999999999999997 -0.9999999999999997]
233,2565,300,-25.75163638578966,[-0.5161674102778292 -0.9999999999998757; 0.9999999999999419 -0.9999999999998401; -0.502023295392059 0.9999999999992962; 0.8014255115366649 -0.7364708008161348; -0.9993865907822016 -0.04021553777401178; 0.9500548819649534 0.999999999999946; 0.9978203842459022 0.4976430654281046; -0.999999999999989 -0.9999999999969077; -0.9999999999995703 0.9891228815499234]
234,1895,300,-25.40587089855874,[-0.9999999999999972 0.9999999999999412; 0.5535824476218938 0.9999999992308108; -0.035615215817159686 -0.06347584296567965; -0.9999999999998695 -1.0; 0.9999999999999997 0.999999999998518; -0.5604929371170398 -0.9999999938955134; 0.9908557985334248 -0.5593298995385888; 0.9999999999995474 -1.0; -0.9992875185813258 0.5536268934176107]
235,3228,300,-25.80721243035499,[-1.0 0.9999999999999954; -0.022398801841645298 0.9999999999999917; 0.999999999999997 -0.9999999985061465; -0.9999999999999942 0.4785392408279887; 0.4910400689129893 -1.0; 0.999999982719885 0.9999999998190391; 1.0 0.4767300700443958; -0.7272806684660863 -0.8018040281857014; -0.9999999999999903 -0.9999999999999996]
236,2344,300,-24.033963307795684,[0.5306975203835174 -0.9834484148066506; -0.5287825964940864 -0.9887165921799014; -0.9999999999999997 -0.9999999999999993; -0.9938554930291987 0.9999999999999987; 0.18244092804673084 -0.011057648491753549; 1.0 -0.9999999999999705; 0.5703548019251663 0.9999999999999993; -0.9999292027006441 0.48962248169532957; 0.9999999999994286 0.6298827908965614]
237,2914,300,-26.127916859738228,[0.5455287925992798 -0.9676220918829316; -0.9999999999999991 -0.9999999999999999; -0.999994092578338 0.9998568263833454; 0.9904432915692194 0.9999999999999999; -0.6527251103567391 -0.8766368325673184; -0.13136232512522086 0.9999999999999994; 0.9999999999999997 -0.9999999999999997; -0.9999999999999998 0.4618493985645404; 0.9999999999999982 0.5070510508959409]
238,4153,300,-25.519094728111977,[0.9999400552232908 0.9999999999993577; -0.9999999999999923 1.0; 0.15455091862859385 0.9999999999999999; 0.9999999999999998 -0.9973508752487964; 0.4852840928728934 -0.9999999999999998; 0.9999999999999999 0.4490773607243186; -0.9737532005523629 -0.5872349999394784; -0.9065990498713933 0.6337223965385792; -0.9999999999999979 -1.0]
239,2494,300,-25.62660143013994,[0.5753102120411933 0.9818720544733237; -0.999730630407394 -0.9999994520498171; -0.9999999999999901 0.9999999999999868; -0.9999999999999982 -0.2302888299370048; -0.4184989477617162 -1.0; 0.9999999999999912 0.9999999999999936; 1.0 -0.4914274080324016; -0.6421480817874378 0.9001076511590129; 0.9952360484772956 -0.9999999999999997]
240,5547,300,-25.357510294098535,[-0.9999999999996684 0.5468420435877538; 0.9999767849505331 -0.9999999999999069; 0.5489398702057771 0.9999999999967873; 0.9999999999998749 0.9999998739698271; -0.9999989289243755 0.9999999999987974; -1.0 -0.9842494621509791; 0.0057030377383392615 -0.011080030643735332; 0.9999999999999305 -0.5479140270719203; -0.5491557007757928 -1.0]
241,843,300,-25.61751679673645,[0.9428461446876943 0.6031762394562777; -0.4924793546621669 0.9999930341898974; 0.9999078710229262 -0.999999462332306; 0.9999999874832557 0.9999985197359691; -0.2842580095235843 -0.9999999666773554; -0.999999857180574 0.9589726926015286; 0.8941742332407598 -0.6527943852805753; -1.0 -0.38425650247759235; -0.9922196214095791 -0.9976403312577496]
242,3101,300,-25.345479821337285,[0.9999999972973748 0.46905863488796945; -0.40604634396354516 0.9999999891609977; -0.9999999999896615 0.15989119483615366; 0.9997796233682638 0.9999999999969864; 0.9999999074743712 -0.9999999994670604; -0.9994955746001803 0.9999981033989875; -0.5954234655537188 -0.9150758874098941; 0.631511660675771 -0.8988274934484937; -1.0 -0.9999999999999963]
243,3870,300,-25.862645552142325,[-0.9998571512127343 -1.0; 0.9999999999999996 0.9993891324067453; -0.8296980277304628 0.7063104004022419; -0.9999999999999991 0.9999999999999999; 0.49729867131903177 -0.9999999999999992; 0.9999999999999994 0.074649959618348; -0.9999999951549682 -0.5002913221067857; 0.48051287307708795 1.0; 0.9882685081848723 -0.9986290950463644]
244,3037,300,-26.139557069494415,[-0.679066256941215 0.8581943220412688; -0.9934125330417003 -0.9999999987189533; 0.9999968174294531 -0.5204778850564475; -0.1812308368050925 -0.9996970336378277; 0.9999999994858507 0.9999999907199703; -0.9999999982899909 0.9999999999447795; 0.5234068066833281 0.9993539942995087; -0.9999999999748623 -0.458958163212908; 0.9996378386473732 -0.9999999986974375]
245,4442,300,-25.377160131939668,[0.6241629989130523 -0.9999999999999996; 0.9999999999999997 -0.5208271924453608; -0.9999999999999999 1.0; 0.9999999999999999 0.9999999999999829; 0.7408749306287736 0.7351085990640484; -0.06240792857092748 -0.06676644366721578; -0.9999999999999998 -0.5179079688622205; -0.6658454109357498 -1.0; -0.572006182096333 0.9326092597150542]
246,3657,300,-25.401124745133494,[0.03861514522787589 -0.13644456631595253; 0.9999999997522238 0.9999999992437919; 0.9999999999443303 -0.9999999999999318; 0.9999998616741482 -0.5874233675267616; -0.9999999999985527 0.9999999999527711; -0.5912005617621123 -0.999999999964074; 0.5678988687095383 0.9999999763013372; -1.0 -0.9999999959948119; -0.9410073728731713 0.5730376180252209]
247,6733,300,-26.155736487498693,[0.6606070472343464 -0.871197210770614; -0.5293905533993253 -0.9879493481317857; 0.9999999999999818 -1.0; -0.9999999999993795 -0.9999999999999984; 0.16271492737681434 1.0; -0.9999999999999662 0.5156194819952445; 0.9999999999999996 0.45882117057596805; 0.999999948463588 0.9999999999999991; -0.9998031658049299 0.9999944439473607]
248,280,300,-25.389498814506577,[-0.9931327990510097 -0.5599637491898178; 0.9997326368497759 0.9999993445795206; 0.9993004182391866 -0.9986712685311007; -0.9991971451237172 -0.9999995351929537; 0.0005110124070208055 -0.03431188641660509; 0.5581517737392223 -0.9958682968619228; -0.556786551028067 0.9999815322068054; 0.9979604160070912 0.5539916493532574; -0.9999475683658436 0.9995124073124384]
