nPsoRun,n_iter,S,fgbest,optDes
73,1817,300,0.6274034311806903,[0.9999999998839502 1.0; 0.014097761269506034 -0.0010290139396575866; 0.02851918218333254 -0.9999948668375561; -0.9999999998537595 -0.9999999999999912; -0.9999999999998717 0.9999999999999861; 0.8727646959041332 0.030976383849474917; 0.9999999999999997 -0.9999999999999992; -0.030755940079217028 0.9982668600686903; -0.8668904246334753 -0.029592223288732455]
74,1289,300,0.6275477899455094,[0.9972795635791769 0.021566731815705602; -0.03332203096083542 0.87827891995506; 0.9999999999999024 0.9999999999973798; -1.0 0.9999999976748798; 0.03204199953180424 -0.865909275190088; 0.9999999999995136 -0.9999999999999023; -0.0016034185720643906 -0.008624699684560835; -0.9999999999999165 -0.9999999999979057; -0.9952324374622179 -0.042428372986748654]
75,557,300,0.628699989776725,[0.046657448092247075 -0.012824934129021349; 0.010494248666011443 0.9999990462880078; -0.9999785976786031 -0.9999989271590626; 0.9999987917693616 0.9999997909051312; -0.07636833540368565 -0.9853430925815916; 0.9999867061660083 -0.9999998958781201; -0.9998754341683589 0.9999998726709793; -0.8438002691543665 0.038013647110535176; 0.9055198695980289 -0.052881478767968296]
76,1203,300,0.6275105836835944,[0.9992097562393514 -0.030103829324009294; -0.9991646704350768 -0.018955489934003242; -0.999999957723137 0.9999995209769886; -0.02381646985022202 0.027046890307060655; -0.9999999092901657 -0.9999997944442589; 0.9999957974119511 0.9999979516985222; -0.011273816907695588 -0.8490323988254096; 0.0005675776839874062 0.892465897745454; 0.9999999821498466 -0.9999998918883287]
77,1643,300,0.6284559830900999,[-0.999999999996212 0.9999999999816463; -0.021704458423505015 0.02953886360562928; -0.011918870867915004 0.9085333509967853; 0.952777270936141 0.0188273961430752; 0.9999999999664231 1.0; -0.9980533261757977 -0.054036531743343295; 0.058977053160581286 -0.8719482689347606; -0.999999999978686 -0.9999999997518035; 0.999999999999672 -1.0]
78,651,300,0.6591517193852311,[-0.999954319727096 0.05092938000076993; -0.9999908087135411 0.9999999079999524; 1.0 0.5701901009677754; -0.021501080131172183 -0.9999942536279071; 0.6201228652100041 -0.24701519371162772; 0.31414747521542924 0.9999990357983205; -0.9999996409393869 -1.0; -0.1515787632339636 0.11507687951248385; 0.9999994540545574 -0.9999985772549607]
79,2327,300,0.6287017257066059,[1.0 0.9999999752986173; -0.05289969889400625 -0.8995568515988409; -0.9999999073011289 -0.9999999579304402; 0.9998663923413446 -0.012666813185474452; -0.04276282947825442 -0.04426783801597779; 1.0 -0.9999999458708871; -1.0 0.999999875014293; 0.038957411121806035 0.8403720063681148; -0.9969544492201801 0.07650299264339419]
80,640,300,0.6275028464616854,[-0.8691105316107607 0.02514317273542556; 0.9999999321893823 -0.999998102048618; -0.02223532314713883 -0.014210599495872948; -0.03367783919186899 -0.9992099131285999; -1.0 1.0; -0.9999998496108558 -0.9999994753403614; 0.0046914572804791724 0.985337601185489; 0.883298847262504 -0.013800549202907493; 0.9999993558297648 0.9999999491998124]
81,756,300,0.6299006569970085,[0.9407487693822056 -0.05236476788885711; 0.999961373663845 1.0; 0.9998690959653586 -0.9998633578605806; 0.05920979012637359 0.030974530239680047; -0.07800287369274303 -0.946875705373427; -0.02593449136059522 0.9995037670724015; -1.0 0.9999991595478522; -0.9999997157525752 -1.0; -0.8461852235964615 0.009199911960710221]
82,1498,300,0.627641964501522,[-0.9999999968176363 -0.9999999982828819; 0.010888932634891 -0.8436604917781269; -1.0 0.9999999999937956; -0.012736974248646553 0.8965687579030759; 0.9999999405753477 0.9999999755862163; -0.999642474203278 -0.04235510743870151; 0.9998602485546939 -0.019361843347095876; -0.008137501420228467 0.028510166610449257; 0.9999999628829765 -0.9999999992036986]
83,661,300,0.6281367004868148,[0.8590477762794292 -0.0552333432663869; 0.05939505573119461 0.9999999999985726; 0.9999533799684797 0.9999988469920201; -0.8810753862254037 0.04553442589306718; -0.999983125586438 1.0; -0.023342638056368766 -0.0023548464026953084; 0.9999999274139301 -0.9999998017269728; -0.039376320253205914 -0.9943411522278602; -0.999977858592906 -0.999997685059545]
84,1491,300,0.6279078132325832,[-0.8767855848440341 0.038725596005178366; 0.9999999999837438 0.99999999994275; -0.04572715380395555 -0.9795523074844833; 0.9999999999964174 -0.9999999999865248; -0.9999999999950425 1.0; -0.9999999999972758 -0.9999999999446394; -0.011777467649928154 0.030985435485242338; 0.03273570319035854 0.9943119774420396; 0.8826237712580394 -0.04142286705850507]
85,1424,300,0.6280877588809594,[-0.9999999999987021 1.0; -0.051005511888204486 0.9991973267594582; 0.9068585866057796 0.00674097840299808; 0.038997189664377784 -0.0086574195726531; 1.0 1.0; -0.9999999999950271 -0.9999999999995504; -0.8357594128811169 -0.013995172738845834; 1.0 -1.0; -0.031292015609223116 -0.9978253564624834]
86,760,300,0.6291670776766116,[0.9999999188194743 -0.9999999097280907; 0.020348944003753266 0.980958622152661; 0.9999991006400344 0.9999999997202428; -0.05902930583966805 -0.04565922545568758; -0.9999993528602417 -0.9999797585385422; 0.07860276312599394 -0.9999129072974706; -0.9999994632282284 0.9999962751680765; 0.8329784909180518 0.03358793245843994; -0.923185450524825 -0.023903208684828977]
87,1668,300,0.6294839212460653,[0.9456566557472854 -0.0366782672811015; -0.9999999977610293 1.0; -0.01895217906127426 -0.9060700612263323; -0.037226404534396317 0.9916590734432393; -0.8879883453064145 -0.04691493380204975; 0.9999999951761045 0.9999998660701946; 0.9999999879647028 -1.0; -0.9999999907731051 -0.9999986760710837; 0.04584908786179816 0.05710833093058726]
88,886,300,0.6296142521033112,[-0.9999999996928612 0.9999999932554653; -0.066498935257058 -0.9339284318216496; 0.9999999978805589 -0.9999999981803854; -0.999999999995236 -0.9999999944753938; 0.9999999928055536 0.9999999682687639; -0.9372952002092081 0.07497329441963345; 0.015640785825486853 0.8602143076152822; 0.9996609151439867 0.0017892161676863706; 0.04182947926294913 -0.0591612290762589]
89,1257,300,0.6273739766483818,[0.9999999999918087 -1.0; -0.02224061466998696 -0.9790554311407689; -0.9999999999982693 0.9999999999986457; 0.9999999999671529 0.9999999999943469; -0.8730454041783868 0.0029915085787167936; 0.003903808133181989 1.0; -0.005976170663203895 0.006715923869356525; 0.8842243987690043 -0.023750533431647167; -0.9999999999985245 -0.9999999999382135]
90,674,300,0.6273266031965254,[-0.006851044089755702 -0.8572806662408257; -0.9979718544528084 -0.00954439842173546; -0.9999984143161954 -0.9999806893672826; -0.9999999999930049 0.9999999814582831; 0.0007238965897354092 0.8873850431853734; -0.017431205188612724 0.03650898662762895; 0.999999619330019 -0.9999999703296584; 0.9967377797543449 -0.01689279091130039; 0.9999999966667938 0.9999949228207655]
91,1175,300,0.6292804924147417,[-0.027079153003880908 0.010300280170541711; -0.8855732280327746 0.07118362552595339; -0.9999999060474278 -0.9999999379377981; 0.9999999953691329 -0.9999999991154757; 0.09282857414450522 0.9999829817153797; 0.8454485442180848 -0.07513092461818591; -0.9999999995662693 0.9999999833978932; -0.04968516994035226 -0.9995259222520498; 0.9999995672082623 1.0]
92,1091,300,0.6279658825724874,[-0.9999999931464115 -1.0; -0.02242012586865691 -0.05151895899507236; 1.0 -0.999999990879809; -0.02003752339865432 -0.9019122018837006; 0.01340937984042305 0.8384388112779543; 0.9999372487980792 0.017093794928247554; 1.0 0.9999999723047002; -0.9999999866329538 0.9999999965016073; -0.9999292187762319 0.04967404827316817]
93,1638,300,0.6274733152013028,[0.8883931331169231 -0.014856766690375436; -0.015884211825068436 -0.006115509743959569; 0.9999999856677328 0.9999999916664081; 0.9999999981250285 -0.9999999961045927; -0.999999983846469 -0.9999999931472758; -0.9999998295856778 0.9999999825988943; -0.010019964800040262 0.9957049099996913; -0.014247131252209213 -0.9757980900630893; -0.8758174926332878 -0.010812786956855605]
94,1235,300,0.6277832987587673,[-0.012228370418191553 0.8484404857078945; 0.9999999999933216 -0.9999999999931631; 0.013867627569282127 -0.9001113122201804; -0.999998514910389 0.020733441174058297; 0.9895422252021182 0.04480635506894742; -1.0 -0.9999999997939963; -0.019731564712053107 -0.014676012220313709; -1.0 0.9999999999967539; 1.0 0.9999999999960786]
95,1382,300,0.6277466066383366,[-0.9999943496331892 -0.9999938728409677; -0.009376331723449429 0.8462879639867649; 0.9999548864131201 -0.9999988678327537; 0.008880829639288351 -0.9011110858508131; 0.9999998718053905 0.9999940451426843; -0.011493123953385849 -0.030796397582124872; 0.99321456935172 0.040250458473882075; -0.9980048910780622 0.023015021704162822; -0.9999992416061219 0.9999996735996954]
96,715,300,0.6671266047110562,[-0.9999994948512911 0.8995075957292699; 0.9430803130260451 -0.9999988838402305; -0.9999999213608867 -0.36562515802189544; -0.043008304422407044 0.9999938427450856; 0.9999979352837399 -0.036590074469840916; -0.33169748682967887 -0.9999991411911607; 0.13483303578656067 -0.1959558933920586; -0.24716439108403024 0.11564233768765439; 0.9999973469340678 0.9999999943693049]
97,1282,300,0.6300343433002855,[-0.9999999966455063 0.9999999998491544; 0.9660732575301492 0.0697435164516861; -0.9999999974240017 -0.9999986981058194; -0.007414549973825882 -0.973730302333413; -0.9242964640110684 0.03486139781771449; 0.9999997331648974 -1.0; -0.0364261465793041 0.8670933494557291; 0.9999999553533152 0.9999996869977282; 0.029482278747385772 -0.07877379502583656]
98,332,300,0.627539862758938,[0.8804229418313599 -0.021508749565488736; -0.8837115537393229 0.026484236180385687; -0.999969890475045 -0.9999108457623804; 0.026526619937898257 0.981225515841196; -0.020588000605333567 -0.9886853768097366; 0.003390384051296934 -0.007811680946004291; 0.9998367269718579 -0.9997360534613082; 0.9995087879827165 0.9999981293971542; -1.0 0.9999807661284454]
99,1361,300,0.6278745638072715,[0.9999999999736217 -0.9999999999858507; -0.9042959501322223 0.014517604668714873; -0.021790069566217155 0.012776971630581328; -0.9999999999979828 -1.0; 0.9999999999999749 0.9999999999928606; 0.050679149355482386 0.9952446223160941; 0.8519450653567788 -0.02416158431740147; -0.9999999999894726 0.9999999999985354; 0.01223357285226914 -0.9847488548242245]
100,1272,300,0.6277667881298139,[-0.9999999895473071 -0.9999999966487252; 0.9999999737121247 -0.9999999713289816; 0.010189125343697548 -0.999814922066593; -0.9999999620825063 0.9999999890644339; 0.9999999580351072 0.9999999984710726; -0.8979335353168649 0.016984209488551373; -0.03964394283725384 -0.01284074263210376; 0.04796288088382142 0.997447692427644; 0.8439850675253348 -0.022433228194237022]
101,1702,300,0.6309900914300368,[-1.0 1.0; 0.999999991528698 1.0; -0.9196795928518908 0.0016303408153982226; -0.9999978410572496 -1.0; 0.059297387531343844 0.06205731849240874; 0.9988365059927672 -0.09352737197048626; -0.08260506293859751 -0.8592524773342057; 0.0025702930141728825 0.9518378440100039; 1.0 -1.0]
102,1497,300,0.6275876459044538,[-0.9954533346535468 0.03534528727285532; 0.9999999999969694 0.999999999930513; -0.9999999999595641 0.9999999999916763; -0.9999999999822021 -0.9999999999900503; 0.9993370900546756 0.021328112053451552; 0.006168130315724473 0.846666337762937; 0.0023156325814488346 -0.03406358810052727; 0.9999999999589776 -1.0; -0.008616335040138588 -0.8977284275575701]
103,1441,300,0.6279329812913449,[0.9999999996812107 -0.9999999999470591; 0.01153280197784132 -0.9469216308681653; -0.9999999997591009 0.9999999999996515; -0.0028505899758229595 0.9999969546818368; -0.9999999999956937 -0.9999999992037393; 0.9999999984657156 0.999999999728253; -0.9008753966033963 -0.02873359763831444; 0.8860027387977862 -0.012671750004032858; -0.02811826636101666 0.051644527670330294]
104,3102,300,0.6300904148321388,[0.9999999142288194 -0.9999999893320919; 0.9999999998554133 0.9999998662383076; -0.9999998818608741 0.9999996815474202; 0.006655591898876911 0.8889391694536892; -0.9711456053542659 0.020903376209684556; -0.9999997338431842 -0.9999999752880867; 0.06261021719063409 -0.9725628415714106; 0.8970405411236836 0.06684260516488123; -0.05191216654309222 -0.05432172238147773]
105,517,300,0.628374567802392,[0.9997873107628983 0.03836279874534195; -0.9613029420400662 0.019334555931417603; 0.9999999970017278 0.9999701640293189; -0.011340299136076525 -0.03083870717702576; -0.017180804315311746 -0.9128759179444866; -0.03424904097867676 0.8608528765661008; -1.0 0.9999999953943973; -0.999999816587953 -0.9999925006263003; 0.9999460361003186 -0.9999427177301543]
106,1422,300,0.6293553911184362,[0.011198254343545046 -0.9244516401762234; -0.9999997018386634 -0.9999982861261224; -0.9999999976900543 0.05402358364661519; -0.9999997605776622 0.9999999714090411; 0.9999997127060924 0.07304651130896722; -0.008638289115028208 0.81627913498567; 0.9999996673916081 -0.9999996674025615; 0.9999994825592532 0.9999999521943697; 0.013648017469271913 -0.05426732201385643]
107,1660,300,0.6279793645923788,[-0.9999999999997681 -0.9999999999997342; 0.037271553775414426 0.007408222294919972; 0.011160418995534754 1.0; -0.845319021738782 0.04080751392341918; 0.8928567167814027 -0.033734004640804026; 1.0 -0.9999999999856981; -0.06106975981346873 -0.999525688961941; -0.9999999999996951 0.9999999999994229; 0.9999999999999836 0.9999999999999911]
108,1636,300,0.6278365300400723,[-0.01850498706002161 0.8998551169008626; 0.9999979091836715 -0.9999999574247955; 0.9999995523035285 0.9999999998352692; -0.024887494938029827 0.01821283215034096; -1.0 0.9999999837646251; 0.014756899700991017 -0.8475414863094394; -0.9999991405215348 -0.9999997023452794; 0.9936054445333544 -0.015998369118095334; -0.997144732847562 -0.0490311582464651]
109,1002,300,0.6303095484070953,[1.0 0.9999999962762264; -0.06550032357966581 -0.9646348142302488; 0.9999999310423883 -0.9999987603256038; -0.999999793976519 0.9999999858620551; -0.8860598367194548 0.0439467637941061; 0.9847574235114014 0.023387471181658754; -0.9999999244301702 -1.0; 0.05790966850739688 -0.05771338067432105; -0.03473016013766154 0.8957353286289382]
110,1322,300,0.6274496501691855,[0.027522087062580348 -0.9996235760342569; -0.9999999998063067 -1.0; -0.03544950950752093 0.9996949988002587; 0.9999999999640689 -0.9999999999731273; 0.012358605616817953 0.009187642925743627; -0.999999999999681 0.9999999992950558; -0.8646046567763648 -0.030602217800861087; 0.8739699106825148 0.03375098568080603; 0.9999999999968687 0.9999999999780581]
111,1596,300,0.6284636407989507,[0.861491127604247 0.008015265066206461; 0.9999999999999967 -0.9999999999999927; -0.999999999999997 0.9999999999984827; -0.04914248279968104 0.021423642957261645; -0.9346987999644613 -0.01423354447073349; 0.9999999999999759 0.9999999999991871; -0.9999999999999704 -0.9999999999998987; 0.029173185586791144 0.9750910968539821; 0.048809297556858755 -0.9610304013663987]
112,2037,300,0.6280835815794527,[0.9999998870449053 1.0; -0.0024680081834480747 0.992650589747408; 0.9999999348430993 -0.9999999585134695; -0.9049989676099119 -0.029489819992022527; -0.9999947505177758 0.99999994120579; -0.01854591201688889 0.04016817526084485; 0.0002725787639457957 -0.9331107196899702; -0.9999999470035832 -0.9999997748405911; 0.9008142248148138 -0.025936843435396928]
113,1879,300,0.6294036992883749,[-0.08129432281512883 -0.9763281541657326; 0.9999999364795897 0.9999999939549749; -0.9999999843436903 -0.9999999936305173; -0.8381823148586728 0.023347427884944906; -0.025080286048568476 0.9857370728905616; 0.9999999972193477 -0.999999898821736; 0.9339307414016887 -0.036271849815873315; 0.05761241303923014 -0.02113197189143912; -0.9999999972968642 0.999999799434704]
114,1120,300,0.6271380674887713,[1.0 -0.9999999999869347; 0.0006008610313916406 -0.8690132390810886; 0.0001298199571803123 0.002226969203747248; 0.9920866176361006 -0.009215858447513362; -0.9977475386795349 -0.004137267672099531; 0.005838248152411189 0.8792682560062643; -0.9999999994172354 0.9999999995310322; -0.9999999991954697 -0.9999999999937513; 0.9999999997376466 0.9999999999604282]
115,819,300,0.6274224862132625,[-0.9999996026340934 -1.0; -0.015687394435468318 -0.8871463460186273; -0.9702312963199478 0.004681097026466784; -0.015707410999517415 0.8781562154556461; 0.00776925679626304 -0.006194161119256074; 0.9999560631159776 0.005091731645172386; 0.9999997767139234 -0.9999999997907563; 0.9999998511895283 1.0; -1.0 1.0]
116,244,300,0.6657376315415098,[0.07450733963594791 -0.09976608703001054; 0.5294725525955656 1.0; -1.0 -1.0; 1.0 -0.9744832791144878; -0.016666571671137095 -0.9993523899412688; 0.9960198968904315 0.2310040214241324; -0.9999090897550772 0.05722398230445338; -0.9999027266845878 0.9990908151967001; -0.08539430201733438 0.6365857326808664]
117,2186,300,0.6276754065353596,[-0.9999999846873593 -1.0; 0.9999999959694498 0.9999998564504453; -0.9999988435496203 0.9999999999794715; -0.008977376527830934 -0.8455865893657746; 0.013241434357216095 0.8965445749198264; -0.9974177922583911 -0.01996564850282385; 0.020942973791256085 0.02121600818078783; 0.9998694857220651 -0.042113706108589714; 0.9999999866380933 -0.9999962637632599]
118,1901,300,0.6289890386480051,[0.9706231196890878 0.06508393408703629; 1.0 0.999999999847852; -0.9999999940379991 0.9999999997478438; 0.027347976278992478 -0.9274078029576424; 0.9999999929647366 -0.9999979332372422; -0.9998952141746861 0.03683122450118841; -0.02306737751584971 -0.049234255759842895; -0.006532642238386959 0.8381984061234959; -0.9999999799737507 -0.9999999999157174]
119,1239,300,0.6335531765843199,[-0.9998353946035412 0.9999999787144029; -0.9999813895529667 -0.9999150682291297; -0.9869807008989419 0.10337072903908424; -0.0683533245849204 -0.12558989363699474; 0.015425913644885377 -0.9970026904307203; 0.9999832246357506 0.9999990113173242; 0.9175227353092514 0.053247325856828814; 0.9999991954591232 -1.0; 0.05093497855372766 0.8351759117655113]
