nPsoRun,n_iter,S,fgbest,optDes
399,5639,300,-6.753675106330162,[-0.998505464226208 0.23693984226942558 0.9959891470680529; -0.049223475960493805 -0.9999797706478691 -0.9881516551063033; -0.9999784390424686 0.9943581821733152 -0.9999999999999996; 0.9999999999999902 0.8787230233053316 -0.03518281761258218; -0.9999999999999591 -0.999999999999983 1.0; 0.07073269164093027 -0.7907352386738332 0.9517538683205282; 0.3241245429802436 0.9999999999999999 0.9999999999999999; 0.7275718320360647 0.4129834003954196 -0.9999999999999889; -0.49508501123542076 0.9813167038873443 -0.23495259462055287; 0.9999999999999738 -0.999999999999988 0.12920856206338194; -0.999999999999987 -0.062058810731273915 -0.9884017852483248]
400,3515,300,-7.715131398137718,[-0.06988979952272852 -0.9999911772846699 -0.972402686643404; 0.9936849507054359 0.9999999596492025 -0.9775008276981817; 0.7453135765638351 0.9915047575375678 0.9998732105083746; -0.7692529656432384 0.1930392653314378 0.9999997127306166; 0.9586927772655255 -0.9579622401072555 0.7286715601627993; -0.9898712234558625 0.9863154881979785 -0.9996134275711284; 0.9728787569161266 -0.9373069607756666 -0.9247456141782137; -0.4708492649405309 -0.3469332602456668 -0.46791888403388465; -0.9983864265377844 -0.9554434417966476 0.8192718009607912; -0.9999873320335819 -0.8228688657290685 -0.9998183179219637; -0.9999988457217797 0.9999926419901866 0.17415281729741786]
401,10000,300,-7.711178072774668,[0.936657316293383 -0.9656741001785908 -0.9999999994754405; -0.1759453281599119 -0.10834822384366093 -0.08728300179232971; -0.9993070003630815 0.9999999998512169 0.9733996058865592; -0.9999999999153332 0.9945173092120677 -0.26041864491434985; -0.9974072428898061 -0.6945698707926432 -0.8743343122619942; -0.26584108060723655 0.9747314357438056 -0.9999999985457217; -0.999999998944869 -0.15162571925027038 0.9999998724173202; 0.8190512016096624 -0.9999999998026124 0.9322613661413356; 0.9466127565115834 0.9951972542925848 -0.9415905552422196; 0.9999989804337661 0.7110995895244989 0.9999999999541868; -0.7129106802928851 -0.9999999999808514 0.46707345618992546]
402,10000,300,-7.005440463743098,[0.9999999999724548 0.9792865756866199 0.7510850392452929; 0.9997991519514702 -0.9999998036858498 -0.5047357912050755; -0.9999999994834057 -0.9999999952354708 0.9999999996430557; 0.6115574106637893 0.9999999999999948 0.07020858712103469; 0.2878814375610405 0.8074586637430604 0.9999999739000459; -0.7657024646881077 -0.2638476665095327 0.17426767485872835; 0.936235052957252 0.5544913918340734 -0.9999999592399638; -0.9999998354925628 0.20141199932331802 -0.9999999980938814; -0.37501903814420956 -0.999999992199756 -0.9999718153233048; 0.5014775831513881 -0.9999999985848549 0.9999999249779695; -0.9999999868024101 0.9999999836282867 0.5516491737549883]
403,5712,300,-6.7617380245961005,[0.8512183655975358 0.9225143417314836 -0.5902117521828799; -0.9999998984774358 0.6213583612391158 0.7985393508022396; -0.6046584760958008 -0.9857883839891283 -0.997362830510277; 0.9845928255629933 -0.10667168676391814 -0.9999999813063007; -0.06334600082266773 0.9999658574544463 0.9999916997688432; 0.9999974176347466 -0.9999999982523615 0.9990116688855335; 0.5261313484975014 -0.9328406463372161 -0.11059380558088636; -0.9999996248252214 0.7181995539188538 -0.824279616027335; 0.9999996887054644 0.7797621251327463 0.8655681959661374; -0.04165052843814153 0.3100584618396106 0.9255255613277097; -0.7253835350280401 -0.9997993455183578 0.9409280188539193]
404,10000,300,-7.968285154786279,[-0.9487164360224924 0.88172472174277 -0.703741386916113; -0.9999996909550228 0.9999999983571025 0.9999999978805798; 0.2179355396192956 0.08948971978152194 -0.9999999988324385; 0.9998304340923782 -0.9999999996561414 0.9999991145339977; 0.7067876788834805 0.7681246605760922 0.9984490345254148; -0.13151062608465688 -0.17746494493964626 0.22288348336135622; 0.9999998886311369 -0.12956472571200123 -0.5214097435862182; 0.9287899068778499 0.9999999917717742 -0.6101723536560588; -0.9999999989327578 -0.9955722217646521 -0.8434555390690432; -0.9362799790887469 -0.9999570933935772 0.9999860740715397; 0.22383551010983158 -0.9999999991932909 -0.847828464655015]
405,3325,300,-7.054959506304663,[-0.9996122706747097 -0.9973800840846858 0.995851688990425; 0.9999998647383644 0.9618721075736574 -0.9834773321253288; -0.9999504071636198 0.5705779136816295 -0.5750823892356339; -0.7764853272850363 -0.9999999884554396 -0.8939676515842789; 0.314900492898052 0.5284446225878181 -0.9998408906168762; 0.9999988681980467 -0.9376993312457923 -0.16540533723063713; -0.41052245668629966 0.9999999535754542 -0.10239188168892824; 0.8716529241691736 -0.9146404611695822 0.999999998818872; 0.4827238349990495 0.9998966142009572 0.9999996026293697; -0.9999999777700402 0.6653478719631711 0.9999999985158273; 0.5567828284409946 0.08008537307749497 0.2771881841839385]
406,9439,300,-6.630514820136678,[-0.9913099184779094 -0.8456394982387614 -0.34192992173542736; 0.9989860151914849 0.4574625468101875 -0.999999999999981; -0.7512849425830457 0.9952427125648315 -0.06564879871836055; -0.9999999999999772 0.9999915285312767 0.9483613116673882; -0.10525866454227875 0.9999997479414141 1.0; 0.9641361089038335 0.2644933492594782 0.18874032953175623; -0.36397841150938165 -0.9999925799586439 0.7368170920095458; 0.9999999999999989 1.0 0.1890106128819643; -1.0 0.8432742278627677 -1.0; 0.39949130319962006 -0.9999999999978137 -0.8439302924703176; 0.9936098506901798 -1.0 0.626558174416268]
407,8571,300,-7.4248424157065385,[0.9999999970949323 -0.8424208051861161 -0.9999999911086566; -0.04249350920772624 0.9999995958139466 0.7730134300643446; -0.9999998825965 -0.9999985592546387 0.999999729322213; 0.9999999986017383 0.4037745681328901 0.7715828450861546; -0.1055174224737031 -0.4902573131776959 0.019831304150943856; -0.9998125530321633 0.6455481519679923 0.6411138426838006; -0.9648616889413938 0.6650664271171102 -0.9999999995336102; 0.955726947160008 -0.9999988168933938 0.7414941677135255; 0.8843602951738495 0.7198271013722589 -0.9146046554667198; -0.14472629685528457 0.41266194623642466 0.9537901358462257; -0.815122782687127 -0.9040609213505192 -0.8818175581446411]
408,484,300,-7.580746818828803,[-0.8417043860372184 -0.755278310248141 0.9999998974657046; 0.9963884880463617 -0.9974416502480443 0.9930286507437641; -0.9984419296770655 0.5946490040622016 -0.9367419300118721; 0.8652341324855984 0.9952413587471358 -0.9977658827245097; 0.9989044382123339 -0.9873692964033943 -0.9305122668292822; -0.9996898794448108 -0.8054159206253411 0.22489822856458838; -0.7744985882137562 -0.9975567211893492 -0.9999881221485166; 0.8540094483539301 0.9999266351402912 0.8586565146192835; -0.8588224121763329 0.9982460355443519 0.9945309886973593; 0.31949992155337475 -0.21705481032685542 0.7997019405784003; -0.28535776218281383 -0.9994522658718354 0.654869422468063]
409,435,300,-7.591598021235736,[0.8069203248333402 -0.9999617621254537 -0.9811461919728488; 0.3502855007315988 -0.34131452295604886 0.8568771069557813; 0.9861223339197277 -0.9996328405441764 0.9987506760997132; -0.9998538766350754 -0.9568124233325477 -0.999952834017824; -0.9868676255213336 0.7980678301602359 -0.981071123088677; 0.9972219899348602 0.01844609096520787 -0.41123333555590164; -0.9542963691129829 -0.9890590099496989 0.753507195814047; 0.6546453834900102 0.999863203316146 -0.9966135984187223; 0.9831541549322621 0.9995864226549722 0.4110492424329018; -0.9241340030274667 0.7818162991826069 0.9956616282974716; -0.12241050301618453 -0.9995707228761036 0.059752458225351406]
410,2348,300,-7.762877651637169,[0.9998715119952645 0.25906996400413157 1.0; 0.9999311968788225 -0.9658028618140314 -0.9600967635048357; -0.9862259355102138 0.9998930815025775 0.9325321504626857; -0.9999954839307559 -0.9593504127083028 0.2592351063887752; 0.8070500430634934 -0.9888487558573953 0.9672472099000504; 0.9244834993351879 0.9917166371149054 -0.7232613993045276; -0.476093966112018 -0.8989694213467242 0.999998994680279; 0.33887989661765805 0.9996222380737855 0.6119276905108174; -0.8973323085540407 0.9999501370444948 -0.9494113146369346; -0.977945014144022 -0.937109518655877 -0.9999995653610363; -0.2537828485281377 -0.2846252859472889 0.4501941856958581]
411,7254,300,-7.945072350863795,[0.7765479348941128 -0.4087211542362226 0.9999999999999984; -0.9999999999998004 -0.9999999999257174 -0.9999999999871706; -1.0 0.8447843471800893 0.9999999999860407; -0.9751163279870684 -0.9999941048588507 0.6567017321214256; 0.8793576487866032 -0.8004611917501055 -0.9769899337959621; 0.9999909054820771 0.0519213472708144 0.11863328053248047; 0.44196632620601844 0.9069603983055429 0.9893145343080719; 0.9999999993817393 -0.9999999999999255 0.004390867705909678; -0.9693646787044532 0.9852722402153902 -0.9972961795762645; -0.09740139813169517 0.5033999946898384 -0.27385083802014876; 0.9999999999958813 0.9999999999999981 -0.9999999999962055]
412,4978,300,-7.135972596042413,[0.310928781104137 0.9999988273189071 0.18290139251289594; -0.9737737935131824 0.7860489819478959 0.8915273937570243; 0.9999944502171576 -0.6525078519243672 -0.07160584346400568; -0.9293184271134721 1.0 -0.5794270453254157; 0.6410009494395466 -0.8186859162649269 0.9999999999964643; 0.42331895498047667 0.12274781464879213 -0.5161092299411364; -0.7477769725396013 -0.8932349580775972 0.8964166497251435; 0.9999964296483361 0.7890672581349405 0.9079949974437782; 0.998994439677467 -0.8575201072821375 -0.9999987697093348; -0.9210393048485784 -0.7846697364075234 -0.992034155415961; 0.9999999754193093 0.7267406242388045 -0.9999999426429677]
413,3350,300,-7.8903282558064625,[-0.9999999968873862 -0.02863205288910835 -0.9999999986768711; -0.5873517548071803 -0.9999999657934645 -0.35247693668632796; -0.8657482011481163 0.9999838248745696 -0.999958238452137; 0.9999999846737616 0.9999769240752646 -0.9862576968864702; -0.8934778645648688 -0.8002943698203141 0.9770226604772017; 0.999999995287774 -0.8379866196269652 0.8273688667585788; -0.018816787937526724 0.2410159174890582 0.9999999984382011; -0.5170420962697443 0.07645004430175409 0.2117857280231783; -0.9999999925839222 0.9999999998469191 0.9942815129061613; 0.9407388312467814 0.7576136173235444 0.9995312113623227; 0.9787763517974325 -0.9999841843288412 -0.9996948378066584]
414,3322,300,-8.001033877322628,[0.24739925448995656 -0.29920556097867523 -0.9999997887469539; 0.1834418155098175 -0.3542933425979612 0.2606115909075604; -0.9844013959004968 0.9089208711848393 0.9954944475303377; -0.9999999606285851 -0.4139934045934263 0.9999994003125423; 0.9977800800819701 0.9999706122952241 0.999673644607103; -0.9778449416317414 0.999914432520035 -0.9992255911251887; -0.9888038780965869 -0.8237920455442236 -0.9323083644239192; 0.9999972701264427 -0.8681124664539808 -0.37438191214908745; 0.7943924172134277 0.8390351230416782 -0.967093356089775; 0.8827869209009639 -0.992418654188559 0.9663698465894801; -0.2095399224926949 -0.99999810707529 0.7079427427165779]
415,3886,300,-5.726215420038627,[0.8230610968193375 -0.9949645961357558 0.9999999423668047; -0.9999999997914899 -0.8605533969658833 0.023535867886628106; -0.40401722266630724 0.9999999958628949 0.9917470355118272; 0.9999999996539429 0.8075999791360925 -0.15559559303757298; -0.9999999945759537 0.9977673978417895 0.043773853100048464; 0.9999999995380142 -0.7943243103581149 -0.4260432328649894; -0.9918421955740331 0.12744889965505207 0.9999999999870918; -0.5683844840418666 -0.9999999997157976 -0.9999999992772654; -0.33637980306766974 0.9999998372412202 -0.9102937612635741; 0.8351760496681501 -0.015282472106761804 0.995131979267001; 0.20114013935370123 -0.6474797031496514 -0.20571412895677288]
416,10000,300,-7.589444045461322,[0.14899777901996125 0.11705744232259149 0.297256802904485; 0.9999999995508324 -0.8418670489218052 1.0; -0.9999999999998016 -0.6081036332984258 -0.21128196809926908; -0.6698311272437139 0.5510599811667866 -0.9999999999985135; -0.9998035699985668 1.0 0.791718445961783; -0.22186657226776468 -0.9999999999971698 -0.9999999999999988; -0.3319269424454594 -1.0 0.4472476836944884; 0.9999999999958162 0.934536252714537 -0.9909790389723729; 0.9997619934948588 -0.9999999999997219 -0.7175575627150567; -0.9900816122952889 -0.11541844770121241 0.9989102465427507; 0.9995043970294146 0.9999999999988812 0.6113145355454702]
417,3429,300,-7.763512747416444,[0.2272240013335362 -0.19955895697198903 0.20231491737474785; 0.9999293568754438 -0.3303098602671302 0.9999999762613337; -0.314206354793183 -0.7986636029527108 -0.9999999668692914; 0.9999996825079175 0.9675214123081844 0.8095265599702183; 0.47631627875236804 -1.0 0.46727866241209914; -0.9219781805161196 -0.7693410942709978 0.9289108756935618; 0.9521238211503233 0.9999931135145246 -0.9999999921635984; -0.9979016672509518 0.9540561866151084 -0.9998501139765145; -0.9208459423152977 0.9999999615190087 0.8920245667134692; -0.9999999733058298 -0.5609401253158178 -0.18052434267425022; 0.7517605178393376 -0.9980871352887627 -0.925585978416427]
418,750,300,-7.566632034330505,[0.6801417379736717 -0.9991725284595998 0.9979644266716851; 0.9342855484677037 -0.9971961195714217 -0.9972506582728636; -0.9858413729259754 0.9873990623873765 0.9504664569451632; -1.0 0.6085906737067281 -0.8527577125866997; 0.9921084341814628 0.9001037828218829 -0.7568435757153406; -0.8470237794978585 -0.976629731833352 -0.9937248041520076; -0.19337517495662834 0.9992091840753887 -0.9995313613766632; -0.4893907215064831 -0.9999640669104851 -0.05479234580711184; -0.7932815133872148 -0.43294835806226684 0.9992849614939826; 0.9652955539939044 0.9424323735859579 0.9991533356218065; -0.3029321703195574 0.24015113569703003 -0.7344880306212443]
419,8840,300,-6.929665301714014,[-0.8869736461043823 -0.6690211993161815 0.9999999990109817; 0.9815159035610374 0.5101537053667022 0.9842020182183456; -0.3963697283639162 -0.9871029321211218 -0.8547861800854167; 0.9999999771804631 -0.31750188708600297 -0.8742246503241278; 0.98858582169212 -0.9999999971079989 0.7077849965238848; -0.9999999998926481 -0.6154204927767916 -0.9999998524849376; -0.7423391819661108 -0.3874325244731226 0.07848569945415727; 0.9999999955431185 0.9999999810198003 -0.913287929886074; -0.6282655404721728 0.9645782846027117 0.9999999796943053; -0.6766231737787224 0.9999999998874547 -0.6154336389670373; -0.0826174829594699 0.1530225997159578 -0.9927587451938518]
420,10000,300,-6.994251991651046,[-0.8503971480902203 -0.9999999999998672 -0.9999999999810565; -0.9999999999998135 -0.9907926037904 0.9337525296306627; -0.9999999998510101 0.8780983164788903 -0.9245831105530666; 1.0 -0.4520974539030626 -0.705618286126194; -0.19118287918423174 -0.918454198713355 -0.1834901284601171; -0.7945707307247689 -0.31723837989327097 0.2497602213341832; -0.9187305692717375 0.9999999999999386 0.9999999999541053; 0.1498949396467869 0.7333012123158821 -0.9999999999991187; 0.8814987582014033 -0.9999999999727937 0.9999999999985826; 0.954827855071124 0.9999999999998945 -0.17676301817758622; 0.5584469173290971 0.9999999965841213 0.9999576817927456]
421,2082,300,-7.4894812693127895,[-0.9999997195883803 -0.9999994490849795 0.9450227117746854; 0.7056379478480951 0.7514521936872661 0.9999996452793014; 0.9969163364679405 0.5770387634262075 0.12295912164074588; -1.0 0.8518466601672255 -0.999989509300844; 0.68475218543473 -0.9937719273250337 0.7557822312604605; -0.9990963763033983 0.7810095341915168 0.8949398932737347; 0.23522310251380413 0.8798168224241785 -0.9999972248891781; -0.6567162578770754 -0.9361024066333125 -0.8279481953709918; 0.9999999141708862 -0.9999999536186064 -0.905374343697966; 0.09361687975823413 0.9999999589090149 0.09644141282628493; 0.07373166771243032 -0.20483963681919132 -0.17450471792096098]
422,8564,300,-6.635255071315826,[0.9999999999652305 -0.9999999999999155 0.8686579512426507; 0.32605171808478506 -0.9902921698469114 0.019253874669197528; -0.6568956903867312 0.4376182795582867 -0.8353541305507759; 0.5858459696236384 0.9999999999801364 0.5536415099852126; 0.9999999999791934 1.0 -0.9650728900042425; -0.9999999573105901 -0.9117593032588176 0.5880736218428549; 0.4640165159509291 -0.696423731185504 0.9999999993036189; 0.9416897218920772 -0.7865669601086278 -0.9999999998635437; -0.9999999965910609 -0.9999999999564354 -1.0; -0.9999999975866397 0.9999999579382642 0.6192545401579421; 0.9999999997400291 -0.15164062244329887 0.320018851039625]
423,1467,300,-7.624781493899987,[-0.8594221973412368 0.9950176244257825 -0.7040037278998089; 0.9999915276131995 0.9043264205744198 -0.9923673815301106; 0.5877099247508119 -0.956381301693949 0.07901333510718594; 0.4734043651278534 -0.34942616300515966 0.9537979731529272; -0.9051000940868074 -0.9466132457560821 0.697051703070851; -0.19813100706117254 0.9999463336591571 0.9997953533116477; -0.9999813698322121 0.3204206818415368 0.6312989094692958; 0.9999162621708451 -0.9999731676184075 0.9999999301771109; 0.9529757654955887 0.9989483242586956 0.8428511296482057; 0.8288973142460636 -0.9826381493520024 -0.9999976667371452; -0.819674827524667 -0.9652003824023143 -0.9992261761511331]
424,4922,300,-7.770770811783752,[-0.01712673086355735 0.6408540996496077 -0.8274689151188431; -0.9368469493270947 0.05405427020633109 -0.17843827910638266; 0.8523917824252355 -0.9965954845949268 0.7059587614971318; -0.9999989487443308 -0.9999999999933056 0.12787922076590813; -0.9392587713720882 -0.13995198430938977 0.9999999526262991; 0.9999992791044787 0.9937173155679119 -0.9998826915417205; -0.9999999679437143 0.9999995518955758 -0.9999970159307371; 0.9999911388213403 -0.9998738733950135 -0.9048308357996666; -0.9314011061915382 -0.6882704742426954 -0.999998436966793; -0.7749332271205593 0.9977326012671613 0.999999899252883; 0.9999999953706578 0.8912654024961744 0.879679597812626]
425,794,300,-7.689502434903376,[-0.7877982984912627 -0.9035532503537071 -0.9999993402395612; 0.8569950562753582 0.9930816379127729 -0.8465238384965622; 0.9981939045536349 -0.7482343911746676 -0.25816625305166513; 0.29501853650490456 -0.3728765894004714 -0.9999874407769018; -0.999753150546729 0.8137743587781002 -0.960416426405372; 0.9996479908217986 -0.8264252264967797 0.9883952905816745; -0.22671479007946918 0.9996067978829821 0.4885384197658139; 0.9930596398400705 0.7877381218642188 0.9986173493412503; -0.09800259155975827 0.31829743832048774 0.18654769620292194; -0.985782231904345 0.887600179522114 0.8854221497513658; -0.91390775529788 -0.9996668099327622 1.0]
426,2690,300,-5.882170163859812,[-0.8807056264380555 -0.9999999158297522 0.22841366799834883; 0.7539491945193972 0.5148700386937538 0.999994292972055; -0.9994464764898787 0.645752205358533 0.9996347268979248; -0.9999988999754499 -0.9919396188410556 -1.0; -0.9969302718479521 0.9999688796795474 0.13820016002731417; 0.9992572226663159 -0.8454896980783401 -0.999972820598492; 0.8081401643685486 0.9882402157270564 -0.5925961951909658; 1.0 -0.9988888982976318 0.910013589658556; 0.20188877235617042 -0.9987785123605354 -0.6682280998862602; -0.8867823440723863 0.3708836811058616 0.00889886467900142; -0.6550736338693934 0.8216070000217445 -1.0]
427,1968,300,-7.493774468557909,[0.4327454421684246 -0.9931186499357406 0.947527748318765; -0.8426161616549607 -0.9999879630456819 -0.9809400026533972; 0.7407869369866913 0.18449132163362023 -0.9999994900074456; 0.9999999999989957 0.9999997405436483 -0.3720421084385113; -0.7896502811843006 0.14238709422012288 -0.5525587526516916; -0.9999996221274556 0.8293859600361753 -0.9999665415047478; 0.9832497724817453 0.9999999502449175 0.9883956797416116; -0.8997459454329166 0.8072808877525353 0.9962026806933874; -0.473579073199709 0.9999998210381186 -0.9999857633915181; -0.9996488839386305 -0.7613876312773984 0.9953209301027203; 0.9963689250269322 -0.9999734723097011 -0.9526963214774204]
428,6822,300,-7.509049369541914,[0.5048887483611262 -0.9709573127032223 -0.9999975403981658; 0.9999574362353242 0.8703057990168735 -0.8710128749251832; 0.9999999977077382 -0.6442015432945223 -0.08013646323254363; 0.8812100513576687 0.9999983601900378 0.8661235826023898; -0.9139982770974168 0.9825697403140472 0.9586399925024656; 0.99995753448541 -0.9067876403273994 0.9382224454558534; -0.3813201695807806 -0.10642885757024287 -0.6499196046215335; -0.9999999776083209 -0.020036845362092257 -0.9999999999949275; -0.999999993239877 -0.88975583648247 0.9999999991229311; -0.6977616793486778 0.9999998417834943 -0.6956439418005178; -0.9223433386296482 -0.9866456350979599 -0.8038246160860478]
429,2744,300,-7.158606628567718,[0.18824020769011762 -0.6113746217214777 -0.9306183190049667; 0.9118679185361384 0.9999994325022664 -0.9861590088621959; -0.8971545422679095 0.822298252690358 -0.9999980924910515; 0.9999338724122476 -0.9999995281901175 -0.9999625909956029; 0.93617381572785 0.9998053226770854 0.9999942438625792; 0.9701943189954253 0.8192514648368778 -0.27917978998367887; -0.999999568488533 -0.9393051697603514 0.9999870653327874; -0.9999945584100417 -0.9954201984426617 -0.9581117482826066; 0.9922013140315741 -0.9277506637896167 0.8059853165153593; 0.9999997933229374 0.09806891103276738 -0.9639311413500923; -0.45591713333789075 0.9416245808475484 0.8124993899940615]
430,2850,300,-7.328892470279898,[-0.9999298621576861 -0.8121970576912584 -0.9999533901728425; 0.9999933815845026 -0.9999978021488182 0.9999991710638958; 0.1989115574388333 -0.15458552587714736 0.9341001204362169; 0.5578965724692134 -0.9999123510489483 -0.9999552229987307; 0.9494291227627166 -0.5029959377013404 0.4345423965777516; 0.010064574038087885 -0.9999802448340033 -0.05505851218264825; -0.8332587510752619 -0.8895044500573148 0.9212753702504434; -0.9053225944668776 0.8605884205392232 -0.803022280355491; 0.9998461797202555 0.9503506026878218 -0.8009444482000493; -0.999995789912965 0.9653563855577536 0.8594686750102706; 0.7659579868091934 0.9995836073028812 0.9474675725754131]
431,850,300,-7.3457596628,[-0.9998733647711133 0.9999650611337113 0.9983336729045748; 0.48748921608429885 0.9727325626964338 -0.9976868849026063; 0.1427469210598104 -0.1276414283932939 -0.9972429818711308; 0.9999989135953691 0.8720701995058653 0.9999836487299599; -0.8985881806332024 -0.9983257667454158 -0.9992144647239753; 0.9994392003126875 0.14156656701428047 -0.08032399209064847; 0.9999515314404454 -0.9999995031995684 -0.9900130758954132; -0.9999985996612303 0.9999372546033735 -0.9904879956922895; 0.6703938322151799 -0.9341020219654722 0.9948880718629872; 0.07107566778735137 0.9999959364001931 0.19531464543637167; -0.9999817338870246 -0.9849352383977403 0.9580904656192448]
432,5047,300,-7.787143161747476,[-0.9130521071067013 0.9975383985638154 -0.9879507140242298; -0.9999999999847591 0.9962196048910027 0.9999999999995188; -0.18265753807765386 0.8632321606630957 0.09345030794398294; 0.9327154114454578 -0.9988454329036328 -0.9999846027821594; 0.9679590624717794 0.983506283082239 0.7801269063055721; -0.8088657087616957 -0.9999999999756696 0.9999999998107787; -0.9999943103473576 -0.6085243866603853 0.6804669712459206; -0.5677200611586061 -0.38198764017823467 0.999999482353945; 0.9999999117041074 -0.6494513790423867 0.9139214654794916; 0.999999998229627 0.4274253210608817 -0.9999999941714708; -0.9999999999893222 -0.7977153746838836 -0.992100280009951]
433,7646,300,-7.677559058293734,[0.9110107298401754 -0.948445968630398 -0.9999982203071179; -0.3020579467876667 0.9999999999999742 0.8943676415265277; -0.9999987604823664 0.23858953312228 0.9999995848333901; -0.24756358263978162 0.6103157029330902 -0.9999999999999983; 0.999999844755787 -0.9999919711150894 0.549019343665252; -0.9065684688801917 0.8842905827307307 -0.564920002081664; -0.9999999979646467 -0.99999999919785 -0.7605035970204715; 0.9999999999991105 0.9957121841447616 -0.4871150019767706; -0.27602841525544003 0.31513736963033917 -0.2875131563826334; -0.8853598524937666 -0.9790577844110402 0.9999334823324073; 0.9969116466555122 0.9999999987709292 0.9392475199590747]
434,6026,300,-7.982474201158727,[-0.9999969650560928 0.9999999999999996 0.9999999999999992; -0.6513392610371884 0.15853160725382362 -0.1615005115672399; 0.9992444607171526 0.9991612929438939 0.8120958721153841; 0.9999999999436872 -0.9770431343667451 0.11752764580262956; -0.9984371456298787 -0.3768838708783593 0.9687471652552478; 0.08728366994566941 -0.9999999999999631 -0.1925714944113226; -0.997406773425417 0.9991506467881236 -0.9711168120140367; -0.9999999999999575 -0.9669099108677621 -0.9999999999992287; 0.9921448705442294 0.9987243434026065 -0.9999999999999362; 0.39411922004655175 -0.5306142300200293 0.9999999999999946; 0.8995525570358838 -0.7367885685830333 -0.8545941482434101]
435,1866,300,-7.049653382543746,[0.9946941487474774 1.0 0.9999994009826635; 0.5809203788813057 0.9885257619078743 0.2730860359835834; 0.9393005460647523 0.37645522373496165 0.9671612178532214; -0.9621509646919028 0.9999957492225905 -0.9598526398929919; 0.7392465843857613 -0.9994778945893747 -0.9715716279423818; -0.9564218805428515 -0.8585808866552217 0.9974425243498757; 0.7109095153859523 0.943411964077406 -0.999999966871709; 0.06341943287708472 -0.9987727836276066 0.8120881073559557; 0.999999400136865 -0.9598422600863012 0.10587993315297142; -0.9660752024839747 0.7202670732172336 0.9930438296465868; -0.9937862677301627 -0.3282418719957409 -0.9871001489241228]
436,10000,300,-5.177257582140289,[-0.9999998311324817 0.9943975358063636 1.0; -0.5926058090787526 0.9901927953556487 -0.44721752641506884; -0.27560554425476275 -0.39473586730723703 0.04896964052310172; 0.9985435899823348 0.37538886896067025 0.9614993004856407; 0.9999998581381319 -0.999999999995818 0.706257392049404; -0.9999999978910333 -0.7949859557740317 -0.9999999999828092; 0.9999998580743442 0.33658398175137 -0.9999999995816069; 0.9999999955532126 0.9999999542069526 0.5312340550314533; -0.9999981023648807 -0.9350525918627666 0.7912664038538489; -0.20252622790782004 -0.9996087488303634 0.9999999999974778; 0.665723005537604 -0.9720355756212472 -0.9454224437493577]
437,1776,300,-7.181164406600438,[0.9972544002860076 -0.38314121745061136 0.9999995505099586; 0.506318802584368 -0.9999993387188585 0.14966790398154817; 0.9428987515562309 0.9100341957364122 0.9960032638942581; -0.7468142933746132 0.9045257453220333 -0.990765988552554; 0.4181935031703508 -0.3988770476858249 -0.27791077815197357; 0.9994829962497013 0.9651363402534723 -0.874861361889513; 0.9947245075040332 -0.998107841938968 -0.8292414806735555; -0.9999999201131642 0.046316546811192086 -0.34551816474483377; -0.8953079218549193 0.757650381759757 0.9971702155750398; -0.3033395448587511 -0.9382539011514162 -0.9996276013271278; -0.9567035877253753 -0.5852401789682651 0.7912753281117846]
438,6745,300,-5.519292684018343,[0.9999997600654115 -0.7153328340875527 -0.9999951992847044; -0.9922919670952354 -0.9999999709025867 0.9999999984942602; 0.9984225218598279 0.999999998810062 0.4446115204740658; -0.8217261609568218 0.9999998085496562 0.9957370313766949; -0.44558009601241916 -0.8815665544639244 -0.709439351266574; 0.32293686693235585 -0.5114526145158964 0.9990428374360285; -0.9999988796060623 0.14963146800915766 -0.9999999551293459; 0.9999997544455759 -0.9999998786766943 0.8964584358073204; 0.9979275848864195 0.992288282651154 -0.9999999978292028; -0.9999999938085976 0.38802721632059844 0.904466806635393; 0.9634388127034669 0.9299278983324375 0.9999999998134894]
439,565,300,-7.831811480104434,[0.9716195027869535 0.996629244258258 -0.9716558547601942; -0.7931133888797163 -0.5487947581828219 -0.9976145719209799; 0.9983416451248331 -0.9999997745435455 -0.9819434458424594; 0.18560456374550316 0.07571163244458907 -0.9994727369598775; -0.8949886372241529 0.9995290110380676 0.9634357527108255; -0.9995155665347641 0.9370015474195206 -0.8068385515895242; 0.865190017041036 -0.21727914102356397 0.04996270165312684; 0.9999576946912214 0.11580492190781537 0.9998667967454891; -0.9998178816191533 -0.9999262839239529 0.999892151317288; 0.7667201780246193 -0.9853565036225835 0.9919864566756138; 0.606667641446528 0.9997066895507093 0.3938338345077394]
440,3893,300,-7.117748371399397,[-0.9999999457231186 -0.9409250401099207 -0.015616476544411001; -0.9999995706481556 0.7381604116996048 -0.9999999089370154; -0.08217787848210523 0.9999998592611468 0.6128597714282557; -0.8655074515230707 -0.9999986910115143 -0.9968286070773213; 0.9365633965860999 1.0 -0.5643410212007753; -0.5363226808391672 -0.9999999946156114 0.9999999613814237; 0.9018570739475513 -0.999838642991664 0.9979965685025364; 0.9999999288244942 0.27308807493105985 0.9999999936396958; -0.462981784106887 -0.039861867479440344 -0.7006358298278482; -0.9629655624552877 0.4696085631387747 0.9397891949605135; 1.0 -0.5676937321734968 -0.9999997647630524]
