nPsoRun,n_iter,S,fgbest,optDes
383,1197,300,1.8868291417632719,[-0.22488666266984764 0.9999999672917184 -0.04318482343297726; -0.22767107700008837 0.7663482201585374 -0.9736749996937994; 0.5600954393237094 0.35233126932023406 0.9999859724024879; 0.07634418953269781 -0.7982100026519219 0.6992020663550147; 0.18155873837197303 -0.5816731401904331 -0.9101141645879592; 0.9999824350716849 -0.999999999176101 0.7905134275877892; -0.8040771824249067 -1.0 -0.9818883159428885; -0.9999773938098906 -0.21898599243666358 0.1932582783816261; -0.9072802280572861 0.9834249011649212 0.9999668256331563; 0.9999854845467964 0.9999998657473934 -0.9989523205357151; 0.9295053757373379 0.24075761911579055 -0.03842864221101808]
384,3250,300,1.8140953651058944,[-0.999994913173929 -0.9999609738854905 0.9999941047308247; -0.9999967839289299 0.3523828354874826 -0.9999539746366853; -0.9998056433021589 0.6178930813856637 0.3614190343258491; 0.13347908451062526 0.12547370829095594 -0.4285825149344875; 0.6222124709173811 -0.9008974906917091 -0.999967204951147; 0.33039361955754115 0.9999989784489487 -0.7910923942113796; 0.9999966535525382 0.2557868146804937 0.3787123034401232; 0.3797624848314997 -0.7050043386139332 0.9998971975323656; 0.9985888465499148 -0.9999983486276852 -0.19708516902899811; 0.4505234467695393 0.9888319034683306 0.768333755719889; -0.737534321113195 -0.9999998950521959 -0.19251458384232023]
385,1564,300,1.7198170642547588,[-0.9999576430201598 -0.9999638876888727 0.6795024242082709; -0.8104210093319335 0.07132023753409174 0.9999846599303445; -0.8249290431881091 0.9999992559872515 -0.9999680008145642; -1.0 0.8135555837067981 0.21607247063736565; 1.0 -0.7840522150484999 -0.9785701250212143; 0.9995131219910292 0.28202533957156284 0.9989408005825343; 0.7647825694187613 0.8447204252733536 -0.21104324414015238; -0.22902900846058163 -0.07052571622425137 -0.01083382320557213; -0.3735790185925095 -0.7191578557217818 -0.9999908295825677; 0.6620907588516652 -0.8654250465580767 0.9958719510039761; -0.42905203241888046 0.9999991046571419 0.9999475781349264]
386,2658,300,1.5612662087291342,[1.0 -0.2731278539937445 0.9999980207261402; -0.40583100047661985 0.11420835155901106 0.999999979106226; -0.9999949864663901 0.9934661202403716 -0.844202898646664; -0.13982999810794197 0.08692841700741007 -0.9009320311082062; -0.8961439985292875 -0.9965736779521169 -0.9998228123139841; 0.4115886883862275 -0.7529430028621977 0.13558284670788548; -1.0 -0.21064902504592542 -5.0552529591810855e-5; -0.5965395667151442 -0.9999997616518747 0.9999418586935993; 0.9925916059623984 0.4982155947458004 -0.5269055929149192; 0.9999568263792636 -1.0 -0.9928012169440961; 0.0961697205860978 0.999999997776725 0.35481041186320156]
387,591,300,1.6820931169697637,[-0.9999988752840465 -0.0312624607583045 0.9996535700372374; 0.9939763366532262 -0.9995905860098885 -0.9997562550387432; -0.6043032696442702 0.9992428540368703 0.28929720890865657; -0.3605582452033553 -0.9989811670534707 0.7393961634136335; 0.2290307825864561 -0.3053617674888826 -0.4276175688541294; 0.9999731074811057 -0.3973784560251401 0.8179168395635428; -0.8498738700745919 0.31271133702002724 -0.6619528585220069; -0.9999882838991759 -0.9989289395681529 -0.9067584167904729; -0.07110396213142092 0.6827746980923494 0.9999863482741688; 0.42750409104805165 0.9995710740439844 -0.9997402816320101; 0.8122475726685917 0.5439598944691463 -0.23286690376756994]
388,4239,300,1.7046804960267479,[-0.06467133626450458 0.07915033648697169 0.9999999270640483; 0.9999634300989164 0.9105050573639937 0.5809440547432456; -0.5206050071851763 -0.9999998933282617 0.13742374587827788; -0.6558530242787912 0.9999996950254905 0.9972466753551839; 0.6976871088746007 -0.7605470600132532 -0.9166681246537227; 0.9999564237708626 0.7500195540069078 -0.9999997425333386; -0.9815733565844429 -0.7415352645008473 -0.7399026716326687; -0.9999999997722883 0.43633644546495315 0.11337606464932723; -0.054536049129228444 0.34041292455693906 -0.0851096180512861; -0.4448737772741355 0.9999997636437157 -0.9996263075291043; 0.6366690684822983 -0.8951999553216198 0.7055598787751469]
389,1669,300,1.550456284472611,[0.9820270604073127 0.999999703996072 0.972861602750718; 0.9970532058472278 -0.2733608926337579 -0.07883131350282709; 0.36695672674640395 0.9999351788270867 -0.8789289150583034; 0.38068723842490526 -0.544890506934502 0.999782204085636; -0.9999994255173015 -0.9455424741216351 0.9952553174090042; -0.06790653447053242 0.2515716223689686 0.021018119103099187; -0.7280024322933849 -0.927844108396222 -0.7987506397602478; 0.8071333792117408 -0.4507750378603589 -1.0; 0.7018584938972369 -0.9999991824306518 0.1375715431656246; -0.8188492896083996 0.7311876853498424 0.5803594591491962; -0.9989330119075129 0.6566495291589761 -0.9815806781040411]
390,5845,300,1.5631014437759259,[0.17717190513008638 -0.9771650968430174 0.9999999999541712; 0.49369333891726275 0.9046066914795351 -0.4707945302348005; 0.9997902176648266 -0.11482226138449456 0.08842549930649694; 0.5276155333399285 -0.9999931210751465 -0.16134904471801148; -0.6587586687028333 -0.6843590376206204 -0.8247357054051794; 0.9998817269293919 0.9999999923310076 1.0; -0.9491022151104677 0.9999827752403272 -0.9654039577772661; -0.9999992866140249 -0.9999973027704055 0.5816783603166815; -0.09193131040394595 0.2263950866254641 0.5446598938959356; -0.9999932382039703 0.8824467916178012 0.9537122577933911; 0.9939223844401962 -0.12500280671568342 -0.9999999056114064]
391,1228,300,1.8986513341978044,[0.6018444318912647 -0.45031373516132306 0.9982231875798909; -0.9988837201744643 0.11261074414527464 0.9991123425975198; -0.6254437321424529 0.7061935522963425 -0.9999370216545469; -0.9998745711775072 -0.728653219095239 -0.5931963507073673; 0.942593837318263 0.99247515353027 0.9996239094180221; -0.14273227726153173 -0.9989581391466154 -0.34401971223318356; 0.9999771557281463 -0.9997000173302174 0.2509507886525077; -0.4303024667312897 0.5482927557531532 0.07231530159689227; 0.8193236973749848 0.016582664542143993 -0.7361200866356388; 0.9600722093247164 0.9999781837342758 -0.7283855517654408; 0.9989826299169645 -0.9994414314161948 -0.9862236484165056]
392,4500,300,1.5489637953841353,[0.2574765983482303 -0.8161406561799192 0.999998828778599; -0.9999994639130649 -0.021625504257146093 -0.9891274698030945; 0.9999999996824456 -0.9999560704662974 -0.3028899112023791; 0.32929727579461326 0.9999857729305884 -0.735005882644487; -0.6437911651517159 -0.9999996831754888 -0.37250591724710463; 0.34190966804899514 0.04879456110878971 -0.9999999736157558; 0.9999622556308767 0.6396049489028055 0.16983427243842766; -0.8638296016423357 0.8482972874900908 0.29975203295910413; 0.061971191554590986 -0.2564290146039303 0.07378993392060466; 0.449559407052555 0.9999976216514077 1.0; -0.9999999690261892 -0.6822227639339458 0.9834855481269867]
393,1075,300,1.7746915519450814,[0.891017572279509 -0.999926428703213 -0.9998691474891054; -0.18896182409978166 0.9997666501577327 0.021333021282303452; -0.9999976437520288 -0.9996735120668675 0.9000739142130765; -0.06207722930328283 -0.8153188745842982 0.5754301599643505; 0.14201516260376998 0.6714151724057585 -0.9999997781696897; -0.5198303878957227 -0.5852057413900262 -0.952495995484096; -0.36897764841925607 0.3388756719460307 0.999991701409849; 0.999999928515356 -0.9993973796820182 0.9999897695936879; 0.9998461134882807 0.6987018688597963 0.9997466432868488; 0.9368136009419562 0.001754273441728055 -0.23720537610235154; -0.990302720264927 0.20239172899079894 0.25489503996494517]
394,3842,300,1.6357273702533348,[-0.9922534814124824 0.9978705876480469 -0.9901866969493147; 0.970063597045757 0.7577709113748813 0.840288101974771; -0.023222423087593445 0.9999997467104105 -0.06426199225282751; -0.08548458204206637 -0.022712209107500346 0.016136677019191626; -0.9999206456094595 0.370168313085997 0.8538863561746743; 0.1379176249433502 -0.6389972942601051 0.9999996927724794; 0.9999998647942818 -0.8219966852358243 0.14722081764753295; -0.9999153710486358 -0.9999066061385689 -0.9999354765128817; -0.9745251202856564 -0.9996549845344248 0.9124534380459217; 0.9952711102042879 0.49238045795054636 -0.9995796283925661; 0.8971560001029844 -0.9392832530589071 -0.9999963290148541]
395,1975,300,1.5431041242675945,[0.6143023523001111 0.6666237935803663 0.9037340776887108; -0.9999999996725861 1.0 0.7717299306507377; -0.5624208059964133 0.6955714853639822 -0.6968201999964991; 0.02402011881547771 -0.9999992019493591 -0.6900157069301036; 0.9263666980839813 0.9999952883114702 -0.15888422495682653; -0.9999981596503476 -0.7942364060547935 -0.9899515570078581; -0.14251818753200007 -0.2617517904090767 0.3069986677819908; 0.8440340393475327 -0.9801465402670045 0.9999882856416105; -0.9999769610263384 -0.6690171220128858 0.984683070556767; 0.9999989171640085 -0.20330625276514622 -0.256188298957323; 0.5915489050982251 -0.08991697797403594 -0.9999999605049306]
396,3413,300,1.6481661912399619,[-0.9999755727552858 0.922179116013589 -0.9167226339809861; 0.6690636834952651 -0.9197411321602483 -0.929429266835841; -0.8115088417473661 -0.9999758493146286 0.0011445855803492114; 0.9999958078928466 0.03258628833046961 -0.3220707047676308; 0.0027134288510164556 -0.09181661790247922 0.11250646913499844; -0.9842385270851475 0.9910094488730582 0.9707459385320923; 0.100734104207872 0.9999937262624419 -0.7296435917954075; 0.6959611047541779 -0.9543064348776702 0.9999937956436539; 0.9123881507334145 0.9650804811624124 0.6516063136026519; -0.5613880790917981 -0.2502131687737793 -0.9999999718010847; -0.9958428152334152 -0.9992695889444474 0.9998027108197314]
397,2149,300,1.6419388885708714,[0.12858683124261563 -0.9999938581087894 0.8487797264610868; -0.4870500527852367 0.2347816730237106 0.9999999998228595; 0.3836785259516528 0.9999478711929773 -0.15485811455511267; 0.006115110104208244 -0.8723426290385137 -0.9999997691550915; -0.5490436751608077 0.03712655759479418 -0.10291035619014954; -0.9999898451033592 0.9999980180094872 0.026583481171175715; 0.9999914195555911 0.8182030040471244 -0.9999330303050229; -0.9999910622679955 -0.999825640684862 -0.5817320707339235; -0.43856884085264286 0.6271600610645198 -0.9999238049141318; 0.9861763600523183 -0.719241385082712 -0.0005746308947564769; 0.9995986253702092 0.7060919708187479 0.8782568388113258]
398,5654,300,1.5072169126717028,[0.14833153143653238 -0.9999999999989629 0.05770801621091447; -0.9999999999953415 -0.999979574123236 -0.9478503176451728; 0.8257851525341104 0.6195459765561587 0.5871375361409547; 1.0 -0.8622332047334405 -0.40401159862098374; 0.6072182159810325 -0.6931352586932741 0.9999999982824224; 0.35641817235749934 -0.6091599194304448 -0.9999999997711705; -0.9999976593350373 -0.24401647469744295 0.9589108820892077; 0.8084886906361496 0.9999989229309466 -0.9999303075706607; -0.4089720010394223 0.9999999937668667 0.9999257949196032; -0.9561214675449128 0.999999996134783 -0.8042804321283211; -0.43564965601839845 0.010354561038902638 -0.14755076808136852]
399,1187,300,1.8618175370039338,[0.5315934052609774 0.0022694194527217884 -0.7683194470211676; -0.9992716222845869 0.9650613884103466 0.9256083846082215; 0.9999912992138803 0.9999825462932327 -0.9994933491640489; -0.8779627051404939 0.9318274114692129 -0.7139359905963554; 0.43290204149623474 0.9221897646997758 0.0063498605441229695; -0.9993344928278701 -0.6465878394840611 -0.6280529254678747; 0.9992125244548212 -0.49210134211580175 0.3817777056536711; 0.1914049114831001 0.6067136964606815 1.0; 0.2996062594619098 -0.9999988489443404 -0.9483841445057082; -0.38857645826383264 -0.6376236816646211 0.5071089646954948; 0.5400556272339948 -0.9956276252285001 0.9999991902222177]
400,3077,300,1.6077681660075804,[0.2223040496944121 0.23420573914080758 0.09560242623911153; 0.8744826445341457 -0.6606649902906938 -0.4904005394421279; -0.8351552683626331 0.999977347996387 0.6069167295111783; -0.5665824360773578 0.19169292256713968 0.9346838759872119; -0.9999918760014528 -0.4060474021506972 -0.16754194216022547; 0.9682812866677288 0.9922251888764112 -0.9999820263178827; -0.22293762696648955 -0.994445363323765 -0.999990816168035; -0.44328485735865947 -0.9999999966090298 0.08204160132782407; -0.679794988028702 0.5863416882426532 -0.8323562852939215; 0.946204229189322 0.9991654170464321 0.4283064119286178; 0.837991739715903 -0.9144806849337547 0.9999999944274126]
401,1263,300,1.749540654735324,[0.6951831927462754 0.999898041249874 -0.3978583831270635; -0.999861128064759 -0.9999963689042002 -0.9999998580479017; 0.6914825880492824 -0.9999963837528628 -0.10085350379323373; -0.0048143209660508855 0.5193094474056786 0.7415052381936565; 0.8219628297093635 -0.8605128647696854 0.9999458435543052; -0.6467507742048184 -0.9811487563446832 0.9999976591356785; 0.015411293259940576 -0.5852357351297075 -0.9999332662378226; 0.9999999236409237 0.10246256548244644 -0.4619509836770066; -0.7972846008821207 -0.444508436438383 -0.12619696340257194; -0.9999948808705887 0.9997724023642859 0.9998339541135077; -0.7513670074378197 0.8505662606569829 -0.9865142809858419]
402,1646,300,1.6367154842887806,[-0.980214328512618 -0.7662048231369695 -0.9960327547397896; 0.29241021682350904 -0.0729910993813597 -0.9999894110961971; -0.7056397248148669 -0.9999873656730409 0.9999999999912725; -0.9999999988100214 -0.12100872883937577 0.1375543570778894; -0.8892440662018113 0.9003129208430263 0.7256621267886261; -0.00690183213777284 -0.5470272335312966 -0.024868666589976027; -0.5567166546386814 0.9999834557807844 -0.6901369911226314; 0.9681520101829529 0.9920070433000431 -0.9999933139621279; 0.9999993444292846 -0.9999865355676235 -0.5242714800867445; 0.984181584068695 -0.5816616728466241 0.9965487010183647; 0.9807201146882228 0.9995320085193754 0.9156260173889825]
403,3288,300,1.7530047867629264,[0.06351703868530179 0.999999997776085 0.7644260320544416; -0.8110629308816681 -0.9999999969304808 0.7788139965036187; -1.0 0.8416925142408243 -0.06825992167333643; -0.7115196306089038 -0.013650134037901534 0.9999987000210189; -0.9999992276173383 0.9999999961955484 -1.0; 0.6524054657352177 -0.9917544894659048 -0.9999999984729694; -0.032915043276461095 0.49416337480507105 -0.5973902567512314; -0.8253940540626366 -0.5508513474683973 -0.4498305750050608; 0.6998786101298419 -0.8100992516913358 0.2365736783920052; 0.9999999845626456 0.7505367582238175 -0.7841016421230526; 0.9999973100497966 0.34509158842134424 0.9624131974633835]
404,4255,300,1.624281638288813,[0.9943607444103786 -0.8197570492055749 -0.8794264743142913; -0.9212873798179153 0.999999999977963 -0.5638349781346437; -0.9999650017538951 0.07820358603416025 0.21121809975300493; 0.5302224398184788 0.9572861615993787 0.13130048422765064; -0.9999999985178962 -0.999999999928914 -0.40626579910788974; -0.8868247173300796 0.0510403340685667 -0.999999999967717; 0.00031984392446683305 -0.3082248253656844 -0.3389569899376124; 0.12465277790480107 -0.7487291288535289 0.9637932199086751; 0.9999999999950833 -0.2681140527725632 0.8155322317583734; -0.5610516678247781 0.6681153845755452 0.9999999996450692; 0.9999999999645179 0.8308128416683833 -0.9999999999468594]
405,2778,300,1.8008565235169747,[-0.33106939450401046 0.8680757539860324 0.9999857609306015; -0.9998910948047358 -0.823804648561002 0.9941558391570514; 0.748257325193619 0.9598788475008859 0.2083284280153463; 0.7874876976385019 0.9999998844947594 -0.9996264771348233; 0.6364795558056593 0.018761998155450797 -0.6669719618485055; 0.5590629599684205 -0.7362780185061476 0.9999848510896302; -0.10374774458423514 -0.9999996377578676 -0.9998653315504218; -0.901015375614988 0.9999238984860395 -0.3627256713796305; -0.16523925357228625 -0.5295666129560539 0.29032277001025486; -0.9999981626059793 -0.432098366947327 -0.9839511222814075; 0.9999996673109041 -0.9908149455832362 0.2188795812046331]
406,4956,300,1.4968093981619246,[-0.9999999999991355 -0.16931275361969858 0.9999999998883832; -0.999999997861575 0.6351012651564975 -0.6041075132970479; -0.4578491833069348 -0.5928977200738704 0.1711427224607302; 0.8190518585775559 -0.9999999977307867 0.918834529814241; 0.5124023446532898 0.26150084658686545 0.9999999999935922; -0.9999999999950204 -0.9999999997383555 -0.9999041672394059; 0.9047980538065291 -0.9867126417935368 -0.9989719160151399; 0.9999944303474723 0.1279728397508307 -0.13088979205531298; 0.9999654396833286 0.9999999991820706 -0.9469127414503169; -0.16906136137985972 0.9999999999687342 0.27783579785250756; 0.08685332705082065 0.19337449110843793 -0.9932221244147885]
407,2567,300,1.6545956535643718,[-0.9999998728673654 0.7314348946783712 0.23563140962067153; -0.9999824099346498 -0.5741341176855107 0.9739802398040551; -0.9635231028608853 -0.12251081942109342 -0.9999981121714846; -0.9670582409346625 0.9996658703297217 -0.9750637680265739; -0.009788242031467219 0.6841760576442671 0.9999994913624567; 0.9999998718598627 0.7964105793325243 0.9999995521163847; 0.7149430707355751 -0.9999170811396634 -0.7970193435102566; -0.0968168888128041 -0.11189952604333464 0.06290314953073173; -0.47543410427285654 -0.9999999193911914 0.11246865947751569; 0.9999993945954752 -0.7897401246877344 0.9977084624933052; 0.8610942902434493 0.638781105416593 -0.9212869788412812]
408,2034,300,1.608928090501509,[0.8714602310230679 -0.9999998691683151 -0.975264224435128; 0.9999997740464996 0.31563758840139755 -0.001670706571996155; -0.9977250996031 0.9342786329811162 0.8766498211951969; 0.08118558708699765 0.6935116622964864 0.999999965148719; 0.9971276277590304 -0.7313877378402327 0.9972894302100479; 0.7299617828488245 0.9555358552788656 -0.9996424913388874; -0.9997531636139914 -0.9999982643059174 -0.903659199137461; -0.999907517268595 0.21319749343986266 -0.999997841335062; -0.8157807604171334 -0.9600654380778686 0.9956504053589272; -0.516268662695901 0.9999665845976939 -0.27154381119053744; 0.009353792655337145 0.03265174940704853 -0.22870438111975727]
409,1350,300,1.609683465335422,[-0.9999784901106537 0.999744826449891 -0.861242548414447; -0.4684622987937326 0.5338186139605915 0.2320416821256477; 0.9542916541951002 0.9996446967898389 0.9999867571421016; -0.13097443204377485 -0.9999082594205136 0.047769754713746504; -0.9372050974516328 -0.4014155915837401 -0.44255368630218783; 0.46698186540128156 -0.9853390952068114 -0.9997356821049325; 0.06527604079567059 0.20064474441723743 -0.8048700413102398; 0.9809699796170772 0.993157361558741 -0.8803551292442049; 0.7367312429931395 -0.6729395045713169 0.9922954881164336; -0.9996749529936849 -0.40344248520123754 0.9999991182915249; 0.9995327641089263 -0.41961844623385963 -0.23399151390733153]
410,936,300,1.7206985518698708,[0.5626817364383218 0.9999982327671273 0.9994593842593291; 0.6269030771495404 0.3500477756327379 0.3539672152977319; -0.9999999628436034 -0.4329220907859927 -0.9996879318228907; 0.9003156489049469 -0.8497015877326005 0.8483147149584548; -0.9999822256876786 0.5597644890060983 0.1777737723775718; 0.9995486324477956 0.5504915515750431 -0.9924633441547328; -0.6986525949568819 -0.3551668673341619 0.9999829811475437; -0.5703718950865133 -0.8145796384166699 -0.12412725539898985; 0.08287347915106812 0.9999973295353053 -0.6724991939240709; 0.9593755423974508 -0.9998204189624808 -0.6960529077375551; 0.08964990958239659 -0.12952997281577075 -0.9759394554048656]
411,5453,300,1.6431374570806863,[-0.015801132613183843 0.1837848821781931 -0.11783460708965593; 0.9461461574690038 -0.9999979691864412 0.8813832134242436; 0.9981188008057346 0.8180702425554282 -0.9999904665319288; -0.8934804844712982 0.9891138711393239 0.9999024538358111; -0.7645895613254187 0.9854349996805327 -0.9999983395653264; 0.8172221694019088 0.22148381180808271 0.9999970288971077; -0.2715788362492593 -0.9462972583448365 0.9999999999947609; 0.9498891110241088 -0.9999996644320349 -0.9999991338170791; -0.9621008609503605 -0.9806492292337083 -0.9716785423206034; 0.6453346935646456 0.9999999833097658 0.016348226982175678; -0.9999999999210774 -0.09371273960865412 0.008065899863626807]
412,1776,300,1.785727191974782,[0.959382725988939 0.04851614958230099 -0.2897754692226266; 0.13445987383321134 -0.751726665107385 0.9999994134671211; 0.9999999985580754 -0.9999999453414183 0.9998857130822645; 0.17267088078019793 0.9918218958336729 0.8158888993949015; -0.061736277933413436 0.9997913187552059 -0.634542041645147; 0.3480966660356355 -0.9999999891190342 -0.5975220662650929; -0.9999999910488507 0.9930613216070334 0.9999987160300915; -0.8371831925836287 -0.9999194170336392 -0.9999999758781077; -0.46194876239516913 0.11068376691978873 -0.9999977954685538; 0.9999996855923947 0.9999992465197399 -0.9999985113063276; -0.9995286053246711 -0.35200080661470656 0.2715717222586996]
413,447,300,1.636052653539091,[-0.9955615777863941 0.12383670939548376 -0.9999779757907139; 0.9953942884465019 -0.42336753932652454 -0.9996265688545996; 0.24480926869530795 0.08417102451552269 -0.19886785063741563; 0.46477693552671095 -0.93254448612491 0.9999803461422226; -1.0 -0.9935437773130624 0.11606574076981911; 0.9287147533211292 0.9998916521749431 -0.3816034360751164; 0.9990886615070536 -0.6878179695182469 0.3371204879597278; -0.9982275017788079 0.9966421919918552 -0.3201674176621498; 0.9975923567360641 0.9801532997451985 1.0; -0.0010543081411525284 -0.9952162619950737 -0.25704961838132173; -0.5901682901124822 0.2921281468449206 0.9987468548063155]
414,1168,300,1.7608637830662281,[0.6401786950124599 -0.9991032892605438 0.9338834012635827; 0.9999999423895592 0.11375423616968894 -0.9996510982205625; 0.9927000969224398 0.993234324710695 0.9999955476097914; 0.5387533616674249 -0.9999992226559452 -0.9942432266292212; -0.9184983197810354 -0.8031475323785391 -0.9700435649265945; -0.999990220391833 0.9796335261593226 -0.039049496489453654; 0.6158216684518358 -0.06350389307032074 0.06654836811438661; -0.9998596954387267 -0.5041655280657431 0.8326743690587511; 0.5926971769811895 0.9999606008681466 -0.31038017267865964; -0.5040000338274649 0.9971484465731837 -0.8992369732045579; 0.023767336036505576 0.2638503527008282 0.8734790761594455]
415,1533,300,1.6563644036845646,[0.14266425154124676 -0.7926143265100578 -0.9999694614966785; 0.9434391314611558 -0.9315504085310004 -0.32120923681298535; -0.6428814756103217 -0.5413256219175477 0.8022822066253518; 0.9999068184085368 0.7884347292514383 -0.9758081049911225; -1.0 -0.9999999770426536 -0.34373317236987755; 0.44469685379293744 0.17141870351176097 0.41363977796247825; -0.9685092291341298 -0.20400269922882613 -0.8410796539922204; -0.9975457161642621 0.9801216989430864 0.20056776882093633; 0.8480022667443501 0.9998907053450776 0.9863583968183766; 0.11357734510914498 0.8764864969752222 -0.5089276859997363; 0.9057239126976974 -0.9999312070196568 0.9999858931592591]
416,9928,300,1.6244803820754075,[0.9999997630421835 -0.9999990091601874 -0.997736600052419; 0.7823365835040512 0.8144869334373678 -0.9214907751526703; -0.9982575472518134 0.9999979100467657 -0.9999999999999987; -0.7978416030629046 -0.9999991655095011 0.1251621788903247; -0.7455959369274764 0.9466978268846913 0.6378336791193985; -0.9999999757290092 -0.22354174036812147 0.9999999999905633; 0.0005165400676835514 -0.7232342018945922 0.871061523625818; 0.11022691604667381 0.07455894583571852 -0.4534346883661632; 0.9999981435919438 0.931568336054389 0.9999924994369997; 0.9999999636101099 -0.09660266232306547 -0.056828647370649375; -0.999999997846125 -0.7688474781110773 -0.9983125182235303]
417,2943,300,1.577022133509378,[0.22771947490786285 0.09472971674172265 0.30084532950494763; 0.43875011733965774 0.7088217445003517 -0.9999999550516496; -0.8769425371974957 -0.9999936665077255 0.5660869918012666; -0.25756305878576363 0.9982994473238501 -0.29325066675319383; 0.7886972213967584 -0.7698321826247453 0.8943563242260113; -0.9999997516957382 0.5507504344028816 -0.6107188637015886; 0.6776676277641057 0.9999691160823546 0.9999899978438956; -0.8552269868787798 0.18152067043471373 0.9184665481170614; -0.37191638357321677 -0.6624682003651479 -0.7750230037220784; 0.9999866696097608 0.6794975030301431 -0.32292029814577844; 0.9999870486085333 -0.9999998575880475 -0.60002940019299]
418,1896,300,2.0336247400655836,[0.9999370654958205 -0.0888045123904528 0.2290427007351689; 0.6069315954055449 0.9996424258755284 -0.9999808061319618; -0.9257313918990824 -0.9999873670079321 0.30715402606607195; -0.9999657614459185 -0.13304785048858447 -0.9999844392671814; -0.9557953276312922 0.3706893306889773 0.9998658700988262; 0.7808816637922514 -0.9999993345745029 -0.9943941555303099; -0.7023134164934125 0.48958259205123034 -0.13838465787653478; 0.91247340171218 0.9999995671344587 -0.13451232403130858; 0.23970948732128994 -0.28828603680913023 -0.494622314412381; 0.3661778346967453 0.45822413241402254 0.9538041288758758; 0.6128211893460411 -0.9999929413506141 0.5532893845254202]
419,3077,300,1.5129276286925657,[-0.9999999833789611 0.8343410116734378 -0.9976431964559791; 0.40280996104621797 0.8703343767313654 1.0; -0.46390439640210096 -0.9999116516563877 0.9999999950456617; -1.0 0.5770324520264534 0.9999963980534496; -0.38466497255295773 0.00942055279990383 -0.09851110045644318; 0.9999997984179895 0.7816112120590255 -0.3983989875436189; 0.10573120963531417 0.9999796094214304 -0.19609078648072908; -0.814029006880969 -0.9999979422417474 -0.49387232623127636; 0.9863936263694686 -0.9999998893180413 -0.9877119478807176; 0.48798755716691145 0.3537531687212961 -1.0; 0.9079500221594021 -0.5179369161357444 0.7359915254395204]
420,2330,300,1.6548034114796828,[-0.9984037949757032 -0.9999998387481681 0.35660243323248636; 0.9990637022315793 -0.5711569399303812 0.999999999906765; 0.7244678230961259 0.8840816405245874 0.6728114430172388; 0.9999934545415792 0.6609083915953747 -0.9997885011108419; 0.04523839842764669 0.17572190104724078 0.3707829048065825; -0.15976575393821182 -0.9779103824121396 -0.9999957795124793; -0.9995068216435312 0.999996981088112 -0.034681969699827855; 0.7769182078282181 -0.8861988249514349 -0.16761573893116474; -0.8765535763796227 -0.40179049796750277 0.9999946458782254; 0.11736143257871436 0.9917201176235836 -0.9727400621697643; -0.8795667245011698 -0.25769824944045133 -0.4301748188977539]
421,4051,300,1.509492017150117,[0.8463621098422232 0.9475727989723259 0.9999981900629143; -0.9805782972910021 0.7621036848649878 0.9902951387210716; -0.9911435508127777 -0.9999400367631998 0.06831869642121752; 0.999999473065036 0.5713128799188062 -0.8690782953699272; 0.9951993422935135 -0.6724372319685223 0.780001042064522; -0.25567118948207257 -0.9998844289200999 0.9999991336783518; -0.9999999961072131 0.9988012527701672 -0.9999964457238266; 0.6320529103262524 -0.9999945069955377 -0.6222603191911179; -0.5048084318046788 0.08509577241610734 0.09300206524980303; 0.2348192651543274 0.9999966306748319 -0.3992745668682073; 0.1222661102460639 -0.024524506444268162 -0.9999998460926768]
422,881,300,1.4925521144927993,[-0.7697399809660755 -0.9896142213640406 0.9999784815819855; 0.9948027027933357 0.3524037811781572 -0.648115848049408; 0.9996530048696504 0.6291891420159472 0.9940246387598345; 0.2636947845347258 -0.3552028569688276 0.5161213651395077; -0.16747382060099422 -0.072711069329584 -0.9999995997727873; 0.07514115759327317 0.9963924012040881 -0.12811189892338418; 0.9833779863050105 -0.9978921507764011 -0.5210199792510729; -0.6250274423252614 0.9959798545187598 0.9995545439349396; -0.9877760429382261 0.9999635198540437 -0.9974717866723118; -0.7806353633481522 -0.9865042686525488 -0.43710294571434255; -0.9955542030089102 0.3035000564578725 0.21943487095150976]
423,5467,300,1.6447765089191593,[-0.9995302630571489 -0.990006090972113 -0.055912807992919526; -0.10609628502584009 0.22256252269500554 -0.14525248411093758; -0.1661808592010146 -0.7920566821785503 -0.9999999999566839; 0.9990532449328124 0.41685303306265853 -0.9865939841070713; -0.4595149869319671 0.9999992452649282 -0.6321880631040094; 1.0 -0.999999777865246 -0.9976062931265479; -0.9999999811204471 0.3403700492899524 -0.9958978524098882; -0.8937892139760725 -0.9999998222053676 0.9999999965506945; -0.9644462051667906 0.5715037797855411 0.9993651429640545; 0.771441905690857 0.9999989812649984 0.6329432810095992; 0.772659633859902 -0.42914197662961273 0.6784901508159964]
424,1815,300,1.5581208651864604,[0.9999159090791714 -0.05649843681405906 -0.9825543961948645; 0.9999999825554826 0.4490227660139735 0.9983435580817022; -0.9718111165022192 -0.1995772300988126 -0.730691603517941; 0.3318349354497298 -0.9999997818024862 -0.9999324052271724; -0.3871663531295028 0.5980577554777633 0.9954493718886824; -0.1577268024487008 0.8736796789863714 -0.9999756292785528; 0.30230455480027457 -0.04639370389705734 -0.01246928280406831; -0.9999988481330397 0.9120968057054148 0.2606341956297368; 0.3079485232530498 0.9999922669310807 -0.10765835503714433; 0.3985026152382368 -0.9999993537132857 0.5988875919542895; -0.9999999879664173 -0.92712799055855 0.9057744966945258]
