nPsoRun,n_iter,S,fgbest,optDes
454,5265,300,-32.344104163873666,[0.3573543733857788 0.9999725811420491; 0.5571400907199492 -0.9999999998625583; -0.23315633080397724 -0.07631326757160739; -0.9999999999972466 -0.999999999999944; 0.9999999999999994 -0.9999996573036298; 0.99892207487233 0.24965274591059536; -0.999999999999973 0.9999999999987554; 0.9999999999999913 0.9999999999999125; -0.9999991464887285 -0.6418558659168269; -0.9618742365846424 0.6294926380200443]
455,5161,300,-32.39390381559094,[-0.9999999998637834 -1.0; 0.9999999996607107 -0.999999999999686; 0.9999999792508114 0.9999999988396289; 0.9999999765031948 0.4320299541280596; -0.06655075554057255 -0.2719827509773532; -0.9989167188410479 0.5725110362934226; -0.9987908129966927 -0.6787978846181297; -0.9999999726690926 0.9999999998731021; 0.6073782182216639 -0.9947697716057127; 0.19791599074564056 0.9627848321402631]
456,929,300,-32.45625333781053,[-0.9999999031684432 0.9999998303202086; 0.9999977645223137 -0.999989021698999; 0.993912899056821 0.5957663514666032; -0.6113574417321291 -0.9708394587700645; 0.9787321099141949 -0.6750358952655023; 0.06867415679169225 -0.12820636389305848; 0.9999743086212447 0.999999997968046; -0.999999510496711 -0.9861655660993366; -0.9986583973042684 0.36558954261885335; -0.29838947285048034 0.9707618501872658]
457,3631,300,-32.24818474785491,[-0.5550603821351904 -0.9998504162996715; 0.9999999999960189 0.999999999955413; 1.0 -0.9999999999993429; 0.20651231360665723 -0.06185265805190163; 0.9987147455006196 -0.6339633391080236; -0.9999999999993981 -0.9999999999181856; -0.4114937570171542 0.9999967580988908; 0.976645959803262 0.6180639388404461; -0.9999999999849188 0.9999999996758058; -0.9837630505423504 0.19544103601167906]
458,363,300,-32.37958629434759,[-0.9999589289168637 -0.9999914050250939; 0.9999864337474488 1.0; 0.22058106182878576 0.9628323236101616; -0.9999954410651356 0.9999999999924082; 0.5853524368808731 -0.9999989100673506; -0.2206107605268209 -0.1270270249537811; -0.9998565405916068 -0.6699247171888181; 1.0 -0.9999969507953042; 0.9998611224495737 0.4149920883705207; -0.9992776699624071 0.5962491396370234]
459,1166,300,-32.64267770532255,[-0.9999998562152854 0.9999999724927094; -0.294050311019201 0.9998448480037396; -0.9976249780540704 0.3717257354368372; 0.7755352724248319 -0.8182834133397014; -0.5983329309183887 -0.9997396877858984; 0.9540995564005479 0.9999999998734472; 1.0 -0.9999994482124065; 0.9695802489447303 0.6032872277710083; -0.999999916314037 -0.9999996605450758; -0.020016954378550802 0.0027108037323078944]
460,6948,300,-32.43937215129278,[-0.46159241868788126 -0.9982526868754565; 0.9999999988758735 0.9999999826736383; 0.7854612634330461 0.803177042367515; -0.944260672606538 -0.25299771101934426; 0.9999999644416079 -0.615090845459152; -0.9999999999993845 -0.9999999999998631; -0.9999999998548985 0.9184496482742638; 0.013799959270766831 -0.06583800689980941; 0.9999999999997148 -0.9999999999290812; -0.6007550167036889 0.9893215677375606]
461,2343,300,-32.31216003582456,[-1.0 0.9999999999999939; 0.9999999999999967 0.9999999999999953; 0.9999994875572144 -0.6374228846948992; -0.3791336148193927 1.0; 0.1484885998757974 -0.11904355924142672; 0.9999999999997488 -0.9999999999938872; 0.9618890744717702 0.620377781335392; -0.5597000931883339 -0.9999999999999817; -0.9990262065814363 0.22048702115826; -0.9999999999998643 -0.9999987658426597]
462,6663,300,-32.21498595651702,[-0.9999999999999982 0.9999999999993442; -0.023788143250609635 0.24774469438134067; -0.03599099980680083 -0.8780903259631683; 1.0 1.0; -0.9991852413568412 -0.9999999999999141; -0.6319899743793382 0.9999999999999497; 0.9406572486715553 -0.9999999999994965; 0.9997446372425163 0.6970822655170539; 0.9999999999945524 -0.5838067314342326; -0.999999999996955 -0.5660024590847936]
463,5482,300,-32.26868104208554,[-0.999999999999957 1.0; 0.5587447296973821 -0.9999912625157377; 0.4106765882884651 0.9999999999986849; -0.9348622898225529 0.6449141963203073; 0.9999999999968023 0.9999999999997343; 0.9995568016184571 0.20390537900749892; -0.9995434369614615 -0.6249995118713667; 0.9999999999999812 -0.9972058330198279; -0.04257310791691565 -0.03993429159258176; -1.0 -0.9999999999999997]
464,8845,300,-32.1476507822403,[0.620928613832599 0.9987993635583773; -0.032145752127148576 -0.9999999862341499; -0.6243826213348954 0.9789411154753567; -0.9999303784480646 -1.0; -0.9999999999992385 -0.4708250680018595; 1.0 -0.999999999999997; -1.0 1.0; 0.9999999999999998 1.0; 0.9999999999879394 -0.5021673585746649; 0.05722501144556611 0.2595987210667874]
465,1073,300,-32.35518490606384,[-0.8989620155774714 -0.7160150851751802; 0.9999999999938115 0.9701249739693056; -0.9999999247176742 0.9999997038210705; -0.09675459953152302 -0.09402643193936776; 0.581729040203708 -0.9763648118911691; 0.9940866785034779 0.2066088414055462; -0.9998937247389125 0.5887607142860637; -0.9999996788422679 -0.9999999533451872; 0.4022040288211472 0.9999999847549224; 0.9999999333948644 -0.9998403816545004]
466,574,300,-32.15204705554191,[-0.9999906432795898 -0.9999999936711346; -0.210416628767959 0.07666137080548313; 0.5473937820522419 0.9919452872115327; -0.9695074388475976 -0.6277000487733226; 0.9999999996437478 -0.9999983309921084; -0.9999482679666611 0.9999997775100256; 0.9999764164629232 0.9807549478914023; 0.9999489410737022 -0.1686826261269597; 0.41948194946004685 -0.9892372804058126; -0.9923852878751899 0.6369912414597877]
467,1243,300,-32.74878627725973,[0.9999999970910205 -0.9999999981849789; -0.9999999997615809 -0.9999996138206433; -0.9999999465890526 -0.3241801246886661; -0.9999999958087401 0.9989187970742577; 0.9996017627201865 -0.5907462908608678; 0.16730565248840862 0.08612008616819666; -0.3016156033182276 -0.9999998971680432; 0.9147767403369077 0.712218884939995; 0.9999999963028595 1.0; -0.5766240246160544 0.9999596841919196]
468,4682,300,-32.4569320590392,[0.37240914151206744 0.9999976925434916; 0.6316547999067004 -0.9319102118598672; -0.6622516653834615 -1.0; 0.9999999999999972 0.9999999999999997; 0.9995655791843655 0.23595547835694103; -0.9999999999999998 1.0; -0.18685226822824721 -0.12448585275282528; -0.9999140379438168 0.5878526695096852; -0.9999999999999997 -0.9999999999999979; 1.0 -0.9999999999999993]
469,800,300,-38.48626757621536,[-0.7794794271922426 -0.9999850810186411; 0.12013555884378588 -0.5471957193040256; -0.7329605613694778 1.0; 0.7690840705271617 -0.9999996877641855; 1.0 0.757546293842998; 0.7612891584916855 1.0; -0.9999987019534224 -0.7772110587691081; -0.5354677318992374 0.17969266531602562; -0.9999958535492828 0.7711515532645886; 1.0 -0.7361870907968382]
470,5159,300,-32.662591885719536,[-0.251599006994913 0.9999992010126486; 0.10779881886286317 0.13188727903953412; -0.9999999989620235 1.0; 0.8748079282426918 -0.7310487933475593; 0.999846077170023 0.9999999999999998; -0.9999999999999988 -0.9999760000853588; 0.9953182512297676 0.6051713174891774; -0.5782255777092521 -0.9995114566697264; 0.9999999999999407 -0.99999999999998; -0.9999999999999712 0.4074458510566379]
471,6001,300,-32.42918571480187,[0.029478453154721685 0.17115464654070295; 0.9822981093207243 -0.999999999999999; -0.27600702550958894 -0.9999682932769642; 0.6632487628934102 0.9640857105656749; -0.6336399190720181 0.9612122069911023; -0.9999999999999959 0.9999999999965693; 0.9996914783900647 -0.5624666844823826; 0.999999999999703 1.0; -0.9951962690882669 -0.35311491179593496; -0.9999999998120805 -0.9999999999998981]
472,5448,300,-32.7936454626254,[-0.08526180213181314 0.023861858557675256; 1.0 -0.9999999999994941; 0.9999999999988466 0.9999999999958591; -1.0 0.9999999999996534; -0.7616287064838458 0.8425321996551984; -0.9997872447200681 -0.5866375427496937; -0.9773832321584494 -0.9999999999994066; 0.2922562759075699 -0.9956388847111124; 0.5889674736985666 0.9996279270822214; 0.9999997345004606 -0.3569173491324297]
473,443,300,-32.235757507087804,[-0.16690880547430081 -0.9999999281280398; -0.9938448707276821 -1.0; -0.9999999942424168 0.9999778586573943; 0.999996062301952 -0.9999996377998422; 0.10549702610726922 0.16818156395507752; 1.0 0.999893547317386; -0.999963182320837 -0.40993251921811097; 0.9971499668146233 -0.5564751196933477; -0.6164240921748433 0.962641376357174; 0.9986984520729841 0.6745861124021194]
474,5322,300,-32.14987626255382,[-0.9999999999999869 -0.9999999999999966; 0.9999972974283157 0.5545901627314782; -0.22945336183099405 1.0; -0.7411164496549483 -0.8487792718941518; 0.6236081210189378 -0.9999992622526663; -0.9999999999999958 0.9999999999999942; 0.999999999999989 -0.9999999999999994; -0.9980997664093093 0.39731929670302263; 0.9565686563979684 0.9999999999999993; 0.014838863008777407 -0.08991553486425777]
475,2608,300,-35.15725523607158,[-0.9995505901023857 -0.9999999999999996; -0.06402080743435687 0.14261459401848808; 0.9844965466759251 -0.9999999999999997; 0.7205378030601364 0.9999999999999999; -0.9999999999999989 -0.7084765823136615; -0.7084095905961196 1.0; -0.008366675208529186 -0.7287031306125177; 0.9999999999999996 -0.7049868316935424; 1.0 0.7253910158586021; -0.9999999999999992 0.7300509272268052]
476,6766,300,-32.16239585745499,[0.026330059385061742 0.24970149352119778; -0.9999999575690247 -0.9999999993692636; -0.6294095475257557 0.9766065928184173; -0.008217448042690681 -0.9999999999634277; 0.9999999999969826 -0.4926201455236508; 0.9999999999999983 0.999999999798421; 0.6163623477056972 0.9993255990012456; -0.999999999999967 0.9999999999482125; 1.0 -0.9999999993508606; -0.9999574554657097 -0.482453253076273]
477,462,300,-32.22368243170577,[-0.5561842111980797 0.9966100525111545; 0.9995283043255067 0.6368543780096538; 0.9028805708533092 -0.6856888505700532; -0.9999999959895739 -0.9999998886964707; -0.9999999932645705 -0.22485982531428708; 0.9997803834498505 0.9999884548794794; -0.37558110054941013 -0.9988316430687735; -0.9999728969059618 0.962036947912833; 0.2003610471476631 0.09981579140474986; 0.9999999200849696 -0.9999565772299761]
478,4319,300,-32.686735522583035,[0.9297350676800585 0.6985725966739496; -0.28938664327691876 -0.9999999001366771; -0.9999999999999992 0.987844092736288; 0.9982493272317675 -1.0; 0.9637720689790241 -0.6145510762283904; -0.9999999999999999 -0.3408142598496253; 0.9999999999999992 0.9999999999999991; 0.09281500363654359 0.10700987298136581; -0.9994236836877637 -0.9999999999999997; -0.5841979334838453 0.9999999999999999]
479,3689,300,-32.14736877183661,[-0.9999999999999695 -0.9997166141747904; 0.18291531989788726 0.0953224068007064; -0.9939749674757231 -0.08479763882945697; -0.5380839140080058 1.0; 0.99999999896616 0.9999999993079591; -0.45449198452828793 -1.0; -0.9999999999996634 0.9996462772712783; 0.6773881662852473 0.9985900919062896; 0.9999998315534656 -0.9999999992890746; 0.9860939701964584 -0.6048119542278612]
480,3288,300,-32.69064530715175,[-0.9999999999999996 0.9999999999999998; 0.9999999999970008 0.9999999999998516; 0.07825501962808516 0.05696966915705787; 0.7036305085184581 0.919885047565935; 0.9999999999999476 -0.9999999999997157; 0.9988028390918593 -0.5869322757030214; -0.9999999999991017 -0.9999999999998973; -0.5826863231446713 0.9974133209416116; -0.3524641540029197 -0.9995139890777401; -0.9999998513643065 -0.2846943857032323]
481,4158,300,-32.11833870422169,[-0.5073946444751855 0.9917754124532836; 0.20811729613227622 -0.019655574549663404; 0.9999999999999756 -1.0; 0.9809391978164413 -0.6248185833950798; -1.0 -0.999999999951922; -1.0 -0.03979045013001008; -0.4768904396209189 -0.9999681235695217; 0.9999976856625451 0.6143972633770132; -0.9999999999830519 0.9999999999991548; 0.9999999999999987 0.9999999999999906]
482,6087,300,-32.0524790684891,[0.9990337084294584 -0.6094321400088135; -0.9999999999999961 -0.9811863474358622; -0.9999999999042615 0.9999998823979891; -0.5237255657601201 -0.9999999997541827; 0.6816066664119204 0.9965186073694469; -0.9518688054849568 0.001584889318190063; -0.5335165098949303 0.9999999966920899; 0.9999999999996176 -0.9999999998513023; 0.16796911425157585 0.0011709723545612401; 0.9999999999174255 0.9999999995227774]
483,5687,300,-32.2054512052393,[-0.9994865166437079 -0.5303466969949799; 0.6228299466143141 0.9736715552031922; 0.12653113751512826 -0.9999901510790608; -0.9999999987633096 -0.9999999999999535; 0.9999999999834924 1.0; -1.0 0.9999999999806266; -0.06879186333293608 0.23600141748509895; 0.9995194595602406 -0.9999999999999168; 0.9999999999992821 -0.43052549538644447; -0.6275984280792268 0.999999696599941]
484,3751,300,-32.295450154663655,[0.5451970693787963 -0.9999188733638364; -0.253499252408911 -0.0978032762229243; -0.9999999999999993 -0.9999999999999997; -0.999064008013839 0.5960245266823476; -0.6890603879784488 -0.9716714723338343; 0.9999999999999992 -0.9999630599056217; -0.9999999999999981 0.9999999999999967; 0.9999670934907198 0.14644979474207276; 0.41910505531850256 0.9999999999999792; 0.9999999999999994 0.9999999913356299]
485,1619,300,-32.5824504129519,[0.7340459544720055 0.8865506175225242; -0.9999999881779847 -0.9999999995071848; -0.5668173849636184 0.9984753436623964; 0.9999999953712049 0.9999999683303773; 0.18377167108452552 0.039298643044325954; 0.9999999999957097 -0.9999999998709609; 0.9999678915690776 -0.5968795980649662; -0.35915114317467506 -0.9999903826363153; -0.9999999999829078 0.9756893062706339; -0.9999987507186131 -0.26035265924693474]
486,1696,300,-32.37449214821979,[0.99788396281885 -0.9999998958158874; -1.0 0.9999978144821554; 0.09324142340532557 -0.022935207539404565; 0.9997301296347881 -0.5839240508880361; -0.9999692101161617 -0.9999999992258491; -0.23816306393100628 -0.9999999937993268; -0.6137677623765475 0.9525987614649877; 0.976823935842509 0.6740236747875509; 0.9999999815623813 0.9999987769424252; -0.9999888019177834 -0.3927695537280815]
487,4584,300,-32.23777192454497,[-0.9999999996939046 -0.999999999995918; -0.964877584339528 0.6474411179047038; 0.9971247115149413 -0.10897063410306045; 0.44859148437412416 -0.9999998517276315; 0.531019294241196 0.9995606409555133; 1.0 0.9997112467501292; -1.0 0.9999999999998567; -0.1602278855922998 0.04961467225942875; -0.9998343005810725 -0.6000426313583039; 0.9999999999999911 -0.9999999865414414]
488,4730,300,-32.120496262625345,[0.5155388692398264 -0.9999999999950028; 0.9821895577583488 0.04410848182556907; -0.22981879085210621 -0.01873775536097882; -0.9946948192314816 -0.62088410217323; -0.9999999999999998 0.9999999999999964; 1.0 -0.9983817667744005; -0.9842268622734376 0.6212864901818924; 0.9999999999999997 0.9986866392981818; -0.9999999999999983 -0.9999999999999987; 0.48411895858811316 0.9999999999999997]
489,8015,300,-33.62332954366042,[0.6430026789582743 0.9999999999999999; -1.0 -0.9978563700766281; 0.9999999999999999 -0.9112673541307263; -0.9999999999999947 0.6697923887224946; 0.6771898878574043 -0.9999999999995665; -0.2062735707482537 -0.006024981662625759; -0.7898753407741573 0.9934260716991598; 0.9999999999999998 0.9999999251734619; 0.7758780294299257 0.06440387715705938; -0.7212755478305088 -0.9615401935006521]
490,4215,300,-32.32807271160573,[-1.0 -0.9999999999999842; -1.0 1.0; 0.9996095170612496 -0.3075185778965302; -0.9999998626436193 0.6356293351705474; 0.35375933324038084 -0.9999999999999885; 1.0 0.9999978517738697; -0.8927691928357281 -0.6717510338134297; 0.5897878994853337 0.999996759564687; 0.07806977731738093 0.08376690591449305; 0.9999999999999984 -0.9999757998490731]
491,2745,300,-35.05516386961953,[0.7004959412249823 -0.9999999999999971; -0.9999999999999998 -0.7159896430882563; 0.7376493100032757 -0.014184551013809405; 0.7114402836802759 0.999999999999999; 0.9999999999999999 -0.9999763203625452; 0.9999999999999992 0.9999000343728275; -0.9999999999999997 0.7020450340209251; -0.7250851537811608 0.9999999999999993; -0.07752379151300588 0.08822251089272587; -0.719098872204842 -0.9999999999999997]
492,1202,300,-32.487418205066255,[0.13678869916275663 0.1512793869282083; -0.2381388896727507 -0.998248991484157; 0.9315314024730836 -0.637085082700673; -0.5858917198846249 1.0; -0.9999947659783555 0.9999999993762876; 0.9999999168804337 1.0; -0.9999989647180012 -0.9999999999999801; 0.9999998079118338 -0.9999999965503605; 0.995913927433585 0.6633768053638056; -0.999517264273696 -0.3752388402319608]
493,5221,300,-32.5665088559306,[-1.0 0.20817887342223862; 0.9999993554754136 0.9999999999999233; 0.003404429642125814 -0.015529235503917911; 1.0 0.5961101926090951; -0.56748858649055 -0.9999999972261291; 0.9999999998428283 -0.9999999999999997; -0.9999999989822281 0.9999999999999933; -0.4200749322127559 1.0; 0.7977646610684237 -0.7956031234520589; -1.0 -0.9619680209283741]
494,3893,300,-31.18740691199744,[-0.7425515145260185 -0.9238549360636304; -0.7084842944687368 0.9999397321425837; 0.5701526421495359 -0.9999999893363545; -0.6841058734085708 0.016081723667853005; 0.9277785303372704 -0.033523945144994974; 0.9999999998737472 0.9999969798729565; -0.9999999999913991 -1.0; -0.9999999999994374 0.9999999999999885; 0.9999999999422452 -0.9999919485386968; 0.588823259399326 0.9933629181496969]
