nPsoRun,n_iter,S,fgbest,optDes
391,434,300,0.5151081662805074,[-0.9998547344281832 0.9994466743602016; -0.01633553521782491 -0.0068886753156250915; 0.9999950926595482 0.9998597717587214; 0.9998642181797284 0.21107160381400747; -0.20914730779757418 1.0; -0.9999999999999142 -0.20909648190316832; -0.9999857441717005 -0.9999953608476152; 0.21132130334165236 -0.9999856552636058; 0.9997297231309689 -0.9999490839020482; 0.03140766973890469 0.014730069724530009]
392,1362,300,0.5127886215378772,[1.0 0.9999999996789117; 0.9999999999988451 -0.09671135879611927; -0.011830713479165086 0.0004314884208097806; -1.0 0.09381861123539778; 0.9999999999628658 -0.999999999974874; -0.09624411356323985 -0.9999999999996745; 0.09436300554867445 0.9999999999621404; 0.004266798292339203 -0.01652531043813201; -0.9999999999726576 0.9999999999239338; -0.999999999999264 -1.0]
393,1405,300,0.5146193684795961,[0.9999999991251814 0.9999999995324755; -0.9999996730198408 0.9999999998553509; -0.1994842352505857 -0.9999999972626761; 0.1991017421245423 0.9999999991748856; 0.0033975880134594415 -0.009620538735865335; -0.9999999783141827 -0.9999999779809181; -0.999999995722103 0.1992777858604668; -0.005481472724133537 0.008976654179714133; 0.9999988789728357 -0.9999999982340425; 0.9999999597311785 -0.19929088831596448]
394,1585,300,0.51401905327011,[-0.1784174078622862 0.9999999753033016; 0.1757945192889915 -0.999999942712825; 0.9999999327661221 -0.9999999896999142; -0.001199149926583319 0.008185073480758736; 0.9999973336950256 0.9999995496095152; 1.0 0.17766774873977323; -1.0 -0.9999999989055826; -0.011385146344290518 0.0015635606347064502; -0.9999999971909286 1.0; -0.9999999044001288 -0.1764996482523811]
395,1253,300,0.5125102496856382,[0.9999999999998385 -0.99999999999974; 0.9999999999937381 1.0; -1.0 0.9999999999986121; 0.04852249295577978 -0.9999999999963497; -0.0032345149669904347 -0.01430361373781367; -0.049215762090814755 0.9999999999939477; 1.0 0.04820137197131485; -0.0007317748904616486 0.0078363807917393; -0.9999999999974186 -0.9999999999985989; -0.9999999999993602 -0.049537372130297436]
396,1410,300,0.5126502389051556,[0.0725353692118962 0.9999999904221983; 1.0 -0.9999974608501215; 0.999998472928201 0.9999997021457798; -0.9999980839117555 -0.9999999668865501; -1.0 1.0; 0.017757899466531956 -0.010907068648751034; -0.006364210739675072 0.027346126159076545; -1.0 0.0726416822588732; 0.9999999987875673 -0.06966168556628695; -0.06996744083623806 -0.9999999980872257]
397,1416,300,0.5126763296584548,[-0.07804701083273576 0.9999999930047169; 0.019616053977389677 0.016757786925867803; -0.9999999931441507 -1.0; 0.9999999812306365 0.9999999672892296; -0.9999999118851446 0.9999999938701867; -0.011212300582444877 -0.015242009847867543; 0.9999999915115271 -0.9999999391465951; 0.9999999999629459 0.07899898924315248; -0.9999999874966826 -0.0785201447283096; 0.0796469449796112 -1.0]
398,924,300,0.5148761502163441,[-0.20563252451059402 -0.9999880120874317; -1.0 0.9999959857980948; 0.9999999332466993 -0.20630043664910985; 0.999973533060774 0.9999994920837965; 0.20573196036709213 1.0; 0.9999609162356956 -0.9999986685497868; -0.009933828087056682 0.009366546504642305; -0.999999826035541 -0.9999820870297436; -0.9999956439763882 0.20481596778813935; 0.013815254904419778 -0.01617718065044413]
399,330,300,0.512638712040264,[-0.9999516802219005 -0.9997733321162113; -0.015483962330865568 0.033170202849153396; 0.9996234524959495 -0.9999222750037552; -0.042752996491522796 -0.9999889111676993; 0.02034135110246184 -0.021143148519727473; -0.9998642004058231 0.04430012217208032; 0.9999806191045156 0.9999133556016044; 0.9999598117529124 -0.04199614167285486; -0.9992769264670293 0.9998560508336197; 0.04388526090465996 0.999999599995114]
400,636,300,0.5127103828005225,[-0.9999994611978932 0.07929960776953969; -0.9999976767783838 -0.9999967872749982; 0.015800696207004555 0.028106909759736575; 0.9999998144600339 -0.07862203505764863; -0.9999962884058409 1.0; 0.9999999975490894 -0.9999690176019891; -0.07864037537579026 -0.9999962852428096; 0.07896609462608017 0.9999932607765787; 0.9998762836585731 1.0; -0.01438871390340735 -0.024326418667937295]
401,563,300,0.5125136173324809,[-0.9999998284584555 -0.999993445338294; -0.99983635623892 0.9999999382332647; 0.0014918818628771103 -0.02555972013360787; 0.03437142068952947 -0.9999999751784012; -0.03313784005380049 0.9999999478355021; 0.003523872874871871 0.003600359205359566; 0.9999973726239774 0.03154747592013317; 1.0 -0.999998789943579; -0.999973011453892 -0.03588208514778193; 0.999985295903721 0.9999865179218583]
402,1404,300,0.5124862094503814,[0.03873016072258098 0.9999995190963473; -0.0012007339322004547 0.005404500737231364; -0.9999998496595436 0.9999999939082174; 0.9999998921287286 -1.0; -0.9999998848480014 0.040848918514782014; -0.9999997263638866 -0.9999999775451828; 0.9999999212063885 -0.03819473432286206; -0.0073889604318252795 0.007517943966881974; -0.040289186693430616 -0.9999875689120218; 0.9999991008356671 0.9999992257799255]
403,1358,300,0.5127469075159905,[-0.9999999943170613 -0.9999999998959102; -0.9999999856773943 0.9999999971891204; 0.999999999031027 0.9999999904177017; 0.014359957253095702 -0.0029861373585811585; 0.9999999977805147 -0.08519074422342417; 0.08876102922900886 0.9999999992404579; 0.0006391368340854935 0.02350803396769142; -0.08535543756301878 -0.9999999980824988; -0.9999999966998416 0.08879517673640491; 0.9999999953012274 -0.9999999936725278]
404,1654,300,0.5137591059341455,[1.0 0.16699117023848517; -1.0 -0.9999999996816765; -0.16496736754460298 1.0; 0.9999999999997932 -0.9999999996616058; 0.9999999983579048 0.999999999737377; -0.9999999999835407 -0.16408521200481815; 0.0031284658544394844 0.012505304490823117; 0.16606746210860754 -0.9999999998107093; -1.0 0.9999999992089962; 0.006313519153332909 0.0016455079235391653]
405,382,300,0.5128844051655836,[0.9999997714103307 -0.9999225031474959; 0.014078858091737145 -0.0004921883115761109; -0.09839436320661518 0.9999590810440262; -0.004197725120094756 -0.020234475757285368; 0.9999984356092306 0.9999974995127465; -0.999882363443118 1.0; -0.9999999464297042 -0.10141342002418686; -0.9997470554463288 -0.9998968946875048; 0.9999519125177452 0.0977960408213354; 0.10095808794062161 -0.9999399604254596]
406,759,300,0.5124848413765748,[1.0 1.0; 1.0 0.003593972652080688; 0.9999998712405179 -0.9999990070943922; -0.9999971730217654 -0.9999968966837671; 0.0009899170353788527 -0.030380307703896558; -0.9999959795119902 -0.005907829022447353; 0.016770766422680182 0.018772607265961506; 0.006623957418620369 -0.999994237661449; -0.9999857904170008 1.0; -0.003072200335189793 0.9999959909406969]
407,1285,300,0.5124438005684379,[-0.9999999961597578 0.011238855823378356; 0.9999999993870233 -0.9999999980128014; -1.0 -1.0; 0.00815610726408319 0.019589804667141962; 0.011181601508803114 0.9999999828930773; -0.006112661724210229 -0.01739623787450135; -0.010766570993625876 -0.9999999689071646; 0.9999999967102907 0.9999998698628897; 0.9999999912543269 -0.010807716371093403; -0.999999862619786 0.9999998306185256]
408,1975,300,0.5146888562399776,[0.9999978998654232 -0.999999917257483; -0.9999995831169209 0.20216924922906515; 1.0 0.999999315267032; 0.2013226946645557 0.9999999111855522; -0.9999993766967634 0.9999992210664425; -0.00853584846527847 0.004550293125931907; -0.20176724302061977 -0.9999999391168077; 0.004198928934089627 0.0016881177687194727; -0.9999998714087671 -0.9999993938871639; 0.9999999765242862 -0.20091525596291665]
409,985,300,0.5147085442211763,[-0.9999999959792739 -0.20298263745362197; 0.999999891830551 0.20128674566922408; -0.999999928286669 -0.9999999573927295; -0.0015089002053127849 -0.0022803563325429553; 0.0030440299694175937 -0.008190547142273085; 0.9999997267971836 0.9999997519680839; -0.2017616853115167 0.999999885764364; 0.20250518147558882 -0.9999998064602985; 0.9999999955423724 -0.999999948789264; -0.9999999500579085 0.9999966296725907]
410,686,300,0.5125928912159065,[0.9999602566523175 0.9999843588380747; 0.0034177582278799683 0.0075635687960965885; -0.06321685485402367 -1.0; -0.9999474600263705 -0.9999903374354099; 0.9999977666214275 -0.06219414969905922; 0.0647948910376578 0.9999991864368923; -1.0 0.9999806492534246; -0.9999999808152479 0.06578890929473857; 0.9999981470781657 -0.9999981663704741; 0.0027355453701801992 0.011328528578457151]
411,929,300,0.5125356715660568,[-1.0 0.05451672510792451; 0.05220834292261675 0.9999967669120039; 0.9999999916123693 -0.05243576019050856; -0.9999972599347143 0.9999961087127365; 0.9999999262600316 0.9999994167420967; -0.9999982054906235 -1.0; 0.9999949312514518 -0.9999998218949744; -0.0050407065888372704 -0.002320972468417618; -0.008407590963439938 0.011781562396480401; -0.05471913207994605 -0.999999972169846]
412,1079,300,0.5133226659524234,[0.14296210382386368 0.9999999942294084; 0.9999999999901094 -0.1417400601568193; 0.0033376838133741967 0.008385462376331967; 0.0014343883406165436 -0.0004713954279372454; 0.9999999965788835 -1.0; 1.0 0.9999999927291571; -0.9999999922431705 0.14301450258790235; -0.141796061364897 -0.9999999917529936; -0.9999999988194281 0.9999999977214955; -0.9999999808287207 -0.9999999868920975]
413,1699,300,0.5131592911560255,[-0.01193913317719686 -0.0006961291285910192; 0.9999999998070803 -0.999999993049438; 0.1296945199005838 -0.9999999994781642; 0.9999999999943385 0.1296379729599366; -0.1316088552461694 0.99999999999292; 1.0 0.999999999617834; -0.9999999999990317 0.9999999997061266; -0.9999999991913646 -0.9999999999958119; -0.9999999999994696 -0.1317038101750514; -2.0298390739671916e-5 -0.00820322758059423]
414,754,300,0.5125742743481878,[-0.9999919225547765 -0.9999999889767164; 0.9999999340506176 0.05526927168449143; 0.058074641162737535 -1.0; -0.9999982082922351 0.999998659867437; -0.05433354446526893 0.9999999979325941; 0.0007952059504254246 0.004161700283434813; 0.9999999130765059 -1.0; 0.9999998673159841 0.9999999921630243; -1.0 -0.05726171539727001; 0.017271605037345605 -0.015682921525848922]
415,785,300,0.5124696179339936,[0.9999999879324654 0.9999967105617913; -0.021599467683175534 0.02140607853937607; 1.0 -0.9999999975970656; 0.008538832232933554 0.9999993104382927; 0.9999999999512339 -0.008391738100967942; -0.9999991528617426 0.008558923222930044; -0.9999999198296744 0.9999999699491205; -0.9999914238977835 -0.9999915693976726; 0.020584680420739108 -0.020577570449713107; -0.008735141503809784 -0.9999995239114612]
416,1045,300,0.5126371456240861,[1.0 1.0; 0.999990987819289 -0.07136209398211275; -0.9999999127657007 -1.0; -0.9998517926534028 0.9999966051389293; 0.07052144629370297 0.9999999999710839; 0.01120885639266773 0.009142873048732248; 0.9999999825078393 -0.9999872036245666; -0.9999821946324112 0.0718525321866776; -0.07259422128292661 -0.9999989732562766; -0.022074128013705282 -0.007710821705809838]
417,1345,300,0.5124721559765043,[0.9999999502533359 0.9999993844220744; 0.03541036312214738 0.999999982455966; -0.9999999585941075 0.9999997949928142; 0.007824908994456049 0.013818411970561918; -1.0 -0.9999975596580576; -1.0 0.03484525746678051; -0.03401099942445382 -0.9999999295782537; 0.999999646391923 -0.034619681269974646; 0.9999999521286138 -0.9999999938334877; -0.0008714750875914979 -0.012324104296424165]
418,1290,300,0.5135658333522937,[-0.9999999997250002 0.15334488249388287; 0.9999999999711657 -0.1560847285926202; 0.007352808415026101 -0.007544291056277722; -0.15268835748713513 -0.999999999991849; 0.016917859373484775 -0.0023629053972819506; 0.9999999970374992 -0.9999999966392777; 0.1566822198872075 0.9999999973035691; 0.9999999998499692 0.999999991879777; -0.9999999921568066 1.0; -0.9999999999887613 -0.9999999992731861]
419,337,300,0.5128827956629567,[0.9999993268611514 0.9998870501842937; -1.0 0.999934402339022; 0.009299805009680336 -0.030723092154184624; 0.07965584709038143 0.9997970703982643; 0.01044263382402502 0.021321438423352466; 0.9998962541134361 -0.9999999999969207; 0.9998637746965741 -0.0790895626115379; -0.9998925089063887 0.07649322186911948; -0.07572838672004045 -0.9994938144506502; -0.9991280498190789 -1.0]
420,1186,300,0.5127567960509604,[-0.9999999999999986 0.9999999999173146; 0.09145266747493697 -0.9999999700233526; 1.0 -0.9999999785812314; -0.005443048075722756 -0.004074890704642604; -0.9999999983985335 -0.0937647983628389; -0.9999999844459094 -1.0; -0.09288699944471097 1.0; -0.004011613314074956 -0.01102477203145678; 1.0 0.9999999985285114; 0.9999999999920148 0.09061195947822949]
421,1778,300,0.5125151797211952,[-0.999999999934893 -0.051781210721131954; -0.9999999999999692 -0.9999999999501837; 0.9999999999864603 0.05027173368716629; 0.050172948691270085 -0.999999999928299; -0.9999999997609754 0.9999999997865154; 0.9999999928260412 0.9999999999921306; -0.0031770614444402577 -0.0036207864541907093; -0.051864715691232785 0.999999999895532; -0.005895111147899302 -0.0033330435537264878; 0.9999999998680906 -0.9999999999984454]
422,1135,300,0.5124865232001398,[-0.9999999989068215 0.040113366027034025; 0.007510880398850345 0.008025607216225977; 0.04121907504604789 0.999999925201698; 1.0 -0.03965848901349792; 1.0 -0.9999992412315203; 0.005683759711799477 -0.004908032026512591; -0.999999362679829 -0.9999992975148241; 0.9999984146319129 0.9999994798819173; -0.038556819152928294 -0.9999999651396584; -1.0 0.9999568093033988]
423,1444,300,0.5128615443374525,[-0.008448936461059495 0.030493108340593295; 1.0 -0.9999999998012755; 0.013021076509382744 -0.024682168370714182; -0.9999999994666312 0.10095362856138254; -0.9999999952061023 -0.9999999978719772; 1.0 -0.09997014972975651; 0.9999999885271027 0.9999999998620597; -0.10002798997341608 -1.0; 0.10106546524514867 0.9999999996906308; -0.9999999989438977 0.9999999705312195]
424,589,300,0.5125121726550366,[0.026451351346460313 0.020120457579617935; -1.0 -1.0; 0.9999968189704486 0.0033539713548238074; -0.9999993515851208 0.9999134278835438; 1.0 0.9999999767392844; -0.9999857495006979 -0.0012072708134945758; 0.001130520403784386 -0.9999979483523886; -0.0038230151278741856 0.99999918358839; -0.03984680782183141 -0.009270762897711535; 0.9999806731193722 -0.9999945821479421]
425,1406,300,0.5128106746649261,[0.10005712182498447 0.9999999999869804; -0.1003663695687865 -0.9999999984117994; 0.9999999350730884 -0.9999999875267024; 0.007387442168648594 -0.002850160348977256; -0.008594422996072881 2.0594502139542603e-5; 0.9999999999998417 0.9999999999988124; 0.9999999994120038 -0.10045894553385239; -0.9999999992870795 -1.0; -0.9999999998060972 0.9999999999453907; -0.9999999999133817 0.09995082548457188]
426,1254,300,0.5127926801173902,[0.0968406545776767 -1.0; 0.9999999999883468 -1.0; -0.09277814016408924 1.0; 0.9999999988705085 0.0959253636168009; -0.9999999870428011 -0.09372333779299163; -0.999997995019422 -1.0; 1.0 1.0; 0.005664869367007351 0.001104286654421409; -0.999996338964385 0.9999999998598463; 0.016604512059265657 0.007298744735019696]
427,1298,300,0.5139564273680131,[-0.9999996252618231 -0.999994061881923; 1.0 -0.173899177012836; -0.9999999990366248 0.1734623214725371; -0.023168402450946722 -0.002826198873078758; 0.005391125699521264 -0.0039841383912671245; 0.9999927756800847 -0.9999998631065176; 0.17201783097508314 1.0; -0.1754206817663386 -1.0; -0.9999926528541501 0.9999998736568803; 0.9999991596172888 0.9999994571187827]
428,1357,300,0.5131209201409433,[-0.1282377361426425 -0.999999999351937; 0.008661763743385606 0.005142369198511698; 0.9999999996723224 0.999999999974295; 0.1287687701288618 1.0; -0.9999999985121345 1.0; -0.006555723618740452 -0.0010524762524525694; 1.0 -0.9999999993179512; -0.9999999999997197 0.12885301153415835; -1.0 -1.0; 0.9999999996465275 -0.1281634345820395]
429,1263,300,0.5158780169931604,[-1.0 0.999999891884414; -1.0 -0.9999904862333789; 0.9999994391285489 -0.9999983922475908; 0.9999994293925776 0.9999868906063537; 0.9999979178110142 -0.23332436225665285; -0.01895272887859075 -0.009901343611480257; -0.23409649039477334 -0.9999975705453215; 0.0021750991836145778 -0.0087124358262159; -1.0 0.23116342688136152; 0.230478550499366 0.9999999471889925]
430,983,300,0.5133940448910831,[-0.9999999999915677 -1.0; -0.015848142298029576 0.013581447212216307; 0.9999999995856453 0.14670405912828158; 0.9999998646446807 1.0; -0.14668829378657625 0.9999999982681125; 0.9999999984897258 -0.999999965932207; -0.9999998632562798 -0.1442180727001594; -0.9999999793957723 0.999999963572233; 0.14423683363396128 -0.9999999380966323; 0.005634159243499403 0.0021348063253188495]
431,1403,300,0.5126371980713198,[0.9999999999816829 0.999999999959748; -0.00647959786946803 0.0017749335738628327; -0.9999999999372209 0.07635920658890936; 0.07700105193425724 0.9999999999978346; 0.011436297810225258 -0.0028841217442230234; -0.9999999998602233 -0.999999997933671; -0.0760590838485318 -0.9999999999617061; 0.9999999999955841 -0.07668275540292749; 0.9999999990504945 -0.9999999998041281; -0.9999999999504192 0.9999999996890568]
432,2074,300,0.5124791872935723,[-0.9999999914550242 0.9999999964495545; -0.03765134774773021 -0.999999999287934; 0.9999999999939274 0.9999999986720232; -0.9999999994480533 0.03870663761976268; -0.004446890147575318 -0.0031220372803245364; 0.9999999999129148 -0.9999999996574379; 0.999999999763339 -0.03853583818884546; 0.014025367238912042 0.004526761654156653; -0.9999999959872796 -0.9999999965447637; 0.03957055672286497 0.9999999992948156]
433,1687,300,0.512493454851975,[-0.9999999999145784 0.9999999999953865; -1.0 0.039284156904319086; -1.0 -0.9999999999543031; 0.9999999978937869 -0.9999999999030442; 0.9999999999947107 -0.036909478446675685; 0.9999999998631939 0.9999999988820927; -0.019862330310232424 0.01129631193233305; 0.008732831102716183 3.754068170498167e-5; -0.03915571389239171 -1.0; 0.0370714256369917 0.9999999999858294]
434,585,300,0.5126034230471563,[0.9999818409605684 0.9999952450707984; 0.9999953461243635 0.06117340197268529; -0.058608681521608294 0.9999977230267156; 0.010573457280077202 0.006805274383102034; -0.9999995314587863 0.999982324111884; 0.017780236350003146 -0.01208662647857796; -1.0 -0.9999947936189112; -0.999999998759623 -0.061713262707487816; 0.9999982214822938 -0.9999997904752983; 0.06428567067369208 -0.9999991518930539]
435,918,300,0.512527535616264,[-0.010307205455093345 0.9999989085004628; 0.01753270372897233 -0.9999985181244722; 0.999994777621881 0.013566830150256086; 0.007912612061038302 -0.022415219711528673; -0.9999999990094647 -0.014101921723365858; 0.02817932969315451 0.019049924184876502; 0.9999915973599505 0.9999657951319606; -0.999998101091982 -1.0; 0.999969158511347 -0.9999981658539011; -1.0 0.9999970192030488]
436,1304,300,0.5124967026002188,[-0.9999999996967229 0.9999998530132562; 0.0018569268859341863 0.0055179088273680146; 0.046373157796854414 -0.9999998163401117; -0.9999999570141738 -0.044999810511849404; -0.9999996248515114 -0.9999998439359213; -0.045544800345126805 0.9999999791903014; 0.9999999844717541 0.9999999002677903; 0.9999999041561933 0.04692951426312466; 0.0029547236319969823 0.0038929604252796466; 0.9999999855624624 -0.9999996139074773]
437,1133,300,0.5139179818501746,[0.9999999883443695 0.9999999457951817; 0.17221107695052348 0.9999999993857743; 0.9999999564042265 -0.9999999931925634; -0.1729309997353467 -0.9999999896957092; 0.01425864862245559 0.003265577544842175; -0.9999999750717026 1.0; -0.9999999609744477 0.17210645714550532; 0.9999999589245204 -0.17306719660774356; -0.01687775936160617 -0.009303251657098381; -0.9999999909489535 -0.9999999899168422]
438,657,300,0.5159381336639639,[-0.9999999935794246 -0.23459900821026175; 1.0 -0.9999999954438796; -0.9999998349585479 -0.9999999538730874; 0.0008399035964266379 -0.005740525078409977; -0.004278084686163851 0.005812414836177397; -0.23478909571380263 0.999999998928595; 0.23423589673686007 -0.9999995857584975; 1.0 1.0; 0.9999999097037088 0.23443856507899935; -1.0 0.9999875878512849]
439,1771,300,0.5124298714268417,[-0.0056762318351870275 -0.00022774483973808193; 0.014544437558101447 0.9999999995693454; -0.01596904159114506 -0.9999999977247587; -0.9999999972728487 0.999999973495984; 0.9999999985102213 -0.014895762461908253; -0.9999998725091475 0.01562692706864541; 0.9999999986965401 -0.9999999975481337; -0.001527993167316738 0.0037237499001326843; 0.9999999989509154 0.9999999894338926; -0.9999999653463931 -0.9999999988869789]
440,854,300,0.5165469610794816,[-0.9999970412183207 -0.9995388471607606; 0.9999995373302701 0.9999973701858393; 0.24407806707258917 1.0; 0.9998800603209734 -0.24460731479853237; 0.0006924440921567831 -0.01981576154228159; -0.0040996063060487215 0.018722129938264782; -0.24482598181948587 -0.9999515087991722; -0.9997892568044962 1.0; 0.999964580742607 -0.9999999268603219; -0.999847837804775 0.2448067813730316]
441,383,300,0.51446378437105,[0.9999997806117628 0.9996557199696511; -0.03407093633923753 -0.01900067173368873; -0.1904155642288807 -0.999982514661075; 0.9999474929884415 -0.1892189454052194; 0.18808211171101322 0.9998542580784673; -0.9999980395414666 0.9999999990317303; -0.9999443412461759 0.18956782252409632; 0.9994627940109749 -0.9999452850764246; 0.02141554217002949 0.016737373517031917; -0.9999872934956379 -0.9996793782518436]
442,1968,300,0.5125821989704984,[-0.06480045103064232 -0.9999999999922141; -0.9999999999524869 0.999999999983442; -0.009800735997338736 0.004779348150564687; 0.0623334749220585 0.9999999999992619; -0.004050008500235253 0.009234459374194953; 0.9999999999992544 0.9999999999985594; 1.0 -0.062089007981563145; -0.9999999999902507 0.0650962055561254; -0.9999999999999045 -0.9999999999723284; 0.9999999999999887 -0.9999999999842485]
443,1272,300,0.5124925253305951,[-0.034508459012604444 0.9999999953843038; 0.9999987214645571 -0.9999997891595477; 0.03785319829800165 -0.9999999772671012; 0.9999999983279328 0.03704917134801364; 0.018199785334954546 -0.007060244483497661; -0.9999998388545158 -0.9999998820146534; -0.9999992229739867 1.0; -0.9999994384103803 -0.035420553249260016; -0.0009862154195191355 0.014332509970973198; 0.9999999745496894 0.9999999785492932]
444,2049,300,0.5126192078874061,[0.0026674092562303537 -0.014902256842900358; -0.010797164581636234 0.006194481977827546; -0.9999995074592826 -0.9999999924766295; -0.9999999999997528 0.9999996579347016; -0.9999999498432995 -0.07264330307282706; 0.07096600112368345 -0.9999999688559988; 0.9999999801505374 0.0707737470883772; -0.0723786111125398 0.9999999706466702; 0.9999994803182733 -0.999999916184967; 0.9999993749840516 0.9999997967982176]
445,617,300,0.5165057421341597,[0.008618262976833607 0.004690282915196562; 0.9999999225925034 0.2455067568958251; -0.999950738190366 0.9999311800227403; 0.9995493290922738 0.9999385224253038; -0.9999983028872511 -0.9999171962244728; 0.24559310555771077 -0.9999872812521637; -7.181650071243456e-5 -0.0024367951778526925; 0.9999147152342959 -0.9998610532053367; -0.9999683910030829 -0.24458610447780432; -0.24467651770500756 0.9999952595864168]
446,660,300,0.51248946947907,[0.026120606980048967 0.9999991957366747; 1.0 -0.9999997248025908; -0.029415097178835933 -0.9999999999999404; 0.9999984464638472 0.9999999773647991; -0.9999999935160188 -0.9999999926935198; 0.0076262258614643585 0.017578521720402248; -0.9999999906407372 0.9999999574274745; -0.9999967742461934 0.029230321260093617; -0.0246573881340002 -0.004542815562919098; 0.9999999986295677 -0.02648772501205985]
447,1160,300,0.5124468579888909,[-0.9999995629681687 0.9999999944198239; 0.0003776886614932505 -0.008784811198604804; 0.9999999863117593 -0.024191462049993496; -0.9999999883812339 0.024465751914458062; 0.9999999886673007 -0.9999999994854595; 0.9999999637184439 0.9999996064083854; 0.02504967576809597 0.9999999996437482; 0.006903798569061202 0.010430826519693143; -0.02358491009583723 -0.9999999895675841; -0.9999999999515872 -0.9999998872229571]
448,1348,300,0.5126066608479373,[0.999999999751878 1.0; -0.07141130992032534 0.9999999999715771; 0.006455551495953358 0.008391820817467198; -1.0 0.9999999999996857; -1.0 -0.9999999999987896; -0.008937546632125684 -0.005872363925762124; 0.9999999980453553 -1.0; 1.0 0.07134331580111658; 0.07087460276398871 -0.9999999999954882; -1.0 -0.07090071610704055]
449,664,300,0.5129876538150004,[-0.11554278192059234 -1.0; -0.020882093997203137 -0.011974297999992965; -0.9999974401704692 0.11276353948819683; 1.0 -1.0; -1.0 1.0; 0.9999990105991422 -0.11237266523991706; -1.0 -0.9999997771649946; 0.9999889988584686 0.9999936901006782; -0.010200793451501315 0.009004729534935835; 0.10956387498798655 0.999999984922876]
450,1152,300,0.5124654463468228,[0.9999999998437605 0.9999999937298675; 0.9999999976576145 0.03250783365601942; -0.03125277640059372 1.0; -1.0 0.9999999989550263; -0.999999998688965 -0.0309814909450436; 0.9999999922593564 -0.9999999900446406; 0.011061130936226468 0.013375148089030701; -0.005528044689492529 -0.005964674914107317; 0.03228496089962346 -0.9999999997613717; -0.9999999961139074 -0.9999999978341656]
451,1982,300,0.5129487414604554,[-0.9999998829747493 -0.99999999774374; 0.9999999902454128 0.111387380513003; 0.010404986564211873 0.003996951908888461; -0.999999999767751 0.9999999993166481; -0.002041949491356206 -0.0175855599062604; -0.11157970765752023 0.999999999285592; -0.9999999982382262 -0.11370306172335079; 0.9999999984015954 -0.9999999071730402; 0.9999999984867491 0.9999999992635997; 0.113578904478244 -0.9999999999095598]
452,1489,300,0.5140475794827285,[0.9999999999991852 -0.9999999998821516; -0.9999999999999609 -0.17946195113047894; -0.9999999999611188 -1.0; -1.0 1.0; 0.9999999999940301 0.9999999999855342; 0.005237893334873473 -0.017270614237892293; 0.17828024032460757 -0.9999999999985195; -0.0066426211279280835 0.0020912512604023092; -0.1778738208770629 0.9999999999999655; 0.9999999999951266 0.1767468305137648]
453,1793,300,0.5144356741428492,[0.001958158745934507 -0.0017267915646913157; 0.9999995992258249 0.19288891221985277; -0.9999996873438215 1.0; 1.0 -0.9999998413795821; -0.1938176291945155 0.9999999994279056; 0.19196322713001435 -0.9999991712188899; -0.9999996096476117 -1.0; 0.9999997146326144 0.9999999986215997; -0.9999999999992186 -0.1928873354247412; -0.012206577899520638 0.0045372731838353685]
454,625,300,0.5127947874772314,[-0.0300505326726918 0.0004975963784632452; -0.9999999392634701 -0.09371372376626606; -1.0 1.0; 0.9999994097593825 -0.9999966918605411; 1.0 0.09051233451856334; -0.09334395897409167 0.999998772915069; 0.9999999357801749 0.9999980469964711; 0.09073602170045389 -1.0; 0.014579794780913072 -0.01506989841124546; -0.9999969809957517 -0.9999998342530686]
455,647,300,0.512457666182524,[0.9999968987441599 0.9999988627470635; -0.9999971569570489 -1.0; 0.9999996784501899 -0.9999964606530884; -0.9999996853921104 0.9999972134778818; -0.0006389141238805832 0.9999999969302856; -0.9999996425204416 -0.0015346225422281938; 0.01367187627757333 -0.023328146010711256; -0.018391992633382113 0.010708713788881646; 0.9999999996739842 -0.0009893473431710417; -0.0003092563241512577 -1.0]
456,1695,300,0.5134880657709195,[0.9999999999992808 -0.9999999999994972; -0.0027055717624167755 0.012858758117839712; 0.15224087195605593 0.9999999999999936; 0.999999999999968 0.9999999999996947; 0.9999999999998875 -0.15130224007632606; -1.0 -0.9999999999999993; 0.003391025590310164 -0.004812662136714651; -1.0 1.0; -0.1518053236407724 -0.9999999999999989; -0.9999999999999724 0.1527325299463518]
457,785,300,0.5125030099311931,[0.03786269222694101 -0.9999999899198384; -1.0 -0.03711722152355326; 1.0 0.034956161584535905; 1.0 0.9999993044729364; -0.9999984629811944 -0.9999997054395507; -0.034383319851249976 0.9999997171896192; 0.022273782177780557 0.006027237638231365; -0.005415149231196938 -0.017761138497483776; 0.999999031883749 -1.0; -1.0 0.9999998157285667]
458,1078,300,0.5129410669602426,[-0.9999998866896758 0.9999891236205056; -1.0 -0.11169521766029733; 1.0 -0.9999970994039237; 0.999999991159321 0.9999998079292195; -0.9999999704702002 -1.0; 0.0038772083086351314 -0.01392449719255275; 0.11159766813797306 -0.9999999312357402; -0.11247549866599797 0.9999999907466456; -0.0077616223899134714 0.0186337271653039; 0.9999998689768552 0.11246296832792387]
459,1442,300,0.5169668494425874,[-0.9999999914990673 -0.25538705701550046; 0.2550048120299355 -0.9999999841942018; -0.2550840059831246 0.9999999988206842; 0.999999999828328 0.25476409279813866; 0.9999999589674281 -0.9999977723290523; -0.9999999636942544 0.9999999899990453; 0.004813697382368159 -0.01301326378932406; -0.006477026779579181 0.009516711339347885; -0.9999998812893742 -0.9999987401281929; 0.9999856179062411 1.0]
