nPsoRun,n_iter,S,fgbest,optDes
279,2109,300,1.5941303347401048,[-0.9999999999999942 0.9997702002695434; 0.9999999999972106 0.7137091268254465; -0.8165352912623604 -0.4703845577037576; -0.12962054620654215 0.05582547685333183; -0.02986800002923011 -0.9999999999989087; -0.035670304677430854 0.9942874164736064; 0.7382943606734486 -0.49364672083583666]
280,390,300,1.6150371513338344,[0.7042535627551003 -0.41633383756617987; -0.2875664261040326 0.048955631842291854; -0.20563326597301673 0.9935623910003436; -0.9156022019565154 -0.6287049901373868; 0.09918953239261465 -0.9997334236959198; 0.9998184962124026 0.8819743688691261; -0.9999914674465729 0.986761899426741]
281,2393,300,1.6141101579161037,[-1.0 -0.9999956230675712; -0.3030967695945648 0.9999998371627993; 0.16484225815425035 -0.9744506640291685; 0.9999999317525016 -0.5296837700667689; -0.9416769176774351 0.3016195298844148; 0.6186093639430907 0.5438635539615593; -0.023607430188949275 -0.09778897399733369]
282,1453,300,1.625008542359638,[-0.999999999927 0.9999882054403911; 0.24536353478122172 0.9999961606160889; 0.9999999999999658 0.9826134639648725; -0.18352210688031356 -0.9999999999274957; 0.30560120051779205 0.014049953831534037; 0.8801962389111936 -0.7078623269862894; -0.7408986745515574 -0.3929528466954556]
283,786,300,1.6234186670400277,[-0.20356458188715018 0.9999992561372425; 0.23957753971287074 -0.9916930302211552; -0.7512089706571096 0.40753501923533664; 0.9999999999996788 -0.974345409708177; -1.0 -0.9999991693474193; 0.30895013851745645 -0.006842285892700931; 0.8798833900051495 0.6998455624508951]
284,1504,300,1.625366655122914,[0.1123085236379777 -0.14470981060297236; 0.31903748176700586 0.8483393465257006; -0.9998864833888176 0.9999995776347727; 0.9999999454387011 0.4501279792973216; 0.7048450621763469 -0.7276659177628508; -0.5203488487011447 -0.999999473741918; -0.8785614682163039 -0.3062005108640017]
285,907,300,1.6081046312897622,[-0.9999928889617249 -0.9652097984008728; -0.011603354592506936 -0.894312061538669; 0.9999989071036787 -0.6395237878819281; 0.722890869288525 0.5317212936681849; -0.1306731852570579 -0.05099417982574793; -0.07368452960766901 0.9999999999736974; -0.9092055869537098 0.49225559179154627]
286,1975,300,1.685814245292764,[0.48277541085531805 -0.8850053858866275; 0.10026687176111095 0.4508484170565838; -0.8034408082298736 0.27981932682475635; 0.9293687788762307 0.9473335353584789; -0.9999821383978744 0.9999985412475988; 0.9999983042739966 -0.25414793367077515; -0.9297063068225047 -0.9999680664377026]
287,2126,300,1.6052353410794338,[0.06266807668595402 -0.12581747337939891; -0.9999999951169448 -0.9999999828861683; -0.8678725731043686 0.30080271549540705; 0.19312152897846754 -0.9889998320239504; 0.6706285563026255 0.5662138492038262; 1.0 -0.6227730437180322; -0.2047611599170918 1.0]
288,904,300,1.598221383129241,[-0.7753138713437963 0.4335739436588387; -0.0783582350878787 0.9999999925078369; 0.1416369586632632 -0.9542431166449248; 0.8043774162152807 0.5762821964267592; 0.1797814770390605 -0.022666868888315112; 0.999999993909212 -0.8826879964697405; -1.0 -0.8230949257275213]
289,1035,300,1.6071963250319508,[-0.16878731616630696 -0.9999999681362098; -0.029210205952902926 0.11212340747715828; 0.6555323265387567 -0.5807296270583083; 0.9999999690212528 0.5954792260194908; -0.876536568065179 -0.29196159989465637; -1.0 0.9999999864725632; 0.15506951682503067 0.9824152821851454]
290,207,300,1.6145642337090578,[-0.6362176111802839 -0.6559002350326072; -0.9995449339286377 0.4127451479952609; 0.9997552422444224 0.9998995887720576; 0.43798345398235516 -0.9999483772598999; -0.006788215385885763 -0.050429302592699676; 0.9014641691717563 -0.2606493715033101; -0.2711586244285723 0.9032562889844254]
291,734,300,1.6180336947829652,[-0.8558039771803925 -0.6520751056229493; 0.1022563756712092 -0.9999997395955816; -0.9999975391810908 0.9998261491789666; -0.3122647594157884 0.03982133098076137; -0.21388201771175616 0.9227497963817782; 0.8010058146436254 -0.42733183177351813; 0.9999572738940772 0.7761447539993479]
292,1771,300,1.5984250802742532,[0.19470598415180124 0.9999999997447812; 0.008933415573939604 -0.0983285918931601; 0.9999999985697358 -0.9999999994391012; -0.9999999998922986 -0.6426573207464356; 0.9003368758721687 0.36840631613033403; -0.11292602601945484 -0.9904731222152608; -0.6571234011807904 0.5279183668097024]
293,273,300,1.6114012150646673,[0.999978721308629 0.10557622185917942; -0.8459362433185156 0.9998507814924039; -0.9667298728317163 -0.17933503703724427; 0.45499290728110214 0.71091031097589; 0.616209281216166 -0.934562700925824; -0.9995021596401629 -1.0; -0.03486197270471883 -0.2942309985524111]
294,486,300,1.6043884140856663,[-0.41297427257582164 0.7730393416815983; 0.9857399950471241 -0.17242978124897776; 0.02673852134669029 -0.21698111906821788; 0.9128336626508113 -1.0; 0.8819489095527158 0.9999054447335293; -0.9999749728460278 0.11604688911526592; -0.5969939098786238 -0.8048388140395685]
295,1059,300,1.6253914350090117,[0.9999999236418758 0.9999975932859032; -0.4749319861440935 -0.7651165196365037; 0.8865779572936308 0.19555063495683425; 0.03531007451762389 0.33986479198119524; 0.7940487868412963 -0.9999994798772701; -0.9999936473021726 -0.12847978841919216; -0.6825997517869443 0.9697084910318422]
296,431,300,1.6133229163737068,[-0.2505183026245443 -0.023560769502829565; -0.9999999314471825 -0.9609593726839825; 0.999970839817697 -0.9157717135316739; -0.20381114510292267 -0.9983770369121701; -0.8186330176433362 0.643948639569714; 0.7644246378174493 0.39287056161188916; 0.12298486372655026 0.9999970201768296]
297,2387,300,1.6061346711705151,[0.5975034412782355 -0.7343626661532863; 0.9999999821929494 0.18714464563561825; -0.9708608610201654 -0.17482013469421087; -0.8090247432549083 -1.0; 0.41893995487603836 0.8217998706856499; -0.9582220317084014 1.0; 0.008943234955238917 -0.15869054512829342]
298,3438,300,1.6360668622850794,[0.3718071381155154 0.008248639038842924; -0.2259008361921887 0.9999999999997186; 0.9999999996455393 -0.999992625147199; 0.24176877625266463 -0.8713959353671985; -0.9999999997263916 -0.8914627428286097; 0.9436477510605719 0.777352143566379; -0.8131092538714662 0.47595710174554223]
299,234,300,1.6696695318461816,[0.9999155393781581 -0.923236972259174; -0.29412903505199195 -0.8494628040664158; -0.9997773999392053 0.8847803091713712; 0.2194096460621428 0.999886312621462; 0.8094465183563637 0.4389890360198666; -0.44405017052930096 0.041968747394200846; -0.9998300310623572 -0.9978672134306484]
300,1751,300,1.631393637954741,[-0.74050702498006 -0.40133766786815217; 0.344769911530863 0.011179872963045626; -0.1891583515046614 -0.9999996925483787; 0.9299783995312352 -0.7652421741967594; 0.27301411057231456 0.9547205001777432; -0.9999999821205375 0.9690819810245879; 0.9999999416182993 0.9969076301490885]
301,2897,300,1.6052125555959031,[0.06884846217298864 -0.9054187702648036; -0.9999999999979393 -0.6886732471496936; 0.021695482645581465 0.999999999891836; 0.9999999998795385 -0.9538544388932656; 0.8880015068528572 0.541468655567329; -0.7420376226660557 0.49709955871056194; 0.173822709169456 -0.038914199281501374]
302,379,300,1.6203880184372828,[-0.9302371993159758 -0.9999147471433222; 0.03071861734658399 -0.24984786227965444; -0.90929753542054 0.999691530933299; 0.6730502910966228 -0.7718329777157199; 0.4129995900889391 0.8064861804556396; -0.9516977258006665 -0.22865694340590897; 0.9989663177325752 0.1675402624165318]
303,1029,300,1.6259074494909787,[-0.999999124649595 0.9988567409642212; 0.3229131139787035 -0.0008984193210608514; -0.2174145530138393 -0.9999992746437422; 0.999999902395917 0.9793427125892717; 0.8575576119449201 -0.7370104881847179; 0.2628973269789411 0.9713108563614034; -0.7813923562196206 -0.39525352738259634]
304,2036,300,1.6067244450457205,[-0.06785242925012881 -0.09664552592460204; 0.5919606795782701 -0.6952309794619992; 0.3069699444161584 0.8209151831003744; -0.9999999999548141 0.9999999958781696; 0.9999999999358565 0.2086000625257376; -0.9962710509893905 -0.2211514639175105; -0.6571324238599275 -0.9999999999498913]
305,1109,300,1.6149268335523506,[-0.20109600462019106 -0.9643196551277997; -0.9999983727949161 -0.9811685022416569; -0.28247707011106116 0.01748313325535372; 0.7557332361387186 0.44505876089190904; 0.9999999367819744 -0.9237117584439758; 0.166486050548855 0.9999999748172197; -0.8640678532383284 0.6725176531769509]
306,456,300,1.6352403622319256,[-1.0 -0.9982533456260411; 0.99984947895343 -0.9181983182922283; -0.34433515432730577 -0.0354128914738794; 0.1751894934078055 0.9996529570130674; -0.22383528709678652 -0.9582373161829857; -0.9952963836682345 0.6790997362954765; 0.7099652889840516 0.4497460582720172]
307,1943,300,1.5925159424176103,[-0.71805628767245 -0.5844308538101842; -0.06585842109588816 0.033976473179024545; -0.14608684175741998 0.9658078938015316; 0.9999999999320444 0.9984474790068477; -0.9999999970850865 0.6937188946689539; 0.826867760482105 -0.38827836580025477; 0.16277655326873638 -0.9999999999283832]
308,1098,300,1.6007015655504817,[0.05047266427740544 -0.9999999984297788; 0.727473834649338 -0.47902672564801385; -0.8486854809906357 -0.54635908071311; 0.9999999977189432 0.8579129596968735; -0.06904511499586852 0.9467410411937218; -0.9999999839914522 0.8328272151353859; -0.11121123359920268 0.0024135351514782957]
309,371,300,1.6237356965114251,[0.9999966722374313 0.9887582769190316; -0.31177225922284535 0.0022867151016102154; -0.2537543336782118 0.9643263347306832; 0.22401028492322322 -1.0; 0.7472339180212905 -0.4161527564724654; -0.8907084798662391 -0.6869894618252075; -0.999999701400846 0.9132339105112042]
310,262,300,1.6251947048320303,[-0.8889902680015123 -0.6856320535022129; -0.3009685076255595 0.002839545431069979; 0.18521336334552818 -0.9993968596121532; -0.2131498311262466 0.9988663576575478; 0.9995731281185499 0.9838727327460182; -1.0 0.9993266150797518; 0.741289539615049 -0.4228817057118905]
311,1802,300,1.6123884706870535,[-0.029534486382800033 0.06487128440038883; -1.0 -0.4225435124459523; 0.9098824449300107 0.2666923767518316; -0.6300832376279897 0.6647144259277203; -0.2894683619315851 -0.8885121523190836; 0.45529230378544655 0.9999999995314403; 0.9999951736398935 -1.0]
312,891,300,1.5918977016177813,[-0.08417511319783257 0.9657396446356717; 0.8608327785716238 -0.4009516952414443; 0.999999996712585 0.9607213012632088; 0.005923636211402534 0.07971328187712641; -0.7037862149030424 -0.5335357236202096; 0.13268632922917908 -0.9999999972852357; -0.9999999690491357 0.6688604548418041]
313,821,300,1.6019542117931103,[-0.970043636618424 -0.999995108090979; 0.5514628687915347 0.7992894454940414; -0.7038573429278645 0.999999980100533; -0.020668504665005454 0.021633258091071927; 0.4463777575622335 -0.7568367091577332; -0.9584735459724533 0.06247820415248009; 0.9999987465322625 -0.0847975543966735]
314,900,300,1.6252450490819337,[0.5031880448020211 -0.8295541200139228; -0.9999972572650558 0.9999999558232981; 0.6665216794255485 0.8685594625230451; 0.9999997849716773 -0.17445580972039626; -0.8808980842150873 0.1859148551502876; 0.014476242092051431 0.32296555048530184; -0.7998631484765769 -0.9999923044410901]
315,1456,300,1.5920371763383638,[-0.6882307469887028 0.9999999999994478; 0.4140338900979368 -0.8047404096156359; 0.9999999999999977 -0.14086864909159313; -0.03660097583853763 0.044483717372585135; 0.5608464090215932 0.7451170620254602; -0.9666007703807296 0.10795540189132255; -0.989578322624993 -0.9999999999999051]
316,1242,300,1.6211943906881432,[-0.00842159050467479 0.2978634698778348; -0.999998791633787 -0.1743244716706225; -0.6812174329710686 0.902650329763021; -0.4565392061021086 -0.7486237078546879; 0.9537303147551917 0.19510582567670517; 0.9846186316378484 0.9999956427357201; 0.9270902430128245 -0.9997776591829761]
317,1924,300,1.603777153023666,[0.18668596389118583 -0.955637537250694; -0.2708079425728157 1.0; 0.6607452781471468 0.5760630565803085; 0.02648820544440269 -0.07025015495645179; 0.9999999999997319 -0.5501743549103533; -0.8891213695466231 0.3121783001003541; -0.9999999999988299 -0.9999999999999553]
318,1509,300,1.5996518229203893,[0.9999999373784485 -0.6857457429929704; 0.6624927272426572 0.5458179999308486; -0.8888384462746841 0.38088571963947926; 0.14562406468188116 -0.9857876182538591; -0.2066429135208773 0.9999998826148314; 0.0482246672091794 -0.06399315772634527; -0.9999999638007474 -0.9999999946917931]
319,696,300,1.6219125465340039,[-0.0037217274301567706 -0.028622480088005702; -0.9999996814038344 0.44862552059463184; 0.9310234778536441 -0.3624350603760608; -0.17678376984069097 0.8801651149175669; -0.6673091327398868 -0.5995027938489178; 0.39726948106998883 -0.999999999999992; 0.9999952800475469 0.9999994438049086]
320,1458,300,1.6387712202195555,[-0.9999998049209904 -0.9570467191719635; -0.7728637286107867 0.42625465397536527; 0.9431384407175726 0.8336355551598258; -0.21596558039633748 0.9999999476682092; 0.9999977560136983 -0.997105589081248; 0.3619726215132058 0.016187607585951596; 0.27566285288340303 -0.8989396301198471]
321,427,300,1.6083133056372745,[0.045121982735029556 0.9743325912393447; 0.16162062120535983 0.015510455471112837; 0.8924391210608468 -0.5199558673970641; -0.9998493889574418 0.7926177949801915; -0.6880204444561933 -0.5078173210912083; 0.999425211421459 0.9813110364209294; -0.0017599929202205024 -0.9999997449664048]
322,1399,300,1.6260335728760245,[-1.0 -0.9995651534403757; -0.5548711958041148 1.0; 0.6886433955586386 0.6823730562310187; 0.07626904487552545 0.09701517328538657; -0.8672007516520089 0.24222647206635584; 0.9999999576479265 -0.33626650216529425; 0.34136961245192765 -0.8886743886119339]
323,1492,300,1.5955311309291682,[0.003091642296355161 0.9999999999966053; -0.8056484647524551 0.5092801709343711; -0.03823571290395983 -0.9407321097065156; -0.09673470858514156 -0.014377063617416959; 0.7691527396301618 0.5020067297566196; 0.9999999999999983 -0.7517896910631897; -0.9999999999968434 -0.9065665694632491]
324,431,300,1.600264357792807,[-0.13532353968306904 0.04604816039372304; 0.12394946077397613 -0.9999830536207691; 0.7674441466965034 -0.38898727952979545; -0.7789510813023265 -0.5755915251337825; -0.9999621240348036 0.7885208734213206; 0.9999943307243432 0.9567765586205521; -0.15096038102936787 0.9999811450201704]
325,1436,300,1.6372191244461507,[-0.999992802109611 0.9973426545594098; 0.2566260240055593 -0.9999731935404941; -0.28449957821117167 0.9271387256285463; -0.3712767170786707 -0.014063273644619541; -0.932303959191863 -0.7899210904684195; 0.9998494594927666 0.9883145408029149; 0.7748092064047571 -0.43446971489909536]
326,914,300,1.6099855462588442,[0.6026306702361025 0.8882009773135846; -0.04375764205076539 0.2381389117610872; 0.4306201200569441 -0.7270611740254579; -0.8783616817738944 -1.0; -0.9880918986844432 0.14283358392213621; 0.9999918628270535 -0.08313384841061858; -0.9616696584421938 0.9999980765870949]
327,1230,300,1.6015112109232823,[0.6116140329765414 -0.9999999998982919; 0.9999999106192449 0.9999999982764253; -0.3299028438222035 0.8988062504905676; 0.9899606066547877 -0.13507790786473542; -0.5387002863020307 -0.6561586649232015; 0.12822137530291738 0.0038128836142308268; -0.9999999999761187 0.19848280344367597]
328,1644,300,1.5991330008060813,[0.8152270439080316 -0.5846951575986582; -0.9999999344673267 0.8851818223611848; 0.13145740109511148 0.9544546129975525; -0.7578077090547738 -0.45127062639948523; 0.9999999926963286 0.8495992200954589; 0.16442073495935142 -0.004716297991102654; -0.10714505491118848 -0.9999999995172395]
329,208,300,1.6056214074528643,[0.8148300183216504 0.9994045248945692; -0.5354249273322631 0.7783385640040003; -0.44796755420830786 -0.7700705002693374; 0.9130260903871315 -0.9959173170514195; -0.998106643248537 -0.12600768631435902; 0.9891114796023136 0.1052208711919782; 0.015256929032818615 0.12397903728510519]
330,1170,300,1.6055081633888533,[-0.778831511078353 0.6092499607426217; -0.14460216088493782 -0.8871190791532879; -0.1469399303065269 0.008222368859894667; 0.1552364708383777 0.999999997412818; 0.8332824667653335 0.445814803006096; 0.9999999904730057 -0.88274128858681; -0.9999999999999186 -0.7492113145131206]
331,681,300,1.6352377306851649,[-0.5401705238155852 -0.5639400098882076; 1.0 0.9999936963030994; -0.9999994396173726 0.30647510143254103; 0.9934916081627437 -0.15154244350712026; 0.1289751221350465 0.10671648565187118; -0.25322456500080087 0.9999477502067068; 0.5171764406742733 -0.9999999839133287]
332,1829,300,1.627629435271602,[-0.9986097308452396 0.999999999999509; 0.3942253958637207 -0.7337892939236914; -0.982995450970677 0.2772847131599507; -0.014628107031859981 0.3347821900746842; -0.9691908483611656 -0.9999999999990221; 0.9999999999637691 -0.1831827217752543; 0.7252791191065531 0.9000788605649475]
333,606,300,1.6132539027274233,[0.1623076728588439 -0.9043256971691281; 0.24143911235671717 -0.005877706280946553; 0.9999950743608897 -0.8382916747492621; -1.0 -0.866918328174846; 0.8903259390925768 0.6132452581913542; -0.7598776204730131 0.4645069980925129; -0.15664105653891383 0.9998076007930561]
334,501,300,1.604146429799623,[-0.9999341470078921 0.6776621676245148; -0.1638507076256214 0.9304842407286811; 0.1682739823741853 -0.998818290399765; 0.9999739275442072 0.9992859953257394; 0.7871544012754795 -0.3959385634784454; -0.11071703215813057 0.016015934087924608; -0.7819328836457915 -0.6221796349082368]
335,603,300,1.6342776784680815,[0.4621175336733378 -0.9999849223584054; -0.37081000624971855 0.9654571307073789; 0.8689722333818929 -0.09568334891226159; -0.9996548070418703 0.2604734654454104; -0.5985676990734867 -0.6484982493946063; 0.9998722999958012 0.9999999999916901; 0.012542095649214996 0.13271135888541338]
336,1148,300,1.5929211000327967,[0.9849397171749902 0.0077941800067327874; 0.047152465548132294 0.08267326681297986; -0.9999999999959258 0.06834941502011192; -0.4716218230263161 0.8147865279933059; -0.4973936414246914 -0.7375728134665684; 0.9891583032572588 0.9999999999372404; 0.7059928798828342 -0.9999999986486843]
337,1057,300,1.6508219456829463,[-0.783512766688063 -0.7964552573231524; 0.5947850585353726 -0.9999951698767382; 0.9999572575105847 0.999951707295943; -0.3914343853193637 0.8698292732110311; 0.8086736277180087 -0.2813813670898531; -0.9998141544078016 0.44869444748395315; -0.14204182784472555 -0.20704409497951784]
338,2456,300,1.5980275862264388,[-0.999999999977966 0.7299970806149884; -0.6727917051483862 -0.49905609788041155; 0.1689197704047944 0.08688308559367605; 0.9999999999882838 0.999998881970177; 0.030987049173894162 0.9999632439513862; 0.9074777646841518 -0.4476182749461562; 0.03549630417544501 -0.9999999999900394]
339,1684,300,1.607779487519271,[-0.9999999999838952 -0.19757415314055807; -0.628960856724627 0.794638134902782; 0.7998292961893329 0.9999999996067916; 0.014818265452017981 0.2148223446868858; 0.9810767004024378 0.22726040232159575; 0.9999559645952887 -0.9999999999996732; -0.38386371501706684 -0.7664642576419828]
340,1379,300,1.652809781540705,[-0.3085878373390394 0.9999980145106401; -0.9999979288591251 -0.9999943341444198; 0.9999816082370717 -0.9939374491131038; 0.2748382676029239 -0.8812475366123397; -0.841292791533029 0.47467459069671286; 0.37566906929327687 0.047141810674148556; 0.9009610879201064 0.8319041614151317]
341,819,300,1.623046432264117,[0.8055522699546197 0.9996644963295548; -0.4271904840726666 -0.8205945401738128; 0.9477259150538513 -0.9999943593786162; -0.9998938770711205 -0.2573088238967026; -0.6857295038797357 0.8353310862025296; 0.8897208223309704 0.23959528280053788; -0.022216235924086263 0.2784468093468173]
342,478,300,1.6054578772789274,[0.713053253509648 0.4588071813762086; -0.2713931994300879 -0.06972210014699447; 0.07354579472573151 0.9999985521688342; -0.9099041340085317 0.5458368033676954; -0.14901327330470127 -0.9858850234700491; 0.999918313732619 -0.8007891357212672; -0.9999984130639435 -0.9940519869230651]
343,2411,300,1.619055241458911,[-0.8978071711336719 -0.25059800046477154; -0.9984528230972967 0.9999999999911272; 1.0 0.2920170452359796; 0.39647734716263094 0.8447791845748257; -0.7281751471747429 -0.999999999930399; 0.6840882197431937 -0.7586456843586511; 0.0472027008076767 -0.21816783980264517]
344,392,300,1.60155429399431,[-0.7991101971348489 -0.5691505690780168; 0.1532081784225883 -0.9999291912631932; 0.7781596039110679 -0.4010205796507388; 1.0 0.9153159851992227; -1.0 0.7717318415956007; -0.18056888468648905 0.052558882511453055; -0.1732580483654203 0.9645818774515295]
345,1834,300,1.6239381963220147,[-0.698235449327843 -0.8283259973533775; -0.9999998962995352 0.18607963629486693; 0.972419985586611 0.9999999800219609; 0.9811214535075637 -0.9999999990047355; 0.02114790347148102 -0.30743011391525754; 0.9943978527641874 -0.25848299571343913; -0.37543602497749495 0.7831542894357755]
346,1354,300,1.618864344170713,[0.9999999996131814 0.19585777819729727; -0.906342021796391 -0.9999999887983572; -0.9366929281559313 1.0; -0.0043200113456562245 -0.3049907659107953; -0.9372152359668815 -0.26635998972735997; 0.3915890205206065 0.785897136766265; 0.7040134955258892 -0.8413965200612452]
347,1363,300,1.6067285515742928,[-0.5018052817916332 0.8284457515650009; -0.9999999999712431 0.01927370274912004; 0.7963240063914466 -0.9999976523274838; 0.7709722311332573 0.9999996732959933; -0.5423174971224868 -0.7849233236633218; 0.877456737922201 -0.033571367584730914; 0.0008235999069573475 -0.036837398696090116]
348,3396,300,1.6144337014241812,[-0.8090075359419308 0.38400279405540333; -0.999999874888567 -0.9882945428608407; -0.21008288104964098 0.9999999999536584; 0.9999999996863113 -0.8563764704927429; 0.7814870003098207 0.6180188023128584; 0.21181512101003866 -0.9959259351893444; 0.2378927606104959 -0.03298528390507365]
349,1288,300,1.6165329815018858,[-0.9999925390470894 0.7923860643172864; -0.2524302614948335 -0.016007942532042872; 0.22488782244444513 -0.9999973610834423; -0.257758812056803 0.9128018310226119; 0.999999392262117 0.9955988836263886; -0.8141195373283436 -0.7123953205071019; 0.7940925043750765 -0.38461507784153537]
350,798,300,1.6203229524483398,[0.3767192802273636 -0.7903217817777609; 0.721736514966402 0.8114715333277639; -0.7228940884094245 0.9999989621781653; 0.9999911969288682 -0.2543935442359685; -0.9998419494879925 -1.0; 0.04387392105022999 0.21913305158854435; -0.8958827546715367 0.25535032649552836]
351,1414,300,1.6179760095558717,[-0.41630652902347576 0.7288665229028642; 0.9542700742659962 -0.2091604228200066; 0.03271537223534983 -0.2979080425456573; 0.992440247271341 -0.9999996824299149; -0.9999997222179436 0.10384697791272786; -0.6871172138596106 -0.9231788813965276; 0.8750368486658847 0.9999993849708658]
352,2032,300,1.6075969925459204,[0.8430225135010455 -0.9999998941577858; -0.5709841844774455 0.9135337767579162; 0.04868370720472226 0.26315381925473513; 0.9999998706597979 0.9999999998752711; 0.9999999999707067 0.15490075225607391; -0.9999998931288082 -0.07427916679645513; -0.45124240371518426 -0.6949988379505793]
353,910,300,1.697435199042238,[-0.9999915055541279 0.23019047010307617; 0.9257830740420722 0.9999858001430673; 0.999996592815244 -0.9999994174642163; -0.9881476585534361 -0.9999771337015632; 0.7856457654485999 -0.29315341860656646; -0.47053120580191776 0.8684167806244005; -0.1320477616366498 -0.4906006305100581]
354,246,300,1.6126724156748362,[-0.06770369520801123 -0.24491829415912136; 0.9999696129865168 0.04663495987648031; -0.9800135149821222 -0.999999530879754; -0.8167801798119471 0.9989631817139591; 0.46163411220709066 0.6757186631603644; -0.9993245120266875 -0.12228617573379265; 0.5296286782128973 -0.9366461201780988]
355,3241,300,1.6118681400676858,[0.21740762610051273 0.9718535253923142; 0.8288150835790418 -0.6559122048951864; 0.9999965159629426 0.8924024112807273; -0.19188076010149008 -0.9999999901395031; 0.2591479632949988 0.0005012800871635502; -0.9999999450050917 0.9681179848795879; -0.7724405432815541 -0.40935347487437224]
356,833,300,1.6470749881063977,[-0.8068555002545064 0.8577621529964081; -0.36461883763801184 -0.791071955977791; -0.9999402602160029 -0.3284975949939372; 0.8934337660835976 0.3171402684332085; 0.9988008834666262 -0.9999938031776074; -0.07890605864910742 0.2992553543818475; 0.8064038054868122 0.9999897282998663]
357,1744,300,1.5951365928316052,[-0.9574113908112499 -0.013877170901151335; -0.9024455199870711 -0.9999999999974373; 0.48140237893403565 -0.7876839881416647; -0.0519747899059648 -0.04905492538109467; 0.9999999999999999 -0.03932741879627976; 0.48261403189862584 0.7806227262766101; -0.7218591576301557 0.999999999999971]
358,1359,300,1.6243260474624759,[0.9999999999499295 -0.20915623122776933; -0.9931264505574254 0.9999999999973358; 0.74072631831651 0.879393771371057; -0.9689398011418787 -1.0; 0.007918009627648452 0.33442404955347926; -0.9585882829090727 0.2678934752561811; 0.4108344167427993 -0.7670493625600346]
359,651,300,1.595567323318119,[0.47617373445165434 -0.7285803761038522; -0.02419110369007962 0.0973234480087134; -0.9454741253951511 0.9999992852048238; 0.5069461800573756 0.8116363402373478; -0.9990878552960167 0.04445225233203042; 0.9999999988609485 0.01716945984183172; -0.7937356101156199 -0.9999985139212788]
360,1206,300,1.6111226073192688,[1.0 -0.7231189993703406; -0.9999999994235679 -0.996906149377339; 0.18921995628773675 0.021959093791916583; -0.2436910961344927 1.0; 0.7426166139852034 0.6733250893249179; -0.8285075768632771 0.3679877768860736; 0.24670605411177046 -0.9195920472168567]
361,657,300,1.6015609533057114,[-1.0 0.8082882866372632; -0.18643042484893013 0.9623982332594545; -0.7799759898522111 -0.6069147922738408; -0.18930907546759898 0.010154475742921033; 0.17126174634833452 -0.9999995080997472; 0.9999999480216983 0.9422207449723715; 0.7919595890515467 -0.4076945665388962]
362,437,300,1.6047914789002664,[1.0 -0.7919812523005321; 0.18735251196473413 -0.012864978214473514; 0.770755205912631 0.6005975353678892; -0.2024774023959839 0.999999417462272; 0.19759876981819216 -0.9886251521442602; -0.7854672732406476 0.39967867329447027; -0.9999927052958363 -0.9981670531430895]
363,1289,300,1.6072755030061079,[-0.9999999892986833 -0.999999999655172; 0.07553055050074803 0.9999998777065179; -0.2246050965627258 -0.0037896936921918687; 0.9999999982151425 -0.8564334320951447; -0.8581909205662702 0.5811920497192925; 0.7139850182395915 0.4646551241812572; -0.1360811448292708 -0.9995606343175155]
364,2504,300,1.6123897914597196,[0.0199504328871063 0.24646813655013244; 0.9431564622221187 -0.9999998282946005; 0.9995046048910786 0.2046092707595701; -0.9999997739565556 -0.1746317714695362; -0.4009990870728761 -0.7913604545903373; -0.6183760455306645 0.7921788991107219; 0.9179966635582233 0.9999999915428889]
365,318,300,1.644846328769141,[0.551370768862111 0.5887593232988511; -0.9984595127304391 -1.0; 0.23046680274139447 -0.9890929710624762; -0.9693468268944968 0.1526431706662116; -0.08127597640891389 -0.17811185924574785; -0.3079826206213013 0.9999310801991611; 0.9999966665958591 -0.46319869929484425]
366,997,300,1.6028117333196361,[0.752604236096673 0.4803863867253808; -0.9999987207786064 -0.9537477528319904; -0.1156830693911829 0.0014439276213404045; 0.026049556701494368 0.9999996581344008; -0.7804756549218942 0.5275038775271839; 0.999996341916874 -0.8195638089462614; -0.06942791445785518 -0.9995366718287695]
367,575,300,1.596895078164899,[-0.8929194017151019 -0.4165141347240248; 0.6743257930727372 -0.5147247771335116; -0.9999980846989085 0.9796536651440435; -0.12675408813529038 0.08852567085271672; 1.0 0.7158363618958188; -0.053455568608321985 -0.9999999983690122; 0.008824889680841731 0.9961710332783128]
368,782,300,1.6210095679371217,[0.0003931404614787589 0.3275206381009317; 0.9998273959219242 0.9998719895936089; -0.4422486277689655 -0.7371924843593565; 0.9080769945375188 -0.9999283193248345; 0.9459301493529373 0.22894549059182895; -0.7058085755870318 0.9322134446454255; -0.9996010788175855 -0.17192042321864948]
369,2883,300,1.6064382106052706,[-0.999999997330174 -0.9999111021456061; 0.7530901359466939 0.5440100229850274; -0.766074477185019 0.47089634801480773; 0.0019322860610076183 0.013135377049445398; 0.046508931316207106 -0.9990346680541051; 0.9999999291599845 -0.7759499866241447; -0.07825356163099531 0.9999999864740142]
370,1209,300,1.5998340333880405,[0.7942465447042868 -0.9999999951554679; -0.4692130253976167 -0.6953236154427853; -1.0 -0.015245477933937894; 0.9975092706191105 0.9999999998800738; 0.9940980055113463 0.09958005102752052; 0.04048595254248404 0.2028144422405143; -0.5378383048691634 0.8864215906808302]
