nPsoRun,n_iter,S,fgbest,optDes
373,1301,300,-10.200343582779434,[-0.9999999977912627 0.9984357064337709; 0.9999999997558146 -0.3552321386244357; -0.2851853100724072 0.9999999880307876; 0.9999728299275392 0.9988949483604785; -0.5272082393033999 -0.24244494144489176; -0.9999990315558128 -0.9999999973861949; 0.1079301088929555 -0.9999993716105758]
374,1524,300,-10.17551658646957,[-0.0969001780197048 0.9999999999900967; -0.999999999999898 -0.9999999999860752; 0.9999999994060186 0.9721912427576131; 0.9999999999960526 -0.9999999999995868; 0.4862129676554078 0.2704565437789186; -0.9999999999986476 0.39974005275663826; 0.2502906920367031 -0.9999999999581263]
375,3590,300,-10.189502456259921,[-0.9999999999999929 -0.2753802866395864; 0.9999999999998836 -0.999999999999923; -0.9998583343557073 -0.9999999999998364; 0.9999999999999947 0.13461498028002666; -0.9999999997062416 0.9999999999999528; 0.280805830348961 -0.5166244054013172; 0.3774444375627334 0.9999999999999325]
376,712,300,-9.640759844859687,[-0.45010057832302414 -0.9999983269581944; 0.9999996517916323 0.18754959984683583; -0.9999996889956149 0.999998699737154; -0.7209583952044379 0.12621756567219158; 0.9992452932640602 -0.9837900329053454; -0.999999962519581 -0.9764420609600424; 0.23310273065518727 0.9928588160298657]
377,1469,300,-10.185803696610167,[-0.28476473180195266 -0.9999999996497756; 0.9999999986749107 0.36222182453944596; 0.9999999089018068 -0.9999999688266095; -0.5273764488341102 0.26107508633605336; 0.12851275697711956 0.9999999969273072; -0.9999999971741268 0.9999999944889918; -0.999999995882953 -0.9938541338944192]
378,1015,300,-10.190253516793547,[-0.9999999957504344 0.9999999607955267; 0.9999999998576032 0.9999999929769249; 0.9999999788230249 -0.3784467692794758; -0.9999999793725709 -0.9875473744483807; 0.10371568124658592 -0.9999999991063822; -0.2673467163583312 0.9999999504597344; -0.5060798439104397 -0.2586388945996274]
379,4947,300,-10.131652491701514,[0.9999999972441727 0.9204561316420471; -0.9999999999984034 0.47603503621367693; -0.09200566152174378 0.9999999999651232; 0.42733360845133633 0.3268289375696684; -0.9999999932368133 -0.9999999772919438; 0.1955145884309177 -0.9999999988228963; 0.9999999975179134 -0.9999989832531635]
380,1846,300,-9.940287502165875,[-0.999998643859874 -0.26621867982348296; -0.14638512729201153 -0.999999900508831; -0.9975957399220797 0.963530701257231; 0.6275006713648599 -0.17992271384295933; 0.9999956994957021 -0.999831752649323; 0.9999944281390258 1.0; 0.35811479866005336 0.999999506092254]
381,3483,300,-10.127218130478964,[1.0 -0.9999999999524475; -1.0 -1.0; 0.9999999999998199 0.923370362212395; 0.43101633901097225 0.329712525053797; -0.9999999999927919 0.47458625505886365; -0.09790351478715073 0.9999999999996566; 0.19785118992375744 -0.9999999999935192]
382,6244,300,-10.132982007129716,[-0.1961856853879682 -0.9999999994868303; 0.09178976500618924 0.9999999999855804; 1.0 0.47493800892384663; -0.4278801328781864 0.3260138659584179; -1.0 0.9211389889986764; -0.9999999999986321 -0.9999989721455207; 1.0 -0.9999999999823154]
383,7701,300,-10.135063082256694,[0.9999999999999999 -1.0; 0.9999999999999992 -0.19900906534022758; -1.0 0.09185629573899372; -0.9239722477705589 -0.9999999999999999; 1.0 0.999999999999996; -0.3228902233739245 -0.4307353602052289; -0.4708651506989665 0.9999999999999979]
384,3388,300,-10.088233783049878,[0.9996696522842249 0.17324958573307403; -0.34636550318229564 0.4053027081346027; 0.9999999999991779 0.999999999998483; -0.8981464779887995 0.9999999999981081; -0.5104417837133903 -0.9980676636958795; -0.9999999999995581 -0.09074378626786325; 0.9999999999999905 -0.9999999999981048]
385,4687,300,-10.122278803370902,[0.4801917797156205 -0.9999981397952608; 0.9999999999790515 -0.09802235763540122; 0.3335140581627235 0.42756173325855124; -0.999999999989682 -0.9999999999845647; -0.9999999999999996 0.9999999999996096; 0.919532696419045 0.9999999986561118; -0.9999996028943892 0.1941228734015476]
386,1458,300,-10.206622413377255,[-0.9999952201660322 -0.9999999999604033; 0.9999999997435721 -1.0; 0.9999999999784359 -0.28309997093767847; -0.35712906516808335 0.9999999999087558; -0.24172062895441868 -0.5241138457320318; 1.0 0.9999999996633969; -0.9999999999482225 0.10407074306640014]
387,2724,300,-10.106906194561242,[0.9999999999999944 0.9944452787998088; 0.3066721802003092 0.9999999999999999; -0.9696807299268262 0.9969311317699697; 0.5768547578786766 -0.24072140647386375; -0.9999999999999998 -0.3337905454883251; -0.13366499800247678 -0.9999999999999931; 0.9999999999999988 -0.9999999999999961]
388,2602,300,-10.073008488651514,[0.8877814650001854 -0.999999999994584; 0.3483917318470436 -0.4037271094456538; -0.9991102453914217 0.9999999994293299; -1.0 -0.9999999999886002; 0.9999999999694049 0.09116057246995883; -0.9999999999980258 -0.16728789097460564; 0.5190433444001438 0.9993626009061578]
389,2693,300,-10.193633923882636,[0.9991231953086946 0.9999999999999987; -0.9999999999999891 1.0; 0.3742409136521374 -0.9999999999999984; 0.27309163461458674 0.5171470178425868; 0.9999999999999992 -0.1272923266911339; -0.9999999999999957 -0.9999999999999994; -0.9999999999999997 0.2760143340792266]
390,2507,300,-10.023926764262677,[0.1462030378248505 -0.9999069559292973; -0.9999999999943429 -0.999999898413477; 0.9953843466765449 0.9566641697963183; 0.9999999755964297 -0.29608668349798317; -0.3338605139375414 0.9999999924224168; -0.9999999999999039 0.9996530436506927; -0.6016283984277362 -0.22115859233106433]
391,933,300,-10.055326852367033,[0.9999998813881436 0.9999920976244528; -0.9999965111543364 -0.9996410076984029; -0.9999854880065405 0.32360807326847807; -0.9517346829156437 0.9999999419361602; 0.2677310552333829 0.5721118632345401; 0.9999999999999796 -0.20345438367856902; 0.3323184757467781 -0.9999997387709435]
392,3844,300,-10.098436373336307,[-0.9999999999999963 -0.09078310915571647; 0.9987031757817783 0.9999999999999136; -0.903023216575298 0.9999999999999989; -0.3408864662332603 0.4101131081395609; 0.9999999999966027 -0.9999999999994174; 0.9999999999999692 0.17899445668771863; -0.5009481989121356 -0.9978699158070541]
393,1807,300,-10.169629024693677,[0.39340781476162434 0.999999999999972; 1.0 0.14828933126231186; -0.9999999999999977 1.0; 0.302451399469241 -0.5076408969891043; 0.9959624657178379 -1.0; -0.9999999999963342 -0.2669480096401994; -0.9999999999999689 -1.0]
394,1595,300,-10.11858125958563,[0.9999999994481784 -0.9999999999989571; 0.9999999939101121 0.9999999999419291; 0.9999999991613605 0.1874016697807189; -0.9118146951960459 0.9999999998124862; -0.9999999999964283 -0.09155204801631411; -0.48841653235468496 -0.9999994021950053; -0.33335793229688726 0.4201349438318309]
395,591,300,-10.087179901819121,[0.9999999951169356 -1.0; -0.21467295309977863 -0.5719150875029849; -0.9999997077531549 -0.9999999892900077; -0.9999993327532014 0.12489662782010921; 0.9999998749458605 -0.31649105909921016; 0.9797953710887485 0.9997286990661591; -0.31479219569693667 0.9999992085494318]
396,2141,300,-10.191324345147823,[0.10657495842971615 0.9999999999999996; 0.9999999999999839 0.37709055700928246; -0.5082071836688266 0.25975674971895535; -0.26901953605553636 -0.9999999999999889; -0.9999999999999989 -0.9999999999999996; 0.9999999999999957 -0.9999999999999997; -0.9999999999999997 0.9894196264051119]
397,9531,300,-10.11093156752265,[-0.9999499979856526 1.0; 0.9999999999999631 0.0914475812786033; -0.999142341416034 -0.9999999999999727; 0.906538961530553 -0.9999999913996674; 0.49472296320358694 0.999999465949129; 0.33654580993297695 -0.4164640223116543; -0.9999999999999465 -0.1831675688663919]
398,2145,300,-10.175440531793706,[-0.09670070938713167 0.9999999999999998; 0.48599848479021135 0.27044118559952757; -0.9999999999999999 -0.9999999999999982; 0.2501211237600117 -0.9999999999999993; 0.9999999999999998 0.9720152771231843; -0.9999999999999999 0.39990941954024234; 0.9999999999999998 -0.9999999999999989]
399,2036,300,-9.973655771996297,[-0.29463140849687597 -0.9999998977368829; -0.23992730725419226 0.6483416748340619; -0.9999996455576509 0.9999999854036766; -0.9996989714381708 -0.16541225425477774; 0.9999766930425507 1.0; 0.999999998884974 0.3405711395871689; 0.9700605146430035 -0.9352866887502508]
400,1833,300,-10.176064063775438,[0.999999999998907 -0.9999999999999954; 0.9998931704808575 -0.27131734301249055; -0.3875279524994829 0.9999999991151972; -0.9999999999997302 0.14857156733773325; -1.0 -1.0; 1.0 1.0; -0.29837215280796126 -0.512167510901614]
401,3067,300,-10.1340013212403,[0.42406836239346224 0.9999999999989211; 0.32443590616729545 -0.48457078030694195; 1.0 0.1477076811458461; 0.9759135384317291 -0.9999999999996829; -0.9999999999999989 1.0; -1.0 -0.9999999999999923; -0.9999999999999896 -0.24475161869593196]
402,5233,300,-9.952708477427096,[0.9999999999999984 -0.9999999999999999; -0.8572031723561678 -0.999999999999999; -0.3742369410559094 -0.36360681364045555; -0.560095500735415 0.9825159333631225; -0.9999999999999997 0.0856717888869187; 0.9999999999999998 -0.1384821439882653; 0.9941290144309097 0.9999999999999992]
403,1522,300,-10.194174683752113,[0.9999999267488853 0.35422506269801485; -0.5297364771708942 0.2444504808541348; -1.0 1.0; 0.11302458035462562 0.9999992193432687; -0.9999998570033963 -0.9963623815452836; 0.9999954559562951 -0.9984916196368084; -0.2869750055624055 -0.9999999647381128]
404,1740,300,-9.882663219634248,[-0.10852126793795595 -0.9999999732101911; -0.3768291105816068 0.38723871663034537; -0.9999999999961152 -0.9999999999685756; -0.9999999995099815 0.8031882361626103; 0.9999999998350273 -1.0; 0.10233147277495235 0.9999999999391216; 0.9990177956268462 0.613463109533598]
405,7619,300,-10.065050092230596,[0.9999999999999146 -0.09196311713658778; 0.8829313643667064 1.0; -0.9999999998343313 0.9999999999991308; 0.5250637338337552 -0.999999987165299; 0.35054446910886694 0.40190369036212276; -0.9999998893036935 -1.0; -0.999999999948336 0.1636811097438832]
406,4378,300,-10.185995983997369,[0.9999999999998095 -0.3809119152912731; -1.0 0.9999999999999994; -0.9999999999999996 -0.9989061742522369; 0.1366958354151297 -0.9999999999999967; 0.9999999999999986 1.0; -0.27334300027300557 0.9999999999905136; -0.5144155384065902 -0.2850122999715041]
407,886,300,-9.856931131057156,[-0.9999966058025992 0.9999959031416654; -0.22947836440023586 0.7121988871591215; 0.9999943030023122 1.0; 0.9780314258024606 -0.8844516762622832; 1.0 0.37072746659521066; -0.2651550673325121 -0.9999997826423983; -0.9999910976848467 -0.19107733734547297]
408,1774,300,-10.150772256323599,[-0.3010529740551526 0.46810718055537176; -0.9999999999999982 -0.10780941835254836; -0.9577611832826347 0.9999999999999994; 0.999999999999998 0.9999999999999998; -0.4286573894011168 -0.9999999999999992; 1.0 -0.9999999999999988; 0.9999999999999961 0.23224850220489512]
409,2493,300,-10.205973717480152,[-0.9999999999999799 0.9999999317519793; 0.9999999999999972 0.999735915799671; -0.1046995987582031 -0.9999999999923523; 0.2832968808692961 0.9999999999999999; 0.9999999999999197 -0.9999999999993574; -0.9999999999999662 -0.3570436320732971; 0.5243908567467355 -0.24199047853010505]
410,7591,300,-10.114528783123182,[0.09153330870421875 -0.9999999999999823; -0.4180331781468834 -0.3354426653505386; 0.9999999999999966 -0.49222640100139037; -0.9999999999992767 0.9999999999889377; -1.0 -0.9091658171064764; -0.18494228657630238 0.9999999999999905; 1.0 0.9999999999999903]
411,6796,300,-10.193578739596159,[-0.1261501124717391 0.9999999999999994; -0.9999999999999999 0.36879707256507444; 0.9999999999999984 0.9999999999999948; 0.2796256946348611 -1.0; 1.0 -0.9982514379254356; 0.5212587784007938 0.267021254058821; -0.9999999999999999 -0.9999999999999989]
412,1659,300,-9.898310463404492,[0.999999008960722 -0.9999945879004749; 1.0 0.8438787387779484; -0.9922819258291589 0.48229992691814333; 0.4167261179843273 0.3193146764464321; -0.9999999955600718 -0.9202942231328144; -0.054610288459032576 0.9999999975909685; 0.16656733845515362 -0.9999999870895865]
413,7926,300,-10.205384405909527,[-0.28211584316036104 -0.9999999999999999; -1.0 -1.0; 0.9999999999999986 -0.999999999999998; 0.10768617268384467 1.0; -1.0 0.9999564664455044; 0.9999999999999986 0.35962819826725695; -0.5231967102827986 0.24661621358936966]
414,1653,300,-10.196393040231296,[-0.9998295218991075 0.9986511437549639; 1.0 0.11065704091776105; -1.0 -0.28626153894342266; -0.9970022758268013 -0.9999999821125879; 1.0 -0.9999999987006355; 0.2432004907248605 -0.5293667156526014; 0.35471299108282806 0.9999999968113554]
415,3618,300,-10.201493398869738,[0.999999999086639 -0.2799967982421774; -0.9999999999999425 -0.9999999999894298; 0.9999282561567007 -0.9999999998493941; -0.25796027541342725 -0.5212277782421096; -0.9999977203077656 0.11647626043067395; -0.3653301503443409 0.9999999999984718; 0.9999990711723151 0.9999999999969122]
416,5383,300,-10.065203779089728,[0.4727491807905819 0.9999999999696229; -0.999999999995693 0.9999999996955062; 0.3501180700470339 -0.43839662705354016; -0.994254449872208 -0.20785422132799622; -0.9999999999998386 -1.0; 0.9999999999999946 0.12733706208027093; 0.9483060665149543 -1.0]
417,750,300,-10.170237594983305,[0.5442475634539333 0.2438540010227157; 0.2921479194287617 -0.9999999999718698; -0.11530964665622605 0.9999999883586213; 0.999997375852236 -0.9999648061955392; -0.999999995405512 0.3469961719180807; -0.9920838853439566 -0.9910890677252119; 0.999993740278733 0.9999967582786822]
418,1572,300,-10.169160680510387,[-0.28076670622180533 -0.48355688014768794; -0.9999999999999992 0.10365721706630879; 0.9999999999999929 0.9999999999999966; -0.40640410871109234 0.9999999999999998; -0.9704958225460885 -0.9999999999999958; 0.9999999999999628 -0.9999999999999997; 0.9999999999999984 -0.24711682461405576]
419,291,300,-10.069550068939916,[0.9990120509986635 0.9999424517587775; 0.9999626399601973 0.3174005557065409; -0.3178680831186638 -0.9999896917462736; 0.9565377662210769 -0.9999971284816805; -0.9982919450518621 -0.14612690237782625; -0.999946519580124 0.9998769898524366; -0.24862732986169017 0.5807179382848081]
420,2308,300,-10.190342284133662,[-0.9889021405822542 -1.0; 0.9999999999999601 -1.0; -0.37832500449224926 0.9999999999999998; 0.9999999999999997 -0.2682531754519848; -0.9999999999999983 0.10714083048528106; -0.2611742658168028 -0.5073873285247046; 0.9999999999999997 0.9999999999999974]
421,2197,300,-9.743716608149949,[-0.293127505272449 -0.37896966561109846; 1.0 -0.1388388335086745; -1.0 0.10339580578177406; 0.9999833249887496 1.0; -0.7531884469985748 -0.999993953573409; 0.8965456203446401 -0.999999656611758; -0.5267416172995206 0.9973020755813277]
422,3540,300,-9.971046890143311,[-0.956786695178818 0.9997728591652585; 0.9999999703207016 -0.9999999987680638; -0.9943106048503919 -0.9999999999999728; -0.9999999999940388 -0.35013712387030244; 0.9999902994297987 0.15797575301435163; 0.20581334509670313 -0.6169807524927916; 0.279032217346534 0.9999999999999998]
423,5133,300,-10.181249181578726,[0.3516456995907653 0.9999999999994972; 0.24651119787448084 -0.5348405508282537; 0.9999999999999968 -0.999999999998935; -0.9908366281807737 -0.999999999999801; 0.999999999490121 0.12321560626883808; -0.9997340347148038 0.9999475936374963; -0.9999999999876366 -0.291146897965191]
424,5092,300,-10.201664402555847,[-0.9997656181514565 -0.9999999999995004; 0.36402413205000966 1.0; -0.9999999999999807 -0.2806322347723948; 0.9999898701112719 0.11520604566436057; 0.9999999999984694 -0.9999999999925192; 0.2558630736393857 -0.5219414102176686; -0.9999008402228386 1.0]
425,1069,300,-10.16664681160759,[-0.9758210055529226 1.0; -0.40510328315120087 -0.9999999999999999; -0.9999999996194701 -0.11585018856574811; -0.28858972393696386 0.48899153355600955; 1.0 -0.9999999957426221; 0.9999999999542688 0.2509327677646144; 0.9999999999923803 0.9999999999396526]
426,375,300,-10.06286877489478,[-0.46512149783131385 0.30248486842980926; 0.9947822989135584 0.4140795394995795; -1.0 -0.9996275120542435; 0.11032211448392808 0.9999998935512013; -0.9999914431139305 0.9996776684389016; -0.24732961909661755 -0.9880808085874354; 1.0 -0.9992490447129293]
427,2409,300,-10.07775102347409,[-0.9999999999999967 -0.9999999999999994; 0.34791166936064627 0.4048296152587491; -0.999999900716926 0.16802322795121244; 0.8888419297614191 0.9999999999999997; 0.9999999999999997 -0.09170248009439538; 0.518367315582177 -0.9999975726842897; -0.999999999999998 0.9999999999999998]
428,3275,300,-9.805965827846375,[-0.9999999999998744 -0.821432201051614; 0.05058008406009693 -0.9999999999999826; 0.9683080114185907 -0.5325701402861484; -0.9999999999999843 0.9992301457374444; -0.13310463570787393 0.999999999999704; -0.35601838925069196 -0.3568044215879169; 0.9999999999999997 0.9262309215031972]
429,3977,300,-9.346439052483188,[0.21615659034917642 0.08578662210621313; 0.6566325698738732 0.924079806837151; 1.0 -0.09589026946686613; -0.9999999999999997 0.08709677767668705; -0.9999999680675619 -0.9999999999999999; 0.4923787139134777 -0.9787501421544497; -0.7169086923580142 0.9999999999999998]
430,4399,300,-10.139867344791881,[-0.999999999999973 -0.0921165852557303; 0.9999999999994525 0.20554074993527796; -0.9304543640434699 0.9999999999999425; 0.9999999999998728 0.9999999999990161; 0.999999999999964 -0.9999999999999128; -0.46151215916299015 -0.9999999999998431; -0.31577171364315715 0.4374406740242859]
431,2507,300,-9.972809747051693,[-0.9999999999999883 -0.9999999999999082; 0.9920930499110788 0.5656977337436165; -1.0 0.8527977373294767; -0.1375036346786686 -0.9996158503205625; 0.09202229752007633 0.9999999999999992; -0.3749156041263629 0.37207783056757465; 0.9999999999999952 -0.9999999999998413]
432,1888,300,-10.201266761333239,[-0.9999999999999822 0.9999999999999933; 0.365552921485766 0.9999999999999947; 0.25598611524588316 -0.5201379749333424; -1.0 -0.9999999999999983; 0.998843186930728 -0.9999999999999991; 1.0 0.113618017795792; -0.9999999999999994 -0.27915872402556013]
433,4472,300,-10.108531295170513,[-0.9999999999999611 1.0; 0.3385251691969744 -0.41483762532718027; 0.49802037371249075 0.9999999997780538; -0.9999999999999919 -0.18118833484095412; -0.9999986054738149 -0.9999999999999998; 0.9999999999999999 0.09139938973746349; 0.9050811416348534 -0.9999999999999478]
434,2247,300,-10.191618515152332,[0.2700188612955469 -0.9999999999999944; 0.9999999999999996 -1.0; 0.5095679341846734 0.2618679514696635; -0.9999999999999992 -1.0; -0.10969618542919146 0.9999999999999992; -0.9999999999999802 0.37674079380020387; 0.9999999999999997 0.9908050962131644]
435,2598,300,-10.18699189001366,[0.2781195637523339 0.5118096027190179; -0.9999999996861955 -1.0; -1.0 0.9999999999655411; 0.9952403280643289 0.9999999999439586; 0.3807948616133154 -0.9999999999876623; -0.9999770975798498 0.27121475622881314; 0.9999999999706776 -0.12723447631919588]
436,1983,300,-9.656377861962222,[0.934237810412058 0.9999999992147379; -0.9999999914537383 0.051680068870722594; 0.9999654702779859 -0.999999998291615; 1.0 -0.08237249792608001; -0.6107456196370059 0.9430924655882933; -0.7707009939724155 -0.9999999999953121; -0.4078141658895464 -0.2932488902971909]
437,759,300,-10.085059391945187,[0.9579587187733296 -0.9941680814449547; 0.9999852254917517 0.3294111253355675; -1.0 0.9999815106296487; -0.9999817521309637 -0.997306458889632; -0.3103361185414361 -0.9999995693890097; -0.5904746107935591 0.2418422382044155; 0.13601321128354266 1.0]
438,1417,300,-10.19457478533589,[0.5295645335758387 0.2445446832294712; 0.2869596196882777 -0.9999999155758638; -1.0 0.3546421009114852; -0.9996954718538774 -0.9999680018129085; 1.0 0.9999999222875828; -0.11371621628667852 0.9999533432839207; 1.0 -0.9954503270465852]
439,1555,300,-10.132411986509682,[0.9999999999528353 0.20155927067974136; 0.9999999947383366 0.9999999997383308; -0.4663810123740108 -0.9999999999993379; -0.9999999964333741 -0.09110871905754604; -0.3191722492923499 0.4340374418701556; 0.9979326121147623 -0.9999999030669819; -0.9251551433674974 0.9999999866908661]
440,1769,300,-10.082392413210284,[-0.9999999998123019 -0.09153299872077025; 0.9999998319699196 0.9999999720738085; -0.8910363076164903 0.9999999903131217; 0.9999999998220684 0.1697494365616801; -0.5156155887505848 -0.9999999985153231; -0.3467850060695454 0.4061010207642399; 0.9997846452839958 -1.0]
441,1668,300,-10.118262424138779,[0.9990581819889501 -0.9857827484603044; -0.22956130066517497 0.5643737474108486; -0.9999893354655206 -0.12802991062671637; -0.3322588737767965 -0.9999998477755919; 0.9933103725041842 0.999999570732089; -0.9999999380005058 0.99999909360597; 0.9999996588672116 0.3063276954347067]
442,521,300,-9.837299649940112,[-0.19739235153247014 -0.9983263253639377; 0.7185106594845118 -0.23918598017147238; 0.9999451302499721 -0.9999624642764844; -0.9999957115225075 -0.27015382228444146; 0.99997064605363 0.9998844534073217; 0.3686721298648989 0.9999984458495459; -0.8685714394576813 0.9840465805439788]
443,3203,300,-9.293950210349243,[-0.28921898892401826 0.17652261215500817; 0.9412411871490083 0.44995803978887083; 0.03904686024975028 0.9999999714448381; -0.9999999673131285 0.6447186005510053; 0.9999998809254913 -0.8611826586685662; -0.12271359987257655 -0.9999999992926634; -0.999999940727707 -0.8208918143227939]
444,6721,300,-10.178974060926796,[-0.2673552071625492 -0.4911770569223013; 0.999999999999996 0.9999999999999992; -0.39433953819757117 0.9999999999999999; -0.9760792670064506 -1.0; 0.9999999999999984 -0.9999999999999996; -1.0 0.09850153304369447; 0.9999999999999997 -0.25456557996579576]
445,3694,300,-10.20431939468212,[0.99999999999909 0.9990103188171554; -0.9999998273007182 0.9999981878673335; -0.9999999999986827 -0.3562528275571814; 0.28405563586866167 0.9999999999979122; 0.5253556446143314 -0.24162077350534822; -0.10562191237556158 -0.9999999963066954; 0.99999999997733 -0.999999999992096]
446,658,300,-10.1823886816723,[0.9999992697741212 -0.3585228766054405; 0.12173274176033794 -0.9954141355011061; -0.5315668034137131 -0.25465079628847626; -0.9999907062432513 -0.9999884159265148; -0.2854656873729449 0.9999999024013866; 0.9999987280056243 0.9999018424661165; -0.9999999341122804 0.999999815827487]
447,4275,300,-10.188222085066158,[0.5327372361415748 -0.2444898661699898; -0.9999999906741275 -0.3521282572736757; -0.9999999999061213 0.9950454425961465; 0.2881996155621779 0.9999999927805772; 0.9999999976509374 0.9982982875458388; -0.11344766262653286 -0.9993821346566758; 0.9999999999970612 -0.9999999994377092]
448,2211,300,-10.202288079814208,[0.9993942187083975 -0.9999992611531807; -0.9999447724940589 -0.10945126734900232; -0.9999999883959171 0.9999999999530547; 0.999999777837743 0.28317854417518434; -0.3585849174965557 -0.9999989326879306; -0.2468376061179711 0.5247989172559578; 0.9993521214397336 1.0]
449,2238,300,-10.134303925612537,[0.09182949915630917 1.0; -0.9999999999999993 0.9229407206933081; 1.0 -0.9999999999999976; -0.19797862347946993 -0.9999999999999996; -0.4296903445464807 0.32402787366938207; 0.9999999999999999 0.47234981303515344; -0.9999999999999999 -0.9999999999999989]
450,3831,300,-10.165318531709351,[0.9999999999999993 0.9999999999999913; 0.9999999998080694 -0.2581641704127757; -1.0 0.1337551454502644; -0.40087997255859936 0.9999999999999997; 0.9999999999999926 -0.9999999999999998; -0.29799795824070596 -0.49794745189100237; -0.9853880318285931 -0.9999999999999997]
451,3702,300,-9.623793234566628,[0.307749526405336 -0.33415107756427265; -0.8547852270110559 -0.9999999999999994; -1.0 -0.10328760284146218; 0.5631773701778513 0.9806146123900449; -0.9999999999975661 0.9999999999999997; 0.6860722159037173 -0.9999999999999996; 0.9999999999999993 0.11020108637576605]
452,3315,300,-10.185533221523192,[0.9922848490119149 0.9999999999999997; 0.27655669669430466 0.5089140239488051; -0.9999999999999991 -0.9999999999999992; 0.9999999999999997 -0.12297244588004551; -0.9999999999999997 1.0; 0.3828246939213685 -0.9999999999999997; -0.9999999999999998 0.26872481666016357]
453,2965,300,-10.0369441589332,[0.9999999999999585 0.09214147849793938; 0.3568823509241002 -0.3941550921951448; -0.9999999999999996 0.9999999999999493; -0.9999999999999994 -1.0; 0.8721132332521987 -0.99999999999999; -0.9999999999999921 -0.15496610199166497; 0.5384886014516157 0.9984124443112983]
454,1279,300,-10.188580532719751,[-0.9999999971221504 0.9999999716070739; 0.9988726010438355 0.9999999978163309; 0.9999999965633303 0.27667619192055753; -0.37549921586848817 -0.9999999999736439; -0.27858455959540723 0.5181236876019949; 0.9999999765159228 -0.9999999740412763; -0.9999999886414634 -0.13435206008695438]
455,1709,300,-10.192004040311485,[-1.0 0.9999999999999994; -0.5109533161764676 -0.2637705882201773; -0.9999999999999989 -0.9922200240242498; 0.11268495722143126 -0.9999999999999999; -0.27107153912714665 1.0; 1.0 0.9999999999999905; 0.9999999999999997 -0.3762730178203823]
456,2477,300,-9.964292844945595,[-0.6485050837202057 -0.23637508317123293; 0.17106189827350896 -0.9999999577277235; 0.9417840102666691 0.9697682539034326; -0.34511094060617153 0.9999999999897984; 0.9999999991801948 -0.2905971294002732; -0.9999999999999032 0.9958690219843943; -0.9999999990303633 -0.9999999999639052]
457,2925,300,-10.153413105141405,[0.9999999999999954 1.0; 0.9999999999999882 -1.0; -0.42028375460470463 0.9999999999999998; -0.9662932503185178 -0.9999999999999991; -1.0 0.1162789529385598; -0.30052813886662355 -0.47753338576871385; 0.9999999999999991 -0.24017856873919588]
458,1972,300,-10.197912469249024,[0.27876554609384735 0.9999999999855348; -0.12222319732909089 -0.9999999789909672; -0.9999999983495879 -0.3688413944485444; 1.0 -0.9999999988786566; -0.9999833426214599 0.9999999096560134; 0.9999999658154516 0.9997305672150781; 0.5201081275979533 -0.2650010858104306]
459,5861,300,-10.128643893481874,[1.0 -0.9999999999998092; -0.9740742355139727 -0.9999999999504776; -1.0 -0.3008363698781624; 0.35152414722961817 0.9999999999986595; -1.0 1.0; 0.26945466777476973 -0.5465134261466777; 1.0 0.1669406906948487]
460,2091,300,-10.183237441359486,[-0.9999999999999994 -0.09857126920600852; 0.9999999999999999 0.25897539056326085; -0.9797866502225022 0.9999999999999999; -0.2625458111498362 0.49612901539389703; -0.3882658828262912 -0.9999999999999999; 0.9999999999999944 0.9999999999999999; 0.9999999999999956 -0.9999999999999926]
461,2553,300,-10.189333798711058,[0.9999999283149996 0.13305569510303947; 0.3742598327324732 0.9999999999885356; -0.9999999999999959 -0.27726704760779214; 0.9999999999990811 -0.9999999997996039; 0.2765811311562392 -0.5187681374376379; -0.9999999971155572 0.9999999971357428; -0.9986732576684196 -0.9999999996543355]
462,2644,300,-10.201560553096812,[-0.5216293581117536 -0.25682526374298986; 1.0 -0.36461290333993684; -1.0 -0.9999999999991716; -0.28036582472333166 1.0; -0.9999999999984798 0.999773547989563; 0.9999999999989595 0.9999871976532826; 0.11585291188155779 -1.0]
463,5388,300,-10.083762263971844,[-0.3405591824418757 -0.41195394305599914; 0.9999999999988065 -0.9999999999999915; 0.9920845508371033 0.9999999999994761; -0.9999999998428923 0.08801085459523149; -0.8944875163767653 -0.9999999999062953; 0.9999999998848421 -0.1756391034157217; -0.5030765071895552 0.9993726830337242]
464,2454,300,-10.203130464057184,[-0.9999999999999998 -0.9973164517172041; -1.0 0.9999999999999998; 0.10366897968627505 -0.9999999999999997; 1.0 0.9999999999999967; -0.5201743373318752 -0.24502366258157024; 0.9999999999999999 -0.3615910779989867; -0.27970496675147544 0.9999999999999997]
465,2108,300,-10.168345388186903,[-0.4015370880260247 0.9999999999999994; -0.2895342024706407 -0.49349396227683645; 0.9999999999999992 0.999999999999999; 0.9999999999999996 -0.9999999999999999; -1.0 0.12100944723355919; -0.9800166191627847 -0.9999999999999994; 0.9999999999999998 -0.25471015198237246]
466,2440,300,-10.13574974022716,[-0.9999999999999998 0.9999999999999998; -0.9999999999999999 -1.0; 0.9249024806172139 -0.9999999999999996; 0.46952496722624476 0.9999999999999999; 0.3218644325775635 -0.4316828265382247; 0.9999999999999998 0.09188295419196557; -0.9999999999999993 -0.19994050006467354]
