nPsoRun,n_iter,S,fgbest,optDes
381,7950,300,-47.6115944768229,[-0.9999999999999996 -0.8580752679286264; 1.0 0.7533948746456762; 0.04420055133675743 -0.9999999999999998; -0.03699517330773412 -0.013848800074692648; -0.9999999999999996 0.9205383949523457; -0.8845822360251475 1.0; 0.2090944994721932 0.9999999999999998; 0.9999999999999999 -0.8002272969061912; 0.9402548204435215 0.9999999999925865; -0.6249422202130358 0.02503670467197448; -0.9147465315940451 -0.9999999999999997; 0.8774563278313634 -0.9999999999999986]
382,6513,300,-50.04468727990153,[0.8327101567229181 0.9925012611378704; -0.14626584824406863 -0.1717882649818513; 0.9999999999999974 0.2224866394164731; -0.956271158838045 0.9999999999994863; -0.9999999999999414 0.9999767947987042; 0.777335537324422 -0.9999999999942232; 0.8170466154261685 0.9999999991731197; 0.9999999999906387 -0.2715117095576213; -0.16739603182524393 0.339750134523957; 0.7773354860426688 -1.0; -0.9999997288360736 -0.9283005580333443; -0.9562601888321226 -0.9999999999944572]
383,6406,300,-50.420256696952954,[0.9999999999999998 0.24490696906585974; -0.9595449179904844 0.9999999999999988; 0.8106257785925401 -0.9999879794260299; -0.16096853930485813 -0.26976854796600525; 0.9999999999999989 -0.23917436643930154; 0.8047055631928884 0.9999999999999997; 0.8047055631928881 0.9999999999999997; -0.9999999999999977 0.9350620505765046; -0.959100633046716 -0.9999999999999994; 0.8114226816294691 -0.9995999714117623; -0.9999999999999994 -0.9342056033871252; -0.13265353410941597 0.22450180922369356]
384,6533,300,-48.67728813607082,[1.0 -0.7676711655671167; 0.9999999982654609 -0.9325476942655349; -0.9999999999999458 -0.9324313969819784; -1.0 -0.7672491352883269; 0.45944556121301755 0.09453453700606056; -0.46029947046188535 0.09348800268300596; -0.3441891690619535 -1.0; 0.8972922097636433 0.999999999999999; 0.34313986686278314 -0.9999999999999997; -0.9999999999999989 0.9320928135054112; 0.9999999999999999 0.932012949371981; -0.8973119467949389 0.9999999999999999]
385,10000,300,-53.060057557964655,[0.1388829659773288 0.3094068105314103; 0.9869432730567956 -0.999956314491928; -0.4760069741810381 -0.9999999999999407; 0.30502273850682027 0.1251438620442908; -0.47600697418838206 -0.9999999999996042; -0.963555721271589 1.0; -0.9999999999999957 -0.47562596484977404; 0.9990680947730157 0.9999999999998008; -0.9999999999996569 -0.4756259648805378; -0.9998968315565296 0.9895497179512797; 0.9999637567304269 0.9999999999957453; 0.9999999999999072 -0.9637056031165391]
386,5913,300,-46.234209781560025,[0.9999999999999779 0.7529658875803733; 0.05787986705014177 -1.0; 0.9999999999982998 -0.7592113009547579; 0.999642673178099 0.9999999999990317; -0.753461682121766 0.030271328788948094; -0.9991618948206202 -0.9999999999998743; 0.17823665582737602 1.0; 0.8641256499695772 -0.9999999999956466; -0.9997169938933039 0.9999999999998375; -0.9998420964889443 0.999999999975466; -0.9999999999989737 -0.8325236079145807; -0.04610721559382909 0.19929108790720368]
387,10000,300,-46.563191402551475,[-0.9980356269959942 -0.9999999999999998; 0.11847118609754129 0.044895407701586405; -0.9999999999999992 -0.7470430249073537; 0.7209905612488768 -0.030718645794755257; 1.0 -0.9999930326421848; -0.15956472046713943 -0.9999999999999992; 0.9999999999999997 0.8600895131350847; -0.9999999999999999 0.7482852527101909; 0.9825536750325443 1.0; -0.15245456679210162 0.9999999999999999; 0.8709244605711071 -0.9999999999999999; -0.8581958501600406 0.9999999999999973]
388,9352,300,-46.076578586718455,[-0.03880848646413604 0.7383813481722925; -0.8644089000533395 0.9999999999999721; 0.8035547836413888 -0.9999999999999998; -0.42328689079928977 -0.9999999999999831; -0.999999999999993 -0.5952890145780267; 0.4233168359573022 0.04023128600924363; 0.9999999999999377 -0.987246874563201; 0.9999999999999938 -0.09409243125683273; 0.9999581210820365 0.900112632117034; -0.9999999999999992 0.8418770686702765; -0.9999999999999937 -1.0; 0.9999525931811196 0.9999999999999442]
389,2900,300,-46.174933137672674,[0.8820081818533315 0.9999999999999999; -0.6179609382580119 -0.07469730480760085; -0.9496389280209853 0.9999999999999998; -0.8932719304782792 -0.9999999999999999; -1.0 0.601181391199399; 0.1369953595013868 -0.9999999999999993; 0.9999999999999998 -0.8063016767020343; 1.0 0.8631427622426158; -0.9999999999999997 -0.9530047600860845; 0.040041368559950316 -0.47107003730762464; -0.5369795898850075 1.0; 0.9971587323113644 -0.9999999999999999]
390,3973,300,-45.44842352594844,[-0.9999999999999988 -0.9886400469095287; 0.9999999999999999 0.46965177805944225; -0.10942052797007257 0.7033036839923723; 1.0 -0.868859264990206; -0.9842046119365373 0.9999999999996214; 0.6421722465120777 0.9999999999999976; -0.45084749223849735 0.018863053615571026; -0.9999999999997838 0.9999999999996284; 0.8424471271620227 -0.9999999999999974; -0.7919297107145857 -0.9999999999999654; 0.9999999999999792 0.9999560259552843; -0.9999999999999795 -0.11823764165635253]
391,3689,300,-47.46994736449512,[0.9535730280380988 -0.999999999927465; -0.9999999471331487 -0.855294113858103; 0.04637441182705409 0.9999999915754192; -0.6358034571989623 -0.025457273551300105; 0.05244293812668856 0.19037721837393184; 0.8803304487359794 0.9999999904432534; 0.9999999939057422 -0.7726590430825834; 0.11345078761777792 -1.0; -0.868770372273114 -0.9999999992402587; -0.9999998609990466 0.9999999932934521; -0.9999999999989652 0.8610376316691891; 0.9999999956892958 0.8130963000421506]
392,5385,300,-46.147083820273004,[0.999999999999188 0.10014780264892499; -0.9999999999999784 -0.08533169043110361; 0.7984266567643963 0.9999999999999214; -0.9819063661164735 0.9999999999999998; -0.7819044382105419 -1.0; -0.038569415571256455 0.7338721479741497; -0.9999999999999702 -0.993395436698497; 0.9999999999999454 -0.8658335975563529; 0.7970614574683325 -0.9999999999999588; 0.9999999999997168 0.9979951185663003; -0.9999999540155775 0.9999999999992196; -0.20505341039340613 0.04944820371520835]
393,5714,300,-45.85881388401045,[0.9999994194527559 0.9999999955798943; 0.9999999999995763 0.9702463518844795; -0.6165349907884665 0.9999999999447506; -0.9999999999999997 -0.6510410523087002; -0.999999999998155 0.4525699896799303; 0.9969945897122438 -0.9999992921398911; 0.12172724585618475 0.46141459440892746; 0.5981343597869256 -0.04874682612397326; -0.7890049213332703 -0.999999999988133; -0.9999996985474588 0.9999999999999105; 0.9984025284652158 -0.9999982967309524; -0.3266821837309838 -1.0]
394,9614,300,-48.235304589517234,[0.99999999999998 0.8966109741239654; 0.8348251977053752 -0.9999999999999997; -1.0 -0.134422275239333; -0.8571065036525574 1.0; 0.8412539152318551 1.0; 0.9999999999999996 -0.8737404434154529; -0.9999999999999974 -0.872471614115323; 0.01576038460221176 -0.5188774995861694; 1.0 -0.03744261782378862; -0.8183491174751568 -1.0; -0.9999998805637107 0.9185196190096664; -0.046267540927754355 0.19753074648446037]
395,5193,300,-44.094440952901266,[0.921830186204424 -0.8834723440706294; 0.9994926970119868 0.026906219187413774; -0.9999999999999971 -0.5712405759814084; -0.027584064377725818 0.8349601864480777; -0.998285932517167 -0.9999999999999938; -1.0 0.9999999999999999; 0.19843378732469436 0.015600602805362247; -0.9999999999999837 0.8042885766622865; 0.999999999999996 0.9852678530078163; 0.9999999999999895 -0.999999999999997; 1.0 0.9999999999999291; -0.4127168564143588 -0.9999999999999987]
396,5347,300,-49.79758309820475,[-0.9999999999999993 -0.12504866409415985; -0.9961940212471271 -0.9999999999999964; 0.035904427598754625 -0.48457256013689737; -0.9114123254075459 -0.9999999999999999; -0.7554754233435317 0.9999999999999999; 0.9985414993986429 0.9632228201236254; 0.9999779918889551 -0.9413870050112004; 0.9999999999999984 0.9174107169082371; 0.9997594630765798 -0.9999999999999988; 0.03590442729000849 -0.4845725600893024; -0.9999999999999992 0.3125379314361798; -0.7554754233435317 0.9999999999999998]
397,2452,300,-44.4608804442155,[0.9982038786193002 -0.9999999999975431; -0.9897235198434419 -1.0; -1.0 -0.9999999678333945; -0.8557018060347918 -0.01283982555780803; 0.9999999966100632 -0.6771319153975798; 0.9999997564249294 0.9999999861795867; -0.18446254402066894 0.1030690458808483; 0.9999999575381119 0.7281347687503852; 0.22561806102197834 -0.9999997200401023; 0.1191524458685169 0.9999999012970282; -0.9999999955906985 0.9999999824078372; -0.99999468538651 0.9999998850901108]
398,3043,300,-46.72254366729188,[-0.14939264982670158 0.9999999999994776; 0.1900928220301581 -0.09673047358012209; 0.9999999999337217 -0.8895040719430646; -0.9999999999936368 0.746127818511772; -0.042646984119990926 -0.9999999999917546; -0.9999999999999112 -0.7765208704438015; 0.9999999999876504 0.9999999489328361; 0.7219166210575351 0.02226974784085632; 0.9999999996510341 0.9999999999468073; -0.9016706323096697 0.9999999999668872; 0.9911151151736256 -0.9999999999997664; -0.8643695017928432 -0.9999999999951568]
399,3253,300,-45.73171699589524,[1.0 -0.7127344179938252; -0.8840515112367812 0.9999999999999989; 0.8273286782177475 -0.9999999999999998; 0.20734978168094428 -1.0; -0.052074874026410437 0.2215152694437063; -0.8751903913833952 -0.9999999999999992; -0.9999999999999998 0.9953953099589004; 0.9999758621241392 0.9999999999999986; 0.5865718227282923 0.9999999999999999; -0.7011338783978787 -0.025691423723946682; -0.9999999999999997 -0.9999845235832331; 0.9999999999999999 0.47468652674908934]
400,10000,300,-52.8395225735543,[0.4684347667689761 -0.9999999999999402; 0.999999999003272 -0.49167718673687094; -0.99999996689065 0.9843776312586564; -0.9995584192353378 -0.9999076512727421; 0.9571565085648708 0.9999999999999912; 0.9999999999337454 -0.4916771754993018; -0.9999999999744418 -0.9573437469696162; 0.9999999998189145 0.9814639756032162; 0.4684347617654811 -0.999999999569353; -0.9999854653528687 0.9999999988060925; -0.11944328700218286 0.30323126107437665; -0.3135901649300928 0.05922742992366817]
401,3983,300,-47.85202961883816,[-0.4285756337805145 -0.06970947251234523; -0.20497940466671216 0.9999999999999999; -0.9992398980050761 0.99999923507187; -0.8897012131561765 -0.9999999999999993; 0.9999922306753686 0.9381623468118134; 0.39060739776185893 0.9999999999999999; 0.9999999999999999 0.7379370462680054; 0.877972395405297 -1.0; -0.9999999999999997 0.8038139377736133; -0.9999999999999999 -0.9212745969290771; 0.9999999999999983 -0.9983451382096838; 0.5281087406651599 -0.06771524643067682]
402,731,300,-45.98809903632549,[-0.9999969576289133 -0.62321354406059; 0.9999891520339095 -0.9875430375744867; -0.9759946490243034 -0.999972780273314; 0.9999978620967562 0.9999999999999983; 0.9999631346929369 0.9962994009713577; -0.3640280487243345 -1.0; 0.24477394544918174 0.13449680173630077; -0.999997827789815 0.776456243455538; 0.8652433757598784 -0.9999897795428395; -0.03955887408488735 0.9999954673601233; 0.7586983211824941 -0.014953409487889861; -0.8540996763982293 0.9999999839232752]
403,4257,300,-46.65928071413349,[0.9999999999999986 -0.9999839677298858; 0.8172028721488448 -0.9999999999999976; -0.9997244376027173 0.9999999999999053; 0.9999999999984842 0.9831119569044369; 0.043841467862153226 0.6863538315028398; -0.30020804681649105 0.9999999999999997; -0.8824585554939518 -0.9999999999999901; 0.9998124180492172 0.9999999999999241; 0.6633361266774264 0.001741291527924756; -0.9999999999999996 -0.884909276751855; 1.0 -0.16377434302015612; -0.9999999999999958 0.7780794438043337]
404,7586,300,-50.62577443726906,[-1.0 -0.9623127715457779; -0.33466615202662947 0.9999999999999984; 0.9999999915294883 -0.9999999999999848; 0.999999993147989 0.9999999999999837; 0.955155093915153 -0.9999999999999986; -0.9617176483669244 -0.9790597003266802; -1.0 0.658658406773073; 0.332107200237017 -0.07358580346727507; 0.9999999999999999 0.9332302076025135; -0.9999999999999999 0.658658406773073; -0.3346661520266266 0.999999999999999; 0.33021552733548537 -0.07103432272911718]
405,4864,300,-46.55934068688948,[-0.6855395771963109 0.05237203552182564; -0.8605791034934352 1.0; 1.0 -0.7976809299702339; 0.5767761786783618 1.0; 0.006045085607936032 -0.32500837042033087; 0.06306557133356187 -1.0; 0.9935462776729964 0.9999040036233353; -0.9999992866014314 0.999999999999997; 0.9999999999999998 0.4876184254697504; -0.9039518366299739 -1.0; -0.9999999999999966 -0.864478709262798; 0.8650903156726452 -0.9999999999999958]
406,3489,300,-47.49081868076357,[-0.4046608943198109 -1.0; 1.0 -0.9999999999720506; 0.9999999999999998 -0.7904347052745556; -0.8748466416325791 1.0; 0.37843661362356645 0.10374570262104801; -0.5846217507487436 0.02467575025284274; 0.23312904891543776 -0.9999999999999948; -0.9999999999999997 -0.7257811498176833; 0.9999999999999996 0.9114266873161052; 0.8824598353790858 0.9999999999999992; -0.9999999999999994 0.9722280865214369; -1.0 -0.9999990112449917]
407,4791,300,-47.1989434639774,[1.0 -0.7740014698125472; 1.0 0.7592965881780095; -0.9999999999999999 -0.8632177497390718; 0.8938142981950422 0.9999999999401307; 0.16802225454885297 1.0; -0.9926240868143779 0.9999999999999994; -0.6763329325867918 0.02834936351601928; -0.9029608600655694 -0.9999999999999998; 0.06580250509377117 -0.9999999999999997; -0.999932490559505 0.9999999999999966; 0.8922116488092843 -0.9999930126426625; -0.15128939312760398 -0.0044229173744737135]
408,4345,300,-45.92470503671034,[0.9878915087292343 1.0; 0.7771068024985314 -0.9999999999983407; -1.0 0.9785453483768412; 0.9999999999604419 0.9435416477481314; -0.9999999999960587 -0.7156909017379578; 0.42416768364434415 0.012470914158256548; -0.03217411564410774 0.70040847818983; 1.0 -0.13836858549502248; -0.18713936956408075 -0.9999999999984446; -0.9780321129365729 -0.9976271678262904; 0.9999999999998692 -0.8362990047375385; -1.0 0.8576853706339034]
409,10000,300,-46.77332900875923,[-0.8268834461894018 -0.999999999999674; 0.9999999999890131 0.8542438196582741; -0.9999999999999952 -0.9296756420012926; 0.07523346839573337 0.6690987773097337; 0.7055110317020364 -0.9999999999999761; -0.9999999999946207 0.05445517086965189; -1.0 0.9999999998485213; 1.0 -0.9942665049566984; 0.8590888029996141 0.9999999999998035; -0.8487318687376523 1.0; -0.3000740781718047 0.024159986875927082; 0.9999999999998518 -0.25960375990883916]
410,6942,300,-46.68929397740453,[0.999999999999999 0.8625970070298189; -0.9999999999999806 -0.8726269758741002; -0.026119276041909112 -0.7083982454116793; 0.9999999999999999 -0.9627122664289707; -1.0 0.9988029046589091; -1.0 0.16826423968211734; 0.8537848956291527 -0.999999999999999; -0.7471102666107604 1.0; 0.9999999999999997 0.07464739065018366; 0.7720069410754353 0.9999999999999997; -0.9942481174149974 -0.9999999999999997; 0.034706873163833675 -0.14814014514578522]
411,4066,300,-46.2045982436084,[-0.35750000079700456 -0.042675174947846194; -0.8101028101797746 1.0; -0.9999999999999867 0.04416857910781633; -0.9999999999405288 -0.9999999999999272; 0.9999999999999983 0.5085672060734417; 0.9999999999999998 -0.8444374710437771; 0.8644866797017903 -0.9999999999999999; -1.0 0.9392438788454638; 0.05444593737143703 -0.7412887866390406; -1.0 -0.9972903487342828; 0.9999933183198311 1.0; 0.5156491762123809 0.9999999999999946]
412,4312,300,-47.67197580362377,[0.3580155629726523 -0.9999999999999999; -0.9999999999999989 -0.9998029028694267; -0.15306328304182878 -0.9999999999999996; -0.9999999999999999 0.9164697830481059; 0.8739840391660313 0.9999999999999999; 0.9999999999999994 -0.9999999581686991; -0.3653277722524903 0.039776033370375295; -0.9999999999999997 -0.8173391431642962; -0.8865633943182454 1.0; 1.0 -0.7498513063974951; 1.0 0.9258782143342725; 0.5690300778563232 0.046903677031974844]
413,7752,300,-47.92406491240297,[-0.5204300475936693 0.04827769211552836; 1.0 0.920188673587067; -0.8806977772140676 0.9999999999999999; 0.8835688195710906 0.9999999999999999; -0.3187495939252654 -0.9999999999999999; -1.0 0.9213042088650335; 0.4795016907147155 0.043250510200710836; -1.0 -0.7753412019678955; 0.9999999999999998 -0.9999179765876046; 0.9999999999999999 -0.7848773300324429; -0.999999999999999 -0.9992631779893627; 0.2953851106214702 -1.0]
414,4469,300,-47.18566167549686,[-0.647065199693743 -0.9999999999999999; -0.9999999999999977 -0.7979239251714975; 0.5232151518768692 0.04427457430882324; -0.050476090758966405 0.5609279466297082; 0.9603816714033877 -0.9999999999999921; -0.8687670268303324 0.9999999999999992; -1.0 0.8991453031552359; 0.42524633293847874 -0.9999999999999999; 1.0 -0.6894136656583781; -0.9999998164692278 -0.37324542149147943; 0.9999999999986711 0.9999999999999977; 0.9791310063104659 0.9999999999999994]
415,4331,300,-50.2997814101913,[-0.999999999986341 -0.9053601519757912; 0.3892223900733779 -0.9999999999674406; -1.0 0.9652056883639145; 0.9999999963849154 0.9994073207046839; 0.23186378812256464 0.10627472735267082; -0.9899256150313813 -0.9251385676285231; -0.9999998907522823 0.9650182865807218; -0.23170420414659598 0.19199574677748782; 1.0 -0.636128708383909; 0.3481405415678595 -0.99999999950966; 0.9999999831970184 -0.6361284577941452; 0.9999999891087431 0.9627479686079196]
416,4884,300,-46.64944847399385,[-1.0 0.1530752339262055; -0.9999999999999986 -0.999999999999989; 0.011459995890383686 -0.24831114524695633; 0.9999999910210199 0.865022853929115; -0.999999998391266 0.8755596831171585; 0.007033739312277171 -0.725591190268086; 0.7396324193065046 1.0; -0.9534313385665665 -0.9444679693972095; 0.99995604484895 -0.9999811901164036; 0.9999999998735648 -0.9946371323189418; 1.0 0.1633258214392099; -0.7360502086590099 0.9999999999999999]
417,650,300,-52.906247403820416,[0.47847646711755004 1.0; -0.3148993267754826 -0.11021135515404512; 0.9950998434412267 -0.9999549022795043; -0.9998360724768004 -0.999968702078765; 1.0 0.4714768375159265; -0.9962841396422742 -0.9999969155903982; -0.9999887222681528 0.9991831454355347; 0.4784778425154576 0.9999972393073165; -0.9994580511247635 0.9987895131506339; -0.16530136478591592 -0.30089286416147504; 0.9999992565167986 0.4714760047017232; 0.9600357629022442 -0.99999999992162]
418,4410,300,-50.41132895510433,[-0.9348650486087152 -0.9999999999999998; 0.9999999999999967 -0.9595438129151435; -0.24309290389149854 1.0; 0.257042088142392 -0.17681298944666093; 0.9999942926437543 0.8057023979902874; -0.999999999999999 -0.9595386612870686; 0.9343288354851157 -0.9999999999999994; -0.9999999999999994 0.804029362693089; 0.9999999097468917 0.805690952945981; -1.0 0.8040293626930877; 0.24166553050552467 0.9999999999999993; -0.24259313289512316 -0.1638476088293638]
419,8417,300,-46.72788777708829,[0.8554033904099891 -0.9999997314577418; -0.7551869150642363 0.9999999999999858; 0.9999999993234884 0.03549867907091474; -0.046046536124505884 -0.7241995866419678; -0.9999999988990231 0.1341150421870562; -0.9999999980886333 0.9207503390818254; 0.9999999999999978 0.8633186686684059; -0.9999999979890841 -0.9999999996501279; 0.10300435544339666 -0.11266285052137467; -0.9999999982325068 -0.999999999702033; 0.7810734676931775 0.9999999999649779; 0.9999999999888121 -0.9999999998997139]
420,9139,300,-53.06147563126434,[0.9999617372578373 -0.9998527790307155; 0.9999999999991328 -0.9999999826076275; 0.30392401408269665 -0.1214674518064415; -0.9999999999999993 0.4761273876455716; -0.9996248137151352 -0.9885096264818234; -0.4759635778328671 1.0; 0.9886382395153146 0.9999966182917918; -0.4759635778328635 0.9999999999999999; 0.9999999999999996 0.963438778225474; 0.12953653844651664 -0.3073148297926012; -0.9633634829965314 -1.0; -0.9999999999999997 0.47612738764557594]
421,2639,300,-46.58668026455496,[-0.9999999564465566 0.8834940588075656; 0.9999999991384974 0.8754892507830168; -0.7506825156675668 0.9999999999813517; -0.0020408262772930196 -0.722220967439766; -0.9999999840701237 -0.9990269616150069; 0.9999999998378524 -0.998732789231986; -0.9999999994054244 0.12136264240759408; -0.9488571776508291 -0.9794633781612494; 0.9568618566428887 -0.999999991811783; 0.7552816807099366 0.9999999997610244; 0.9999999992191416 0.11624591015632602; 0.018092729620942816 -0.18937050653755527]
422,4255,300,-53.02179348480625,[0.9926948304391237 0.9999999988870749; 0.9839506538172724 -0.9999787720114792; -0.47923867329655245 -0.9999999999810912; -0.9999999998928152 -0.47509660710150203; -0.9620747987454816 0.9999999999903844; -0.9995692939091753 0.9965379047498016; 0.9999999999999988 -0.9621241963010668; 0.9999998882611709 0.999893675834705; -0.9999999998460669 -0.4750966071297176; 0.09559059323738472 0.28882054240948263; 0.3050875917795142 0.114208066152641; -0.4792386728161013 -0.9999999996229615]
423,6011,300,-50.078035264366875,[-1.0 0.9999999953306747; 0.8084715458496119 -1.0; -0.9922410037934511 -0.9999999999999982; 0.9999999999999999 0.2369084959959191; -0.9999999999999976 -0.9999994464355405; 0.9999999999999991 -0.2202200549064847; -0.19582132340259445 -0.2932233627280909; -0.1720935972023647 0.15031068701875158; 0.8084715458496314 -0.9999999999999895; 0.788206891362692 1.0; -0.9577914700676387 0.9999999999999997; 0.7882068913626918 1.0]
424,3098,300,-44.98405708917851,[1.0 0.9979332190135393; -0.06523794658310957 -0.9999999999998389; -0.04710256666991527 0.7768595832964016; 0.8490572673863911 0.9999999999999991; 0.8161665909210456 -0.9999999999999992; 1.0 0.06356035248886785; -0.9989361996994022 0.9999999999999989; -0.999999999999997 -0.7520615999620224; -0.9834253727250424 -0.999999999999996; -0.9999999999999961 0.8125103155212056; 0.9999999999999903 -0.9999999926049026; 0.6471115532913921 -0.02293571699297959]
425,7468,300,-50.01453586255906,[-0.9999999999999929 -0.94491682678881; 1.0 0.227488879295437; 0.9335281544096576 -0.999999999998819; -0.9999999999999865 -0.9999963449224609; -0.04713625596666636 -0.4764610168126677; -0.04519559364808661 -0.47600006618482216; 0.9991701100279495 -0.9999999999984653; 0.9999999999968902 0.22748887935143824; -1.0 0.9191653269950701; 0.7473546883831615 0.999999999999961; 0.7473546883790965 0.9999999999999847; -0.9520650809439404 1.0]
426,7519,300,-47.19819881977857,[-0.8542483607258856 0.9999999999999998; 0.017397907143741433 0.5827543213708426; 0.9999999999999992 0.09947190299531676; -0.9999999999999999 -0.05218008445310349; 0.8283554780030404 -0.9999999999999997; 0.9999999999999999 0.8502125438839058; 0.9999999999999968 -0.9874390815007413; -1.0 0.8723936593439497; -0.8140508352774916 -1.0; 0.8071662459688763 1.0; -0.9999999999999989 -0.9993483054499528; -0.17284291965020201 -0.07375639766776713]
427,7467,300,-47.1143231991552,[1.0 -1.0; -1.0 0.7315274803524586; -1.0 -0.7734304196567874; -0.924715036033128 0.999999999999523; 0.685071308997793 -0.0168781231029788; 1.0 0.9028434641539498; -0.11070686229032708 -0.9999999999999993; 0.8858697961437018 0.9999999999999999; -0.19323283608752517 0.9999999999999997; 0.17011314159707036 -0.0021341502109568783; -0.8619925166827623 -0.9999999999999998; 0.9999999999999982 -0.9780878125343001]
428,5439,300,-47.78469281679527,[0.9999999999999979 0.34542794295754703; 0.7405041385274307 -0.9999999999999999; 0.9893236366069775 0.9999999999999999; -0.9938283928834326 -0.9999999996735995; 0.9725002980479831 -0.9999999999999997; -0.9184499989973629 0.9999999999999993; -0.08071552156340253 -0.5558455284379934; -0.06069197163145389 0.44934586291305284; 0.9999999999999999 -0.3903780800179275; 0.758800262832558 0.9999999999999994; -0.9999999999999999 -0.8774989654390171; -0.9999999999999999 0.8866214521896055]
429,4021,300,-45.89804411648636,[-0.9999999999999879 0.9994755503337245; -0.9609327486768023 0.999721863778758; 1.0 0.6923461034135638; 0.807521255717387 0.9999999999999994; 1.0 -0.46871132046669467; -0.9996395439371896 -0.9999999999999996; 0.6109903354931852 -1.0; 0.2548749772566655 0.9999999999999989; 0.9999447814752167 -0.9999999999999826; -0.6872393565629644 0.03788946726076262; -0.09670148417229009 -0.44931487573699613; -0.9999999999999848 -0.908482559231163]
430,7524,300,-47.103980355806335,[0.2450989116986489 -0.23425890390692197; 0.02573474598510089 -0.999999999921874; -0.9999999999999892 -0.9999999999840006; 0.871455175142121 -0.9999999999817551; -0.9999999988882642 -0.8356221883260632; 0.9999999999642402 -0.8256211766005903; -0.9999999999649404 0.836133180872278; 0.9999999999998516 0.796213985982801; -0.1952556244889635 0.03285617279953415; 0.08268936773558731 0.9999999999996616; 0.957594834443625 0.9999995974093754; -0.8808027183040319 0.9999999999979182]
431,6892,300,-53.04626105402617,[0.9999980388399748 0.9972652733183868; 0.304748559678935 0.11975611283782452; -0.9999999999999998 -0.4768846358342215; 0.9914726371488924 -0.9999256580388288; -0.4759272378296531 -0.9999999999999998; 0.11553232299752875 0.30404844614183835; -1.0 -0.4768846358342224; -0.475927237829648 -0.9999999999999984; -0.9627923687516381 1.0; 0.9999999999999998 -0.9627296823290389; -0.9999776101193842 0.9875256062369839; 0.9999974381690474 0.9995149559807789]
432,7376,300,-47.09012567458523,[0.9999999999958611 -0.9999835296821055; 0.9999999999994419 0.18129636994100326; 0.17132101981197095 -0.09526402251045657; -0.9999999998467871 -0.8748993145980798; -0.7566688962752568 0.9999999999947462; 0.7659013115203056 0.9999999999998265; 0.9999999999611164 0.9090645602817702; 0.00046923520366777446 -0.6650038814749434; -0.9999999993539387 0.1143106964057715; -0.8565359624288529 -0.999999999993187; 0.9506237141477886 -1.0; -0.9999999971713399 0.9217027864594214]
433,9326,300,-52.920520101818234,[-0.9999999999999994 0.48257763789276714; -0.48051712911833844 1.0; -0.4805171291183381 1.0; 0.9839714124653622 -0.9999311063594235; -1.0 0.48257763790174707; 0.27918436807600583 -0.019290578893357266; 0.9931897405987978 0.9999101422807369; 0.9999999999999998 0.957388904452629; 0.05773430101651854 -0.2900083581151032; 1.0 -0.9832513906115413; -0.9978396231292191 -0.9870760509585492; -0.95716639517719 -0.9999999999999999]
434,3255,300,-46.71444801395733,[0.8838019555375901 0.9999999999999999; -0.04158656894004598 -0.6967592956518202; -0.9999999999999994 -0.9999999999999994; 1.0 -0.8015582526993024; 0.9999999999999977 -0.9931536163433927; -0.9999999999999998 0.13367470874120047; -0.9999999999999993 -0.999999999999999; 0.9999999999999997 0.8853343466813262; -0.6846170327725706 -0.00820134343686585; -0.9990514809925177 0.9999999999999998; 0.2330203289396024 -0.9999999999999999; -0.8260069993159818 1.0]
435,7929,300,-47.11602548179535,[-1.0 -0.9661719356666206; 1.0 -0.9124357920541958; -0.9999999999999997 0.8649186795488922; -0.740387939246213 -0.9999999999999988; -0.9999999999999993 -0.17897104080067733; 0.8713075517288591 1.0; -0.8579194169658191 0.9999999999999999; 0.9999999999999996 -0.09062830108170744; 0.7983883021486005 -1.0; 0.25477275401211447 0.02768003940528516; -0.04132488803596066 0.6597150035087533; 1.0 0.999717053602719]
436,7893,300,-53.00741796402684,[-0.47887369766726384 -1.0; -1.0 -0.47749482929205395; 0.9999999999999998 -0.9609832041142059; -0.9609597074714958 0.9999999999999998; -0.47887369766726906 -1.0; 0.29612800735192485 0.08932709379160994; -0.9978483763772533 0.990787089086946; 0.9883654281695416 -0.999429865222656; 0.9999999999932627 0.9999437197822287; -1.0 -0.47749482929205495; 0.9947774559538631 0.9966011633265288; 0.07853724860397257 0.2895556916225561]
437,4345,300,-44.77072305196843,[-0.9999983331938758 -0.9999999999727952; -0.6305264692070819 1.0; 0.9999999999999999 -0.9914892616878066; 0.9999999999999996 0.8560067930392948; 0.9999999999999998 -0.22717262781920422; -0.9999999999998346 0.9994269718711868; 0.15549907860345488 -0.031430408419010326; -0.9999999999999999 0.4135235313521345; 0.8291769678694746 0.9999999999999998; 0.7367221180970343 -0.9999999999999999; -0.9999997625595888 -0.9886306849377058; -0.09062996254832341 -0.03646885840281793]
438,2046,300,-44.29364165118516,[-0.8225751201638122 -0.007113367570820162; -0.9999999999726708 0.9999999998443854; 0.9999999999770972 -0.622956056369982; -0.8344600493654968 -0.9999999999971124; -0.9999999993460614 0.999407584963962; -0.3359863485261917 0.06058437205489457; -0.01099479431637375 0.9999999999381536; 0.9999999999979761 -0.9999999997059505; 0.9999999992861283 0.9999947572546247; 0.9045286437129688 0.9621057261995276; -0.9999999987548432 -0.9999999998972691; 0.32257346977539747 -0.9999999999935044]
